# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  73.50623636,  79.46058192
3.000000000,  73.90623728,  79.21789779
5.000000000,  74.02709501,  79.09133503
7.000000000,  74.52489358,  79.66839231
9.000000000,  74.17131204,  80.49264109
11.00000000,  75.02338750,  79.60312825
13.00000000,  74.71164486,  80.29574553
15.00000000,  76.18085333,  80.96551605
17.00000000,  76.57493231,  81.85858662
19.00000000,  77.65081912,  83.44668959
21.00000000,  78.97168936,  83.10355755
23.00000000,  80.84638340,  84.55526435
25.00000000,  81.90660352,  85.74379928
27.00000000,  82.88956255,  86.30552429
29.00000000,  86.31445821,  89.07431626
31.00000000,  88.73247330,  90.71947602
33.00000000,  91.28038013,  94.01262420
35.00000000,  94.36864959,  96.44120460
37.00000000,  97.55237712,  97.88339813
39.00000000,  100.7425627,  101.8042211
41.00000000,  104.4159288,  104.9255223
43.00000000,  107.9989084,  107.7447009
45.00000000,  111.5452841,  111.5908878
47.00000000,  114.3907132,  114.2993377
49.00000000,  118.5699975,  117.6427254
51.00000000,  121.3339026,  120.5684632
53.00000000,  123.2298463,  122.8304070
55.00000000,  125.9121152,  125.4880713
57.00000000,  127.9202600,  126.7742016
59.00000000,  128.9686505,  127.4215512
61.00000000,  127.4203854,  128.4544448
63.00000000,  126.9477575,  125.9755538
65.00000000,  125.1601474,  124.4561147
67.00000000,  121.3250286,  122.0383140
69.00000000,  118.5761726,  119.4683595
71.00000000,  114.9765483,  116.1198108
73.00000000,  111.9335184,  111.9054976
75.00000000,  106.3015614,  107.3471744
77.00000000,  101.4543389,  101.7702508
79.00000000,  97.11137087,  97.53717862
81.00000000,  91.81196770,  92.74406269
83.00000000,  88.36663304,  89.36125578
85.00000000,  84.07596766,  85.54744976
87.00000000,  81.19386029,  82.11699331
89.00000000,  78.83711010,  80.89930814
91.00000000,  77.76953166,  79.45273727
93.00000000,  76.48725847,  79.69906462
95.00000000,  76.72194627,  81.89193594
97.00000000,  80.44334107,  83.78685636
99.00000000,  83.16988851,  86.33958485
101.0000000,  86.67479918,  90.46430113
103.0000000,  90.99524031,  95.83875608
105.0000000,  96.55547244,  101.2447779
107.0000000,  103.2152520,  106.9103217
109.0000000,  108.8096041,  113.2024353
111.0000000,  114.5656591,  118.1753034
113.0000000,  121.1364129,  123.1177637
115.0000000,  124.0441182,  126.8189889
117.0000000,  128.0306383,  129.0748672
119.0000000,  130.1940847,  131.8605705
121.0000000,  131.1486989,  131.3442808
123.0000000,  130.8713084,  131.1018395
125.0000000,  129.6841599,  128.7566662
127.0000000,  125.6288505,  125.1483235
129.0000000,  122.0779464,  121.1470423
131.0000000,  117.9239919,  117.0570806
133.0000000,  113.1796359,  112.5523760
135.0000000,  107.9919256,  107.7089906
137.0000000,  103.4870604,  102.7698855
139.0000000,  99.33267857,  98.72859044
141.0000000,  95.29021622,  94.34813772
143.0000000,  90.03727583,  90.90766931
145.0000000,  87.45932687,  88.73505975
147.0000000,  85.29565273,  87.33739685
149.0000000,  83.36049892,  85.61547193
151.0000000,  82.79944468,  85.27678580
153.0000000,  81.62691748,  84.00604309
155.0000000,  82.62526264,  86.18125686
157.0000000,  83.39178733,  88.22817778
159.0000000,  84.70495900,  89.75828464
161.0000000,  87.76134325,  91.76133524
163.0000000,  88.86467675,  94.88975876
165.0000000,  91.83301138,  98.48934355
167.0000000,  95.59128976,  101.2409385
