# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  72.42642724,  77.40201541
3.000000000,  72.66997430,  76.07894000
5.000000000,  72.54687963,  76.94230106
7.000000000,  72.37860277,  76.93389593
9.000000000,  73.18367138,  77.41004731
11.00000000,  74.66418897,  77.27818244
13.00000000,  74.73959472,  77.69233747
15.00000000,  74.79328064,  78.29636599
17.00000000,  75.58241437,  78.89072485
19.00000000,  76.64712532,  79.88099087
21.00000000,  77.94965091,  80.94966116
23.00000000,  79.77559750,  81.18216452
25.00000000,  82.32146163,  83.27556022
27.00000000,  83.35444461,  85.33871187
29.00000000,  85.13919384,  87.52025788
31.00000000,  87.77998921,  89.22196125
33.00000000,  89.98374466,  90.96310298
35.00000000,  92.79416703,  94.27200369
37.00000000,  95.90007708,  96.88341099
39.00000000,  98.05906501,  99.17102781
41.00000000,  101.2363159,  103.0315013
43.00000000,  105.4155339,  105.4702820
45.00000000,  108.1560314,  108.2220449
47.00000000,  110.3592137,  111.0284748
49.00000000,  113.6712261,  113.5934819
51.00000000,  116.4670516,  116.4711047
53.00000000,  118.4403676,  118.9630275
55.00000000,  120.5130746,  121.3735057
57.00000000,  121.6325116,  121.8772202
59.00000000,  123.4447790,  122.6104581
61.00000000,  123.9051462,  122.7234227
63.00000000,  123.3562619,  122.0756657
65.00000000,  122.0844511,  119.1437147
67.00000000,  120.0948657,  117.7617709
69.00000000,  117.2905395,  115.5871893
71.00000000,  114.5430170,  111.6838100
73.00000000,  109.8480277,  106.6675687
75.00000000,  104.5572777,  103.5244954
77.00000000,  102.1000770,  98.36311960
79.00000000,  97.54183837,  94.95660314
81.00000000,  93.27334813,  91.03923998
83.00000000,  89.95696717,  85.98926171
85.00000000,  86.48109754,  83.48380173
87.00000000,  84.76717489,  81.26948651
89.00000000,  82.74781283,  79.11354338
91.00000000,  82.28712895,  78.17186010
93.00000000,  83.65727127,  78.53852740
95.00000000,  85.74351722,  80.44223730
97.00000000,  87.84973962,  82.90916980
99.00000000,  92.00143236,  85.45284529
101.0000000,  96.98468240,  90.67319230
103.0000000,  101.7322329,  94.39233683
105.0000000,  108.4435549,  100.7326305
107.0000000,  115.4157542,  106.2243741
109.0000000,  121.7317918,  112.7173634
111.0000000,  127.3871039,  118.6087685
113.0000000,  131.6106575,  124.6941689
115.0000000,  137.5728470,  129.8906037
117.0000000,  140.8525639,  133.3154977
119.0000000,  141.0160012,  134.0845729
121.0000000,  142.4254106,  135.8425938
123.0000000,  142.0210360,  134.0475922
125.0000000,  140.0552757,  131.3753424
127.0000000,  134.8441255,  130.2360321
129.0000000,  131.0417169,  125.7068015
131.0000000,  125.4644561,  121.4840246
133.0000000,  119.7002158,  116.1544058
135.0000000,  113.7461660,  111.5147466
137.0000000,  108.3879919,  107.2368100
139.0000000,  103.1601754,  102.2661465
141.0000000,  97.99775232,  98.46868881
143.0000000,  93.31202851,  94.23191449
145.0000000,  89.78113300,  91.05710827
147.0000000,  86.54891180,  89.09138798
149.0000000,  84.59754883,  87.74240643
151.0000000,  83.36239045,  87.40937946
153.0000000,  83.14145265,  87.46770252
155.0000000,  84.13417973,  87.37065715
157.0000000,  84.66389356,  89.13914725
159.0000000,  85.80203660,  91.23051202
161.0000000,  88.79278808,  92.92323445
163.0000000,  90.92516331,  95.81735729
165.0000000,  93.05180315,  99.25137986
167.0000000,  95.21256496,  102.0778776
169.0000000,  99.11514693,  105.2577774
171.0000000,  101.0037286,  108.6575192
173.0000000,  103.5248352,  111.1255833
175.0000000,  105.6955626,  112.5111763
177.0000000,  106.6168490,  112.9721336
179.0000000,  105.9797438,  114.3071189
181.0000000,  107.1619563,  112.7342120
183.0000000,  106.3347009,  113.1479701
185.0000000,  105.9204893,  111.5623230
187.0000000,  103.9503429,  110.1788027
189.0000000,  101.3449180,  109.1919880
191.0000000,  99.40889379,  105.0450633
193.0000000,  96.20418972,  102.9549666
195.0000000,  93.58238981,  99.02204696
197.0000000,  90.60247436,  95.12687584
199.0000000,  87.95655653,  92.60590117
201.0000000,  86.39181866,  90.00290310
203.0000000,  84.25566782,  88.01567174
205.0000000,  83.76949398,  86.64531619
207.0000000,  83.29426746,  86.20572150
209.0000000,  83.40979558,  85.84454062
211.0000000,  83.76957467,  85.99485001
213.0000000,  84.46395316,  87.01634481
215.0000000,  87.49381937,  88.67730770
217.0000000,  91.39560489,  92.31602593
219.0000000,  95.19950324,  95.91150625
221.0000000,  99.03039869,  99.15141857
223.0000000,  103.3930940,  104.5582386
225.0000000,  107.8233833,  108.3804430
227.0000000,  114.0524958,  113.2038473
229.0000000,  118.9192431,  117.9218126
231.0000000,  124.4692734,  121.8083405
233.0000000,  128.0532976,  126.0945860
235.0000000,  129.8748998,  128.1327216
237.0000000,  130.9621176,  131.0774205
239.0000000,  133.0221505,  132.7236670
241.0000000,  133.3417020,  132.6126753
243.0000000,  130.1991321,  130.5731338
245.0000000,  125.5943361,  128.3379927
247.0000000,  124.1075094,  122.6760934
249.0000000,  117.8937006,  118.2098910
251.0000000,  111.0587422,  113.3586954
253.0000000,  105.2886484,  107.4486063
255.0000000,  99.50878282,  101.2615276
257.0000000,  93.88295522,  96.07768507
259.0000000,  89.27356149,  91.49860495
261.0000000,  85.01330584,  86.91958435
263.0000000,  81.81378590,  83.92465663
265.0000000,  79.23899401,  80.92004888
267.0000000,  77.82316091,  79.15922184
269.0000000,  78.13860271,  78.79081151
271.0000000,  78.81220592,  79.42554127
273.0000000,  80.62699435,  80.87885459
275.0000000,  84.34362027,  82.19710298
277.0000000,  87.92385636,  85.12103065
279.0000000,  91.24342288,  89.12123860
281.0000000,  96.19897807,  92.28595163
283.0000000,  100.7093736,  96.21926607
285.0000000,  104.5728836,  99.46457388
287.0000000,  109.2641483,  103.9417915
289.0000000,  113.8102827,  105.9599313
291.0000000,  117.1459376,  109.2753635
293.0000000,  120.3739607,  112.8662570
295.0000000,  122.5386173,  114.0937474
297.0000000,  124.8436497,  116.0982047
299.0000000,  124.7753853,  116.9863687
301.0000000,  125.0782888,  117.6267678
303.0000000,  125.3678256,  117.2766000
