# Dihedral Angle (Degree),  Occurrence
1.000000000,  0.1827211355
3.000000000,  0.2068457264
5.000000000,  0.1826300538
7.000000000,  0.1998550296
9.000000000,  0.2207836061
11.00000000,  0.3552081172
13.00000000,  0.4232390365
15.00000000,  0.5661334436
17.00000000,  0.7445686606
19.00000000,  0.9400038761
21.00000000,  1.437880169
23.00000000,  1.965874393
25.00000000,  2.810730934
27.00000000,  4.098683427
29.00000000,  6.016661057
31.00000000,  8.491852677
33.00000000,  12.73747783
35.00000000,  18.49455967
37.00000000,  26.95115700
39.00000000,  38.00365989
41.00000000,  53.84596621
43.00000000,  73.88057117
45.00000000,  101.1937280
47.00000000,  134.8859695
49.00000000,  175.9998387
51.00000000,  223.1755735
53.00000000,  276.8163829
55.00000000,  337.0506818
57.00000000,  395.3441553
59.00000000,  454.8125971
61.00000000,  507.5069088
63.00000000,  545.7219801
65.00000000,  574.4846162
67.00000000,  585.0838532
69.00000000,  575.4069085
71.00000000,  550.7164708
73.00000000,  512.8631660
75.00000000,  463.4688884
77.00000000,  408.0244996
79.00000000,  348.2060358
81.00000000,  290.9285185
83.00000000,  236.7837681
85.00000000,  187.6452836
87.00000000,  145.5295034
89.00000000,  111.5685249
91.00000000,  82.98141021
93.00000000,  61.05135349
95.00000000,  45.34102581
97.00000000,  33.16524020
99.00000000,  24.36962614
101.0000000,  17.72648522
103.0000000,  12.75022689
105.0000000,  9.415088244
107.0000000,  7.011793283
109.0000000,  5.439863257
111.0000000,  3.966786665
113.0000000,  3.319759713
115.0000000,  2.644740627
117.0000000,  2.026954055
119.0000000,  1.767792090
121.0000000,  1.483045680
123.0000000,  1.268966347
125.0000000,  1.321748619
127.0000000,  1.124839068
129.0000000,  1.163977938
131.0000000,  1.106019735
133.0000000,  1.221626395
135.0000000,  1.345422250
137.0000000,  1.367033939
139.0000000,  1.390537888
141.0000000,  1.637554464
143.0000000,  1.998510772
145.0000000,  2.260225972
147.0000000,  2.540012452
149.0000000,  2.748658859
151.0000000,  3.238395682
153.0000000,  3.663745040
155.0000000,  4.351517284
157.0000000,  4.950972652
159.0000000,  6.030472735
161.0000000,  6.782978779
163.0000000,  7.528053166
165.0000000,  8.620871202
167.0000000,  9.635711728
169.0000000,  10.70454639
171.0000000,  11.39805709
173.0000000,  12.25778495
175.0000000,  12.88416114
177.0000000,  13.27671687
179.0000000,  13.51652407
181.0000000,  13.52620374
183.0000000,  13.44044936
185.0000000,  13.12298954
187.0000000,  12.07912755
189.0000000,  11.29062552
191.0000000,  10.85322242
193.0000000,  10.06248329
195.0000000,  8.751021494
197.0000000,  7.841841950
199.0000000,  6.823689539
201.0000000,  6.195704950
203.0000000,  5.480907092
205.0000000,  4.645627257
207.0000000,  3.990076370
209.0000000,  3.476393133
211.0000000,  2.857102812
213.0000000,  2.439093102
215.0000000,  2.173517449
217.0000000,  1.938145704
219.0000000,  1.767420096
221.0000000,  1.628400347
223.0000000,  1.473830646
225.0000000,  1.316624941
227.0000000,  1.257587546
229.0000000,  1.273813354
231.0000000,  1.266174465
233.0000000,  1.182137632
235.0000000,  1.424845313
237.0000000,  1.461692874
239.0000000,  1.724655875
241.0000000,  1.982848082
243.0000000,  2.350897760
245.0000000,  2.799509275
247.0000000,  3.117288549
249.0000000,  4.131694957
251.0000000,  5.441728042
253.0000000,  7.492588886
255.0000000,  10.04377995
257.0000000,  13.58363739
259.0000000,  18.59311306
261.0000000,  25.34139333
263.0000000,  34.40402812
265.0000000,  46.99789941
267.0000000,  64.88889513
269.0000000,  86.59165331
271.0000000,  114.6128400
273.0000000,  149.8121264
275.0000000,  193.6729408
277.0000000,  242.6193805
279.0000000,  298.1367638
281.0000000,  358.5368431
283.0000000,  421.3447739
285.0000000,  478.1801168
287.0000000,  531.1338095
289.0000000,  570.5513288
291.0000000,  596.1903835
293.0000000,  601.7818876
295.0000000,  591.8989139
297.0000000,  564.1052440
299.0000000,  522.6506917
301.0000000,  468.8917824
303.0000000,  409.9742276
305.0000000,  345.1679133
307.0000000,  286.2094186
309.0000000,  229.8088554
311.0000000,  179.3151016
313.0000000,  137.4715785
315.0000000,  103.1103962
317.0000000,  75.53244646
319.0000000,  54.76460090
321.0000000,  38.93374648
323.0000000,  27.47419746
325.0000000,  19.00282567
327.0000000,  12.88375014
329.0000000,  9.008124524
331.0000000,  6.083878293
333.0000000,  4.259680483
335.0000000,  3.031111847
337.0000000,  2.037585409
339.0000000,  1.353666738
341.0000000,  0.9863815861
343.0000000,  0.7869128920
345.0000000,  0.5582006035
347.0000000,  0.3870406356
349.0000000,  0.3085636969
351.0000000,  0.2872220257
353.0000000,  0.2261509243
355.0000000,  0.2447903824
357.0000000,  0.2098579304
359.0000000,  0.1638358543
