# Distance [pm],  g1(r),  g2(r)
134.1250000,  1.915231118,  2.097975403
134.3750000,  2.430943533,  2.573498280
134.6250000,  3.110004559,  3.118328268
134.8750000,  3.909837602,  3.900352242
135.1250000,  4.894953187,  4.830630731
135.3750000,  6.088116836,  5.870858767
135.6250000,  7.250144747,  7.315320206
135.8750000,  8.871808156,  8.965199267
136.1250000,  10.58240072,  10.78892082
136.3750000,  12.69279898,  12.83872352
136.6250000,  15.43650843,  15.23550043
136.8750000,  18.18522755,  18.14955947
137.1250000,  21.28896021,  21.15666419
137.3750000,  24.77834648,  24.63342453
137.6250000,  28.41249474,  28.51790385
137.8750000,  32.66023557,  32.73817026
138.1250000,  37.52438947,  37.14288506
138.3750000,  42.52353274,  42.96905532
138.6250000,  47.72928047,  47.92389828
138.8750000,  53.47402005,  53.61436225
139.1250000,  59.83898401,  59.36482890
139.3750000,  66.31143876,  65.64093680
139.6250000,  72.37370711,  72.21141167
139.8750000,  79.46534551,  78.40390510
140.1250000,  84.94841714,  85.11676894
140.3750000,  91.12519695,  91.51492666
140.6250000,  98.00021958,  97.99081454
140.8750000,  104.1121409,  103.9439506
141.1250000,  109.5442648,  109.5811508
141.3750000,  114.2882604,  113.8025672
141.6250000,  118.8301261,  119.0393999
141.8750000,  122.2363085,  122.9099991
142.1250000,  126.0634435,  127.0214648
142.3750000,  128.7408619,  128.5782070
142.6250000,  129.3859570,  129.8171018
142.8750000,  130.5933255,  130.7958019
143.1250000,  130.3975080,  129.6757142
143.3750000,  129.1277365,  128.8399911
143.6250000,  127.7485922,  127.7595369
143.8750000,  125.1504355,  124.9775123
144.1250000,  121.6427508,  121.6227997
144.3750000,  117.2092902,  117.5260220
144.6250000,  112.7535824,  112.2734588
144.8750000,  107.2029618,  107.2999437
145.1250000,  101.0560659,  102.0608167
145.3750000,  95.32805193,  96.15267390
145.6250000,  89.63423475,  88.85767102
145.8750000,  82.38994674,  82.21686067
146.1250000,  76.23628665,  75.95876375
146.3750000,  69.77672925,  69.72099947
146.6250000,  63.45216605,  63.17960368
146.8750000,  57.29323425,  57.14790058
147.1250000,  50.84031016,  51.51613219
147.3750000,  45.48443270,  45.45679685
147.6250000,  40.53542306,  39.96280768
147.8750000,  35.61659810,  35.43287427
148.1250000,  31.00118240,  31.12530065
148.3750000,  26.92066948,  26.87238220
148.6250000,  23.00705165,  22.81376520
148.8750000,  19.68114023,  20.02390988
149.1250000,  16.69205224,  17.22759168
149.3750000,  14.12835527,  14.40744346
149.6250000,  11.91612004,  11.90746665
149.8750000,  9.923676097,  9.668426121
150.1250000,  8.167102220,  8.123941656
150.3750000,  6.648563223,  6.812965906
150.6250000,  5.523274918,  5.513972668
150.8750000,  4.509625785,  4.418222023
151.1250000,  3.710291013,  3.650287034
151.3750000,  2.930051564,  2.984765910
151.6250000,  2.296925674,  2.299552526
151.8750000,  1.883689467,  1.807596143
152.1250000,  1.429106368,  1.366894875
152.3750000,  1.059610831,  1.083708295
152.6250000,  0.8555719170,  0.8500575021
152.8750000,  0.6348482338,  0.6373199332
153.1250000,  0.5438473644,  0.5416735318
153.3750000,  0.3885129493,  0.3909087892
153.6250000,  0.2926557849,  0.2722271757
153.8750000,  0.2113174599,  0.1957634495
154.1250000,  0.1379592246,  0.1525777461
154.3750000,  0.1166580775,  0.1068048357
154.6250000,  0.07765212775,  0.07390481900
154.8750000,  0.05721757761,  0.07919404242
155.1250000,  0.03792741791,  0.04621695666
155.3750000,  0.02592537901,  0.02034348455
155.6250000,  0.02938230253,  0.02331255230
155.8750000,  0.03295601332,  0.009724764822
156.1250000,  0.01511275457,  0.007404946533
156.3750000,  0.003673294534,  0.007254443032
156.6250000,  0.009642864369,  0.005326315972
156.8750000,  0.002678447266,  0.002681164132
157.1250000,  0.006702023464,  0.002674344084
157.3750000,  0.003641313123,  0.002340284535
157.6250000,  0.003171562840,  0.001186162367
157.8750000,  0.0009061889475,  0.0006960399979
158.1250000,  0.000000000,  0.000000000
158.3750000,  0.001440493997,  0.000000000
158.6250000,  0.0004417083684,  0.000000000
158.8750000,  0.000000000,  0.0003387254349
159.1250000,  0.000000000,  0.001543476930
159.3750000,  0.000000000,  0.000000000
159.6250000,  0.000000000,  0.000000000
159.8750000,  0.000000000,  0.000000000
160.1250000,  0.000000000,  0.000000000
160.3750000,  0.000000000,  0.000000000
160.6250000,  0.000000000,  0.000000000
160.8750000,  0.000000000,  0.000000000
161.1250000,  0.000000000,  0.000000000
161.3750000,  0.000000000,  0.000000000
161.6250000,  0.000000000,  0.000000000
161.8750000,  0.000000000,  0.000000000
162.1250000,  0.000000000,  0.000000000
162.3750000,  0.000000000,  0.000000000
162.6250000,  0.000000000,  0.000000000
162.8750000,  0.000000000,  0.000000000
163.1250000,  0.000000000,  0.000000000
163.3750000,  0.000000000,  0.000000000
163.6250000,  0.000000000,  0.000000000
163.8750000,  0.000000000,  0.000000000
164.1250000,  0.000000000,  0.000000000
164.3750000,  0.000000000,  0.000000000
164.6250000,  0.000000000,  0.000000000
164.8750000,  0.000000000,  0.000000000
165.1250000,  0.000000000,  0.000000000
165.3750000,  0.000000000,  0.000000000
165.6250000,  0.000000000,  0.000000000
165.8750000,  0.000000000,  0.000000000
166.1250000,  0.000000000,  0.000000000
166.3750000,  0.000000000,  0.000000000
166.6250000,  0.000000000,  0.000000000
166.8750000,  0.000000000,  0.000000000
167.1250000,  0.000000000,  0.000000000
167.3750000,  0.000000000,  0.000000000
167.6250000,  0.000000000,  0.000000000
167.8750000,  0.000000000,  0.000000000
168.1250000,  0.000000000,  0.000000000
168.3750000,  0.000000000,  0.000000000
168.6250000,  0.000000000,  0.000000000
168.8750000,  0.000000000,  0.000000000
169.1250000,  0.000000000,  0.000000000
169.3750000,  0.000000000,  0.000000000
169.6250000,  0.000000000,  0.000000000
169.8750000,  0.000000000,  0.000000000
