# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
177.0000000,  110.9574446,  118.8652778
179.0000000,  112.2359319,  120.5534713
181.0000000,  112.5296008,  119.2030494
183.0000000,  112.9066078,  119.3145423
185.0000000,  109.9602905,  117.4166810
187.0000000,  108.3825639,  115.0011170
189.0000000,  105.8713602,  113.0911858
191.0000000,  102.8219372,  110.5102842
193.0000000,  99.14646057,  107.0677743
195.0000000,  96.83785443,  103.0810745
197.0000000,  92.98863485,  98.38621734
199.0000000,  91.43082224,  95.43074339
201.0000000,  88.37844009,  92.93509078
203.0000000,  85.63443979,  90.91785510
205.0000000,  85.02501412,  88.10965276
207.0000000,  84.05643525,  88.52804202
209.0000000,  84.11960563,  88.33625455
211.0000000,  85.27548589,  89.89008617
213.0000000,  86.30272888,  90.32906909
215.0000000,  88.71188063,  92.60619856
217.0000000,  92.19977233,  95.52040345
219.0000000,  95.56017927,  99.51608097
221.0000000,  99.62904194,  104.0202063
223.0000000,  103.6776269,  108.3407173
225.0000000,  109.3292240,  112.4302853
227.0000000,  114.8757066,  117.9388612
229.0000000,  120.2933244,  122.0808459
231.0000000,  124.3466861,  127.7957854
233.0000000,  128.6625865,  131.4070049
235.0000000,  131.1116262,  133.2866364
237.0000000,  133.1510212,  135.5937267
239.0000000,  133.8057104,  134.9589469
241.0000000,  132.4295554,  134.0799303
243.0000000,  131.2878008,  131.6592433
245.0000000,  127.6165479,  127.8230741
247.0000000,  122.9747178,  123.6909749
249.0000000,  118.4232881,  118.2535629
251.0000000,  112.4099424,  112.1898230
253.0000000,  106.2790289,  104.6685737
255.0000000,  99.83387539,  98.90194589
257.0000000,  94.38203064,  93.88210788
259.0000000,  88.15971691,  88.19683958
261.0000000,  84.49608843,  84.36778780
263.0000000,  82.13174406,  81.20734008
265.0000000,  80.34295297,  79.32788409
267.0000000,  78.97160149,  77.81110663
269.0000000,  78.50252021,  78.17189389
271.0000000,  80.17831562,  79.29559962
273.0000000,  81.36255202,  80.35817348
275.0000000,  83.45164462,  84.14455435
277.0000000,  86.63874200,  86.74808428
279.0000000,  91.72350210,  91.12634342
281.0000000,  94.50432593,  95.15791232
283.0000000,  99.46997137,  98.78295770
285.0000000,  105.0302915,  102.8301074
287.0000000,  108.7584928,  107.6279935
289.0000000,  111.6831062,  111.2365792
291.0000000,  115.7323077,  115.6762814
293.0000000,  119.2129389,  119.4447195
295.0000000,  121.4901815,  121.2755491
297.0000000,  124.0989023,  123.2029960
299.0000000,  124.9679606,  124.1206284
301.0000000,  124.7822129,  123.9514462
303.0000000,  124.2136527,  123.2374682
305.0000000,  123.9708939,  122.2592614
307.0000000,  122.0319118,  120.9317825
309.0000000,  118.6904682,  118.0691433
311.0000000,  117.5588976,  115.6426727
313.0000000,  114.6275515,  113.6710873
315.0000000,  111.5446732,  110.0055861
317.0000000,  109.1853914,  106.3360824
319.0000000,  106.4821255,  103.0703103
321.0000000,  102.5548788,  99.25234625
323.0000000,  100.1188255,  96.23078146
325.0000000,  96.53556425,  93.87627695
327.0000000,  94.26785617,  90.74377329
329.0000000,  92.29078190,  88.86749848
331.0000000,  89.75385287,  86.63827549
333.0000000,  87.59518074,  83.21321771
335.0000000,  85.12375284,  81.39191035
337.0000000,  83.63095409,  80.58122950
339.0000000,  82.23487070,  78.55282332
341.0000000,  80.65131547,  77.38957567
343.0000000,  79.50749121,  75.79061508
345.0000000,  79.35631586,  73.91963763
347.0000000,  77.99681700,  74.23076444
349.0000000,  78.24482586,  73.85956020
351.0000000,  78.14070389,  72.77223393
353.0000000,  77.60966584,  73.66956589
355.0000000,  78.27656419,  72.33700790
357.0000000,  77.85434343,  73.47458016
359.0000000,  77.09382787,  73.79782602
