# Distance [pm],  g(r),  g(r)
80.12500000,  0.000000000,  0.000000000
80.37500000,  0.000000000,  0.000000000
80.62500000,  0.000000000,  0.000000000
80.87500000,  0.000000000,  0.000000000
81.12500000,  0.000000000,  0.000000000
81.37500000,  0.000000000,  0.000000000
81.62500000,  0.000000000,  0.000000000
81.87500000,  0.000000000,  0.000000000
82.12500000,  0.000000000,  0.000000000
82.37500000,  0.000000000,  0.000000000
82.62500000,  0.000000000,  0.000000000
82.87500000,  0.000000000,  0.000000000
83.12500000,  0.000000000,  0.000000000
83.37500000,  0.000000000,  0.000000000
83.62500000,  0.000000000,  0.000000000
83.87500000,  0.000000000,  0.000000000
84.12500000,  0.000000000,  0.0003610783014
84.37500000,  0.000000000,  0.001401971952
84.62500000,  0.0002426418582,  0.0001567961593
84.87500000,  0.0007172813480,  0.000000000
85.12500000,  0.003045968888,  0.0003001804802
85.37500000,  0.002761393522,  0.002504898838
85.62500000,  0.003150863937,  0.002889546660
85.87500000,  0.007505753935,  0.004774833860
86.12500000,  0.007131635825,  0.004261554861
86.37500000,  0.007707256107,  0.008770484290
86.62500000,  0.01092748164,  0.01041420379
86.87500000,  0.02613620986,  0.02416683898
87.12500000,  0.02434881043,  0.03659938994
87.37500000,  0.03603807918,  0.05456120660
87.62500000,  0.06788818750,  0.07008018301
87.87500000,  0.1145626494,  0.1120154148
88.12500000,  0.1383188558,  0.1380385269
88.37500000,  0.1894086531,  0.1873577524
88.62500000,  0.2603106397,  0.2458030611
88.87500000,  0.3699759835,  0.3455548340
89.12500000,  0.4949568570,  0.4767540904
89.37500000,  0.6571002168,  0.6496561797
89.62500000,  0.8663125075,  0.8828262701
89.87500000,  1.144209001,  1.128974406
90.12500000,  1.451024442,  1.457977512
90.37500000,  1.916733414,  1.931461389
90.62500000,  2.429904248,  2.386261405
90.87500000,  2.986280383,  3.096575017
91.12500000,  3.904160358,  3.976868847
91.37500000,  4.874978612,  4.848494020
91.62500000,  6.002284385,  5.881043976
91.87500000,  7.267395301,  7.261197598
92.12500000,  8.979020056,  8.882250490
92.37500000,  10.70125995,  10.69638146
92.62500000,  12.82067330,  12.76673810
92.87500000,  15.25368901,  15.28028921
93.12500000,  18.09744112,  17.99136529
93.37500000,  21.10099193,  21.17851747
93.62500000,  24.78635180,  24.56837353
93.87500000,  28.52426710,  28.32594508
94.12500000,  32.57058269,  32.62205350
94.37500000,  37.31589935,  37.47293105
94.62500000,  42.40886473,  42.36544515
94.87500000,  48.31996820,  47.94593999
95.12500000,  53.76004843,  53.42929925
95.37500000,  59.51876589,  59.58072362
95.62500000,  65.60204737,  66.15100447
95.87500000,  72.16778966,  72.61046054
96.12500000,  78.83125670,  79.60023942
96.37500000,  85.35981007,  85.69712472
96.62500000,  92.53941135,  92.04984921
96.87500000,  98.96762122,  98.41066444
97.12500000,  104.7082188,  104.9436759
97.37500000,  110.8258275,  110.7016943
97.62500000,  116.7613708,  116.5228184
97.87500000,  121.5937699,  121.6400957
98.12500000,  126.1796423,  125.9521561
98.37500000,  129.8590663,  130.3947180
98.62500000,  132.3996724,  133.0776631
98.87500000,  134.7181037,  134.8387152
99.12500000,  136.0005845,  136.2654709
99.37500000,  135.8056568,  135.4297785
99.62500000,  134.5165409,  134.4584275
99.87500000,  132.1779198,  132.3181536
100.1250000,  129.3213331,  129.2101473
100.3750000,  125.0446808,  125.3573807
100.6250000,  120.3594735,  120.0153214
100.8750000,  114.7142030,  114.5216446
101.1250000,  108.7768433,  108.4219258
101.3750000,  101.6674346,  101.8383717
101.6250000,  94.92889120,  95.04316145
101.8750000,  87.52848203,  87.43205432
102.1250000,  80.48618645,  80.71849551
102.3750000,  73.59236498,  73.26323951
102.6250000,  66.50112767,  66.14175489
102.8750000,  59.82031880,  59.77496088
103.1250000,  53.11967250,  53.46017934
103.3750000,  47.35069247,  47.33929918
103.6250000,  41.86329728,  41.74362500
103.8750000,  36.67801489,  36.63055145
104.1250000,  31.90128078,  31.89946562
104.3750000,  27.70393487,  27.51466182
104.6250000,  23.89509931,  23.80208858
104.8750000,  20.32419704,  20.31390006
105.1250000,  17.23461973,  17.26676746
105.3750000,  14.56581654,  14.59662430
105.6250000,  12.26489383,  12.27579465
105.8750000,  10.28716417,  10.03575563
106.1250000,  8.459046991,  8.357486942
106.3750000,  6.855590331,  6.881690086
106.6250000,  5.678218990,  5.676293087
106.8750000,  4.497756043,  4.593881838
107.1250000,  3.623395978,  3.738530349
107.3750000,  2.860670927,  2.968568761
107.6250000,  2.291308757,  2.307659062
107.8750000,  1.789803924,  1.838496883
108.1250000,  1.335314591,  1.330357784
108.3750000,  1.027653261,  1.086737379
108.6250000,  0.8244371385,  0.8387685811
108.8750000,  0.6174988527,  0.6442511831
109.1250000,  0.4740287382,  0.4526629474
109.3750000,  0.3504236710,  0.3452804848
109.6250000,  0.2452277208,  0.2550532078
109.8750000,  0.2081210477,  0.1923308839
110.1250000,  0.1398921447,  0.1316372869
110.3750000,  0.09878079346,  0.1075268660
110.6250000,  0.06971925837,  0.07000573023
110.8750000,  0.05633386203,  0.05023123607
111.1250000,  0.04047948188,  0.03389181142
111.3750000,  0.03210661122,  0.03438190265
111.6250000,  0.01983817631,  0.02120686470
111.8750000,  0.01373401377,  0.01036986371
112.1250000,  0.007229570532,  0.004806312291
112.3750000,  0.006991760163,  0.005475413152
112.6250000,  0.002485258686,  0.002918587418
112.8750000,  0.002360017461,  0.001421382176
113.1250000,  0.001955537827,  0.001318733029
113.3750000,  2.092097207E-06,  0.0006011133828
113.6250000,  0.001863807581,  0.000000000
113.8750000,  5.603883115E-05,  0.0004861977802
114.1250000,  0.000000000,  0.0004737254260
114.3750000,  0.000000000,  0.000000000
114.6250000,  0.000000000,  0.0002518274686
114.8750000,  0.000000000,  0.0007080957375
115.1250000,  0.000000000,  0.000000000
115.3750000,  0.000000000,  0.000000000
115.6250000,  0.000000000,  0.000000000
115.8750000,  0.000000000,  0.000000000
116.1250000,  0.000000000,  0.000000000
116.3750000,  0.000000000,  0.000000000
116.6250000,  0.000000000,  0.000000000
116.8750000,  0.000000000,  0.000000000
117.1250000,  0.000000000,  0.000000000
117.3750000,  0.000000000,  0.000000000
117.6250000,  0.000000000,  0.000000000
117.8750000,  0.000000000,  0.000000000
118.1250000,  0.000000000,  0.000000000
118.3750000,  0.000000000,  0.000000000
118.6250000,  0.000000000,  0.000000000
118.8750000,  0.000000000,  0.000000000
119.1250000,  0.000000000,  0.000000000
119.3750000,  0.000000000,  0.000000000
119.6250000,  0.000000000,  0.000000000
119.8750000,  0.000000000,  0.000000000
