# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  74.79378993,  74.72592922
3.000000000,  75.09270228,  74.62516287
5.000000000,  74.74457624,  74.48365334
7.000000000,  75.18637226,  74.99030638
9.000000000,  75.32795023,  74.62487806
11.00000000,  74.92369144,  75.45509491
13.00000000,  76.46220013,  75.53137266
15.00000000,  77.04595993,  75.53700687
17.00000000,  76.77534013,  76.61653350
19.00000000,  78.12631082,  77.56580751
21.00000000,  80.14767782,  79.01008776
23.00000000,  80.97336045,  80.74378771
25.00000000,  83.01431979,  81.61551178
27.00000000,  84.63511552,  83.83715336
29.00000000,  86.83354734,  86.28742993
31.00000000,  89.71227143,  88.61973758
33.00000000,  91.75375117,  91.59280243
35.00000000,  95.21968477,  93.42316202
37.00000000,  98.27353108,  96.03707329
39.00000000,  100.5844108,  99.39639122
41.00000000,  104.8660722,  103.1915850
43.00000000,  106.9851223,  105.4269243
45.00000000,  110.5322119,  108.4292511
47.00000000,  113.2527061,  113.4854564
49.00000000,  115.8173687,  115.7597143
51.00000000,  117.9485963,  118.0638056
53.00000000,  120.1414868,  120.2688394
55.00000000,  121.4014121,  122.6008630
57.00000000,  122.8399281,  124.9221222
59.00000000,  122.9289167,  124.4141990
61.00000000,  122.9378026,  125.7321962
63.00000000,  122.9541977,  122.8520842
65.00000000,  121.1609131,  122.0054426
67.00000000,  118.0309083,  120.3266170
69.00000000,  116.0977503,  118.0972718
71.00000000,  112.4665258,  114.0154932
73.00000000,  108.9325589,  109.3292877
75.00000000,  105.0844500,  105.7989710
77.00000000,  99.42535247,  101.3569937
79.00000000,  95.85083342,  97.56468888
81.00000000,  91.06753111,  92.40355405
83.00000000,  87.17864675,  88.68652158
85.00000000,  83.65084423,  85.49789105
87.00000000,  81.63810189,  83.08753592
89.00000000,  79.52294469,  80.86097933
91.00000000,  78.15819404,  79.92560033
93.00000000,  78.15041740,  79.93869518
95.00000000,  79.09394476,  80.82004441
97.00000000,  80.49547236,  82.93329081
99.00000000,  84.98808541,  86.21914881
101.0000000,  87.99277054,  90.65360610
103.0000000,  93.06692363,  95.36665620
105.0000000,  98.85528711,  101.3060441
107.0000000,  105.7767149,  107.1614198
109.0000000,  112.4193192,  113.8653729
111.0000000,  118.2133449,  119.7703604
113.0000000,  123.7794101,  124.4571542
115.0000000,  128.0113473,  130.0010771
117.0000000,  131.5948909,  133.5366953
119.0000000,  134.5450189,  134.9203958
121.0000000,  135.7033990,  136.1767538
123.0000000,  133.9066775,  135.5080861
125.0000000,  132.9839305,  133.6678520
127.0000000,  131.1008135,  129.9270129
129.0000000,  126.5990342,  124.7126700
131.0000000,  122.5742946,  120.0892406
133.0000000,  117.8713919,  115.2334952
135.0000000,  112.7292837,  109.8606808
137.0000000,  106.4993038,  105.2063640
139.0000000,  102.7969017,  99.77785115
141.0000000,  98.90469924,  96.62484186
143.0000000,  94.42921216,  92.49399922
145.0000000,  90.49293743,  88.74016957
147.0000000,  87.97861603,  86.59951750
149.0000000,  85.61024555,  85.43157812
151.0000000,  85.46689727,  84.09754706
153.0000000,  85.21530331,  84.01809460
155.0000000,  84.98445303,  83.76039464
157.0000000,  87.39124758,  85.91588448
159.0000000,  88.42751921,  88.44691936
161.0000000,  91.11347257,  89.97884405
163.0000000,  93.61894310,  93.55808191
165.0000000,  96.05860199,  96.77206695
167.0000000,  99.46128600,  99.69472977
169.0000000,  102.8219307,  103.2846239
171.0000000,  105.8974562,  105.6869368
173.0000000,  107.6391128,  107.2446881
