# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  75.32255934,  75.99649111
3.000000000,  75.38171207,  77.44416350
5.000000000,  75.98687716,  77.92840856
7.000000000,  76.15174489,  77.70532688
9.000000000,  76.06944030,  76.96325175
11.00000000,  76.13352912,  77.52030037
13.00000000,  76.88184533,  78.13821945
15.00000000,  76.72012885,  78.84547586
17.00000000,  77.70462814,  79.05407957
19.00000000,  77.49874569,  79.80913459
21.00000000,  79.37514133,  81.17544118
23.00000000,  80.14201298,  82.22988984
25.00000000,  81.52046343,  82.51462026
27.00000000,  82.82121382,  83.58579257
29.00000000,  83.93677499,  85.78339864
31.00000000,  85.91473633,  88.88745499
33.00000000,  88.71919253,  90.60782906
35.00000000,  90.14900429,  92.65857748
37.00000000,  91.36883585,  94.53311421
39.00000000,  95.99193077,  97.19806958
41.00000000,  98.75044056,  100.9499475
43.00000000,  100.1898186,  103.3523557
45.00000000,  104.6419970,  105.9679160
47.00000000,  106.9278865,  108.1281740
49.00000000,  108.7005767,  110.0104585
51.00000000,  110.7378534,  112.1477690
53.00000000,  112.9068342,  114.0937318
55.00000000,  114.2675209,  116.3807680
57.00000000,  114.5130097,  117.5294340
59.00000000,  116.9601150,  118.0951149
61.00000000,  116.4933950,  117.9361859
63.00000000,  115.9766042,  117.4839470
65.00000000,  114.7229103,  115.7045338
67.00000000,  112.1841376,  113.4030879
69.00000000,  108.5976678,  110.8572928
71.00000000,  105.9073480,  107.4802645
73.00000000,  101.8475650,  104.8397678
75.00000000,  98.30444858,  100.1994354
77.00000000,  95.24245939,  96.08139298
79.00000000,  91.30970064,  91.61740122
81.00000000,  87.56910688,  88.16807660
83.00000000,  83.93247696,  84.43268271
85.00000000,  81.41768864,  81.63869948
87.00000000,  79.10125132,  79.87201608
89.00000000,  78.03805343,  78.29431842
91.00000000,  76.76766248,  77.70156967
93.00000000,  77.89920899,  77.88199591
95.00000000,  78.71586134,  79.57316627
97.00000000,  80.38997959,  83.26993196
99.00000000,  84.79178202,  86.12439816
101.0000000,  89.31583124,  91.11289767
103.0000000,  94.48888477,  97.57237935
105.0000000,  101.9891728,  102.0394115
107.0000000,  108.4238566,  108.1609010
109.0000000,  114.4645733,  115.0366544
111.0000000,  121.0735138,  121.4958785
113.0000000,  127.2503055,  125.9070220
115.0000000,  132.1819540,  131.7569990
117.0000000,  135.3137864,  135.5133861
119.0000000,  138.5493280,  137.6801800
121.0000000,  139.3727069,  138.5467462
123.0000000,  138.7102937,  137.9530202
125.0000000,  136.2561613,  136.3867608
127.0000000,  134.2785649,  132.7738193
129.0000000,  129.3843915,  127.1620233
131.0000000,  124.5440721,  123.8159884
133.0000000,  119.7607160,  119.0356655
135.0000000,  114.3818796,  113.7133762
137.0000000,  109.1873836,  107.5442589
139.0000000,  104.3104716,  102.2309646
141.0000000,  99.68406926,  97.76562413
143.0000000,  95.91791454,  94.26512413
145.0000000,  92.03031032,  90.92984098
147.0000000,  90.02554367,  87.62011755
149.0000000,  87.74157001,  85.75181059
151.0000000,  86.41788601,  85.38295293
153.0000000,  86.67669488,  84.17964765
155.0000000,  86.88424508,  83.50018946
157.0000000,  87.30673835,  86.07246455
159.0000000,  89.42180574,  87.59326028
161.0000000,  92.12272899,  90.09796279
163.0000000,  93.88460916,  92.33339675
165.0000000,  96.69984606,  93.89905158
167.0000000,  100.2252892,  97.45921437
169.0000000,  103.0926053,  100.0598362
171.0000000,  105.9655081,  102.4492298
173.0000000,  107.9646315,  105.6438271
175.0000000,  110.7209040,  107.3484493
177.0000000,  111.6573796,  108.1036522
179.0000000,  112.9592748,  108.4190746
181.0000000,  112.3380375,  109.3000849
183.0000000,  110.0096095,  109.3157283
185.0000000,  109.9336557,  109.1873147
187.0000000,  107.7410426,  106.7888638
189.0000000,  106.1049447,  104.1640412
191.0000000,  103.8946119,  100.5949588
193.0000000,  100.9222193,  98.58182161
195.0000000,  97.77178712,  95.63243573
197.0000000,  94.81058781,  92.10902111
199.0000000,  91.31770606,  90.10054715
201.0000000,  89.77122325,  87.20389575
203.0000000,  88.08986548,  85.57895440
205.0000000,  86.86336866,  84.42052509
207.0000000,  85.42725161,  84.29732141
209.0000000,  86.88132983,  84.71925677
211.0000000,  88.53505954,  86.27558482
213.0000000,  89.89911522,  87.52048509
215.0000000,  93.10474747,  90.42268684
217.0000000,  96.49917383,  93.24385575
219.0000000,  100.2376214,  98.41515017
221.0000000,  104.2929408,  104.2054286
223.0000000,  110.1643933,  107.6679945
225.0000000,  117.3082701,  113.1186719
227.0000000,  121.3984822,  120.5744126
229.0000000,  124.7511686,  123.9986783
231.0000000,  130.2232478,  128.8956838
233.0000000,  135.8429651,  133.7637155
235.0000000,  137.4515383,  137.0109611
237.0000000,  138.3356010,  138.2959554
239.0000000,  139.8596849,  139.7946228
241.0000000,  139.3441882,  140.0097928
243.0000000,  137.7429287,  135.7958342
245.0000000,  133.3642450,  133.5453884
247.0000000,  128.2337752,  127.8657592
249.0000000,  122.8828171,  122.9251442
251.0000000,  118.0389053,  116.9759642
253.0000000,  110.6907927,  110.4899118
255.0000000,  104.6424448,  104.1695893
257.0000000,  98.82718272,  96.70208676
259.0000000,  93.21104135,  92.70722109
261.0000000,  88.64572116,  87.92216240
263.0000000,  84.99527241,  84.08809751
265.0000000,  81.34051726,  81.60224028
267.0000000,  80.52854390,  79.77138059
269.0000000,  80.68996862,  79.32610937
271.0000000,  81.34710832,  80.40966906
273.0000000,  81.55241174,  81.61617427
275.0000000,  84.05500193,  83.76353803
277.0000000,  87.12119901,  86.64089658
279.0000000,  89.65529955,  90.85861560
281.0000000,  93.20051327,  94.34649706
283.0000000,  97.31036679,  98.33347913
285.0000000,  101.4227662,  102.2778413
287.0000000,  105.6686229,  106.7820297
289.0000000,  108.6114142,  110.5431674
291.0000000,  111.1297541,  114.1693940
293.0000000,  113.4532798,  116.6284794
295.0000000,  116.1572975,  117.7014461
297.0000000,  117.9371747,  119.7697959
299.0000000,  118.8870587,  120.9261467
301.0000000,  117.9072254,  120.4478838
303.0000000,  118.0216068,  119.3748491
305.0000000,  116.7101235,  118.9890013
307.0000000,  115.4844983,  117.1348875
309.0000000,  113.6544624,  114.7619809
311.0000000,  112.1425358,  112.3220011
313.0000000,  107.9386426,  109.4173605
315.0000000,  105.4348789,  107.1218314
317.0000000,  102.1261687,  103.4761522
319.0000000,  99.97547791,  100.5249759
321.0000000,  97.11862898,  98.78309903
323.0000000,  95.22389216,  96.66711764
325.0000000,  92.51035677,  92.32803552
327.0000000,  91.48143032,  90.34629591
329.0000000,  88.37468631,  88.60254661
331.0000000,  85.60805989,  86.00033914
333.0000000,  84.21704638,  84.85476901
335.0000000,  83.21080195,  83.19894157
337.0000000,  80.48888119,  81.16638718
339.0000000,  79.47287327,  80.42324040
341.0000000,  78.91721530,  80.30022370
343.0000000,  78.66435435,  79.64573955
345.0000000,  77.90615298,  78.15969629
347.0000000,  77.12630948,  77.62250368
349.0000000,  77.32713820,  77.54613310
351.0000000,  76.31874991,  77.70791439
353.0000000,  76.09105705,  76.65495549
355.0000000,  76.73103321,  77.45993290
357.0000000,  75.83445284,  76.32619254
359.0000000,  75.27911487,  76.66456894
