# Dihedral Angle (Degree),  Occurrence
1.000000000,  0.1850027698
3.000000000,  0.2023549294
5.000000000,  0.2282019516
7.000000000,  0.2704596906
9.000000000,  0.3432052071
11.00000000,  0.3854201814
13.00000000,  0.5005981357
15.00000000,  0.6170965698
17.00000000,  0.7897910676
19.00000000,  0.9870741878
21.00000000,  1.491527455
23.00000000,  2.140435330
25.00000000,  2.999193152
27.00000000,  4.401725704
29.00000000,  6.158861512
31.00000000,  9.088951016
33.00000000,  13.39435511
35.00000000,  18.98110094
37.00000000,  27.47871776
39.00000000,  39.27957961
41.00000000,  55.22703794
43.00000000,  76.92491880
45.00000000,  102.8183925
47.00000000,  136.9293799
49.00000000,  179.7509831
51.00000000,  229.4941521
53.00000000,  285.6140825
55.00000000,  345.1352667
57.00000000,  406.7250874
59.00000000,  463.1769766
61.00000000,  517.3604452
63.00000000,  559.2204875
65.00000000,  586.3579323
67.00000000,  597.9365452
69.00000000,  592.1234032
71.00000000,  565.8907151
73.00000000,  526.0077949
75.00000000,  475.2701109
77.00000000,  417.6691894
79.00000000,  359.2682663
81.00000000,  297.1220444
83.00000000,  242.8732296
85.00000000,  193.0375395
87.00000000,  149.4207815
89.00000000,  114.5859009
91.00000000,  86.90308777
93.00000000,  64.37304828
95.00000000,  47.19785565
97.00000000,  34.57880637
99.00000000,  25.15867468
101.0000000,  18.48245463
103.0000000,  13.19128106
105.0000000,  9.917818070
107.0000000,  7.382800974
109.0000000,  5.552433352
111.0000000,  4.113963264
113.0000000,  3.278206745
115.0000000,  2.890545545
117.0000000,  2.244458506
119.0000000,  1.745635154
121.0000000,  1.629962252
123.0000000,  1.419610359
125.0000000,  1.285316128
127.0000000,  1.243014841
129.0000000,  1.175649793
131.0000000,  1.125039410
133.0000000,  1.184772492
135.0000000,  1.368026276
137.0000000,  1.431792919
139.0000000,  1.472864675
141.0000000,  1.606870647
143.0000000,  1.759203836
145.0000000,  2.102951667
147.0000000,  2.424031630
149.0000000,  2.572311386
151.0000000,  2.930307748
153.0000000,  3.569028838
155.0000000,  4.003940694
157.0000000,  4.511087920
159.0000000,  5.140840580
161.0000000,  6.130200293
163.0000000,  6.883085029
165.0000000,  7.679555933
167.0000000,  8.503398277
169.0000000,  9.614468002
171.0000000,  10.10987052
173.0000000,  10.67917115
175.0000000,  11.31973695
177.0000000,  11.55225042
179.0000000,  11.75554872
181.0000000,  11.76736499
183.0000000,  12.01206774
185.0000000,  11.47990355
187.0000000,  11.21920216
189.0000000,  10.35464332
191.0000000,  9.732251997
193.0000000,  8.739836605
195.0000000,  8.069019415
197.0000000,  7.299302540
199.0000000,  6.563203326
201.0000000,  5.806083040
203.0000000,  4.932717148
205.0000000,  4.527026025
207.0000000,  3.940733655
209.0000000,  3.325644331
211.0000000,  2.965479841
213.0000000,  2.624302941
215.0000000,  2.241892926
217.0000000,  1.814497442
219.0000000,  1.641810370
221.0000000,  1.542434082
223.0000000,  1.477683737
225.0000000,  1.342245892
227.0000000,  1.347965973
229.0000000,  1.218496673
231.0000000,  1.245688895
233.0000000,  1.229302192
235.0000000,  1.355590586
237.0000000,  1.504578408
239.0000000,  1.615153192
241.0000000,  1.864082831
243.0000000,  2.152509199
245.0000000,  2.773771641
247.0000000,  3.505939250
249.0000000,  4.412617226
251.0000000,  5.395253562
253.0000000,  7.297590304
255.0000000,  9.802754385
257.0000000,  13.03079931
259.0000000,  17.94396947
261.0000000,  24.79228877
263.0000000,  33.87399845
265.0000000,  46.68847911
267.0000000,  63.77718408
269.0000000,  85.61978741
271.0000000,  113.1707687
273.0000000,  147.1908350
275.0000000,  189.6618764
277.0000000,  237.7937195
279.0000000,  293.6796239
281.0000000,  354.3610484
283.0000000,  411.1443846
285.0000000,  467.0791444
287.0000000,  516.9918691
289.0000000,  556.8190732
291.0000000,  582.8823926
293.0000000,  587.8255672
295.0000000,  574.6057246
297.0000000,  549.7606271
299.0000000,  509.1033494
301.0000000,  456.2362945
303.0000000,  399.7035784
305.0000000,  338.0406092
307.0000000,  279.5318276
309.0000000,  224.9300499
311.0000000,  177.2892635
313.0000000,  135.2026202
315.0000000,  101.8692935
317.0000000,  74.80171049
319.0000000,  53.87266726
321.0000000,  39.11603450
323.0000000,  26.80244764
325.0000000,  19.08084297
327.0000000,  13.16400705
329.0000000,  8.833927210
331.0000000,  5.976516459
333.0000000,  4.044284540
335.0000000,  2.782828986
337.0000000,  2.039383369
339.0000000,  1.391283600
341.0000000,  1.020096012
343.0000000,  0.7550204627
345.0000000,  0.5787940609
347.0000000,  0.3994290202
349.0000000,  0.3432200370
351.0000000,  0.3006555695
353.0000000,  0.2529377768
355.0000000,  0.2354058148
357.0000000,  0.2249050965
359.0000000,  0.1836181183
