# Dihedral Angle (Degree),  Occurrence
1.000000000,  0.1743731130
3.000000000,  0.1744180809
5.000000000,  0.2137618812
7.000000000,  0.2519879119
9.000000000,  0.2830494665
11.00000000,  0.3407494700
13.00000000,  0.4002219618
15.00000000,  0.5794907909
17.00000000,  0.7089637322
19.00000000,  1.111689073
21.00000000,  1.430347736
23.00000000,  1.863281193
25.00000000,  2.849627491
27.00000000,  4.252989709
29.00000000,  6.190291627
31.00000000,  8.747766866
33.00000000,  12.79151234
35.00000000,  18.66094199
37.00000000,  27.24855278
39.00000000,  38.55883930
41.00000000,  54.42423702
43.00000000,  74.87145154
45.00000000,  102.5410844
47.00000000,  135.6038379
49.00000000,  177.6559120
51.00000000,  225.0777154
53.00000000,  277.7838816
55.00000000,  337.8032562
57.00000000,  399.8227534
59.00000000,  453.3577401
61.00000000,  507.2996079
63.00000000,  548.0035944
65.00000000,  574.5510360
67.00000000,  584.4874286
69.00000000,  576.9454809
71.00000000,  552.2361391
73.00000000,  513.3169607
75.00000000,  463.7350911
77.00000000,  407.1831090
79.00000000,  348.5171305
81.00000000,  291.4732536
83.00000000,  236.3448396
85.00000000,  188.2583426
87.00000000,  145.0403014
89.00000000,  111.7060852
91.00000000,  83.91441394
93.00000000,  61.90699053
95.00000000,  46.09717445
97.00000000,  33.56523143
99.00000000,  24.65080643
101.0000000,  17.55511465
103.0000000,  13.39334627
105.0000000,  9.627738936
107.0000000,  7.166739365
109.0000000,  5.405801750
111.0000000,  4.195925229
113.0000000,  3.292576451
115.0000000,  2.730052610
117.0000000,  2.119732588
119.0000000,  1.820829850
121.0000000,  1.540367284
123.0000000,  1.487612424
125.0000000,  1.377704972
127.0000000,  1.359506088
129.0000000,  1.225180460
131.0000000,  1.277818394
133.0000000,  1.237795506
135.0000000,  1.313848139
137.0000000,  1.489790915
139.0000000,  1.529577100
141.0000000,  1.622852883
143.0000000,  1.897506687
145.0000000,  2.180178957
147.0000000,  2.566375999
149.0000000,  2.826265648
151.0000000,  3.276577403
153.0000000,  3.730566065
155.0000000,  4.522789088
157.0000000,  5.124876967
159.0000000,  5.851064436
161.0000000,  6.607592974
163.0000000,  7.470444078
165.0000000,  8.306817839
167.0000000,  9.050874973
169.0000000,  10.03851322
171.0000000,  10.82914403
173.0000000,  11.70436731
175.0000000,  12.31603937
177.0000000,  12.63472583
179.0000000,  13.12458443
181.0000000,  12.55152393
183.0000000,  11.92210590
185.0000000,  12.01386182
187.0000000,  11.21250154
189.0000000,  10.62394952
191.0000000,  9.858311779
193.0000000,  9.161291813
195.0000000,  8.090314542
197.0000000,  7.199183552
199.0000000,  6.351891084
201.0000000,  5.585611220
203.0000000,  4.748679074
205.0000000,  4.187276833
207.0000000,  3.641889487
209.0000000,  3.209264450
211.0000000,  2.765499362
213.0000000,  2.424439676
215.0000000,  2.147203211
217.0000000,  1.799408254
219.0000000,  1.596955843
221.0000000,  1.521371446
223.0000000,  1.319766350
225.0000000,  1.278042750
227.0000000,  1.268097996
229.0000000,  1.237860576
231.0000000,  1.213075475
233.0000000,  1.143875999
235.0000000,  1.296634507
237.0000000,  1.497041495
239.0000000,  1.558355594
241.0000000,  1.935488187
243.0000000,  2.214024224
245.0000000,  2.623740511
247.0000000,  3.187736338
249.0000000,  4.179482160
251.0000000,  5.636977910
253.0000000,  7.312333275
255.0000000,  9.640141400
257.0000000,  13.33693398
259.0000000,  18.31887635
261.0000000,  24.74323097
263.0000000,  34.21444609
265.0000000,  47.00762808
267.0000000,  63.90535069
269.0000000,  85.78090071
271.0000000,  114.1603580
273.0000000,  148.9761998
275.0000000,  191.6338520
277.0000000,  241.4582113
279.0000000,  298.9537976
281.0000000,  357.9066640
283.0000000,  419.0553624
285.0000000,  477.3561886
287.0000000,  527.8140385
289.0000000,  566.8182692
291.0000000,  593.5720157
293.0000000,  601.7985429
295.0000000,  591.9720395
297.0000000,  563.0767425
299.0000000,  520.6376517
301.0000000,  467.3484848
303.0000000,  409.6761488
305.0000000,  347.4585418
307.0000000,  287.9389569
309.0000000,  230.7501346
311.0000000,  181.1996862
313.0000000,  140.7441288
315.0000000,  105.9280799
317.0000000,  78.06363181
319.0000000,  55.95201208
321.0000000,  39.55498067
323.0000000,  27.26399388
325.0000000,  19.01812799
327.0000000,  13.29536275
329.0000000,  8.876280471
331.0000000,  6.110068487
333.0000000,  4.413981887
335.0000000,  2.967905979
337.0000000,  2.052918605
339.0000000,  1.460737277
341.0000000,  1.051327621
343.0000000,  0.7695891711
345.0000000,  0.5412130187
347.0000000,  0.5190513882
349.0000000,  0.3967315923
351.0000000,  0.3327414162
353.0000000,  0.2713793405
355.0000000,  0.2073737439
357.0000000,  0.1696396391
359.0000000,  0.1773188970
