# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
109.0000000,  110.4095184,  110.9836900
111.0000000,  115.5356619,  117.7405677
113.0000000,  121.0562505,  123.3945585
115.0000000,  124.1051043,  127.1456093
117.0000000,  127.5848612,  130.5439267
119.0000000,  128.8988784,  132.4331252
121.0000000,  130.9670020,  132.6848388
123.0000000,  130.6108285,  131.9493810
125.0000000,  128.1922425,  129.8020978
127.0000000,  126.1181838,  127.0786002
129.0000000,  121.7180427,  123.8687199
131.0000000,  116.2974744,  119.7405189
133.0000000,  111.6119728,  114.5437751
135.0000000,  107.4320509,  108.4873067
137.0000000,  103.0675133,  103.0123446
139.0000000,  98.06785240,  98.65050017
141.0000000,  93.98987811,  95.74196100
143.0000000,  90.75741166,  91.27585479
145.0000000,  87.87800476,  87.72873528
147.0000000,  85.96627755,  85.90465634
149.0000000,  85.50452359,  84.71752673
151.0000000,  84.98993145,  84.01418754
153.0000000,  84.39348570,  84.28960914
155.0000000,  85.67875794,  85.46816141
157.0000000,  87.77277747,  86.80860882
159.0000000,  89.81824008,  88.53776532
161.0000000,  92.52607104,  91.75509549
163.0000000,  95.58985815,  95.63605784
165.0000000,  99.06479900,  98.91481781
167.0000000,  102.3643223,  101.8359776
169.0000000,  106.7082130,  104.4846739
171.0000000,  109.3004842,  107.6224417
173.0000000,  111.5081305,  110.9327332
175.0000000,  113.6815775,  112.6514631
177.0000000,  115.1532592,  114.4218039
179.0000000,  115.1491737,  115.6231728
181.0000000,  115.5464760,  115.6583579
183.0000000,  114.5897366,  114.7665588
185.0000000,  113.4809505,  113.8259984
187.0000000,  111.1904292,  111.7488226
189.0000000,  108.5182600,  109.0025402
191.0000000,  106.7619287,  106.3309336
193.0000000,  103.0575516,  103.1196776
195.0000000,  100.2792325,  100.1821418
197.0000000,  97.48036721,  95.41580897
199.0000000,  93.41256317,  93.38492611
201.0000000,  92.22322916,  90.56866507
203.0000000,  88.99965416,  88.90540725
205.0000000,  87.79509015,  87.13527948
207.0000000,  87.60905208,  86.58396021
209.0000000,  87.68485662,  86.51927501
211.0000000,  88.32207754,  86.34786597
213.0000000,  90.10889885,  88.85187643
215.0000000,  92.61114946,  91.13946743
217.0000000,  95.94595525,  93.79017824
219.0000000,  100.1586308,  96.74266405
221.0000000,  103.4239085,  102.1101907
223.0000000,  107.8840340,  106.0115732
225.0000000,  113.7107062,  111.7514258
227.0000000,  118.2759140,  117.3575994
229.0000000,  122.9608722,  120.6014214
231.0000000,  128.2851594,  123.8895869
233.0000000,  132.6527074,  128.9431785
235.0000000,  135.9818029,  131.8755825
237.0000000,  138.5965411,  134.0897685
239.0000000,  139.6928048,  134.0084228
241.0000000,  137.8208249,  132.9829734
243.0000000,  134.3916990,  129.9440435
245.0000000,  130.2824809,  127.1893142
247.0000000,  125.7044584,  122.8024217
249.0000000,  120.2898014,  117.0547875
251.0000000,  114.5075501,  111.3708911
253.0000000,  107.3227874,  105.6222392
255.0000000,  101.4774813,  99.02673890
257.0000000,  95.77036634,  93.58598541
259.0000000,  90.36127551,  89.33368640
261.0000000,  86.40578917,  85.73788376
263.0000000,  82.98177960,  81.54772466
265.0000000,  80.51382561,  80.85812664
267.0000000,  78.77396607,  79.11938818
269.0000000,  78.80517309,  78.99487446
271.0000000,  79.98158895,  80.47513124
273.0000000,  82.30525838,  81.92935351
275.0000000,  84.87676014,  85.00939617
277.0000000,  88.31737424,  88.31079776
279.0000000,  92.31123090,  91.29988924
281.0000000,  96.71088501,  95.55613907
283.0000000,  100.0004173,  100.3059088
285.0000000,  105.7349836,  104.8978648
287.0000000,  110.2437880,  109.8246126
289.0000000,  114.6653958,  113.1775591
291.0000000,  117.0045692,  117.0396278
293.0000000,  120.5169201,  119.0042382
295.0000000,  123.4619959,  120.4873694
297.0000000,  124.2396073,  122.5232754
299.0000000,  125.6420686,  122.4057306
301.0000000,  123.6530068,  122.4469611
303.0000000,  123.3348212,  120.6517073
305.0000000,  122.7098052,  119.7418258
307.0000000,  120.5776986,  118.8386756
309.0000000,  116.8366938,  115.7115714
311.0000000,  114.3581335,  112.3524634
313.0000000,  112.0929920,  110.8569346
315.0000000,  108.5988612,  106.6241647
317.0000000,  104.7110281,  102.8854394
319.0000000,  101.9870893,  99.32380367
321.0000000,  98.82821023,  97.72033548
323.0000000,  95.70099243,  94.94689795
325.0000000,  93.30501448,  91.91798284
327.0000000,  89.75317599,  89.51617652
329.0000000,  87.24554466,  87.51173671
331.0000000,  84.92575354,  85.04884996
333.0000000,  82.90995693,  82.62024679
335.0000000,  82.35480203,  81.72714984
337.0000000,  80.09893497,  79.50342002
339.0000000,  78.61601087,  79.27140801
341.0000000,  78.01917607,  77.67886936
343.0000000,  77.06133463,  77.02426957
345.0000000,  76.74182234,  75.87192126
347.0000000,  75.09764219,  76.70194838
349.0000000,  75.14114402,  76.10778702
351.0000000,  74.15468476,  75.97392136
353.0000000,  74.03290236,  74.96705795
355.0000000,  74.39586118,  75.14955540
357.0000000,  74.19831638,  75.26091661
359.0000000,  74.34721771,  75.24502827
