# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  75.30903925,  72.66827559
3.000000000,  75.38470454,  72.40355076
5.000000000,  75.27115189,  72.84874633
7.000000000,  75.06493773,  72.68387073
9.000000000,  75.40811381,  73.05295038
11.00000000,  75.60470312,  74.10516938
13.00000000,  74.56717717,  74.48256437
15.00000000,  75.87714840,  75.62872185
17.00000000,  76.72205911,  75.92018931
19.00000000,  78.17680411,  77.14011988
21.00000000,  79.76804489,  78.29872627
23.00000000,  80.54277278,  79.61886646
25.00000000,  81.45682552,  81.13344646
27.00000000,  83.14084617,  84.32625568
29.00000000,  85.18410407,  86.10781300
31.00000000,  87.33689219,  88.43087115
33.00000000,  89.26888261,  90.19684686
35.00000000,  91.92356121,  93.52067544
37.00000000,  94.53253156,  95.74154862
39.00000000,  98.15992621,  99.88532450
41.00000000,  101.1585904,  102.9321188
43.00000000,  105.4088294,  105.3397617
45.00000000,  107.6797894,  108.5462068
47.00000000,  110.7467311,  113.2317153
49.00000000,  114.6727921,  115.0992211
51.00000000,  116.3091664,  118.4846037
53.00000000,  119.9057133,  121.2162931
55.00000000,  120.8861552,  121.8736902
57.00000000,  122.0056456,  122.8473627
59.00000000,  122.4664568,  124.2571166
61.00000000,  124.2858692,  124.6284435
63.00000000,  123.8981818,  124.6307051
65.00000000,  121.0684784,  122.9588868
67.00000000,  119.1322529,  120.7401184
69.00000000,  116.2012148,  117.1966486
71.00000000,  111.8017723,  113.3284278
73.00000000,  108.8376042,  108.8068354
75.00000000,  104.3645004,  104.9756446
77.00000000,  98.92189849,  100.9434472
79.00000000,  95.29765510,  96.32956269
81.00000000,  91.11419151,  91.69639023
83.00000000,  87.22051005,  87.22118944
85.00000000,  83.99713428,  83.15589599
87.00000000,  80.47453490,  81.04317424
89.00000000,  78.91601956,  79.25290492
91.00000000,  78.81724393,  78.96102818
93.00000000,  78.58051224,  80.01204334
95.00000000,  79.83033497,  80.75627075
97.00000000,  82.99280155,  81.65867731
99.00000000,  85.32951034,  86.19541044
101.0000000,  90.43487004,  89.94242189
103.0000000,  94.99245924,  95.31655483
105.0000000,  100.7267638,  102.1134203
107.0000000,  106.8619620,  108.3008663
109.0000000,  113.4785435,  113.7115744
111.0000000,  119.6509102,  120.8099001
113.0000000,  125.8151916,  125.1471394
115.0000000,  129.6462296,  129.8715842
117.0000000,  132.8292690,  134.0369366
119.0000000,  134.6352289,  136.9075114
121.0000000,  135.9303672,  137.5723146
123.0000000,  133.9569807,  136.6177348
125.0000000,  132.6743366,  135.0943705
127.0000000,  129.4639937,  132.0894195
129.0000000,  126.4758194,  128.2103096
131.0000000,  120.5809778,  122.6941524
133.0000000,  115.6930828,  119.4374809
135.0000000,  110.9374937,  113.9592888
137.0000000,  106.0033765,  108.3043694
139.0000000,  101.2477039,  102.9775020
141.0000000,  97.62277347,  99.37134245
143.0000000,  94.07693382,  94.78963614
145.0000000,  89.75815559,  91.73251757
147.0000000,  87.94272381,  89.41547197
149.0000000,  86.45081464,  87.77326232
151.0000000,  85.90607684,  87.15736245
153.0000000,  86.11890698,  86.12497209
155.0000000,  86.61598165,  86.76497562
157.0000000,  88.92330649,  87.39237511
159.0000000,  91.85521583,  90.19931266
161.0000000,  93.52983698,  93.60783361
163.0000000,  96.15217640,  94.77751592
165.0000000,  100.1246420,  96.46657712
167.0000000,  103.6964279,  100.6098834
169.0000000,  108.2217560,  105.0269324
171.0000000,  110.1778113,  107.6956554
173.0000000,  111.6736402,  109.0817067
175.0000000,  114.4424935,  111.9173271
177.0000000,  117.2815855,  113.3994524
179.0000000,  117.0175671,  113.3839981
181.0000000,  117.2489028,  113.9470158
183.0000000,  116.4797726,  113.1220202
185.0000000,  113.4060914,  111.4688962
