# Distance [pm],  g1(r),  g2(r)
134.1250000,  1.963678895,  1.974074062
134.3750000,  2.488281838,  2.600001168
134.6250000,  3.202548570,  3.213630556
134.8750000,  3.996645343,  3.933783606
135.1250000,  4.808812816,  4.880218260
135.3750000,  5.799162041,  6.134188317
135.6250000,  7.117960390,  7.421128815
135.8750000,  8.696071989,  8.773008557
136.1250000,  10.54819522,  10.65472902
136.3750000,  12.67416054,  12.97461391
136.6250000,  14.97157011,  15.01921336
136.8750000,  17.83364570,  17.81079226
137.1250000,  21.28101799,  21.32545723
137.3750000,  24.74686318,  24.66652890
137.6250000,  28.61257584,  28.81630353
137.8750000,  32.61015807,  33.16833802
138.1250000,  37.72966826,  37.54534080
138.3750000,  42.79805862,  42.81753805
138.6250000,  47.84852589,  48.11836788
138.8750000,  53.40834476,  53.56193271
139.1250000,  59.15987149,  59.56976147
139.3750000,  65.67815986,  65.99738337
139.6250000,  72.14929813,  72.17876697
139.8750000,  78.96180082,  78.91817243
140.1250000,  85.81199398,  85.36470596
140.3750000,  91.62982807,  91.87902706
140.6250000,  98.44990913,  97.93031793
140.8750000,  103.7472461,  103.3003690
141.1250000,  109.8716671,  109.3381244
141.3750000,  115.1172800,  114.5750076
141.6250000,  119.3458458,  118.9140011
141.8750000,  123.3737674,  122.3722081
142.1250000,  126.4248258,  125.9567142
142.3750000,  128.7638921,  129.0085795
142.6250000,  130.2670697,  130.5664480
142.8750000,  130.3779697,  130.3985737
143.1250000,  130.3857233,  130.3027419
143.3750000,  129.2545328,  129.0194909
143.6250000,  127.8683045,  128.0167884
143.8750000,  125.5144595,  125.2250011
144.1250000,  121.5549204,  122.0719233
144.3750000,  117.0966028,  117.3278192
144.6250000,  112.0924334,  112.2557166
144.8750000,  107.0845442,  107.4605952
145.1250000,  101.1293515,  101.6796218
145.3750000,  95.33807976,  95.78405631
145.6250000,  89.06616215,  89.28831861
145.8750000,  82.49416631,  82.46995823
146.1250000,  75.64040025,  76.14169977
146.3750000,  69.57698538,  69.09896611
146.6250000,  63.07527754,  63.20296237
146.8750000,  56.89280316,  56.47539230
147.1250000,  51.10346637,  50.88924324
147.3750000,  45.46720690,  45.30119090
147.6250000,  40.15333328,  40.02213284
147.8750000,  35.40470287,  35.37592373
148.1250000,  30.89675071,  30.56061006
148.3750000,  26.96049468,  26.73849549
148.6250000,  22.91682057,  22.98987962
148.8750000,  19.77154180,  19.59597650
149.1250000,  16.90030375,  17.05281635
149.3750000,  14.22222691,  14.22422196
149.6250000,  11.95770894,  11.84478730
149.8750000,  9.884841402,  9.842885206
150.1250000,  8.194308410,  8.154264196
150.3750000,  6.602744235,  6.678142948
150.6250000,  5.412095906,  5.437990680
150.8750000,  4.388645682,  4.433742218
151.1250000,  3.616381354,  3.486503635
151.3750000,  3.017037485,  2.909921744
151.6250000,  2.365483751,  2.338405222
151.8750000,  1.814821934,  1.851136244
152.1250000,  1.405193605,  1.379567467
152.3750000,  1.072104260,  1.119021636
152.6250000,  0.7870185141,  0.8523950249
152.8750000,  0.6165733955,  0.6730960608
153.1250000,  0.4814705139,  0.5664395178
153.3750000,  0.3672532055,  0.3916452206
153.6250000,  0.2933682380,  0.2837046858
153.8750000,  0.2169494329,  0.2091175483
154.1250000,  0.1706544205,  0.1527553383
154.3750000,  0.09557381279,  0.1106529300
154.6250000,  0.09493806043,  0.08220840531
154.8750000,  0.06715761470,  0.06466717097
155.1250000,  0.04903209865,  0.04686133858
155.3750000,  0.04587324715,  0.03600059085
155.6250000,  0.02657281315,  0.02634223727
155.8750000,  0.01477769430,  0.01270966321
156.1250000,  0.008573033512,  0.006211221935
156.3750000,  0.01280804992,  0.007413107642
156.6250000,  0.007637650012,  0.002316235599
156.8750000,  0.003927631776,  0.005288969715
157.1250000,  0.001180029147,  0.003308020442
157.3750000,  0.0006802871441,  0.001640970377
157.6250000,  0.001296405718,  0.002503070486
157.8750000,  0.0005639105731,  0.000000000
158.1250000,  0.000000000,  0.001494879859
158.3750000,  0.000000000,  0.001012886205
158.6250000,  0.000000000,  0.001212866518
158.8750000,  0.000000000,  0.000000000
159.1250000,  0.000000000,  0.000000000
159.3750000,  0.000000000,  0.000000000
159.6250000,  0.000000000,  0.000000000
159.8750000,  0.000000000,  0.000000000
160.1250000,  0.000000000,  0.000000000
160.3750000,  0.000000000,  0.000000000
160.6250000,  0.000000000,  0.000000000
160.8750000,  0.000000000,  0.000000000
161.1250000,  0.000000000,  0.000000000
161.3750000,  0.000000000,  0.000000000
161.6250000,  0.000000000,  0.000000000
161.8750000,  0.000000000,  0.000000000
162.1250000,  0.000000000,  0.000000000
162.3750000,  0.000000000,  0.000000000
162.6250000,  0.000000000,  0.000000000
162.8750000,  0.000000000,  0.000000000
163.1250000,  0.000000000,  0.000000000
163.3750000,  0.000000000,  0.000000000
163.6250000,  0.000000000,  0.000000000
163.8750000,  0.000000000,  0.000000000
164.1250000,  0.000000000,  0.000000000
164.3750000,  0.000000000,  0.000000000
164.6250000,  0.000000000,  0.000000000
164.8750000,  0.000000000,  0.000000000
165.1250000,  0.000000000,  0.000000000
165.3750000,  0.000000000,  0.000000000
165.6250000,  0.000000000,  0.000000000
165.8750000,  0.000000000,  0.000000000
166.1250000,  0.000000000,  0.000000000
166.3750000,  0.000000000,  0.000000000
166.6250000,  0.000000000,  0.000000000
166.8750000,  0.000000000,  0.000000000
167.1250000,  0.000000000,  0.000000000
167.3750000,  0.000000000,  0.000000000
167.6250000,  0.000000000,  0.000000000
167.8750000,  0.000000000,  0.000000000
168.1250000,  0.000000000,  0.000000000
168.3750000,  0.000000000,  0.000000000
168.6250000,  0.000000000,  0.000000000
168.8750000,  0.000000000,  0.000000000
169.1250000,  0.000000000,  0.000000000
169.3750000,  0.000000000,  0.000000000
169.6250000,  0.000000000,  0.000000000
169.8750000,  0.000000000,  0.000000000
