# Distance [pm],  g(r),  g(r)
80.12500000,  0.000000000,  0.000000000
80.37500000,  0.000000000,  0.000000000
80.62500000,  0.000000000,  0.000000000
80.87500000,  0.000000000,  0.000000000
81.12500000,  0.000000000,  0.000000000
81.37500000,  0.000000000,  0.000000000
81.62500000,  0.000000000,  0.000000000
81.87500000,  0.000000000,  0.000000000
82.12500000,  0.000000000,  0.000000000
82.37500000,  0.000000000,  0.000000000
82.62500000,  0.000000000,  0.000000000
82.87500000,  0.000000000,  0.000000000
83.12500000,  0.0008912693759,  0.0001501349569
83.37500000,  6.865383021E-05,  0.0008097882492
83.62500000,  0.000000000,  0.000000000
83.87500000,  0.000000000,  0.000000000
84.12500000,  0.000000000,  0.0007821464249
84.37500000,  0.000000000,  0.0001777767813
84.62500000,  0.000000000,  0.0007413718555
84.87500000,  0.0004355461552,  0.0002185513507
85.12500000,  0.001230841792,  0.0008112120724
85.37500000,  0.0002959820298,  0.003598552178
85.62500000,  0.003833718021,  0.004705805780
85.87500000,  0.007897659345,  0.004540956429
86.12500000,  0.01011880691,  0.008477315531
86.37500000,  0.01138167986,  0.01392155428
86.62500000,  0.01356280290,  0.01444788481
86.87500000,  0.02160875392,  0.01998118399
87.12500000,  0.03374423435,  0.02848769777
87.37500000,  0.04084397505,  0.04465033388
87.62500000,  0.07034607626,  0.06719984662
87.87500000,  0.08394221254,  0.09203336699
88.12500000,  0.1159886307,  0.1320995703
88.37500000,  0.1738058286,  0.1824629943
88.62500000,  0.2546644075,  0.2519497320
88.87500000,  0.3376417952,  0.3229735604
89.12500000,  0.4379079429,  0.4348254120
89.37500000,  0.5693312105,  0.6081691845
89.62500000,  0.7937837927,  0.8176570871
89.87500000,  1.040719600,  1.053912695
90.12500000,  1.397594265,  1.374545345
90.37500000,  1.775853742,  1.776782416
90.62500000,  2.292079796,  2.168790453
90.87500000,  2.838974538,  2.827311815
91.12500000,  3.601263077,  3.579854118
91.37500000,  4.525983775,  4.494531270
91.62500000,  5.622517313,  5.656656262
91.87500000,  6.928016937,  6.853672405
92.12500000,  8.512567841,  8.519187151
92.37500000,  10.16444362,  10.29049569
92.62500000,  12.34753463,  12.34876680
92.87500000,  14.81093431,  14.76537210
93.12500000,  17.38057231,  17.57196558
93.37500000,  20.42310181,  20.39789722
93.62500000,  23.91965067,  23.78246485
93.87500000,  27.77932270,  27.98449341
94.12500000,  32.29488066,  32.18999593
94.37500000,  36.90378653,  36.98181981
94.62500000,  41.96551976,  42.21841852
94.87500000,  47.75686685,  47.76733194
95.12500000,  53.35470822,  53.48798259
95.37500000,  59.27370940,  59.37813679
95.62500000,  65.18336191,  65.94683174
95.87500000,  72.36962915,  72.51752588
96.12500000,  79.54265538,  79.15528248
96.37500000,  85.82410202,  86.03011773
96.62500000,  92.83289727,  92.75959577
96.87500000,  99.49382726,  99.34287014
97.12500000,  105.8376097,  105.6949459
97.37500000,  111.2682235,  111.4051948
97.62500000,  117.0005520,  117.1903700
97.87500000,  121.8731558,  122.4461698
98.12500000,  127.1484200,  126.7094679
98.37500000,  130.1437970,  130.7320710
98.62500000,  133.2387954,  132.6822550
98.87500000,  134.9952441,  135.0565607
99.12500000,  135.8304087,  136.3121943
99.37500000,  136.0072562,  135.5414004
99.62500000,  134.8092085,  134.4192713
99.87500000,  132.4401659,  132.0019749
100.1250000,  128.7759489,  129.3695527
100.3750000,  124.9685288,  125.1603515
100.6250000,  120.3694146,  120.0103909
100.8750000,  114.5259664,  114.0970779
101.1250000,  108.5159359,  107.9897869
101.3750000,  101.8645746,  101.0396358
101.6250000,  94.29350752,  94.54417714
101.8750000,  87.28160355,  87.59446278
102.1250000,  80.46507283,  80.03969549
102.3750000,  73.16223843,  73.13037736
102.6250000,  66.41912827,  66.13092367
102.8750000,  60.01949640,  59.96548937
103.1250000,  53.62395729,  53.83563831
103.3750000,  47.87498791,  47.75689120
103.6250000,  42.13666005,  42.32423288
103.8750000,  37.27612428,  37.23428917
104.1250000,  32.58286703,  32.41868822
104.3750000,  27.93206641,  28.02716554
104.6250000,  24.02540912,  24.02758326
104.8750000,  20.69276372,  20.73171486
105.1250000,  17.62810834,  17.66595941
105.3750000,  14.78861513,  14.96075799
105.6250000,  12.42310012,  12.37951353
105.8750000,  10.30882966,  10.36114768
106.1250000,  8.555823837,  8.520981644
106.3750000,  6.911767567,  7.116657676
106.6250000,  5.702782397,  5.691043844
106.8750000,  4.545199450,  4.622543676
107.1250000,  3.699984320,  3.725048590
107.3750000,  2.920976208,  3.088820203
107.6250000,  2.328224980,  2.373890548
107.8750000,  1.790440051,  1.819494569
108.1250000,  1.389672159,  1.422903847
108.3750000,  1.112888652,  1.070308834
108.6250000,  0.8709243380,  0.8355771060
108.8750000,  0.6449875760,  0.6206046100
109.1250000,  0.4913086499,  0.4971305969
109.3750000,  0.3758674129,  0.3800991742
109.6250000,  0.2662636407,  0.2519210425
109.8750000,  0.1971645205,  0.1890956399
110.1250000,  0.1375659176,  0.1355992258
110.3750000,  0.1131095460,  0.1041436232
110.6250000,  0.07407255158,  0.09824949278
110.8750000,  0.04910465733,  0.06070090076
111.1250000,  0.03856337348,  0.03302463371
111.3750000,  0.02557630988,  0.02473905005
111.6250000,  0.01854294767,  0.01700970914
111.8750000,  0.01439646977,  0.008326979772
112.1250000,  0.01059537576,  0.006869002535
112.3750000,  0.01164401133,  0.008692940365
112.6250000,  0.006195286299,  0.004154690384
112.8750000,  0.002960234308,  0.001427352805
113.1250000,  0.001324517179,  0.001386167090
113.3750000,  0.0001767492449,  0.001589942746
113.6250000,  0.001647380463,  0.0002682683511
113.8750000,  0.001145646138,  0.0009373342881
114.1250000,  0.000000000,  0.0008975075612
114.3750000,  0.0004075113954,  0.000000000
114.6250000,  0.0005524118107,  0.000000000
114.8750000,  0.000000000,  0.000000000
115.1250000,  0.000000000,  0.000000000
115.3750000,  0.000000000,  0.000000000
115.6250000,  0.000000000,  0.000000000
115.8750000,  0.000000000,  0.000000000
116.1250000,  0.000000000,  0.000000000
116.3750000,  0.000000000,  0.000000000
116.6250000,  0.000000000,  0.000000000
116.8750000,  0.000000000,  0.000000000
117.1250000,  0.000000000,  0.000000000
117.3750000,  0.000000000,  0.000000000
117.6250000,  0.000000000,  0.000000000
117.8750000,  0.000000000,  0.000000000
118.1250000,  0.000000000,  0.000000000
118.3750000,  0.000000000,  0.000000000
118.6250000,  0.000000000,  0.000000000
118.8750000,  0.000000000,  0.000000000
119.1250000,  0.000000000,  0.000000000
119.3750000,  0.000000000,  0.000000000
119.6250000,  0.000000000,  0.000000000
119.8750000,  0.000000000,  0.000000000
