dt,Temp,rmse[Temp],PotEng,rmse[PotEng],Press,rmse[Press],MolPress,rmse[MolPress]
0.5,296.50976576163100,1.8874162677251446E-002,10933.307895459582,15.567838351088810,276.53712912559479,16.202265498566259,281.92464518446587,18.749027672389751
01,148.84587596632113,4.8981841093053468E-003,10931.783526057705,15.627195183520593,368.40758466967907,9.5865401931599994,308.38061534925549,11.816018394782352
03,148.56809956537998,4.9003459023909046E-003,10932.777727547358,13.473061952451202,1056.2379698031377,11.533009998498247,359.51295612642247,16.468191226476407
06,148.57813351149255,5.0747925504069204E-003,10919.076998582539,20.474518114709966,1061.1091907738346,4.5215571562262697,355.68755304501661,13.078541131153148
09,148.59014598456486,4.9123642351174444E-003,10916.961390659568,13.535388723302336,1071.2017806286512,10.986836119097987,342.53359252774237,11.766608814683424
15,149.15091011312785,4.8979554822193311E-003,10953.840779950420,12.556845555680713,1089.1643883642541,4.5601178290865221,346.46892394882406,13.031070178118275
30,149.51993226486178,5.0998475264540290E-003,11002.283525259223,18.599327760305375,958.37948321907368,4.5626048589558170,319.01294851785246,11.881997972628708
45,149.92883106801952,4.9759186192614028E-003,11008.946703908596,15.159542143205085,954.08373732521966,4.5855673758491502,299.49459716217939,13.365395712454662
90,152.89969315693068,5.3650058384920821E-003,11151.322753021779,14.658025008513770,812.91418500680084,4.5220961375497746,249.51644549568496,15.659645961882788
