# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  77.53150784,  76.38188797
3.000000000,  77.27813907,  75.96386764
5.000000000,  77.36287305,  75.72869939
7.000000000,  77.92684480,  76.82253099
9.000000000,  77.89999021,  77.58184359
11.00000000,  77.63399877,  77.96639829
13.00000000,  78.21412898,  77.71182552
15.00000000,  78.45465902,  78.47253199
17.00000000,  78.39483489,  78.68365544
19.00000000,  79.90256903,  79.56389668
21.00000000,  80.71018557,  81.45973457
23.00000000,  81.22135278,  81.40165369
25.00000000,  82.16833153,  83.08423866
27.00000000,  83.15934295,  85.26061597
29.00000000,  84.91407164,  86.71321287
31.00000000,  87.38854988,  87.97309735
33.00000000,  89.09966175,  90.40110875
35.00000000,  91.67207636,  93.03033110
37.00000000,  93.50758942,  95.69685668
39.00000000,  95.53242302,  98.74843479
41.00000000,  97.48797674,  100.2921528
43.00000000,  100.2959730,  103.1960442
45.00000000,  103.1196831,  106.7366614
47.00000000,  105.9474901,  108.2935269
49.00000000,  108.5367810,  111.8055779
51.00000000,  110.0134548,  114.4004446
53.00000000,  113.0474479,  114.9046265
55.00000000,  114.4979317,  115.8073198
57.00000000,  114.7057533,  117.1039988
59.00000000,  115.3153223,  117.2195180
61.00000000,  114.9955560,  117.9023470
63.00000000,  115.0323183,  117.2189531
65.00000000,  113.0059337,  116.2907109
67.00000000,  111.2528732,  112.9089123
69.00000000,  108.4098097,  109.9868329
71.00000000,  106.3407049,  107.2365704
73.00000000,  101.9475888,  103.8384794
75.00000000,  97.53005549,  100.0831451
77.00000000,  93.43308187,  94.53198239
79.00000000,  90.41807971,  90.36778234
81.00000000,  85.62020717,  86.96996515
83.00000000,  82.31795196,  84.17715656
85.00000000,  81.13351727,  79.50878300
87.00000000,  77.58752827,  78.39180425
89.00000000,  77.03488263,  76.90275847
91.00000000,  77.33968020,  76.89836643
93.00000000,  77.09900334,  77.52870625
95.00000000,  78.70827918,  77.89457634
97.00000000,  81.66335011,  80.84704310
99.00000000,  85.05466628,  84.24751925
101.0000000,  89.40733697,  89.06175620
103.0000000,  94.79393111,  94.66149862
105.0000000,  101.5855519,  101.9899146
107.0000000,  107.6651703,  108.2951911
109.0000000,  114.5277993,  114.6436545
111.0000000,  120.2085871,  121.0052592
113.0000000,  126.4259522,  126.8920329
115.0000000,  132.2027208,  132.2678589
117.0000000,  136.7444835,  136.5864833
119.0000000,  138.1562629,  138.0874886
121.0000000,  139.1944783,  137.9357051
123.0000000,  138.9522766,  138.5134151
125.0000000,  137.3524542,  136.0617810
127.0000000,  134.4811843,  133.5210412
129.0000000,  131.7725244,  129.1347429
131.0000000,  126.0719486,  125.0400871
133.0000000,  122.3821382,  118.9366069
135.0000000,  115.8963704,  114.9755594
137.0000000,  111.6382953,  108.5639127
139.0000000,  106.5683583,  103.1516555
141.0000000,  100.7784536,  99.67153405
143.0000000,  97.38205067,  95.00903028
145.0000000,  94.66154970,  91.84079780
147.0000000,  92.28865578,  89.50933946
149.0000000,  88.52783342,  87.75590067
151.0000000,  87.42841046,  85.55478796
153.0000000,  87.01300656,  85.91488927
155.0000000,  87.09771195,  85.94860566
157.0000000,  88.70574211,  87.51160495
159.0000000,  90.97313540,  88.81049411
161.0000000,  92.37815268,  90.25927344
163.0000000,  95.52781416,  92.92520047
165.0000000,  98.03775543,  96.06861297
167.0000000,  101.5514377,  97.99050858
169.0000000,  104.6824912,  100.9155099
171.0000000,  106.1832492,  105.1461332
173.0000000,  108.8848908,  106.3041325
175.0000000,  112.0425066,  108.5068880
177.0000000,  112.1921472,  110.2420758
179.0000000,  112.8710315,  111.0713485
181.0000000,  112.8115839,  111.1248611
183.0000000,  111.3340432,  109.1445488
185.0000000,  110.7999920,  108.8999358
187.0000000,  108.2691666,  106.8987917
189.0000000,  105.6024053,  104.7524076
191.0000000,  102.4567392,  102.1003461
193.0000000,  100.6300973,  98.19422121
195.0000000,  98.15175959,  96.42081666
197.0000000,  93.67951154,  93.35493647
199.0000000,  90.69737639,  91.02449614
201.0000000,  88.92638512,  88.37604000
203.0000000,  87.69557114,  87.24137348
205.0000000,  86.72477065,  86.04965047
