# Dihedral Angle (Degree),  Occurrence
1.000000000,  0.1322042336
3.000000000,  0.1766752871
5.000000000,  0.1944757845
7.000000000,  0.2109633207
9.000000000,  0.2508307045
11.00000000,  0.3125906954
13.00000000,  0.3962302680
15.00000000,  0.4963507672
17.00000000,  0.7879405945
19.00000000,  0.9449275099
21.00000000,  1.344268845
23.00000000,  1.908768393
25.00000000,  2.760574478
27.00000000,  4.143660260
29.00000000,  5.997603284
31.00000000,  8.555013808
33.00000000,  12.45392572
35.00000000,  18.03962618
37.00000000,  26.57075263
39.00000000,  37.14289610
41.00000000,  51.99181264
43.00000000,  74.23103834
45.00000000,  101.3117844
47.00000000,  134.1670324
49.00000000,  176.4130569
51.00000000,  224.0618260
53.00000000,  279.1703089
55.00000000,  339.7626781
57.00000000,  399.8482368
59.00000000,  459.6396315
61.00000000,  513.0845395
63.00000000,  555.1703344
65.00000000,  582.0761916
67.00000000,  592.5072828
69.00000000,  585.0069650
71.00000000,  562.5802771
73.00000000,  521.7413472
75.00000000,  470.4104520
77.00000000,  414.5900721
79.00000000,  354.1369376
81.00000000,  294.4317851
83.00000000,  237.8470390
85.00000000,  188.9250868
87.00000000,  145.9903033
89.00000000,  111.1948681
91.00000000,  84.22930432
93.00000000,  62.18229054
95.00000000,  46.37715054
97.00000000,  33.45915780
99.00000000,  24.41050968
101.0000000,  17.77807119
103.0000000,  12.95815644
105.0000000,  9.327142743
107.0000000,  7.028644671
109.0000000,  5.352437807
111.0000000,  4.166745810
113.0000000,  3.213936510
115.0000000,  2.774195065
117.0000000,  2.125055894
119.0000000,  1.830353945
121.0000000,  1.650622364
123.0000000,  1.456916143
125.0000000,  1.229832300
127.0000000,  1.244151862
129.0000000,  1.165218785
131.0000000,  1.166925484
133.0000000,  1.200608540
135.0000000,  1.369859493
137.0000000,  1.346068121
139.0000000,  1.454405778
141.0000000,  1.681276121
143.0000000,  1.699073358
145.0000000,  2.194022424
147.0000000,  2.431809283
149.0000000,  2.832294573
151.0000000,  3.235107686
153.0000000,  3.896875542
155.0000000,  4.591084348
157.0000000,  5.232979748
159.0000000,  5.914730984
161.0000000,  6.630902081
163.0000000,  7.426750851
165.0000000,  8.723551437
167.0000000,  9.557758437
169.0000000,  10.32297805
171.0000000,  11.22870336
173.0000000,  12.02594515
175.0000000,  12.27608950
177.0000000,  12.80768594
179.0000000,  12.75238628
181.0000000,  12.70881004
183.0000000,  12.79941813
185.0000000,  12.77120536
187.0000000,  11.93327950
189.0000000,  10.98483249
191.0000000,  10.50696334
193.0000000,  9.622666812
195.0000000,  8.449565942
197.0000000,  7.630032907
199.0000000,  6.819021992
201.0000000,  6.029028422
203.0000000,  5.100856268
205.0000000,  4.390337904
207.0000000,  3.888998271
209.0000000,  3.428320957
211.0000000,  2.895533452
213.0000000,  2.430605903
215.0000000,  2.098360624
217.0000000,  1.804568138
219.0000000,  1.690245390
221.0000000,  1.496952624
223.0000000,  1.411933066
225.0000000,  1.254435863
227.0000000,  1.147979411
229.0000000,  1.108576104
231.0000000,  1.124845579
233.0000000,  1.326604095
235.0000000,  1.315515727
237.0000000,  1.335060202
239.0000000,  1.482621947
241.0000000,  1.769668890
243.0000000,  2.100622058
245.0000000,  2.541317737
247.0000000,  3.169966460
249.0000000,  4.380932788
251.0000000,  5.467125787
253.0000000,  7.222502577
255.0000000,  9.591121755
257.0000000,  13.32097985
259.0000000,  18.16202835
261.0000000,  24.68951637
263.0000000,  33.58318554
265.0000000,  45.84741983
267.0000000,  63.32126373
269.0000000,  85.19100975
271.0000000,  114.2455613
273.0000000,  149.0585355
275.0000000,  192.0916266
277.0000000,  241.5071910
279.0000000,  296.8114438
281.0000000,  357.4566818
283.0000000,  417.4000761
285.0000000,  476.6501125
287.0000000,  528.8572223
289.0000000,  565.8915120
291.0000000,  588.5062455
293.0000000,  598.3799904
295.0000000,  588.3026922
297.0000000,  559.9736450
299.0000000,  516.3646903
301.0000000,  463.5336163
303.0000000,  401.3044934
305.0000000,  340.9286088
307.0000000,  280.9925756
309.0000000,  225.2225457
311.0000000,  176.9471174
313.0000000,  135.2614640
315.0000000,  100.9363320
317.0000000,  73.29324374
319.0000000,  53.20152203
321.0000000,  38.50440685
323.0000000,  26.56218606
325.0000000,  18.59224210
327.0000000,  12.54308347
329.0000000,  8.473310752
331.0000000,  5.849750572
333.0000000,  3.956302199
335.0000000,  2.720001192
337.0000000,  1.893111749
339.0000000,  1.341535845
341.0000000,  0.9602462847
343.0000000,  0.6366082989
345.0000000,  0.5081390753
347.0000000,  0.4477820734
349.0000000,  0.3530971385
351.0000000,  0.2521155853
353.0000000,  0.2042663216
355.0000000,  0.2227145487
357.0000000,  0.2288077932
359.0000000,  0.2147756281
