# Dihedral Angle (Degree),  Occurrence,  Occurrence
299.5000000,  124.7540336,  123.5017304
300.5000000,  122.7788103,  122.7238735
301.5000000,  123.1928498,  122.4348087
302.5000000,  123.2701952,  121.3773300
303.5000000,  122.7230043,  121.2035135
304.5000000,  119.8940053,  119.9552139
305.5000000,  119.9761818,  120.0008359
306.5000000,  118.5340426,  120.1498466
307.5000000,  117.6997302,  119.1309196
308.5000000,  117.5646995,  116.9163394
309.5000000,  116.2739302,  115.4028347
310.5000000,  114.9912410,  114.4222235
311.5000000,  113.4528933,  113.0152368
312.5000000,  111.8624380,  113.2917052
313.5000000,  109.4849053,  111.5550988
314.5000000,  106.9381032,  110.8949477
315.5000000,  107.1736641,  108.7267104
316.5000000,  105.1939109,  106.2673934
317.5000000,  104.0727336,  105.2494558
318.5000000,  102.1571572,  103.5635145
319.5000000,  101.5683606,  101.2476710
320.5000000,  100.4459484,  101.0419305
321.5000000,  97.52248226,  99.43805892
322.5000000,  95.47500841,  97.33537489
323.5000000,  95.29477928,  95.84015421
324.5000000,  93.79037424,  96.02248234
325.5000000,  90.81452347,  94.02902796
326.5000000,  90.09391729,  93.43375625
327.5000000,  89.81879861,  91.05269918
328.5000000,  88.93453813,  91.16174867
329.5000000,  87.00760289,  89.57306238
330.5000000,  85.24258886,  88.63163535
331.5000000,  85.69539694,  86.33473567
332.5000000,  85.04578529,  85.64223015
333.5000000,  82.03029123,  84.53121887
334.5000000,  82.40175278,  83.68954811
335.5000000,  82.23842023,  83.15040605
336.5000000,  81.85034260,  82.68553323
337.5000000,  81.98270631,  81.00119294
338.5000000,  79.95680187,  81.20345146
339.5000000,  79.77813978,  80.93458301
340.5000000,  78.90556822,  79.97445888
341.5000000,  78.89126369,  79.93107265
342.5000000,  77.45142985,  80.26286966
343.5000000,  77.17674268,  78.29180658
344.5000000,  76.86333588,  78.45178255
345.5000000,  76.83842276,  77.98555243
346.5000000,  76.12262113,  76.65001018
347.5000000,  76.90527532,  76.82895502
348.5000000,  76.63114034,  76.03420396
349.5000000,  75.39651932,  75.72617477
350.5000000,  75.59041985,  76.61590490
351.5000000,  75.68929868,  77.38983050
352.5000000,  76.14799007,  77.42920619
353.5000000,  76.35189599,  76.53331553
354.5000000,  75.90269523,  75.92492440
355.5000000,  73.38592013,  76.93000839
356.5000000,  75.43942917,  75.07811357
357.5000000,  75.70035721,  73.95802573
358.5000000,  75.87316622,  75.13812567
359.5000000,  75.07495163,  74.97302183
