# Distance [pm],  g(r),  g(r)
80.12500000,  0.000000000,  0.000000000
80.37500000,  0.000000000,  0.000000000
80.62500000,  0.000000000,  0.000000000
80.87500000,  0.000000000,  0.000000000
81.12500000,  0.000000000,  0.000000000
81.37500000,  0.000000000,  0.000000000
81.62500000,  0.000000000,  0.000000000
81.87500000,  0.000000000,  0.000000000
82.12500000,  0.000000000,  0.000000000
82.37500000,  0.000000000,  0.000000000
82.62500000,  0.000000000,  0.000000000
82.87500000,  0.000000000,  0.000000000
83.12500000,  0.000000000,  0.000000000
83.37500000,  0.000000000,  0.000000000
83.62500000,  0.000000000,  0.000000000
83.87500000,  0.000000000,  0.000000000
84.12500000,  0.000000000,  0.000000000
84.37500000,  0.000000000,  0.000000000
84.62500000,  0.000000000,  0.0001730149794
84.87500000,  0.000000000,  0.001746831433
85.12500000,  0.000000000,  0.000000000
85.37500000,  0.000000000,  0.001692601195
85.62500000,  0.001447349104,  0.002849767602
85.87500000,  0.004340372381,  0.001587945719
86.12500000,  0.005247313746,  0.007544651087
86.37500000,  0.009293637364,  0.008308263972
86.62500000,  0.01042774794,  0.006177635934
86.87500000,  0.01803320950,  0.01057396648
87.12500000,  0.02800587538,  0.01431820108
87.37500000,  0.03434791619,  0.03474993097
87.62500000,  0.03337684215,  0.05560293134
87.87500000,  0.05834205600,  0.05047317150
88.12500000,  0.09557532915,  0.05725138437
88.37500000,  0.09284427291,  0.09400429101
88.62500000,  0.1439887335,  0.1235630977
88.87500000,  0.1732056872,  0.1845582478
89.12500000,  0.2436349265,  0.2585164110
89.37500000,  0.3340037689,  0.3597683555
89.62500000,  0.4531396001,  0.4563558039
89.87500000,  0.6387926898,  0.6511036917
90.12500000,  0.7608820790,  0.7820861188
90.37500000,  1.079422219,  1.077008783
90.62500000,  1.351675191,  1.421706522
90.87500000,  1.807628933,  1.837940233
91.12500000,  2.412138616,  2.295440784
91.37500000,  3.084412095,  2.941096954
91.62500000,  3.780910709,  3.722759056
91.87500000,  4.653043288,  4.789798093
92.12500000,  5.778412436,  5.733480548
92.37500000,  7.252293914,  7.146792980
92.62500000,  8.976733906,  8.932833577
92.87500000,  10.96553131,  10.92640390
93.12500000,  13.05501187,  13.24437392
93.37500000,  15.69061324,  15.69169873
93.62500000,  18.50221625,  18.92735186
93.87500000,  21.99687317,  22.23162219
94.12500000,  26.33095047,  26.04275679
94.37500000,  30.66142645,  30.54075160
94.62500000,  35.50897052,  35.57340852
94.87500000,  41.04086121,  40.69410336
95.12500000,  46.03984274,  46.42709631
95.37500000,  52.37059427,  52.50377821
95.62500000,  59.46009127,  58.65972081
95.87500000,  65.98703437,  65.43321810
96.12500000,  72.13768493,  72.57901349
96.37500000,  79.41773900,  79.68634872
96.62500000,  86.96181111,  86.72165482
96.87500000,  94.19910018,  94.34812078
97.12500000,  100.7806523,  101.4134447
97.37500000,  108.1272802,  107.8550190
97.62500000,  114.6354910,  113.7628678
97.87500000,  119.8578630,  119.2387056
98.12500000,  124.6379150,  124.7743229
98.37500000,  129.0777094,  129.3443246
98.62500000,  133.5235046,  132.2726848
98.87500000,  135.9485393,  135.9605548
99.12500000,  137.6568293,  136.9911341
99.37500000,  137.6965971,  137.0527759
99.62500000,  136.4647900,  136.5192386
99.87500000,  135.8884873,  135.8841154
100.1250000,  133.6770797,  133.5959306
100.3750000,  129.6296831,  129.9727043
100.6250000,  126.4220668,  126.2563385
100.8750000,  121.3716306,  120.9502148
101.1250000,  115.3139551,  115.6802868
101.3750000,  109.1649817,  109.6867591
101.6250000,  102.8711046,  102.7606691
101.8750000,  95.33462585,  95.64934358
102.1250000,  88.53452118,  88.20502141
102.3750000,  81.18448727,  81.51771689
102.6250000,  74.09884412,  74.78556253
102.8750000,  67.10125636,  67.12452712
103.1250000,  60.48529900,  60.43454761
103.3750000,  53.90676677,  53.98084511
103.6250000,  47.24192316,  47.75325641
103.8750000,  42.00626214,  42.15859365
104.1250000,  36.64151489,  36.32470195
104.3750000,  31.47374686,  31.86376717
104.6250000,  26.80484558,  27.33105145
104.8750000,  22.81635370,  23.40878540
105.1250000,  19.52788736,  19.77451559
105.3750000,  16.50218698,  16.18693824
105.6250000,  13.54673044,  13.62275776
105.8750000,  11.26540065,  11.20408494
106.1250000,  9.358180484,  9.332425405
106.3750000,  7.645036042,  7.548128207
106.6250000,  6.009338983,  6.204590148
106.8750000,  4.914034360,  4.910558953
107.1250000,  3.927499672,  3.925057994
107.3750000,  3.102072478,  3.164725477
107.6250000,  2.427901929,  2.428706409
107.8750000,  1.870033447,  1.944020371
108.1250000,  1.464787821,  1.453070190
108.3750000,  1.160686659,  1.147246820
108.6250000,  0.8890700652,  0.8708041007
108.8750000,  0.6181690838,  0.5855462851
109.1250000,  0.4706770314,  0.4969330595
109.3750000,  0.3720752307,  0.3753480189
109.6250000,  0.2620242353,  0.2892941388
109.8750000,  0.1858672907,  0.2054770214
110.1250000,  0.1326732767,  0.1554086242
110.3750000,  0.08880046134,  0.1085001403
110.6250000,  0.07162895131,  0.08319873017
110.8750000,  0.05662796237,  0.05488253458
111.1250000,  0.03451944262,  0.04025032201
111.3750000,  0.02803240602,  0.02170730871
111.6250000,  0.01736344274,  0.02306620602
111.8750000,  0.009082814847,  0.01912051938
112.1250000,  0.007954989723,  0.004490563923
112.3750000,  0.002580021899,  0.003699325786
112.6250000,  0.004495629672,  0.002075792026
112.8750000,  0.003760760187,  0.001590544529
113.1250000,  0.001218562150,  0.001359663920
113.3750000,  0.001121219423,  0.003265828477
113.6250000,  0.000000000,  0.0009783196062
113.8750000,  0.0007932458822,  0.001159048078
114.1250000,  0.001126600530,  0.001316087098
114.3750000,  0.000000000,  0.0006037593145
114.6250000,  0.000000000,  0.000000000
114.8750000,  0.000000000,  0.000000000
115.1250000,  0.000000000,  0.000000000
115.3750000,  0.000000000,  0.000000000
115.6250000,  0.000000000,  0.000000000
115.8750000,  0.000000000,  0.000000000
116.1250000,  0.000000000,  0.000000000
116.3750000,  0.000000000,  0.000000000
116.6250000,  0.000000000,  0.000000000
116.8750000,  0.000000000,  0.000000000
117.1250000,  0.000000000,  0.000000000
117.3750000,  0.000000000,  0.000000000
117.6250000,  0.000000000,  0.000000000
117.8750000,  0.000000000,  0.000000000
118.1250000,  0.000000000,  0.000000000
118.3750000,  0.000000000,  0.000000000
118.6250000,  0.000000000,  0.000000000
118.8750000,  0.000000000,  0.000000000
119.1250000,  0.000000000,  0.000000000
119.3750000,  0.000000000,  0.000000000
119.6250000,  0.000000000,  0.000000000
119.8750000,  0.000000000,  0.000000000
