# Dihedral Angle (Degree),  Occurrence,  Occurrence
241.5000000,  133.8298476,  137.1806077
242.5000000,  133.3337541,  136.0346625
243.5000000,  132.7084130,  134.6925611
244.5000000,  132.3767088,  133.3465349
245.5000000,  129.4927996,  131.4985301
246.5000000,  128.2795543,  128.6277043
247.5000000,  123.6185831,  127.2685914
248.5000000,  121.5906201,  123.8147947
249.5000000,  119.9356096,  121.1221026
250.5000000,  116.3180198,  117.8209724
251.5000000,  113.4320172,  114.1750097
252.5000000,  109.9598924,  109.7130279
253.5000000,  107.8756520,  106.2958446
254.5000000,  105.5935356,  103.5363431
255.5000000,  101.5376601,  100.4578811
256.5000000,  99.14505809,  97.34197117
257.5000000,  97.39289020,  94.95753659
258.5000000,  94.44280253,  91.81138822
259.5000000,  90.75212423,  89.55304698
260.5000000,  89.27600089,  88.44018157
261.5000000,  87.38579027,  86.39750238
262.5000000,  85.97074456,  85.03658995
263.5000000,  85.24565523,  84.66780686
264.5000000,  83.42901102,  81.79002033
265.5000000,  81.75458421,  80.60063804
266.5000000,  82.58778531,  81.50842431
267.5000000,  81.38396421,  81.43053209
268.5000000,  81.77089371,  80.84861818
269.5000000,  81.81349076,  80.10418970
270.5000000,  81.09049570,  80.21157003
271.5000000,  83.29298470,  82.72841414
272.5000000,  84.27161300,  82.42584479
273.5000000,  85.13199669,  83.04435634
274.5000000,  86.80503736,  84.55435890
275.5000000,  87.90281379,  85.81981381
276.5000000,  88.78085427,  87.99282784
277.5000000,  90.11008766,  91.20880624
278.5000000,  91.56480815,  92.62953818
279.5000000,  94.57245992,  95.59844972
280.5000000,  97.87703192,  95.71825602
281.5000000,  97.48359825,  98.92620735
282.5000000,  102.6299884,  103.0373687
283.5000000,  104.3501440,  104.1596443
284.5000000,  105.6528521,  106.2518022
285.5000000,  107.6311256,  107.6046344
286.5000000,  109.5254150,  110.7389417
287.5000000,  112.4529927,  110.9188280
288.5000000,  114.0224228,  112.4174505
289.5000000,  115.4284632,  117.4131298
290.5000000,  115.5313963,  118.1199642
291.5000000,  118.5545628,  119.8341344
292.5000000,  119.3997575,  121.0385603
293.5000000,  121.2886750,  122.5374383
294.5000000,  121.1094920,  122.1833251
295.5000000,  121.1714857,  125.1304490
296.5000000,  122.7561557,  125.6957422
297.5000000,  123.1609605,  125.3714659
298.5000000,  123.0045412,  126.5029242
299.5000000,  123.7169170,  126.4778053
300.5000000,  122.1738555,  126.2452348
301.5000000,  122.1701746,  125.1566861
302.5000000,  121.5948499,  124.8818338
303.5000000,  122.5706939,  124.8919119
304.5000000,  122.2318758,  125.1824780
305.5000000,  119.5977725,  123.7643385
306.5000000,  119.0184842,  122.1395721
307.5000000,  118.0707313,  119.4304140
308.5000000,  116.1978043,  118.4780203
309.5000000,  115.7223035,  117.8973927
310.5000000,  112.7757488,  116.8567564
311.5000000,  112.9968524,  115.8405154
312.5000000,  112.1543787,  113.8554172
313.5000000,  109.3518953,  112.9949301
314.5000000,  108.1290272,  109.5596285
315.5000000,  106.2766549,  108.2636766
316.5000000,  105.9831202,  107.5272649
317.5000000,  105.0126006,  105.8888984
318.5000000,  102.7168496,  104.6827565
319.5000000,  101.9560603,  103.5802372
320.5000000,  101.3600506,  102.3739442
321.5000000,  97.85808279,  100.9435223
322.5000000,  97.05096029,  99.02813567
323.5000000,  95.61497976,  96.97723943
324.5000000,  94.05484196,  95.89115537
325.5000000,  91.19222775,  94.02295095
326.5000000,  90.10384430,  92.41853917
327.5000000,  89.85456093,  90.62137446
328.5000000,  89.65775699,  88.93665246
329.5000000,  86.25004693,  89.57440943
330.5000000,  84.92616528,  87.24612132
331.5000000,  85.23753281,  87.42187515
332.5000000,  84.51876409,  86.11441998
333.5000000,  83.35379709,  84.71731902
334.5000000,  83.07593396,  83.60290335
335.5000000,  80.80700757,  82.78878089
336.5000000,  80.33861468,  83.35438157
337.5000000,  81.00282376,  82.58901417
338.5000000,  78.79169253,  81.35074832
339.5000000,  79.15227282,  80.56073141
340.5000000,  78.52303870,  79.48506869
341.5000000,  78.42236922,  79.42758448
342.5000000,  78.29235513,  78.27653701
343.5000000,  76.96549399,  78.25708413
344.5000000,  75.76174402,  77.53657420
345.5000000,  75.46266622,  76.20903240
346.5000000,  75.98671040,  76.09798700
347.5000000,  76.72852562,  77.53696125
348.5000000,  76.40409797,  76.90049708
349.5000000,  74.88992347,  75.73262141
350.5000000,  75.01612590,  76.80873450
351.5000000,  74.78038996,  76.52553849
352.5000000,  73.02511961,  75.30184463
353.5000000,  74.60290644,  75.68676200
354.5000000,  74.98014854,  74.81847522
355.5000000,  74.80517058,  76.28438678
356.5000000,  74.23531747,  76.31358899
357.5000000,  73.46620578,  76.60346074
358.5000000,  74.61919943,  76.55424246
359.5000000,  72.88855131,  75.12295694
