# Dihedral Angle (Degree),  Occurrence,  Occurrence
0.5000000000,  73.42909124,  70.41737033
1.500000000,  72.98685001,  70.35462892
2.500000000,  73.24093602,  71.21707432
3.500000000,  73.58405367,  69.76127220
4.500000000,  74.38556025,  70.33079116
5.500000000,  73.82066756,  70.70627067
6.500000000,  73.03076900,  70.55837487
7.500000000,  72.52106794,  70.41957356
8.500000000,  74.06500756,  70.39838738
9.500000000,  74.85921359,  71.27115193
10.50000000,  74.23588946,  72.62806976
11.50000000,  74.20635575,  71.55986556
12.50000000,  75.60808653,  72.38130510
13.50000000,  76.24941025,  72.00374449
14.50000000,  75.98963600,  72.77069806
15.50000000,  76.28728661,  73.12716078
16.50000000,  77.52513411,  73.88270147
17.50000000,  77.10992707,  75.17336133
18.50000000,  77.89024672,  75.83146513
19.50000000,  78.43988334,  75.40922143
20.50000000,  78.98667966,  75.85860598
21.50000000,  79.84783926,  77.18726499
22.50000000,  81.10148148,  77.03955452
23.50000000,  82.62294246,  78.85447280
24.50000000,  83.95096636,  79.58889373
25.50000000,  83.55013660,  81.89112309
26.50000000,  85.29162908,  81.40842871
27.50000000,  85.33177767,  83.19641804
28.50000000,  86.93068895,  85.38215473
29.50000000,  87.83109925,  86.38658644
30.50000000,  89.38136447,  86.95956816
31.50000000,  91.10709993,  88.44799950
32.50000000,  92.16973192,  88.91591777
33.50000000,  92.81235844,  91.84516665
34.50000000,  94.78357330,  92.89341980
35.50000000,  96.42838047,  94.50386104
36.50000000,  97.93534434,  96.33278590
37.50000000,  99.34746119,  99.62490003
38.50000000,  103.2032697,  99.33856977
39.50000000,  103.1584187,  103.4705421
40.50000000,  104.8863595,  104.8459498
41.50000000,  105.5335156,  105.8749679
42.50000000,  107.7755060,  106.9332011
43.50000000,  108.4674867,  109.4772516
44.50000000,  110.1324498,  111.8065850
45.50000000,  112.4128277,  114.2334589
46.50000000,  114.1300787,  114.3779648
47.50000000,  116.6356104,  116.5474234
48.50000000,  118.3651997,  118.0430091
49.50000000,  119.6055791,  120.6548955
50.50000000,  119.8380086,  120.4446292
51.50000000,  121.5883937,  122.8985777
52.50000000,  122.2874412,  124.4608771
53.50000000,  123.1065490,  124.2915109
54.50000000,  123.7096833,  123.3142540
55.50000000,  126.2928654,  125.6786281
56.50000000,  125.0944324,  126.2024591
57.50000000,  126.9269028,  126.8020442
58.50000000,  128.2723072,  127.0113527
59.50000000,  127.9005885,  129.1841908
60.50000000,  128.4364647,  128.9272855
61.50000000,  127.9797940,  128.5093279
62.50000000,  127.9386008,  128.6919579
63.50000000,  126.6373043,  127.3920922
64.50000000,  124.3802225,  125.6887280
65.50000000,  125.6458333,  123.6122647
66.50000000,  123.4821252,  122.8302325
67.50000000,  121.5245898,  122.8247601
68.50000000,  119.8115742,  118.9444628
69.50000000,  118.3952345,  117.0124008
70.50000000,  116.2569239,  115.6137372
71.50000000,  114.3216061,  112.3850870
72.50000000,  112.4820198,  110.4987999
73.50000000,  109.8192526,  109.8974369
74.50000000,  106.8226367,  108.3975012
75.50000000,  105.8414442,  105.4237362
76.50000000,  103.4452892,  101.7254302
77.50000000,  99.87976722,  100.3733417
78.50000000,  97.82149262,  98.70800234
79.50000000,  96.80784764,  97.34923717
80.50000000,  93.53521763,  92.80308584
81.50000000,  90.66791983,  91.79586650
82.50000000,  88.68122763,  88.36549231
83.50000000,  87.01189610,  86.30361703
84.50000000,  85.62199384,  85.33984050
85.50000000,  84.48702592,  83.90905452
86.50000000,  82.68834342,  83.38164108
87.50000000,  83.20349650,  83.25997214
88.50000000,  80.70072906,  81.12925787
89.50000000,  79.96019970,  80.24843607
90.50000000,  78.08687449,  79.71926240
91.50000000,  79.97544721,  78.31889269
92.50000000,  78.95539112,  79.39941906
93.50000000,  78.12872252,  80.06422816
94.50000000,  79.52265983,  80.72810145
95.50000000,  80.59492177,  82.96434039
96.50000000,  81.94297704,  81.84014722
97.50000000,  82.61951791,  83.51327847
98.50000000,  84.84259979,  85.91357807
99.50000000,  86.01982217,  87.84788658
100.5000000,  88.76971046,  91.23513288
101.5000000,  91.21482528,  92.72897256
102.5000000,  92.24094188,  94.76195938
103.5000000,  95.51037669,  97.30694663
104.5000000,  98.44138861,  101.0664841
105.5000000,  101.4104890,  104.2322919
106.5000000,  105.5519943,  106.5139515
107.5000000,  108.1369574,  110.0360011
108.5000000,  111.1747408,  113.3706766
109.5000000,  114.6433324,  117.1902749
110.5000000,  117.3936772,  119.0285126
111.5000000,  120.2964607,  122.5199822
112.5000000,  123.3942749,  126.8556064
113.5000000,  125.2977750,  129.0005187
114.5000000,  127.9170261,  129.7515722
115.5000000,  130.5875698,  131.7378650
116.5000000,  132.0631881,  134.0373436
117.5000000,  131.7293754,  135.2523694
118.5000000,  134.5404165,  135.9893559
119.5000000,  134.8514880,  135.2271047
120.5000000,  134.7882319,  137.3335951
121.5000000,  132.9274706,  136.9247222
