# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  74.86326723,  79.12129528
3.000000000,  74.90912106,  79.06273381
5.000000000,  75.57455238,  79.45839679
7.000000000,  75.85618899,  80.24159945
9.000000000,  75.38135201,  80.30159184
11.00000000,  75.06905359,  80.41622928
13.00000000,  76.27734467,  80.49283586
15.00000000,  77.20222216,  80.10269953
17.00000000,  77.92834913,  81.24980348
19.00000000,  78.03429175,  83.06969909
21.00000000,  79.87245303,  84.32155145
23.00000000,  81.88325702,  86.14876499
25.00000000,  83.63801994,  86.14049702
27.00000000,  85.71976597,  88.26420602
29.00000000,  86.70724938,  91.71047214
31.00000000,  89.91660440,  94.80703647
33.00000000,  93.55167521,  96.66619640
35.00000000,  96.33491626,  99.11152244
37.00000000,  98.02207881,  101.5314148
39.00000000,  101.3876221,  104.8804716
41.00000000,  104.6822783,  107.5291793
43.00000000,  107.5274062,  110.3509392
45.00000000,  111.3369977,  113.8051041
47.00000000,  114.2480613,  117.3744262
49.00000000,  117.2216430,  120.2252597
51.00000000,  119.1381689,  122.1086860
53.00000000,  121.0858156,  123.9291029
55.00000000,  123.1021266,  127.0081660
57.00000000,  123.8919726,  127.7959969
59.00000000,  125.9400339,  127.4288021
61.00000000,  123.9527033,  127.2337400
63.00000000,  124.0877499,  126.6691497
65.00000000,  122.7156015,  124.9631515
67.00000000,  120.2513253,  121.7531311
69.00000000,  118.0892491,  119.2529642
71.00000000,  114.3534804,  115.8168972
73.00000000,  110.5342272,  112.5312329
75.00000000,  105.3462276,  107.4453375
77.00000000,  100.8940559,  102.2108856
79.00000000,  97.02078454,  98.55491119
81.00000000,  91.59455318,  94.35522455
83.00000000,  87.05883495,  89.75813937
85.00000000,  84.02342183,  87.54460349
87.00000000,  80.91796267,  84.53699276
89.00000000,  79.31304044,  81.74400533
91.00000000,  77.80794471,  80.42625487
93.00000000,  78.09550978,  82.14709466
95.00000000,  78.69198288,  81.42479062
97.00000000,  80.38664386,  83.91421664
99.00000000,  83.72439655,  86.62910641
101.0000000,  86.94950419,  89.63721680
103.0000000,  92.60124938,  95.84298824
105.0000000,  97.58618198,  102.2384739
107.0000000,  103.1839459,  106.5763499
109.0000000,  108.9879811,  112.2520038
111.0000000,  115.2790356,  117.8212244
113.0000000,  120.0845279,  122.2188318
115.0000000,  123.1150765,  127.1061596
117.0000000,  126.7753069,  131.3089837
119.0000000,  130.2995804,  133.6298614
121.0000000,  131.8838903,  133.2880778
123.0000000,  131.0286664,  132.9399338
125.0000000,  128.7315169,  131.0064750
127.0000000,  125.8498807,  126.6699902
129.0000000,  121.5412556,  122.9798547
131.0000000,  117.7667321,  118.5153052
133.0000000,  113.5568043,  113.6619112
135.0000000,  108.8179934,  108.4744190
137.0000000,  104.4812721,  104.4663330
139.0000000,  99.38851011,  98.98124451
141.0000000,  96.43219681,  95.21061078
143.0000000,  91.63082322,  92.12523908
145.0000000,  89.28266919,  87.91167541
147.0000000,  88.16730881,  86.06039097
149.0000000,  87.45273655,  84.40465742
151.0000000,  85.84852059,  82.99022290
153.0000000,  85.93687808,  83.82342162
155.0000000,  87.54577495,  83.28018340
157.0000000,  90.26197600,  84.61914501
159.0000000,  91.88716910,  87.34589519
161.0000000,  95.49922841,  89.96039319
163.0000000,  98.71163827,  92.18476392
165.0000000,  102.5969601,  95.56114854
167.0000000,  106.1667788,  99.23204392
169.0000000,  109.0065259,  102.1979079
171.0000000,  111.7469879,  105.8874188
173.0000000,  115.3775334,  107.9410644
175.0000000,  117.2277300,  109.3502264
177.0000000,  118.6001317,  111.5813937
179.0000000,  119.7515234,  112.7939663
181.0000000,  121.0110741,  113.2516248
183.0000000,  118.8512439,  112.2189090
185.0000000,  116.1210287,  111.2624505
187.0000000,  113.3613996,  109.2847378
189.0000000,  110.7254589,  107.3420209
191.0000000,  107.4398422,  104.1468086
193.0000000,  104.3887661,  100.6025391
195.0000000,  101.2596843,  96.53874088
197.0000000,  97.73710860,  93.09183269
199.0000000,  93.91300762,  90.11505150
201.0000000,  90.92762286,  87.79285390
203.0000000,  88.55497890,  86.19674030
205.0000000,  86.78589381,  83.91044889
207.0000000,  85.74312370,  82.69308685
209.0000000,  85.64202004,  82.43322235
211.0000000,  86.42991960,  83.55176572
213.0000000,  88.15286573,  84.92252360
215.0000000,  89.86113901,  86.46178372
217.0000000,  92.18320251,  88.91203116
219.0000000,  97.15595885,  92.08009454
221.0000000,  100.6676631,  95.16645513
223.0000000,  105.1134866,  99.91587358
225.0000000,  110.0242005,  104.7209696
227.0000000,  114.7631763,  107.6341735
