# Dihedral Angle (Degree),  Occurrence
1.000000000,  0.2152920025
3.000000000,  0.2022794305
5.000000000,  0.2325642138
7.000000000,  0.2290064910
9.000000000,  0.2834147808
11.00000000,  0.3679419654
13.00000000,  0.4757238867
15.00000000,  0.6263550873
17.00000000,  0.7881939981
19.00000000,  0.9855539576
21.00000000,  1.425572797
23.00000000,  1.995755689
25.00000000,  3.011693416
27.00000000,  4.507495610
29.00000000,  6.346647456
31.00000000,  8.895373088
33.00000000,  13.24720517
35.00000000,  19.27214347
37.00000000,  27.67125621
39.00000000,  38.92842660
41.00000000,  55.05653231
43.00000000,  76.22105977
45.00000000,  102.4620454
47.00000000,  136.3633837
49.00000000,  178.8840800
51.00000000,  227.8429451
53.00000000,  283.6119705
55.00000000,  343.9738316
57.00000000,  403.4659033
59.00000000,  463.8615755
61.00000000,  517.3075914
63.00000000,  559.7210198
65.00000000,  586.4139275
67.00000000,  595.2547233
69.00000000,  586.6422723
71.00000000,  561.1777832
73.00000000,  524.2026927
75.00000000,  472.9362074
77.00000000,  414.8025647
79.00000000,  353.6878189
81.00000000,  295.9841239
83.00000000,  240.8603199
85.00000000,  190.7521079
87.00000000,  148.5212402
89.00000000,  112.7010247
91.00000000,  85.35626437
93.00000000,  63.12228536
95.00000000,  46.59664852
97.00000000,  34.54287728
99.00000000,  25.01476140
101.0000000,  18.05399542
103.0000000,  13.22219920
105.0000000,  9.601370544
107.0000000,  7.213208380
109.0000000,  5.610518807
111.0000000,  4.279152668
113.0000000,  3.401031939
115.0000000,  2.568515839
117.0000000,  2.176068270
119.0000000,  1.859745405
121.0000000,  1.770975594
123.0000000,  1.529394983
125.0000000,  1.351246656
127.0000000,  1.234795683
129.0000000,  1.189629079
131.0000000,  1.261681665
133.0000000,  1.321478003
135.0000000,  1.209952919
137.0000000,  1.336010225
139.0000000,  1.670134326
141.0000000,  1.761494366
143.0000000,  2.065973539
145.0000000,  2.239463242
147.0000000,  2.497385823
149.0000000,  3.096115620
151.0000000,  3.304309291
153.0000000,  3.913424722
155.0000000,  4.558353179
157.0000000,  5.288834580
159.0000000,  5.728949485
161.0000000,  6.871753298
163.0000000,  7.519639078
165.0000000,  8.340314275
167.0000000,  9.454569058
169.0000000,  10.29587278
171.0000000,  10.84864197
173.0000000,  11.83393806
175.0000000,  12.34326036
177.0000000,  12.14839114
179.0000000,  12.37234258
181.0000000,  12.38813823
183.0000000,  11.90751397
185.0000000,  11.66472979
187.0000000,  11.07339612
189.0000000,  10.47448046
191.0000000,  9.866264115
193.0000000,  8.649141726
195.0000000,  7.763066243
197.0000000,  7.010107600
199.0000000,  6.141656697
201.0000000,  5.370897759
203.0000000,  4.664894581
205.0000000,  4.166972763
207.0000000,  3.580045754
209.0000000,  3.050983095
211.0000000,  2.657057389
213.0000000,  2.446839856
215.0000000,  2.063565501
217.0000000,  1.780991162
219.0000000,  1.563627023
221.0000000,  1.398354172
223.0000000,  1.207927073
225.0000000,  1.264809656
227.0000000,  1.266343989
229.0000000,  1.188618371
231.0000000,  1.194426604
233.0000000,  1.183362408
235.0000000,  1.351573746
237.0000000,  1.299787481
239.0000000,  1.539885072
241.0000000,  1.727317698
243.0000000,  1.983574404
245.0000000,  2.376291637
247.0000000,  3.042421370
249.0000000,  3.740295998
251.0000000,  5.072290381
253.0000000,  6.849843099
255.0000000,  9.265470660
257.0000000,  12.34749508
259.0000000,  17.11298623
261.0000000,  23.28624121
263.0000000,  32.54349467
265.0000000,  44.94137023
267.0000000,  61.89905545
269.0000000,  83.08259587
271.0000000,  110.1458244
273.0000000,  144.1859119
275.0000000,  185.9614999
277.0000000,  235.0807919
279.0000000,  288.9451233
281.0000000,  348.1742475
283.0000000,  409.3316774
285.0000000,  467.9745148
287.0000000,  519.9545865
289.0000000,  557.4514304
291.0000000,  583.2071210
293.0000000,  593.9838399
295.0000000,  585.5590873
297.0000000,  560.5040354
299.0000000,  514.8201850
301.0000000,  465.4561857
303.0000000,  405.9106958
305.0000000,  342.3847245
307.0000000,  284.6610185
309.0000000,  228.5236286
311.0000000,  178.5077611
313.0000000,  138.1661086
315.0000000,  104.6998056
317.0000000,  76.59447902
319.0000000,  54.91191356
321.0000000,  38.99399130
323.0000000,  27.37169213
325.0000000,  19.05474789
327.0000000,  13.08123876
329.0000000,  9.117712979
331.0000000,  6.352843633
333.0000000,  4.171759634
335.0000000,  2.858371845
337.0000000,  2.166178051
339.0000000,  1.521272652
341.0000000,  1.015324172
343.0000000,  0.6993601800
345.0000000,  0.6043717215
347.0000000,  0.4980084628
349.0000000,  0.3855519869
351.0000000,  0.2939573858
353.0000000,  0.2798413974
355.0000000,  0.2007480850
357.0000000,  0.1976952664
359.0000000,  0.1953233396
