Distance [pm],  g(O-O),  g(O-H),  g(H-H)
2.000000000,  0.000000000,  0.000000000,  0.000000000
6.000000000,  0.000000000,  0.000000000,  0.000000000
10.00000000,  0.000000000,  0.000000000,  0.000000000
14.00000000,  0.000000000,  0.000000000,  0.000000000
18.00000000,  0.000000000,  0.000000000,  0.000000000
22.00000000,  0.000000000,  0.000000000,  0.000000000
26.00000000,  0.000000000,  0.000000000,  0.000000000
30.00000000,  0.000000000,  0.000000000,  0.000000000
34.00000000,  0.000000000,  0.000000000,  0.000000000
38.00000000,  0.000000000,  0.000000000,  0.000000000
42.00000000,  0.000000000,  0.000000000,  0.000000000
46.00000000,  0.000000000,  0.000000000,  0.000000000
50.00000000,  0.000000000,  0.000000000,  0.000000000
54.00000000,  0.000000000,  0.000000000,  0.000000000
58.00000000,  0.000000000,  0.000000000,  0.000000000
62.00000000,  0.000000000,  0.000000000,  0.000000000
66.00000000,  0.000000000,  0.000000000,  0.000000000
70.00000000,  0.000000000,  0.000000000,  0.000000000
74.00000000,  0.000000000,  0.000000000,  0.000000000
78.00000000,  0.000000000,  0.000000000,  0.000000000
82.00000000,  0.000000000,  0.000000000,  0.000000000
86.00000000,  0.000000000,  0.000000000,  0.000000000
90.00000000,  0.000000000,  0.000000000,  0.000000000
94.00000000,  0.000000000,  0.000000000,  0.000000000
98.00000000,  0.000000000,  0.000000000,  0.000000000
102.0000000,  0.000000000,  0.000000000,  0.000000000
106.0000000,  0.000000000,  0.000000000,  0.000000000
110.0000000,  0.000000000,  0.000000000,  0.000000000
114.0000000,  0.000000000,  0.000000000,  0.000000000
118.0000000,  0.000000000,  0.000000000,  0.000000000
122.0000000,  0.000000000,  0.000000000,  0.000000000
126.0000000,  0.000000000,  0.000000000,  0.000000000
130.0000000,  0.000000000,  0.000000000,  0.000000000
134.0000000,  0.000000000,  2.120463504E-05,  7.262024740E-08
138.0000000,  0.000000000,  0.0001502455433,  7.111963523E-05
142.0000000,  0.000000000,  0.001809586610,  0.0002053543221
146.0000000,  0.000000000,  0.01135797078,  0.0003295020635
150.0000000,  0.000000000,  0.04701918543,  0.0007579610612
154.0000000,  0.000000000,  0.1435212126,  0.001955367997
158.0000000,  0.000000000,  0.3441226911,  0.004693712080
162.0000000,  0.000000000,  0.6607278990,  0.009169932255
166.0000000,  0.000000000,  1.048913078,  0.01599284662
170.0000000,  0.000000000,  1.441468986,  0.02800847962
174.0000000,  0.000000000,  1.762886126,  0.04658831842
178.0000000,  0.000000000,  1.950789522,  0.07250108419
182.0000000,  0.000000000,  1.990308722,  0.1069328172
186.0000000,  0.000000000,  1.919587194,  0.1547635845
190.0000000,  0.000000000,  1.762412078,  0.2090548051
194.0000000,  0.000000000,  1.562300200,  0.2761270306
198.0000000,  0.000000000,  1.355931941,  0.3567341561
