# Dihedral Angle (Degree),  Occurrence,  Occurrence
159.5000000,  94.63188852,  94.22790428
160.5000000,  96.24439105,  94.52640487
161.5000000,  98.62639317,  95.94992577
162.5000000,  98.43728182,  97.32566836
163.5000000,  100.5286696,  100.3111964
164.5000000,  102.6515584,  100.8289223
165.5000000,  103.0114088,  102.6400596
166.5000000,  105.7513332,  104.1457161
167.5000000,  107.2009855,  103.5484216
168.5000000,  108.8604887,  105.5354775
169.5000000,  111.6179141,  107.2569793
170.5000000,  113.5516836,  108.8135248
171.5000000,  114.6653671,  109.7095204
172.5000000,  114.9093210,  110.8023241
173.5000000,  116.3841955,  113.2954606
174.5000000,  116.7891267,  114.0572662
175.5000000,  118.1061020,  113.9409607
176.5000000,  121.3178634,  115.8303700
177.5000000,  121.4828546,  117.0522913
178.5000000,  120.7717161,  116.9287091
179.5000000,  120.1889313,  115.4431162
180.5000000,  120.9790745,  116.3199728
181.5000000,  121.4358507,  116.0387743
182.5000000,  121.1563925,  115.6704257
183.5000000,  118.4863895,  114.3107857
184.5000000,  119.2374617,  114.3517583
185.5000000,  118.1283998,  113.0610358
186.5000000,  116.5591125,  112.1466429
187.5000000,  115.4129004,  111.5454933
188.5000000,  114.0022335,  109.5641663
189.5000000,  112.3568552,  108.7290011
190.5000000,  110.6149318,  106.1139256
191.5000000,  108.9289458,  104.7867995
192.5000000,  106.9410037,  102.9529723
193.5000000,  105.8154523,  101.4871284
194.5000000,  103.1470321,  100.8146158
195.5000000,  100.4659177,  97.84362334
196.5000000,  98.40321764,  97.08073649
197.5000000,  96.93939666,  95.25262791
198.5000000,  94.93258553,  94.08311431
199.5000000,  94.29903897,  92.78478323
200.5000000,  92.56968011,  91.95657926
201.5000000,  91.90956007,  90.37403318
202.5000000,  90.41849660,  88.91927182
203.5000000,  89.94362288,  88.80264191
204.5000000,  88.19512493,  88.15433406
205.5000000,  86.37452937,  87.55025311
206.5000000,  85.60743370,  87.60927523
207.5000000,  84.98574144,  87.00378998
208.5000000,  84.22161442,  86.53097912
209.5000000,  84.24108232,  86.95155155
210.5000000,  84.10552160,  87.88698952
211.5000000,  84.28136818,  88.07842658
212.5000000,  84.40852945,  86.97614424
213.5000000,  86.20607329,  87.74966278
214.5000000,  86.35436813,  90.10927720
215.5000000,  88.10852773,  90.55811674
216.5000000,  88.24127064,  93.82938760
217.5000000,  90.56894006,  94.73686838
218.5000000,  90.64411398,  96.84429346
219.5000000,  92.51069337,  97.94438968
220.5000000,  94.71386050,  100.7898273
221.5000000,  97.20024218,  102.8695679
222.5000000,  99.89446427,  104.2191579
223.5000000,  100.4515483,  106.3356920
224.5000000,  102.8696671,  109.3328075
225.5000000,  105.3465173,  111.7280467
226.5000000,  108.2590158,  115.3382358
227.5000000,  109.0670512,  115.8492156
228.5000000,  111.6420724,  119.3115671
229.5000000,  115.3210944,  122.1430360
230.5000000,  116.5692192,  121.3923230
231.5000000,  119.2097183,  123.4797431
232.5000000,  121.5496085,  126.3556394
233.5000000,  123.9322952,  127.5715604
234.5000000,  123.7442594,  127.8035803
235.5000000,  125.6895601,  129.0642861
236.5000000,  125.8628990,  130.6395350
237.5000000,  127.7891277,  130.8327681
238.5000000,  128.1396016,  130.4143067
239.5000000,  128.8989960,  130.3738450
240.5000000,  128.3980288,  132.6191871
241.5000000,  126.5840595,  130.6547029
242.5000000,  126.8950178,  128.0538360
243.5000000,  126.4803836,  127.0791581
244.5000000,  123.7128838,  124.2676573
245.5000000,  121.7439036,  122.9505643
246.5000000,  118.8305941,  120.6720172
247.5000000,  116.7706919,  116.6601947
248.5000000,  115.6964432,  114.2184697
249.5000000,  112.9463654,  111.2793108
250.5000000,  109.1148336,  109.6029541
251.5000000,  104.9127044,  105.3754442
252.5000000,  102.4265362,  102.5517478
253.5000000,  100.0952369,  99.64380101
254.5000000,  97.33080985,  96.43832827
255.5000000,  94.41716897,  93.18416635
256.5000000,  92.58284941,  90.49210552
257.5000000,  88.11815029,  88.56112375
258.5000000,  84.72696183,  85.90773973
259.5000000,  83.49260325,  82.97229476
260.5000000,  81.45724564,  80.97948109
261.5000000,  80.63492670,  78.91506681
262.5000000,  78.45256759,  78.11341225
263.5000000,  76.59029114,  78.25125304
264.5000000,  76.46518599,  77.30255452
265.5000000,  75.41718815,  76.16499824
266.5000000,  75.20738162,  74.97348060
267.5000000,  74.23984062,  76.04045115
268.5000000,  75.53428862,  76.20854200
269.5000000,  73.98379407,  76.18646506
270.5000000,  76.21131734,  77.54188080
271.5000000,  77.48419524,  77.66435948
272.5000000,  77.82751510,  79.02395088
273.5000000,  79.14082444,  79.52820392
274.5000000,  79.79169687,  81.55611398
275.5000000,  80.05283252,  83.67042902
276.5000000,  82.22553545,  83.99102630
277.5000000,  83.57094289,  85.61938452
278.5000000,  85.44144664,  87.30364165
279.5000000,  87.16126333,  88.33489422
280.5000000,  89.55989354,  91.62180557
281.5000000,  93.25239579,  93.89842359
282.5000000,  94.18065766,  95.96946074
283.5000000,  96.44665387,  98.78416874
284.5000000,  97.56541075,  101.6301873
285.5000000,  99.07199673,  102.7322641
286.5000000,  101.1909630,  105.7851899
287.5000000,  104.2835481,  107.4501320
288.5000000,  105.5775415,  109.0384888
289.5000000,  108.0278517,  112.1681821
290.5000000,  110.2547432,  113.7322290
291.5000000,  111.9349614,  114.4330105
292.5000000,  113.4507739,  115.6685717
293.5000000,  114.0858167,  117.8150248
294.5000000,  115.0397121,  118.6489738
295.5000000,  116.4794830,  119.8794261
296.5000000,  117.0303377,  119.7380485
297.5000000,  117.5781924,  121.3124160
298.5000000,  116.9781789,  120.6925484
299.5000000,  117.8369047,  120.7827834
300.5000000,  118.6611910,  121.6627823
301.5000000,  117.9562203,  120.2968580
302.5000000,  118.6778054,  121.0173181
303.5000000,  116.8411838,  121.4552890
304.5000000,  117.0183367,  119.9784999
305.5000000,  117.1719678,  119.2279114
306.5000000,  116.2186805,  117.1422465
307.5000000,  114.4572776,  115.8250362
308.5000000,  113.9503834,  113.8709811
309.5000000,  111.9388622,  114.4676097
310.5000000,  111.4000277,  112.8070243
311.5000000,  108.9035500,  112.3204331
312.5000000,  109.0746162,  110.4413354
313.5000000,  108.8065334,  109.7908969
314.5000000,  106.8730113,  106.6268733
315.5000000,  106.0118607,  107.0124962
316.5000000,  105.1670790,  103.8876098
317.5000000,  102.3936826,  102.8631337
318.5000000,  100.4147634,  100.8284158
319.5000000,  100.2704392,  99.14748950
320.5000000,  98.89568394,  98.25537856
321.5000000,  98.17925410,  97.46007695
322.5000000,  95.00756201,  93.77383791
323.5000000,  94.76659453,  92.94492949
324.5000000,  92.58127660,  92.09866428
325.5000000,  91.51041893,  90.86205086
326.5000000,  89.66003952,  90.80090067
327.5000000,  89.43019651,  87.85655081
328.5000000,  89.15244948,  85.95681909
329.5000000,  87.17938321,  84.09167008
330.5000000,  85.26256218,  83.44751234
331.5000000,  86.35953648,  81.75661130
332.5000000,  84.58121361,  81.91990796
333.5000000,  85.35803378,  79.74454195
334.5000000,  82.61611109,  78.11168972
335.5000000,  82.84544175,  78.83802192
336.5000000,  82.23693944,  77.75725648
337.5000000,  80.85331370,  76.59044464
338.5000000,  80.05182305,  76.62628659
339.5000000,  80.23420733,  75.07738751
340.5000000,  79.89137501,  74.79986625
341.5000000,  80.21839122,  74.84847997
342.5000000,  78.84154846,  74.61897991
343.5000000,  78.15402050,  73.82012304
344.5000000,  78.44583095,  72.35152244
345.5000000,  77.93717743,  72.35174346
346.5000000,  76.91966816,  72.01474645
347.5000000,  77.24188686,  70.54379240
348.5000000,  77.99620414,  71.02180530
349.5000000,  77.43097723,  71.30554686
350.5000000,  77.93525658,  70.38553225
351.5000000,  77.54697689,  71.03962184
352.5000000,  77.70495976,  70.15245232
353.5000000,  77.85074320,  70.90612343
354.5000000,  78.33925057,  69.97082164
355.5000000,  77.99888314,  70.09049102
356.5000000,  77.06127210,  69.71193190
357.5000000,  77.63137362,  72.52044022
358.5000000,  76.77648046,  71.11526284
359.5000000,  77.68185410,  70.17014713
