# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
237.0000000,  127.9164356,  142.3553490
239.0000000,  129.2929947,  143.5631190
241.0000000,  127.1443890,  142.8016388
243.0000000,  125.7671554,  140.1817588
245.0000000,  121.7626618,  134.2263652
247.0000000,  117.9163085,  130.3928386
249.0000000,  113.2705596,  125.4767004
251.0000000,  107.6788890,  117.9578786
253.0000000,  101.9182887,  111.2941588
255.0000000,  96.13319941,  104.3164582
257.0000000,  90.75391948,  97.18172951
259.0000000,  86.04339191,  91.31198751
261.0000000,  81.90791915,  87.61620247
263.0000000,  78.01441712,  84.26257411
265.0000000,  75.59507655,  81.17635296
267.0000000,  75.78432617,  80.09074347
269.0000000,  75.90062630,  79.71725795
271.0000000,  75.83916158,  80.43873022
273.0000000,  78.55946101,  82.44445334
275.0000000,  80.79933065,  84.57185597
277.0000000,  84.75159068,  87.78641851
279.0000000,  88.22136258,  90.90086679
281.0000000,  91.79527335,  96.02140355
283.0000000,  96.14180297,  99.87991586
285.0000000,  100.8886123,  104.5515938
287.0000000,  105.3363807,  109.1225932
289.0000000,  109.2618410,  112.1798785
291.0000000,  112.5664464,  116.0413373
293.0000000,  115.5966682,  118.9901274
295.0000000,  117.6250759,  120.6232524
297.0000000,  120.7616787,  122.6617784
299.0000000,  120.6014554,  123.1159310
301.0000000,  120.7515823,  122.1603398
303.0000000,  119.5702016,  121.6318406
305.0000000,  118.2302143,  119.7975605
307.0000000,  117.0327940,  117.2493532
309.0000000,  114.2350548,  114.4530566
311.0000000,  110.7262175,  110.7612876
313.0000000,  109.6610720,  108.6635401
315.0000000,  106.3614205,  104.6695891
317.0000000,  103.1752364,  101.5894827
319.0000000,  101.5200606,  98.27238484
321.0000000,  98.37811628,  94.86411773
323.0000000,  95.85623549,  92.20289577
325.0000000,  93.72512076,  89.00512589
327.0000000,  89.66522596,  86.31002654
329.0000000,  88.28466953,  84.56176748
331.0000000,  85.88358750,  82.55422928
333.0000000,  84.71505351,  80.39405444
335.0000000,  82.76028160,  79.73993057
337.0000000,  82.43574513,  77.83702569
339.0000000,  80.06253681,  77.31290948
341.0000000,  79.73656301,  76.23699857
343.0000000,  78.14610985,  75.05306579
345.0000000,  77.06386883,  75.63574592
347.0000000,  77.69785039,  75.27662752
349.0000000,  77.81972144,  74.04410089
351.0000000,  77.20654868,  74.02693312
353.0000000,  76.94935887,  74.99422145
355.0000000,  76.59011263,  74.95857138
357.0000000,  75.98594765,  74.06680682
359.0000000,  76.88781375,  74.62850995
