# Dihedral Angle (Degree);  Occurrence
0.5000000000;  0.1770584991
1.500000000;  0.2435843545
2.500000000;  0.1774164473
3.500000000;  0.2367829723
4.500000000;  0.2576284408
5.500000000;  0.2310990704
6.500000000;  0.2714594978
7.500000000;  0.2563032451
8.500000000;  0.3760886022
9.500000000;  0.3245460087
10.50000000;  0.3885744400
11.50000000;  0.3673249643
12.50000000;  0.4482158370
13.50000000;  0.4752252375
14.50000000;  0.6374724367
15.50000000;  0.7198673042
16.50000000;  0.7508038275
17.50000000;  0.8282903291
18.50000000;  0.9864818949
19.50000000;  1.320689025
20.50000000;  1.578290294
21.50000000;  1.647351661
22.50000000;  2.168211385
23.50000000;  2.435235006
24.50000000;  3.032833822
25.50000000;  3.548338087
26.50000000;  4.258347084
27.50000000;  4.929192435
28.50000000;  5.592599063
29.50000000;  6.979239991
30.50000000;  8.315326150
31.50000000;  10.36604865
32.50000000;  12.81677584
33.50000000;  15.01520797
34.50000000;  18.25778121
35.50000000;  21.65106360
36.50000000;  26.28682136
37.50000000;  29.97045857
38.50000000;  36.89175501
39.50000000;  43.56988098
40.50000000;  51.90712079
41.50000000;  61.19594872
42.50000000;  73.11222156
43.50000000;  84.51664350
44.50000000;  99.07118881
45.50000000;  114.6299188
46.50000000;  130.6654577
47.50000000;  152.3631484
48.50000000;  173.5353329
49.50000000;  194.6622612
50.50000000;  218.6887330
51.50000000;  245.3707848
52.50000000;  274.0266363
53.50000000;  304.5999491
54.50000000;  334.7230622
55.50000000;  365.1572621
56.50000000;  399.4113931
57.50000000;  428.6035462
58.50000000;  457.8274767
59.50000000;  485.5326410
60.50000000;  512.5829988
61.50000000;  535.6436046
62.50000000;  558.8360114
63.50000000;  574.7456284
64.50000000;  589.6467569
65.50000000;  598.0036217
66.50000000;  600.9576395
67.50000000;  602.0405136
68.50000000;  599.3060199
69.50000000;  587.8783492
70.50000000;  576.3757772
71.50000000;  561.8773472
72.50000000;  536.4475860
73.50000000;  515.6079795
74.50000000;  492.2124945
75.50000000;  465.6610295
76.50000000;  435.1673673
77.50000000;  405.7860220
78.50000000;  371.7671136
79.50000000;  340.8171116
80.50000000;  310.6057712
81.50000000;  282.3857921
82.50000000;  252.4636920
83.50000000;  226.5493168
84.50000000;  201.3892404
85.50000000;  180.5937329
86.50000000;  157.6340205
87.50000000;  137.2472638
88.50000000;  119.9929727
89.50000000;  103.3745185
90.50000000;  90.94065536
91.50000000;  77.98009041
92.50000000;  66.57431761
93.50000000;  56.78904968
94.50000000;  49.32153196
95.50000000;  42.42536676
96.50000000;  36.42144481
97.50000000;  30.77429311
98.50000000;  26.14964396
99.50000000;  22.61548866
100.5000000;  19.05755113
101.5000000;  16.19454171
102.5000000;  13.58798828
103.5000000;  11.63758988
104.5000000;  10.31632170
105.5000000;  9.118695956
106.5000000;  8.068437272
107.5000000;  7.102652228
108.5000000;  5.891073929
109.5000000;  4.713397241
110.5000000;  4.437949366
111.5000000;  4.026352206
112.5000000;  3.462221375
113.5000000;  2.940551282
114.5000000;  2.681121172
115.5000000;  2.564751852
116.5000000;  2.373804927
117.5000000;  2.128975207
118.5000000;  1.840050486
119.5000000;  1.688913259
120.5000000;  1.659773308
121.5000000;  1.523643044
122.5000000;  1.585625548
123.5000000;  1.323328460
124.5000000;  1.168907746
125.5000000;  1.231018449
126.5000000;  1.360943513
127.5000000;  1.247358520
128.5000000;  1.145663365
129.5000000;  1.239685319
130.5000000;  1.213907306
131.5000000;  1.205566007
132.5000000;  1.149860125
133.5000000;  1.126738728
134.5000000;  1.163903088
135.5000000;  1.294443361
136.5000000;  1.291795328
137.5000000;  1.370582085
138.5000000;  1.303275198
139.5000000;  1.440163000
140.5000000;  1.733203883
141.5000000;  1.768814799
142.5000000;  1.680981804
143.5000000;  1.993626256
144.5000000;  2.032010016
145.5000000;  2.019405334
146.5000000;  2.135815393
147.5000000;  2.307332345
148.5000000;  2.790146715
149.5000000;  2.802866506
150.5000000;  2.690892948
151.5000000;  3.025529036
152.5000000;  3.299689557
153.5000000;  3.506641403
154.5000000;  3.789962411
155.5000000;  4.030852443
156.5000000;  4.652918341
157.5000000;  4.753135831
158.5000000;  4.936658622
159.5000000;  5.256495372
160.5000000;  5.314538099
161.5000000;  5.935029155
162.5000000;  6.179143765
163.5000000;  6.973007554
164.5000000;  7.198634770
165.5000000;  7.891304794
166.5000000;  8.029642717
167.5000000;  8.508060009
168.5000000;  8.606435504
169.5000000;  8.630033064
170.5000000;  9.351543741
171.5000000;  9.692635457
172.5000000;  9.907561072
173.5000000;  10.19904276
174.5000000;  10.80486311
175.5000000;  10.61562056
176.5000000;  10.61842169
177.5000000;  10.59607215
178.5000000;  10.58128214
179.5000000;  11.14046544
180.5000000;  11.14680756
181.5000000;  10.70696095
182.5000000;  10.87023450
183.5000000;  10.62794854
184.5000000;  10.39094272
185.5000000;  10.28054477
186.5000000;  10.00541954
187.5000000;  9.999452147
188.5000000;  9.404856978
189.5000000;  9.097611825
190.5000000;  8.752144220
191.5000000;  8.259985942
192.5000000;  8.320683124
193.5000000;  7.822882010
194.5000000;  7.296904270
195.5000000;  6.472549412
196.5000000;  6.558800534
197.5000000;  6.331343838
198.5000000;  6.129364755
199.5000000;  5.328989516
200.5000000;  5.025853584
201.5000000;  4.361492288
202.5000000;  4.302473327
203.5000000;  4.041957221
204.5000000;  3.782690961
205.5000000;  3.453657654
206.5000000;  3.178961244
207.5000000;  3.154449572
208.5000000;  2.793407362
209.5000000;  2.554800204
210.5000000;  2.520160448
211.5000000;  2.255628613
212.5000000;  2.262928815
213.5000000;  2.295714195
214.5000000;  1.928114168
215.5000000;  1.912193822
216.5000000;  1.844540511
217.5000000;  1.720534065
218.5000000;  1.430861479
219.5000000;  1.374926436
220.5000000;  1.505930527
221.5000000;  1.400147325
222.5000000;  1.387614842
223.5000000;  1.430019676
224.5000000;  1.266258432
225.5000000;  1.249787575
226.5000000;  1.217865173
227.5000000;  1.024298876
228.5000000;  1.139813636
229.5000000;  1.204828208
230.5000000;  1.193702873
231.5000000;  1.203994894
232.5000000;  1.211904893
233.5000000;  1.328371524
234.5000000;  1.220279718
235.5000000;  1.344873790
236.5000000;  1.363336011
237.5000000;  1.445608313
238.5000000;  1.485012083
239.5000000;  1.783048905
240.5000000;  1.709791099
241.5000000;  2.083083335
242.5000000;  2.299356814
243.5000000;  2.377497702
244.5000000;  2.426919921
245.5000000;  2.826100474
246.5000000;  3.276285762
247.5000000;  3.563543248
248.5000000;  3.917992932
249.5000000;  4.312919531
250.5000000;  5.170651274
251.5000000;  5.793243397
252.5000000;  7.077040525
253.5000000;  7.785221192
254.5000000;  9.041697401
255.5000000;  10.48805227
256.5000000;  12.35750490
257.5000000;  14.42288635
258.5000000;  17.05081908
259.5000000;  19.46149211
260.5000000;  22.66155622
261.5000000;  26.69808715
262.5000000;  31.26388941
263.5000000;  37.08964234
264.5000000;  43.39637368
265.5000000;  48.94640573
266.5000000;  58.46766953
267.5000000;  67.99306595
268.5000000;  79.31611642
269.5000000;  91.02552036
270.5000000;  105.5813686
271.5000000;  120.5755816
272.5000000;  139.3851745
273.5000000;  158.4076579
274.5000000;  179.5137960
275.5000000;  204.0207905
276.5000000;  225.2332973
277.5000000;  249.6833964
278.5000000;  281.2887707
279.5000000;  309.9077335
280.5000000;  338.4469115
281.5000000;  367.7295679
282.5000000;  400.3596509
283.5000000;  425.4853605
284.5000000;  452.8980435
285.5000000;  478.0830356
286.5000000;  505.4692386
287.5000000;  528.9969705
288.5000000;  549.6928286
289.5000000;  564.5042172
290.5000000;  574.4455733
291.5000000;  581.1993545
292.5000000;  587.2334776
293.5000000;  587.1177335
294.5000000;  581.4005639
295.5000000;  571.3933658
296.5000000;  553.7091961
297.5000000;  534.4731777
298.5000000;  517.6873676
299.5000000;  496.4668661
300.5000000;  468.7305698
301.5000000;  437.2532589
302.5000000;  411.2889735
303.5000000;  379.3713783
304.5000000;  348.4058260
305.5000000;  319.4934367
306.5000000;  289.6138650
307.5000000;  261.4486848
308.5000000;  235.6230493
309.5000000;  207.7873328
310.5000000;  185.4106994
311.5000000;  164.1186893
312.5000000;  142.8521548
313.5000000;  124.9103399
314.5000000;  107.8523576
315.5000000;  92.99864318
316.5000000;  79.84678648
317.5000000;  66.21120590
318.5000000;  57.27240221
319.5000000;  47.65971958
320.5000000;  40.84383858
321.5000000;  34.45821132
322.5000000;  28.63529510
323.5000000;  23.63349389
324.5000000;  19.76749215
325.5000000;  16.90801211
326.5000000;  14.35129175
327.5000000;  11.84503929
328.5000000;  9.253324317
329.5000000;  8.251158029
330.5000000;  6.873667456
331.5000000;  5.520643827
332.5000000;  5.011013350
333.5000000;  3.976754942
334.5000000;  3.133835045
335.5000000;  2.833975392
336.5000000;  2.281234168
337.5000000;  1.773883703
338.5000000;  1.429632223
339.5000000;  1.413065624
340.5000000;  1.015951003
341.5000000;  0.9796157790
342.5000000;  0.7993107031
343.5000000;  0.7843903768
344.5000000;  0.7873367096
345.5000000;  0.5190673892
346.5000000;  0.4355670691
347.5000000;  0.3925716114
348.5000000;  0.3588099544
349.5000000;  0.3320231324
350.5000000;  0.2797872816
351.5000000;  0.3094285019
352.5000000;  0.2401338643
353.5000000;  0.1799883043
354.5000000;  0.2054006690
355.5000000;  0.2530903564
356.5000000;  0.1680775819
357.5000000;  0.1880414591
358.5000000;  0.2675622039
359.5000000;  0.2276345985
