# Dihedral Angle (Degree);  Occurrence
0.5000000000;  0.1790601390
1.500000000;  0.2216536562
2.500000000;  0.2207575010
3.500000000;  0.1446115412
4.500000000;  0.2790386030
5.500000000;  0.2072887455
6.500000000;  0.1696433759
7.500000000;  0.2063553045
8.500000000;  0.2473528231
9.500000000;  0.2666038855
10.50000000;  0.2826750439
11.50000000;  0.3407212479
12.50000000;  0.4495379442
13.50000000;  0.4388848286
14.50000000;  0.5352828684
15.50000000;  0.6663379536
16.50000000;  0.6669788168
17.50000000;  0.8476653027
18.50000000;  0.9444259298
19.50000000;  1.089730278
20.50000000;  1.236507459
21.50000000;  1.486035959
22.50000000;  1.857124142
23.50000000;  2.058207010
24.50000000;  2.981909592
25.50000000;  3.180727861
26.50000000;  3.859295055
27.50000000;  4.732567701
28.50000000;  5.650949604
29.50000000;  6.884834125
30.50000000;  8.264591439
31.50000000;  10.11012903
32.50000000;  11.68744278
33.50000000;  14.94719906
34.50000000;  16.93795499
35.50000000;  20.50160681
36.50000000;  24.04832912
37.50000000;  28.92130391
38.50000000;  34.88625326
39.50000000;  40.43062777
40.50000000;  48.42007332
41.50000000;  57.98155177
42.50000000;  68.12232399
43.50000000;  80.27453716
44.50000000;  93.61525609
45.50000000;  107.8554358
46.50000000;  123.7723802
47.50000000;  142.2022113
48.50000000;  161.5337388
49.50000000;  182.1433380
50.50000000;  206.9438451
51.50000000;  232.4918993
52.50000000;  258.7846705
53.50000000;  286.3566351
54.50000000;  318.3127529
55.50000000;  343.7063864
56.50000000;  375.3910182
57.50000000;  403.2309578
58.50000000;  430.9913557
59.50000000;  457.9561967
60.50000000;  480.9526940
61.50000000;  503.5783502
62.50000000;  521.6506864
63.50000000;  538.3939664
64.50000000;  550.9134080
65.50000000;  561.2532334
66.50000000;  565.8779620
67.50000000;  566.0230696
68.50000000;  560.6716629
69.50000000;  551.5211808
70.50000000;  538.1553442
71.50000000;  523.4321575
72.50000000;  507.1170566
73.50000000;  483.8359008
74.50000000;  457.4680668
75.50000000;  432.3644605
76.50000000;  404.0719943
77.50000000;  376.6131289
78.50000000;  349.0856150
79.50000000;  318.5105894
80.50000000;  288.5963135
81.50000000;  263.3242966
82.50000000;  237.6429880
83.50000000;  212.9956833
84.50000000;  189.8462735
85.50000000;  167.9091430
86.50000000;  147.1597241
87.50000000;  129.3364281
88.50000000;  114.0737277
89.50000000;  99.74081276
90.50000000;  85.62878239
91.50000000;  73.13597372
92.50000000;  63.42990301
93.50000000;  54.93976109
94.50000000;  47.33703666
95.50000000;  39.59948914
96.50000000;  33.56442321
97.50000000;  28.90630865
98.50000000;  25.00802271
99.50000000;  20.97376978
100.5000000;  18.09756956
101.5000000;  15.27694623
102.5000000;  13.32500137
103.5000000;  11.66690857
104.5000000;  9.860315278
105.5000000;  8.231673330
106.5000000;  7.206279418
107.5000000;  6.189986480
108.5000000;  5.382746841
109.5000000;  4.899010970
110.5000000;  4.106969698
111.5000000;  3.675001660
112.5000000;  3.065349627
113.5000000;  3.119211435
114.5000000;  2.413011767
115.5000000;  2.257352042
116.5000000;  2.011690023
117.5000000;  1.765735343
118.5000000;  1.622035809
119.5000000;  1.551510961
120.5000000;  1.429425018
121.5000000;  1.415882136
122.5000000;  1.290607245
123.5000000;  1.222886259
124.5000000;  1.174409158
125.5000000;  1.261864271
126.5000000;  1.156156392
127.5000000;  1.135207082
128.5000000;  1.024671437
129.5000000;  1.067216717
130.5000000;  1.042542302
131.5000000;  1.138270857
132.5000000;  1.112414801
133.5000000;  1.168375674
134.5000000;  1.319095851
135.5000000;  1.235752493
136.5000000;  1.174658631
137.5000000;  1.235906635
138.5000000;  1.512872428
139.5000000;  1.499671924
140.5000000;  1.458958200
141.5000000;  1.565278015
142.5000000;  1.640708864
143.5000000;  1.756808725
144.5000000;  2.010670240
145.5000000;  2.227050803
146.5000000;  2.309597945
147.5000000;  2.310987476
148.5000000;  2.686031322
149.5000000;  2.841047265
150.5000000;  3.116385303
151.5000000;  3.327732011
152.5000000;  3.247024681
153.5000000;  3.627016361
154.5000000;  4.280123900
155.5000000;  4.318072675
156.5000000;  4.697421287
157.5000000;  4.935768738
158.5000000;  5.131616448
159.5000000;  5.770600046
160.5000000;  6.072735129
161.5000000;  6.252192563
162.5000000;  7.312593612
163.5000000;  7.491976031
164.5000000;  7.927162936
165.5000000;  8.206490827
166.5000000;  8.633944635
167.5000000;  9.429160190
168.5000000;  9.798429890
169.5000000;  10.46923148
170.5000000;  10.75783618
171.5000000;  11.24272068
172.5000000;  11.16907640
173.5000000;  11.24734324
174.5000000;  11.63565892
175.5000000;  12.43453605
176.5000000;  12.72621608
177.5000000;  12.73371927
178.5000000;  12.21696348
179.5000000;  11.84830352
180.5000000;  12.10098905
181.5000000;  12.14528221
182.5000000;  12.10536358
183.5000000;  11.29832362
184.5000000;  11.01516589
185.5000000;  11.18456352
186.5000000;  11.34438951
187.5000000;  10.90619315
188.5000000;  10.51303677
189.5000000;  10.17356748
190.5000000;  9.362243628
191.5000000;  9.101868364
192.5000000;  8.911153094
193.5000000;  8.814169147
194.5000000;  8.163826362
195.5000000;  7.551942149
196.5000000;  7.466634109
197.5000000;  6.620623908
198.5000000;  6.627615287
199.5000000;  5.798590935
200.5000000;  5.441696050
201.5000000;  5.433683429
202.5000000;  4.985614634
203.5000000;  4.606134749
204.5000000;  4.344896416
205.5000000;  3.986231750
206.5000000;  3.291145594
207.5000000;  3.094986028
208.5000000;  2.783361182
209.5000000;  2.947399440
210.5000000;  2.555142789
211.5000000;  2.317329268
212.5000000;  2.175824972
213.5000000;  2.044581880
214.5000000;  2.077690023
