# Distance [pm],  g(r),  g(r)
80.12500000,  0.000000000,  0.000000000
80.37500000,  0.000000000,  0.000000000
80.62500000,  0.000000000,  0.000000000
80.87500000,  0.000000000,  0.000000000
81.12500000,  0.000000000,  0.000000000
81.37500000,  0.000000000,  0.000000000
81.62500000,  0.000000000,  0.000000000
81.87500000,  0.000000000,  0.000000000
82.12500000,  0.000000000,  0.000000000
82.37500000,  0.000000000,  0.000000000
82.62500000,  0.000000000,  0.000000000
82.87500000,  0.000000000,  0.000000000
83.12500000,  0.000000000,  0.000000000
83.37500000,  0.000000000,  0.000000000
83.62500000,  0.000000000,  0.000000000
83.87500000,  0.000000000,  0.000000000
84.12500000,  0.0008053695334,  0.000000000
84.37500000,  0.001114476879,  0.000000000
84.62500000,  0.000000000,  0.001345012211
84.87500000,  0.000000000,  0.0005748342012
85.12500000,  0.0001997540482,  0.0005973224104
85.37500000,  0.001720092364,  0.003999920610
85.62500000,  0.000000000,  0.002609026121
85.87500000,  0.001417344382,  0.007779162229
86.12500000,  0.003523651830,  0.008151753187
86.37500000,  0.01146611158,  0.006476638052
86.62500000,  0.02195373346,  0.008608251134
86.87500000,  0.01583819414,  0.01778953919
87.12500000,  0.03030407572,  0.02675444821
87.37500000,  0.03423574215,  0.03793656257
87.62500000,  0.03827312655,  0.06140602498
87.87500000,  0.06676754317,  0.07160738819
88.12500000,  0.09977525402,  0.09271583160
88.37500000,  0.1218502589,  0.1210032034
88.62500000,  0.1718268529,  0.1809852109
88.87500000,  0.2376660984,  0.2382848628
89.12500000,  0.3409376105,  0.3319623521
89.37500000,  0.4577868320,  0.4276943791
89.62500000,  0.6030789184,  0.6080159708
89.87500000,  0.8399191719,  0.7847508264
90.12500000,  1.057547562,  1.057097895
90.37500000,  1.354462004,  1.439755408
90.62500000,  1.831136514,  1.724501267
90.87500000,  2.292741176,  2.231085132
91.12500000,  2.861374158,  2.954879419
91.37500000,  3.577151578,  3.577253195
91.62500000,  4.595329351,  4.402269765
91.87500000,  5.674073086,  5.556009678
92.12500000,  6.833546988,  6.949271527
92.37500000,  8.441599557,  8.507024485
92.62500000,  10.22380619,  10.12216391
92.87500000,  12.46418041,  12.50914466
93.12500000,  15.10698527,  15.00511786
93.37500000,  18.21038325,  17.87591443
93.62500000,  21.31641429,  21.26785758
93.87500000,  24.93736857,  25.21164745
94.12500000,  29.50186505,  29.23634628
94.37500000,  33.61285793,  34.10479272
94.62500000,  38.82374669,  39.67588952
94.87500000,  44.60034707,  44.75659244
95.12500000,  50.10236957,  50.33784674
95.37500000,  56.93728630,  56.84316553
95.62500000,  64.74664614,  64.11335400
95.87500000,  71.07100380,  71.36790996
96.12500000,  78.38344151,  78.31947020
96.37500000,  85.79601750,  85.49038148
96.62500000,  92.87464558,  92.65449899
96.87500000,  100.5924292,  100.4303136
97.12500000,  107.4548977,  107.8188971
97.37500000,  113.9768730,  114.1982063
97.62500000,  121.3665383,  120.8181685
97.87500000,  127.0736527,  127.1436842
98.12500000,  131.8098781,  132.8781064
98.37500000,  137.1537633,  137.2913148
98.62500000,  140.2308113,  140.2249831
98.87500000,  143.2583239,  142.9032236
99.12500000,  144.0667683,  143.8435108
99.37500000,  143.0525330,  142.9013347
99.62500000,  141.7582249,  141.1083843
99.87500000,  138.6130488,  138.8727613
100.1250000,  133.8628411,  135.8773629
100.3750000,  129.9733055,  129.5129230
100.6250000,  123.4465600,  123.3411114
100.8750000,  116.8359885,  117.1202239
101.1250000,  110.6793184,  110.0695371
101.3750000,  102.8366956,  102.5813563
101.6250000,  94.55401383,  94.32505530
101.8750000,  87.53209934,  87.18004971
102.1250000,  79.68309129,  79.56173428
102.3750000,  71.87152768,  71.82581726
102.6250000,  64.13916947,  64.55814137
102.8750000,  57.24379080,  57.69030371
103.1250000,  51.45532413,  51.06358991
103.3750000,  45.67847103,  45.31359546
103.6250000,  39.60410156,  39.71581611
103.8750000,  34.54557315,  34.21622612
104.1250000,  29.65398033,  29.65907526
104.3750000,  25.39592742,  25.15545451
104.6250000,  21.57113744,  21.60885477
104.8750000,  18.19074536,  18.33787528
105.1250000,  15.28060268,  15.42097946
105.3750000,  12.62471704,  12.73084681
105.6250000,  10.57494175,  10.52163904
105.8750000,  8.597529762,  8.792035289
106.1250000,  7.014342228,  6.967640724
106.3750000,  5.624822275,  5.648352270
106.6250000,  4.590161485,  4.524207156
106.8750000,  3.631147416,  3.631009936
107.1250000,  2.800348261,  2.900531243
107.3750000,  2.338754329,  2.272557978
107.6250000,  1.774373462,  1.730153129
107.8750000,  1.345806979,  1.233777773
108.1250000,  1.076806652,  1.042255304
108.3750000,  0.8353527360,  0.7957057409
108.6250000,  0.6169913895,  0.5928201131
108.8750000,  0.4598532709,  0.4668091828
109.1250000,  0.3569671161,  0.3493290776
109.3750000,  0.2666099591,  0.2610178700
109.6250000,  0.1968234808,  0.1749049327
109.8750000,  0.1226246226,  0.1390067691
110.1250000,  0.1003648864,  0.09098187906
110.3750000,  0.08966722341,  0.07110125544
110.6250000,  0.05190904384,  0.05250032286
110.8750000,  0.04402495596,  0.03251763220
111.1250000,  0.02731184794,  0.02715620330
111.3750000,  0.01809678874,  0.01043708959
111.6250000,  0.007722097343,  0.009925446500
111.8750000,  0.009516266728,  0.01124718138
112.1250000,  0.01080559298,  0.007854668854
112.3750000,  0.005966932013,  0.005242757205
112.6250000,  0.003196224233,  0.003608218247
112.8750000,  0.001281390721,  0.002536471896
113.1250000,  0.003118634910,  2.865477548E-05
113.3750000,  0.003409781268,  0.000000000
113.6250000,  0.0009443991706,  0.000000000
113.8750000,  0.0009754472417,  0.000000000
114.1250000,  0.001901706259,  0.000000000
114.3750000,  1.814015293E-05,  0.000000000
114.6250000,  0.000000000,  0.000000000
114.8750000,  0.000000000,  0.000000000
115.1250000,  0.000000000,  0.000000000
115.3750000,  0.000000000,  0.000000000
115.6250000,  0.000000000,  0.000000000
115.8750000,  0.000000000,  0.000000000
116.1250000,  0.000000000,  0.000000000
116.3750000,  0.000000000,  0.000000000
116.6250000,  0.000000000,  0.000000000
116.8750000,  0.000000000,  0.000000000
117.1250000,  0.000000000,  0.000000000
117.3750000,  0.000000000,  0.000000000
117.6250000,  0.000000000,  0.000000000
117.8750000,  0.000000000,  0.000000000
118.1250000,  0.000000000,  0.000000000
118.3750000,  0.000000000,  0.000000000
118.6250000,  0.000000000,  0.000000000
118.8750000,  0.000000000,  0.000000000
119.1250000,  0.000000000,  0.000000000
119.3750000,  0.000000000,  0.000000000
119.6250000,  0.000000000,  0.000000000
119.8750000,  0.000000000,  0.000000000
