# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  73.97407324,  75.90336018
3.000000000,  73.16115483,  76.20520031
5.000000000,  73.15801639,  77.49148588
7.000000000,  74.02424334,  77.69989427
9.000000000,  73.78616795,  77.91201857
11.00000000,  75.23294725,  78.17089494
13.00000000,  75.17106085,  77.92386145
15.00000000,  76.63790758,  79.66310798
17.00000000,  76.77370162,  80.43306745
19.00000000,  77.11813945,  80.41768536
21.00000000,  78.40185531,  81.62414130
23.00000000,  80.12580150,  83.22825852
25.00000000,  81.35157014,  86.03233134
27.00000000,  82.74226793,  86.60802588
29.00000000,  86.13491511,  88.92413882
31.00000000,  88.58554902,  91.60234946
33.00000000,  90.39764214,  94.19742614
35.00000000,  93.23362442,  96.75023811
37.00000000,  96.87548215,  100.0710679
39.00000000,  99.43987362,  101.8950915
41.00000000,  102.7860518,  105.7685416
43.00000000,  106.8717327,  109.3899233
45.00000000,  109.2126169,  110.2629162
47.00000000,  112.7125547,  114.8899692
49.00000000,  115.9819309,  118.7623755
51.00000000,  118.4152146,  120.4212747
53.00000000,  121.3606239,  123.1925490
55.00000000,  123.5165446,  125.3032525
57.00000000,  124.2595430,  125.3342552
59.00000000,  124.3440082,  126.5497727
61.00000000,  124.7369321,  126.8980799
63.00000000,  123.4609662,  126.3545344
65.00000000,  122.3882138,  125.7690219
67.00000000,  120.5336720,  122.1266321
69.00000000,  117.0097734,  119.7382486
71.00000000,  113.6459431,  115.7004320
73.00000000,  108.3400250,  111.8374550
75.00000000,  103.4770809,  107.0108695
77.00000000,  99.37380918,  102.7927463
79.00000000,  94.95803989,  99.17812417
81.00000000,  90.97252742,  93.60013472
83.00000000,  87.12603681,  89.76658601
85.00000000,  84.31957630,  85.38601270
87.00000000,  80.38345522,  83.11659785
89.00000000,  78.20037571,  79.61696564
91.00000000,  77.29280857,  78.55005260
93.00000000,  76.71015743,  79.03692758
95.00000000,  78.27900088,  79.82971391
97.00000000,  80.04846618,  80.53676355
99.00000000,  82.87007203,  83.29716790
101.0000000,  86.93110392,  87.36224123
103.0000000,  92.22896593,  92.29689153
105.0000000,  96.88593064,  98.00593729
107.0000000,  102.9105231,  103.2589748
109.0000000,  108.0057008,  108.9807533
111.0000000,  114.6827005,  115.1457684
113.0000000,  118.2056385,  119.6109821
115.0000000,  123.4868625,  124.3321684
117.0000000,  127.4864628,  126.2952450
119.0000000,  131.8748892,  128.4113101
121.0000000,  130.7256958,  129.7702806
123.0000000,  130.1609013,  128.4322678
125.0000000,  129.3550152,  126.5713173
127.0000000,  127.7288397,  123.2528319
129.0000000,  122.7669858,  118.5129667
131.0000000,  119.2113291,  114.1730136
133.0000000,  114.0370880,  110.3748444
135.0000000,  110.2026955,  105.9778973
137.0000000,  104.6448653,  101.5635044
139.0000000,  100.3396578,  96.63429447
141.0000000,  96.88461678,  92.88112662
143.0000000,  93.20893663,  90.24319639
145.0000000,  89.56312836,  87.94218005
147.0000000,  87.97425464,  84.65193447
149.0000000,  86.33513086,  84.24053056
151.0000000,  86.08209071,  84.62691300
153.0000000,  86.78572726,  85.34466818
155.0000000,  88.14688225,  85.39165333
157.0000000,  89.63135338,  87.64602061
159.0000000,  90.67928615,  90.07112818
161.0000000,  92.88048273,  93.19310152
163.0000000,  97.40137223,  96.50582382
165.0000000,  100.6959849,  99.93048102
167.0000000,  104.0898449,  102.9089528
169.0000000,  107.0177613,  106.0699455
171.0000000,  110.0673593,  110.0748338
173.0000000,  111.7140975,  111.3273845
175.0000000,  114.7827778,  113.6287284
177.0000000,  115.2624106,  115.2381353
179.0000000,  115.5661010,  116.5978745
181.0000000,  115.9480189,  116.1317800
183.0000000,  115.8237020,  115.9067315
185.0000000,  113.0753750,  113.4530513
187.0000000,  111.3531460,  111.6044268
189.0000000,  109.4569319,  108.7811445
191.0000000,  105.0215427,  104.9608311
193.0000000,  101.6104934,  101.7578704
195.0000000,  98.43468979,  99.28815656
197.0000000,  96.51097270,  95.58691682
199.0000000,  93.05078381,  92.96038231
201.0000000,  90.39623720,  90.14465334
203.0000000,  88.17233357,  86.34129749
205.0000000,  86.70913807,  86.09650814
207.0000000,  86.20909893,  85.03979877
209.0000000,  87.05740737,  85.18779675
211.0000000,  87.06986368,  85.31062090
213.0000000,  88.41060119,  86.29528856
215.0000000,  90.20176094,  88.68120122
217.0000000,  95.10000643,  91.46898337
219.0000000,  98.16446729,  95.07537896
221.0000000,  102.1659023,  100.0364945
223.0000000,  107.8832465,  104.6986951
225.0000000,  113.0905339,  109.8397373
227.0000000,  117.2314125,  114.5326491
229.0000000,  122.2244719,  119.7246736
231.0000000,  125.7017290,  124.3066716
233.0000000,  130.2625038,  127.9213010
235.0000000,  133.2892000,  131.6129866
237.0000000,  135.1244790,  132.3949007
239.0000000,  136.0856213,  133.4787946
241.0000000,  135.5724727,  133.3452131
243.0000000,  132.7604353,  130.9660245
245.0000000,  128.8410781,  126.8512724
247.0000000,  124.4185196,  124.5590820
249.0000000,  118.5703458,  118.4245744
251.0000000,  111.7898632,  111.4456233
253.0000000,  105.0761318,  105.9787901
255.0000000,  99.15190397,  99.73402890
257.0000000,  93.23614915,  93.90016902
259.0000000,  88.43430699,  87.83464455
261.0000000,  85.03519849,  84.84086360
263.0000000,  80.56212567,  81.33193835
265.0000000,  78.94365558,  78.24823766
267.0000000,  77.45811345,  77.27560335
269.0000000,  77.60401898,  77.98403312
271.0000000,  77.70963033,  78.11657146
273.0000000,  79.76423780,  80.14645816
275.0000000,  83.88685055,  82.88673916
277.0000000,  86.67698741,  84.71652608
279.0000000,  89.64836091,  89.17425720
281.0000000,  93.74355770,  92.86856921
283.0000000,  98.54061342,  97.66666531
285.0000000,  102.7798138,  101.2268870
287.0000000,  107.7327372,  105.1724356
289.0000000,  111.5725609,  108.6548017
291.0000000,  115.8982905,  112.3763375
293.0000000,  117.8105648,  114.5917095
295.0000000,  120.2218336,  117.0389528
297.0000000,  123.0586208,  118.2834930
299.0000000,  122.7896333,  119.5644729
301.0000000,  123.7960540,  119.4656987
303.0000000,  122.6477934,  119.4886046
305.0000000,  121.8073267,  117.5027500
307.0000000,  118.5802899,  115.0606785
309.0000000,  116.0084988,  114.5955491
311.0000000,  114.3157379,  111.7356423
313.0000000,  110.8271958,  108.8964787
315.0000000,  108.6086293,  105.9202054
317.0000000,  105.6028862,  102.3915839
319.0000000,  102.4101585,  99.96920736
321.0000000,  98.27812881,  97.07805313
323.0000000,  94.34540654,  94.07531415
325.0000000,  91.46027282,  92.49869670
327.0000000,  88.90287603,  90.09916840
329.0000000,  87.04155445,  87.24592119
331.0000000,  84.82921172,  85.65356756
333.0000000,  83.29505743,  83.70700561
335.0000000,  80.76517475,  82.56273127
337.0000000,  79.61490864,  81.05066943
339.0000000,  79.31844956,  80.04981213
341.0000000,  77.75147367,  78.85060630
343.0000000,  76.74708357,  78.31732557
345.0000000,  76.35394404,  78.53025811
347.0000000,  75.52397041,  77.39381250
349.0000000,  74.26631921,  77.67673534
351.0000000,  74.38520062,  77.10986677
353.0000000,  74.63734154,  77.61570359
355.0000000,  73.75515928,  76.75728728
