# Dihedral Angle (Degree),  Occurrence,  Occurrence
0.5000000000,  75.61496083,  72.50219173
1.500000000,  75.62118902,  74.45353019
2.500000000,  75.64764845,  73.60636625
3.500000000,  76.60365602,  73.44845593
4.500000000,  75.88848395,  73.81729363
5.500000000,  75.76730219,  73.95461443
6.500000000,  76.55077162,  74.45697982
7.500000000,  75.93161099,  74.39446874
8.500000000,  76.17780763,  73.25453593
9.500000000,  75.45072154,  73.86167079
10.50000000,  75.31851669,  74.19913774
11.50000000,  76.03008057,  75.28528027
12.50000000,  77.22974675,  75.87307266
13.50000000,  77.03057844,  75.23869632
14.50000000,  77.95956575,  75.11855322
15.50000000,  76.18165224,  74.75097858
16.50000000,  77.39996428,  75.59427974
17.50000000,  78.08346131,  76.87960374
18.50000000,  78.37504124,  76.45837754
19.50000000,  78.80343164,  76.84816392
20.50000000,  80.06878931,  76.79771794
21.50000000,  81.12654734,  77.94188831
22.50000000,  80.80604189,  79.02956703
23.50000000,  82.26822322,  79.04179780
24.50000000,  84.05461703,  81.00332596
25.50000000,  84.75667148,  80.87438619
26.50000000,  83.94843473,  81.72811839
27.50000000,  86.25512398,  83.01604733
28.50000000,  87.59027544,  84.18598147
29.50000000,  86.64625689,  85.32502237
30.50000000,  88.66983700,  86.64834507
31.50000000,  90.14489571,  86.16428281
32.50000000,  90.63437995,  87.78978038
33.50000000,  91.47770387,  88.62794422
34.50000000,  92.93501527,  90.28065021
35.50000000,  93.44129130,  91.83078965
36.50000000,  96.94046269,  92.57620811
37.50000000,  96.21699566,  95.42887467
38.50000000,  97.20407971,  96.07713748
39.50000000,  100.5341784,  97.39578744
40.50000000,  101.8027304,  98.97413306
41.50000000,  102.9248397,  100.4653611
42.50000000,  103.2160288,  101.7585889
43.50000000,  106.3495554,  103.0579609
44.50000000,  108.3581603,  104.0118839
45.50000000,  109.0102010,  107.0947102
46.50000000,  109.2815427,  108.1388077
47.50000000,  111.0024283,  109.6746768
48.50000000,  113.7226025,  111.1347301
49.50000000,  114.8893027,  110.7912690
50.50000000,  115.8413917,  112.7883972
51.50000000,  117.1140039,  114.0775923
52.50000000,  117.9435583,  116.4016679
53.50000000,  117.7441842,  116.9411885
54.50000000,  120.4210349,  117.1837868
55.50000000,  121.0156673,  119.5412310
56.50000000,  121.5845339,  119.8048915
57.50000000,  121.0628172,  120.3073550
58.50000000,  123.4937229,  118.5635177
59.50000000,  120.7099757,  119.9387316
60.50000000,  123.3502971,  122.5158847
61.50000000,  122.1321035,  120.7434285
62.50000000,  121.4323573,  119.7383592
63.50000000,  120.3500481,  120.0780119
64.50000000,  119.0882248,  119.0876236
65.50000000,  118.2012640,  117.8733191
66.50000000,  117.9950934,  117.7238330
67.50000000,  117.0262896,  117.8233664
68.50000000,  115.9464173,  115.3208951
69.50000000,  112.8669561,  112.4651731
70.50000000,  110.8824552,  112.1742064
71.50000000,  110.1179705,  110.3900171
72.50000000,  108.3890784,  108.5767372
73.50000000,  106.2941423,  105.2921561
74.50000000,  104.9222794,  105.1014384
75.50000000,  101.8893783,  102.3168080
76.50000000,  100.7453039,  100.2077011
77.50000000,  99.39262690,  97.51385269
78.50000000,  96.69040334,  96.01086215
79.50000000,  93.76559897,  92.78508695
80.50000000,  91.86957566,  91.21268469
81.50000000,  89.24155032,  89.51140676
82.50000000,  88.14657973,  87.96258060
83.50000000,  85.19822568,  86.20338315
84.50000000,  83.65470082,  85.50286018
85.50000000,  82.10588777,  83.07440697
86.50000000,  82.40313920,  81.82844257
87.50000000,  80.60099696,  79.93415819
88.50000000,  81.31911225,  78.35827264
89.50000000,  78.66369225,  79.18835489
90.50000000,  78.46838370,  78.18458467
91.50000000,  79.84343236,  78.95111794
92.50000000,  78.78458905,  79.46617885
93.50000000,  78.42675530,  79.44763581
94.50000000,  79.73608559,  80.30596951
95.50000000,  80.01019728,  80.54280822
96.50000000,  81.56470983,  82.29102891
97.50000000,  83.77570911,  84.17259738
98.50000000,  85.76463076,  85.21196957
99.50000000,  86.57290780,  86.39765984
100.5000000,  87.82400145,  89.39957170
101.5000000,  91.04004639,  90.37115940
102.5000000,  93.42706852,  94.58742369
103.5000000,  96.92463668,  97.72766701
104.5000000,  99.60524330,  100.9066648
105.5000000,  103.4387923,  105.0238476
106.5000000,  107.5689658,  108.3102566
107.5000000,  109.4368820,  109.8742297
108.5000000,  111.1833406,  112.2858880
109.5000000,  115.9179490,  116.1081502
110.5000000,  117.0635738,  119.8059827
111.5000000,  120.6366522,  123.5019015
112.5000000,  122.0553648,  125.7701510
113.5000000,  125.4730939,  127.5032846
114.5000000,  128.8149338,  128.6071290
115.5000000,  130.1106360,  130.9085169
116.5000000,  131.6238929,  133.2997734
117.5000000,  132.7206885,  134.6048067
118.5000000,  132.8623800,  135.5248797
119.5000000,  133.1293667,  135.0591334
120.5000000,  134.0788186,  136.7871514
121.5000000,  135.5563100,  136.6600659
122.5000000,  134.1301728,  136.8462368
123.5000000,  134.9960523,  136.9065414
124.5000000,  133.2527595,  136.2387401
125.5000000,  130.9149045,  133.0869749
126.5000000,  131.5492719,  130.9126200
127.5000000,  129.2308180,  129.8030726
128.5000000,  126.4129385,  127.6812208
129.5000000,  125.0928734,  126.7959893
130.5000000,  121.2691422,  123.5691152
131.5000000,  120.8095135,  120.8852010
132.5000000,  119.7165133,  117.8854945
133.5000000,  115.0643661,  115.5996403
134.5000000,  113.5005744,  112.1927189
135.5000000,  110.8685657,  110.7524751
136.5000000,  108.2157236,  107.4485491
137.5000000,  105.8537453,  105.6734837
138.5000000,  102.4686048,  102.9505446
139.5000000,  100.2019468,  100.8980123
140.5000000,  99.49817799,  98.34443317
141.5000000,  97.19718010,  94.58544452
142.5000000,  94.21126640,  93.25670181
143.5000000,  93.36736142,  91.52685879
144.5000000,  91.01309411,  90.19436551
145.5000000,  89.25847025,  88.70967129
146.5000000,  88.08113053,  86.82066376
147.5000000,  87.26383524,  86.33781890
148.5000000,  85.18776828,  84.65925156
149.5000000,  84.97934879,  85.82460993
150.5000000,  85.23207153,  83.93281976
151.5000000,  84.12439913,  84.43033368
152.5000000,  85.20147167,  84.80094201
153.5000000,  84.50488953,  85.36579657
154.5000000,  85.20469252,  84.94984891
155.5000000,  85.25759611,  86.29033710
156.5000000,  86.26521921,  86.63643010
157.5000000,  87.12538496,  88.06262497
158.5000000,  88.00920772,  86.93404268
159.5000000,  89.74121684,  88.66388193
160.5000000,  89.67269899,  90.75140022
161.5000000,  91.93413370,  90.58552053
162.5000000,  92.45902620,  93.15956294
163.5000000,  93.47984234,  95.43046743
164.5000000,  95.56595810,  96.42332172
165.5000000,  96.59432399,  97.29038024
166.5000000,  100.2594276,  99.77141905
167.5000000,  102.3298011,  100.8795965
168.5000000,  101.0573430,  102.6856038
169.5000000,  103.7848255,  105.1004465
170.5000000,  104.9064384,  106.8076822
171.5000000,  107.3887847,  108.6061519
172.5000000,  107.7407321,  110.1029003
173.5000000,  109.2507286,  109.9510307
174.5000000,  110.3745091,  109.9975355
175.5000000,  112.1578184,  111.7855777
176.5000000,  110.9780343,  112.8223814
177.5000000,  111.9299605,  114.6043417
178.5000000,  112.2701865,  113.5231521
179.5000000,  111.8898759,  113.9935534
180.5000000,  113.1079538,  114.2100301
181.5000000,  111.3602104,  113.2359157
182.5000000,  111.7417092,  113.9851591
183.5000000,  110.9380128,  112.8933819
184.5000000,  111.2186721,  114.1743983
185.5000000,  110.4571216,  111.2798298
186.5000000,  110.3781319,  110.8851431
187.5000000,  109.2567070,  109.6028174
188.5000000,  107.5876818,  109.9900118
189.5000000,  106.1136300,  107.1628335
190.5000000,  103.7856414,  105.9350695
191.5000000,  102.1227173,  104.6963416
192.5000000,  100.7455793,  101.9623923
193.5000000,  98.93545067,  101.0867684
194.5000000,  98.22785073,  99.74355680
195.5000000,  95.97309399,  97.48271334
196.5000000,  95.09742410,  96.24847160
197.5000000,  92.68127683,  95.75978973
198.5000000,  92.48504070,  94.88147478
199.5000000,  90.98190019,  92.18028654
200.5000000,  89.68097616,  91.08604722
201.5000000,  88.47005459,  89.14319942
202.5000000,  89.08344863,  88.72740227
203.5000000,  87.26184488,  88.19035821
204.5000000,  86.58408639,  87.14165007
205.5000000,  85.18507435,  85.77034321
206.5000000,  86.60147503,  86.88477863
207.5000000,  84.85815625,  86.30031315
208.5000000,  85.38553675,  86.84676063
209.5000000,  85.62480320,  87.04067027
210.5000000,  85.67782328,  87.94927864
211.5000000,  87.60589935,  88.85013559
212.5000000,  88.60280362,  89.05078261
213.5000000,  88.68194606,  89.98766310
214.5000000,  90.19352995,  90.44811746
215.5000000,  90.26134215,  93.58024266
216.5000000,  94.04268022,  94.35569507
217.5000000,  94.45529214,  95.33057070
218.5000000,  95.32473836,  97.26307556
219.5000000,  98.46073991,  98.70048004
220.5000000,  100.5786480,  102.1200552
221.5000000,  102.6223006,  105.0476096
222.5000000,  104.8805115,  106.2497006
223.5000000,  106.2598322,  108.3925402
224.5000000,  109.2307451,  111.2167002
225.5000000,  112.0852387,  113.9271432
226.5000000,  114.1832951,  117.7778234
227.5000000,  117.3605335,  118.5596017
228.5000000,  118.8081811,  121.1169455
229.5000000,  121.6986608,  124.1500278
230.5000000,  123.5105079,  124.7679847
231.5000000,  126.4911037,  126.8740594
232.5000000,  128.7452609,  128.8185026
233.5000000,  128.7279393,  131.3687519
234.5000000,  129.8131522,  133.5241988
235.5000000,  130.4479377,  133.6087477
236.5000000,  133.0438584,  136.4182938
237.5000000,  133.8568997,  134.8430256
238.5000000,  134.5559329,  135.6666393
239.5000000,  135.4237871,  133.6772365
240.5000000,  133.1897760,  134.3208121
241.5000000,  133.6702720,  134.5732373
242.5000000,  131.9075881,  133.3454868
243.5000000,  131.1747680,  131.9022171
244.5000000,  129.5293521,  130.1301955
245.5000000,  126.1197742,  128.5704124
246.5000000,  124.5019883,  126.1331895
247.5000000,  121.3246082,  122.3114094
248.5000000,  119.1236224,  119.7507847
249.5000000,  116.2544869,  115.7833086
250.5000000,  112.9765551,  114.7741563
251.5000000,  110.9495314,  110.3687320
252.5000000,  108.1264467,  107.1831902
253.5000000,  105.9006774,  103.2040594
254.5000000,  102.7795182,  99.93464364
255.5000000,  96.62532019,  97.33872395
256.5000000,  94.02627006,  94.90887489
257.5000000,  92.58663406,  92.39365088
258.5000000,  91.12324989,  90.85005758
259.5000000,  88.30799959,  89.75141478
260.5000000,  86.35229742,  87.35888809
261.5000000,  83.75851947,  85.08608526
262.5000000,  81.23686547,  82.12996946
263.5000000,  79.91188347,  83.01668579
264.5000000,  77.56305231,  81.31152202
265.5000000,  77.92476966,  80.79285747
266.5000000,  78.87617176,  79.76590394
267.5000000,  78.70500416,  79.22128260
268.5000000,  78.20304930,  79.01879714
269.5000000,  78.23126733,  79.55906715
270.5000000,  78.73605349,  81.33194174
271.5000000,  78.25555995,  80.12894963
272.5000000,  79.61911863,  81.38224777
273.5000000,  81.13925272,  81.71717231
274.5000000,  83.13504141,  84.04382125
275.5000000,  83.91181505,  85.47218918
276.5000000,  85.12285969,  87.21469827
277.5000000,  86.90990411,  89.52540926
278.5000000,  89.52906799,  91.64536280
279.5000000,  91.77319707,  93.03671680
280.5000000,  94.57753356,  96.42289849
281.5000000,  96.61987159,  97.31344792
282.5000000,  97.36299609,  98.86815701
283.5000000,  101.0949800,  100.3352442
284.5000000,  102.5691275,  103.1460763
285.5000000,  105.7239773,  106.4184079
286.5000000,  106.6482167,  107.0306551
287.5000000,  108.6713400,  109.9407239
288.5000000,  110.0164311,  110.9881891
289.5000000,  112.3652082,  113.7936427
290.5000000,  114.4339138,  114.4346128
291.5000000,  115.9802503,  117.6333092
292.5000000,  118.3257097,  118.6178724
293.5000000,  119.3671794,  119.3459634
294.5000000,  119.6056760,  120.6681506
295.5000000,  122.8839721,  121.7075661
296.5000000,  121.4148769,  121.2155066
