Distance [pm],  g(O-O),  g(O-H),  g(H-H)
2.000000000,  0.000000000,  0.000000000,  0.000000000
6.000000000,  0.000000000,  0.000000000,  0.000000000
10.00000000,  0.000000000,  0.000000000,  0.000000000
14.00000000,  0.000000000,  0.000000000,  0.000000000
18.00000000,  0.000000000,  0.000000000,  0.000000000
22.00000000,  0.000000000,  0.000000000,  0.000000000
26.00000000,  0.000000000,  0.000000000,  0.000000000
30.00000000,  0.000000000,  0.000000000,  0.000000000
34.00000000,  0.000000000,  0.000000000,  0.000000000
38.00000000,  0.000000000,  0.000000000,  0.000000000
42.00000000,  0.000000000,  0.000000000,  0.000000000
46.00000000,  0.000000000,  0.000000000,  0.000000000
50.00000000,  0.000000000,  0.000000000,  0.000000000
54.00000000,  0.000000000,  0.000000000,  0.000000000
58.00000000,  0.000000000,  0.000000000,  0.000000000
62.00000000,  0.000000000,  0.000000000,  0.000000000
66.00000000,  0.000000000,  0.000000000,  0.000000000
70.00000000,  0.000000000,  0.000000000,  0.000000000
74.00000000,  0.000000000,  0.000000000,  0.000000000
78.00000000,  0.000000000,  0.000000000,  0.000000000
82.00000000,  0.000000000,  0.000000000,  0.000000000
86.00000000,  0.000000000,  0.000000000,  0.000000000
90.00000000,  0.000000000,  0.000000000,  0.000000000
94.00000000,  0.000000000,  0.000000000,  0.000000000
98.00000000,  0.000000000,  0.000000000,  0.000000000
102.0000000,  0.000000000,  0.000000000,  0.000000000
106.0000000,  0.000000000,  0.000000000,  0.000000000
110.0000000,  0.000000000,  0.000000000,  0.000000000
114.0000000,  0.000000000,  0.000000000,  0.000000000
118.0000000,  0.000000000,  0.000000000,  0.000000000
122.0000000,  0.000000000,  0.000000000,  0.000000000
126.0000000,  0.000000000,  0.000000000,  0.000000000
130.0000000,  0.000000000,  0.000000000,  1.561034069E-05
134.0000000,  0.000000000,  9.554562850E-06,  4.400295882E-05
138.0000000,  0.000000000,  0.0001814355202,  5.197089188E-05
142.0000000,  0.000000000,  0.001413763057,  4.284221102E-05
146.0000000,  0.000000000,  0.008609194327,  0.0002382658789
150.0000000,  0.000000000,  0.03657503266,  0.0008965343434
154.0000000,  0.000000000,  0.1201078889,  0.001910538503
158.0000000,  0.000000000,  0.2962532836,  0.004261560290
162.0000000,  0.000000000,  0.5866311606,  0.008532693718
166.0000000,  0.000000000,  0.9661013669,  0.01594810364
170.0000000,  0.000000000,  1.361654583,  0.02836025898
174.0000000,  0.000000000,  1.694424092,  0.04684989682
178.0000000,  0.000000000,  1.896886240,  0.07190136907
182.0000000,  0.000000000,  1.960805568,  0.1086504235
186.0000000,  0.000000000,  1.906706830,  0.1536084525
190.0000000,  0.000000000,  1.766913593,  0.2095373540
194.0000000,  0.000000000,  1.580038250,  0.2758059964
198.0000000,  0.000000000,  1.379237958,  0.3532714323
