# Distance [pm],  g(r),  g(r)
80.12500000,  0.000000000,  0.000000000
80.37500000,  0.000000000,  0.000000000
80.62500000,  0.000000000,  0.000000000
80.87500000,  0.000000000,  0.000000000
81.12500000,  0.000000000,  0.000000000
81.37500000,  0.000000000,  0.000000000
81.62500000,  0.000000000,  0.000000000
81.87500000,  0.000000000,  0.000000000
82.12500000,  0.000000000,  0.000000000
82.37500000,  0.000000000,  0.000000000
82.62500000,  0.000000000,  0.000000000
82.87500000,  0.000000000,  0.000000000
83.12500000,  0.000000000,  0.000000000
83.37500000,  0.000000000,  0.000000000
83.62500000,  0.000000000,  0.000000000
83.87500000,  0.000000000,  0.000000000
84.12500000,  0.000000000,  0.0003902587594
84.37500000,  0.000000000,  0.001529587653
84.62500000,  0.000000000,  0.000000000
84.87500000,  0.000000000,  0.000000000
85.12500000,  0.000000000,  0.001874305069
85.37500000,  0.001214631817,  7.860164897E-05
85.62500000,  0.0007052145956,  0.002908813003
85.87500000,  0.001469975342,  0.005036904301
86.12500000,  0.004584416549,  0.003895296952
86.37500000,  0.01763635341,  0.004724981452
86.62500000,  0.01308251321,  0.01142581936
86.87500000,  0.01631306189,  0.01175532348
87.12500000,  0.02298760935,  0.01728622499
87.37500000,  0.03782639893,  0.02685796390
87.62500000,  0.04355976310,  0.03974340551
87.87500000,  0.05780746651,  0.05813733336
88.12500000,  0.08282625202,  0.07952232455
88.37500000,  0.1179779932,  0.1182146465
88.62500000,  0.1820978964,  0.2106243816
88.87500000,  0.2544107211,  0.2316481550
89.12500000,  0.3321491146,  0.3480499321
89.37500000,  0.4588070304,  0.4367704805
89.62500000,  0.6117294573,  0.5937120900
89.87500000,  0.8016463285,  0.8039508538
90.12500000,  1.087823936,  1.027155473
90.37500000,  1.414570774,  1.380123384
90.62500000,  1.792171950,  1.693390483
90.87500000,  2.251680497,  2.225551955
91.12500000,  2.989828287,  2.919808049
91.37500000,  3.748262537,  3.746529615
91.62500000,  4.562838091,  4.719967887
91.87500000,  5.771947766,  5.706298497
92.12500000,  7.197380780,  7.115264172
92.37500000,  8.689406204,  8.491035383
92.62500000,  10.48502688,  10.48032420
92.87500000,  12.73258164,  12.81688264
93.12500000,  15.23264075,  15.16654640
93.37500000,  18.46162913,  18.26000576
93.62500000,  22.02740345,  21.44051811
93.87500000,  25.43067257,  25.22849753
94.12500000,  29.25266602,  29.63419093
94.37500000,  34.27030900,  34.20833509
94.62500000,  39.57022437,  39.12530707
94.87500000,  45.01944946,  44.88992874
95.12500000,  50.88405168,  51.02091085
95.37500000,  57.23441229,  57.11887038
95.62500000,  64.45560611,  64.53449792
95.87500000,  71.37959558,  71.00350546
96.12500000,  78.30104898,  78.60563752
96.37500000,  86.14646187,  85.04889377
96.62500000,  92.88336346,  93.25945040
96.87500000,  100.9694064,  100.7463608
97.12500000,  107.6750310,  107.7912808
97.37500000,  114.5415720,  115.2032652
97.62500000,  121.7397433,  121.4930981
97.87500000,  127.2316987,  127.3304997
98.12500000,  132.1490861,  133.2020451
98.37500000,  136.6803216,  136.9158780
98.62500000,  139.6872053,  139.9175760
98.87500000,  141.9409827,  141.7597999
99.12500000,  143.7775586,  143.0937369
99.37500000,  142.9835829,  141.9941876
99.62500000,  141.8597943,  140.9330495
99.87500000,  138.3130327,  138.8206677
100.1250000,  134.5910173,  135.1786966
100.3750000,  128.7541155,  129.1599694
100.6250000,  123.2929043,  123.3420690
100.8750000,  116.7417248,  116.2785441
101.1250000,  109.2486835,  109.7927814
101.3750000,  103.0729852,  102.5146624
101.6250000,  94.16991800,  94.82842839
101.8750000,  86.66729240,  86.92162621
102.1250000,  78.90600536,  78.59141489
102.3750000,  71.23185568,  71.83721845
102.6250000,  64.02700158,  64.87033960
102.8750000,  57.88119307,  58.01007252
103.1250000,  51.48204730,  51.15533760
103.3750000,  44.73182368,  45.20461352
103.6250000,  39.50550164,  39.37497640
103.8750000,  34.31873966,  34.07333479
104.1250000,  29.88790934,  29.31968400
104.3750000,  25.66441608,  25.55247962
104.6250000,  21.55269167,  21.53546491
104.8750000,  18.47354902,  18.24538796
105.1250000,  15.31899990,  15.76950425
105.3750000,  12.53621309,  12.68992075
105.6250000,  10.28790573,  10.41471466
105.8750000,  8.744414373,  8.536418589
106.1250000,  6.927137044,  7.068766910
106.3750000,  5.568754445,  5.734683148
106.6250000,  4.536003425,  4.724866594
106.8750000,  3.533748192,  3.750573516
107.1250000,  2.860274822,  2.963556001
107.3750000,  2.233837251,  2.303655425
107.6250000,  1.718234722,  1.724197271
107.8750000,  1.359246723,  1.279794900
108.1250000,  0.9890342363,  1.049686093
108.3750000,  0.7601947588,  0.7650277942
108.6250000,  0.6613304948,  0.5667372395
108.8750000,  0.4912730160,  0.4441643187
109.1250000,  0.3725326048,  0.3191652401
109.3750000,  0.2828995454,  0.2765903627
109.6250000,  0.1978129869,  0.2260321899
109.8750000,  0.1526983132,  0.1833179580
110.1250000,  0.09783447338,  0.1050600773
110.3750000,  0.08171904824,  0.06675497803
110.6250000,  0.04434645787,  0.06154845276
110.8750000,  0.04502589209,  0.03537087311
111.1250000,  0.03795034246,  0.02347082804
111.3750000,  0.03197520242,  0.01857127744
111.6250000,  0.01562154885,  0.01211743478
111.8750000,  0.008657681164,  0.006950191804
112.1250000,  0.007509979026,  0.006814970427
112.3750000,  0.005092864720,  0.003262154010
112.6250000,  0.001764710118,  0.0007533742372
112.8750000,  0.002109944740,  0.0004445312367
113.1250000,  0.002837843504,  0.001475315176
113.3750000,  0.0008117509929,  0.000000000
113.6250000,  0.000000000,  0.000000000
113.8750000,  0.0009433891061,  0.000000000
114.1250000,  0.0009764573062,  0.001547473634
114.3750000,  0.000000000,  0.0003723727785
114.6250000,  0.000000000,  0.000000000
114.8750000,  0.000000000,  0.000000000
115.1250000,  0.000000000,  0.000000000
115.3750000,  0.000000000,  0.000000000
115.6250000,  0.000000000,  0.000000000
115.8750000,  0.000000000,  0.000000000
116.1250000,  0.000000000,  0.000000000
116.3750000,  0.000000000,  0.000000000
116.6250000,  0.000000000,  0.000000000
116.8750000,  0.000000000,  0.000000000
117.1250000,  0.000000000,  0.000000000
117.3750000,  0.000000000,  0.000000000
117.6250000,  0.000000000,  0.000000000
117.8750000,  0.000000000,  0.000000000
118.1250000,  0.000000000,  0.000000000
118.3750000,  0.000000000,  0.000000000
118.6250000,  0.000000000,  0.000000000
118.8750000,  0.000000000,  0.000000000
119.1250000,  0.000000000,  0.000000000
119.3750000,  0.000000000,  0.000000000
119.6250000,  0.000000000,  0.000000000
119.8750000,  0.000000000,  0.000000000
