# Dihedral Angle (Degree);  Occurrence
0.5000000000;  0.1154653554
1.500000000;  0.1743406753
2.500000000;  0.1434347250
3.500000000;  0.1743761288
4.500000000;  0.2184279121
5.500000000;  0.2253428950
6.500000000;  0.2442416859
7.500000000;  0.2487164088
8.500000000;  0.2536073362
9.500000000;  0.2781933748
10.50000000;  0.3205643580
11.50000000;  0.3056195800
12.50000000;  0.4287686520
13.50000000;  0.5587775843
14.50000000;  0.5608213558
15.50000000;  0.4951962091
16.50000000;  0.6414551575
17.50000000;  0.7198501030
18.50000000;  0.9418559400
19.50000000;  1.293114353
20.50000000;  1.249260379
21.50000000;  1.644103793
22.50000000;  2.216092301
23.50000000;  2.364231496
24.50000000;  2.814851311
25.50000000;  3.137379002
26.50000000;  3.850628047
27.50000000;  4.890268525
28.50000000;  5.730444650
29.50000000;  6.973903748
30.50000000;  8.585067289
31.50000000;  10.35728094
32.50000000;  12.24448435
33.50000000;  14.15981226
34.50000000;  17.78619109
35.50000000;  21.25206606
36.50000000;  26.21284999
37.50000000;  31.06086578
38.50000000;  37.22715080
39.50000000;  44.21580655
40.50000000;  52.56545159
41.50000000;  61.31080933
42.50000000;  72.18216694
43.50000000;  84.42650212
44.50000000;  98.94645392
45.50000000;  114.2437482
46.50000000;  131.3468727
47.50000000;  152.8531481
48.50000000;  173.4147092
49.50000000;  194.8348817
50.50000000;  221.7234059
51.50000000;  249.3404982
52.50000000;  277.3828633
53.50000000;  306.9453925
54.50000000;  339.0097055
55.50000000;  370.8283892
56.50000000;  400.6605231
57.50000000;  434.2377977
58.50000000;  463.1613877
59.50000000;  491.4964642
60.50000000;  519.0306407
61.50000000;  542.3432868
62.50000000;  564.7469602
63.50000000;  581.9784156
64.50000000;  598.5571692
65.50000000;  608.5875372
66.50000000;  615.0536229
67.50000000;  614.9081547
68.50000000;  609.5705046
69.50000000;  600.9111517
70.50000000;  589.5713817
71.50000000;  573.0557773
72.50000000;  553.9899802
73.50000000;  529.2291278
74.50000000;  502.3724175
75.50000000;  474.5953417
76.50000000;  444.0563767
77.50000000;  413.3812886
78.50000000;  382.5088238
79.50000000;  349.7794091
80.50000000;  322.8675717
81.50000000;  291.6694695
82.50000000;  263.5039965
83.50000000;  237.5552365
84.50000000;  208.8906273
85.50000000;  186.1933235
86.50000000;  164.1937828
87.50000000;  142.0663784
88.50000000;  125.3686617
89.50000000;  108.0184502
90.50000000;  95.04656858
91.50000000;  81.29909290
92.50000000;  70.84437272
93.50000000;  61.37738501
94.50000000;  52.74548746
95.50000000;  44.81549199
96.50000000;  38.98390830
97.50000000;  32.56139900
98.50000000;  27.65236232
99.50000000;  23.33452724
100.5000000;  20.40866939
101.5000000;  17.26777779
102.5000000;  14.97168939
103.5000000;  12.75068129
104.5000000;  10.74409688
105.5000000;  9.235523450
106.5000000;  8.025061990
107.5000000;  6.989952178
108.5000000;  5.911801728
109.5000000;  5.168194841
110.5000000;  4.737974558
111.5000000;  3.929690879
112.5000000;  3.506757461
113.5000000;  3.435166194
114.5000000;  2.745174848
115.5000000;  2.538199542
116.5000000;  2.499238040
117.5000000;  2.291070051
118.5000000;  1.971937813
119.5000000;  1.810788307
120.5000000;  1.850539273
121.5000000;  1.726632139
122.5000000;  1.707543938
123.5000000;  1.569446671
124.5000000;  1.380930165
125.5000000;  1.378179822
126.5000000;  1.363720191
127.5000000;  1.305903360
128.5000000;  1.322484587
129.5000000;  1.183463923
130.5000000;  1.305325470
131.5000000;  1.184461471
132.5000000;  1.295242703
133.5000000;  1.416359861
134.5000000;  1.161466481
135.5000000;  1.152520777
136.5000000;  1.341469029
137.5000000;  1.457809169
138.5000000;  1.493121719
139.5000000;  1.661382124
140.5000000;  1.714465485
141.5000000;  1.683323493
142.5000000;  1.897415548
143.5000000;  1.955275347
144.5000000;  2.233466153
145.5000000;  2.367775438
146.5000000;  2.557034183
147.5000000;  2.779641633
148.5000000;  2.897342248
149.5000000;  2.952829253
150.5000000;  3.129383877
151.5000000;  3.579776424
152.5000000;  3.615375888
153.5000000;  3.942540612
154.5000000;  4.212790434
155.5000000;  4.278462571
156.5000000;  4.821556360
157.5000000;  5.128613926
158.5000000;  5.632208216
159.5000000;  6.162331075
160.5000000;  6.612026006
161.5000000;  6.567321639
162.5000000;  7.281794338
163.5000000;  7.857609464
164.5000000;  8.197136776
165.5000000;  8.628629561
166.5000000;  9.053437557
167.5000000;  9.467011988
168.5000000;  9.884470609
169.5000000;  10.13795743
170.5000000;  10.77909736
171.5000000;  10.78572877
172.5000000;  11.20970718
173.5000000;  11.61677953
174.5000000;  11.57606348
175.5000000;  12.12775388
176.5000000;  11.99312490
177.5000000;  12.30573188
178.5000000;  12.20855059
179.5000000;  12.45968982
180.5000000;  12.34381555
181.5000000;  12.26341080
182.5000000;  12.29302167
183.5000000;  12.20942818
184.5000000;  11.94131812
185.5000000;  11.76723118
186.5000000;  11.16430421
187.5000000;  11.41068074
188.5000000;  10.88197136
189.5000000;  10.28632369
190.5000000;  9.788126357
191.5000000;  9.410492501
192.5000000;  9.352094104
193.5000000;  8.934684208
194.5000000;  8.182584297
195.5000000;  7.924775698
196.5000000;  7.826574069
197.5000000;  7.044221176
198.5000000;  6.628091531
199.5000000;  6.094200288
200.5000000;  5.766297468
201.5000000;  5.376276773
202.5000000;  5.186595163
203.5000000;  4.821943269
204.5000000;  4.546965739
205.5000000;  4.209884114
206.5000000;  4.171407520
207.5000000;  3.753318493
208.5000000;  3.490936439
209.5000000;  3.239732650
210.5000000;  2.835417381
211.5000000;  2.695511984
212.5000000;  2.497158084
213.5000000;  2.521157693
214.5000000;  2.218301273
215.5000000;  2.023774346
216.5000000;  1.948706464
217.5000000;  1.807152292
218.5000000;  1.570868319
219.5000000;  1.632068757
220.5000000;  1.513255309
221.5000000;  1.429045030
222.5000000;  1.466414156
223.5000000;  1.074761122
224.5000000;  1.173640735
225.5000000;  1.148783797
226.5000000;  1.170833746
227.5000000;  1.285543581
228.5000000;  1.246740273
229.5000000;  1.092194601
230.5000000;  1.202363475
231.5000000;  1.249696856
232.5000000;  1.117594299
233.5000000;  1.268456221
234.5000000;  1.357220322
235.5000000;  1.245945433
236.5000000;  1.197663258
237.5000000;  1.432607277
238.5000000;  1.492839029
239.5000000;  1.565502962
240.5000000;  1.643393069
241.5000000;  1.978092675
242.5000000;  1.986466738
243.5000000;  2.331781895
244.5000000;  2.471216864
245.5000000;  2.841103347
246.5000000;  3.150892195
247.5000000;  3.538386670
248.5000000;  3.811195343
249.5000000;  4.399854319
250.5000000;  4.990688534
251.5000000;  5.754167863
252.5000000;  6.409051447
253.5000000;  7.412455639
254.5000000;  8.576807787
255.5000000;  10.32346833
256.5000000;  11.85621212
257.5000000;  13.52643172
258.5000000;  16.33932719
259.5000000;  19.10048022
260.5000000;  21.79192479
261.5000000;  25.37243456
262.5000000;  30.65435725
263.5000000;  34.25128399
264.5000000;  41.08144457
265.5000000;  47.96880429
266.5000000;  56.42745769
267.5000000;  65.80788665
268.5000000;  74.50441141
269.5000000;  86.31750213
270.5000000;  99.38265806
271.5000000;  115.8038264
272.5000000;  132.8460550
273.5000000;  149.3498994
274.5000000;  172.3720441
275.5000000;  193.1169356
276.5000000;  215.0481140
277.5000000;  242.3714047
278.5000000;  269.8289573
279.5000000;  294.9237285
280.5000000;  324.0546022
281.5000000;  355.2793322
282.5000000;  385.1285443
283.5000000;  411.9944900
284.5000000;  441.1624160
