# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
193.0000000,  99.90686936,  101.4028455
195.0000000,  95.51231046,  99.67858666
197.0000000,  92.68131981,  96.23705458
199.0000000,  90.04640923,  92.77655176
201.0000000,  88.02932824,  90.99276956
203.0000000,  86.43732732,  89.58046341
205.0000000,  86.17740227,  88.11816146
207.0000000,  84.17262869,  87.96503531
209.0000000,  84.39331839,  88.21547489
211.0000000,  86.02180862,  87.95162580
213.0000000,  87.74886962,  90.55240562
215.0000000,  90.36113666,  94.18283447
217.0000000,  92.63363554,  97.24092425
219.0000000,  97.27517647,  100.9935295
221.0000000,  102.1573574,  105.4595629
223.0000000,  107.4542430,  111.1246078
225.0000000,  112.7444987,  115.6595009
227.0000000,  118.7360549,  121.0446737
229.0000000,  122.8697354,  126.1739186
231.0000000,  126.7848616,  131.0951679
233.0000000,  131.3560454,  134.7799590
235.0000000,  133.9666786,  137.8858162
237.0000000,  136.2994349,  140.0591149
239.0000000,  137.7543136,  139.8102826
241.0000000,  136.7041444,  139.2318974
243.0000000,  134.0780087,  135.9944392
245.0000000,  131.3427734,  132.6664222
247.0000000,  126.0614679,  128.8119475
249.0000000,  120.1075454,  121.8761288
251.0000000,  114.4486209,  115.2052611
253.0000000,  108.2572003,  108.8915589
255.0000000,  101.6254582,  102.5526419
257.0000000,  96.44199115,  96.01195496
259.0000000,  90.53699799,  90.76174517
261.0000000,  86.20505567,  86.45515457
263.0000000,  83.30018021,  82.02882155
265.0000000,  80.00883892,  78.91304114
267.0000000,  79.29085045,  78.52011763
269.0000000,  79.31094140,  77.75360731
271.0000000,  80.01706366,  78.81212323
273.0000000,  81.44570538,  79.80914658
275.0000000,  84.51447634,  82.88589805
277.0000000,  86.64200781,  85.58426655
279.0000000,  90.79872056,  88.15373564
281.0000000,  95.35396525,  92.22634222
283.0000000,  98.68300727,  96.62831686
285.0000000,  102.9647675,  101.6402452
287.0000000,  107.8893042,  105.4341079
289.0000000,  110.9957701,  108.6322069
291.0000000,  114.2103944,  112.0765932
293.0000000,  117.7402286,  114.4652047
295.0000000,  120.7335737,  116.4996466
297.0000000,  120.7947519,  119.0035451
299.0000000,  121.7066624,  120.3212001
301.0000000,  121.7593380,  120.1396742
303.0000000,  121.8246135,  118.5803565
305.0000000,  120.7851112,  117.8397570
307.0000000,  118.8947583,  116.4241554
309.0000000,  116.8555835,  114.0740551
311.0000000,  113.9641354,  111.2638522
313.0000000,  110.9009211,  110.0739365
315.0000000,  108.5225434,  107.7188059
317.0000000,  104.6342335,  104.5016243
319.0000000,  102.9664978,  101.4927382
321.0000000,  100.3735214,  99.43705498
323.0000000,  97.23066494,  95.89991871
325.0000000,  94.44193873,  93.83492058
327.0000000,  93.53064335,  90.95254961
329.0000000,  90.83622477,  87.95465026
331.0000000,  88.46153813,  86.23726542
333.0000000,  86.66530386,  85.55086420
335.0000000,  83.90206928,  83.45977051
337.0000000,  83.52791057,  81.97763569
339.0000000,  80.97635146,  79.76521844
341.0000000,  80.47822409,  78.85332998
343.0000000,  80.07912011,  78.46505119
345.0000000,  79.81571746,  77.27568312
347.0000000,  78.44848574,  77.35728408
349.0000000,  78.57564138,  76.52736635
351.0000000,  76.83255654,  76.82386051
353.0000000,  78.12123766,  75.73697090
355.0000000,  77.13183370,  76.42843364
357.0000000,  76.77117002,  76.28688591
359.0000000,  76.82683905,  76.02416633
