# Distance [pm],  g(r),  g(r)
80.12500000,  0.000000000,  0.000000000
80.37500000,  0.000000000,  0.000000000
80.62500000,  0.000000000,  0.000000000
80.87500000,  0.000000000,  0.000000000
81.12500000,  0.000000000,  0.000000000
81.37500000,  0.000000000,  0.000000000
81.62500000,  0.000000000,  0.000000000
81.87500000,  0.000000000,  0.000000000
82.12500000,  0.000000000,  0.000000000
82.37500000,  0.000000000,  0.000000000
82.62500000,  0.000000000,  0.000000000
82.87500000,  0.000000000,  0.000000000
83.12500000,  0.000000000,  0.000000000
83.37500000,  0.000000000,  0.000000000
83.62500000,  0.000000000,  0.000000000
83.87500000,  0.000000000,  0.000000000
84.12500000,  0.001373128625,  0.000000000
84.37500000,  0.0006551468265,  0.000000000
84.62500000,  0.001811417373,  0.000000000
84.87500000,  0.0007999811983,  2.999765416E-05
85.12500000,  0.001119865214,  0.003980803135
85.37500000,  0.002654854935,  0.002799518216
85.62500000,  0.001955402941,  0.0008690666441
85.87500000,  0.004958048337,  0.002133139368
86.12500000,  0.002769865903,  0.01026452739
86.37500000,  0.009306924394,  0.01110765225
86.62500000,  0.008060209569,  0.01417063915
86.87500000,  0.01420407421,  0.02132912894
87.12500000,  0.02559140630,  0.02163173827
87.37500000,  0.03488736465,  0.04051208157
87.62500000,  0.04936443911,  0.05668711902
87.87500000,  0.06259243405,  0.06648620006
88.12500000,  0.08891000821,  0.1006134371
88.37500000,  0.1095206601,  0.1292915062
88.62500000,  0.1657921161,  0.1617998800
88.87500000,  0.2645705350,  0.2699597740
89.12500000,  0.3350927838,  0.4077874524
89.37500000,  0.4405110943,  0.4635414991
89.62500000,  0.5988084622,  0.6554736094
89.87500000,  0.8313263509,  0.8021127472
90.12500000,  1.075515971,  1.045206072
90.37500000,  1.368878230,  1.363397112
90.62500000,  1.675108952,  1.794877295
90.87500000,  2.312808751,  2.245438991
91.12500000,  2.921966842,  2.951580439
91.37500000,  3.611159942,  3.599272518
91.62500000,  4.558280761,  4.430565849
91.87500000,  5.795677775,  5.606942194
92.12500000,  7.095095490,  7.082071905
92.37500000,  8.594006237,  8.451835327
92.62500000,  10.55574867,  9.992347660
92.87500000,  12.69114799,  12.33513344
93.12500000,  15.14244283,  14.94685582
93.37500000,  18.06386717,  17.94857248
93.62500000,  21.22196168,  21.31622550
93.87500000,  24.90097886,  25.18755211
94.12500000,  29.67905704,  29.19590233
94.37500000,  33.54130217,  33.55594220
94.62500000,  38.80164951,  38.96711242
94.87500000,  44.88829889,  44.74061690
95.12500000,  50.76132674,  50.76468236
95.37500000,  57.07251306,  56.83890659
95.62500000,  63.61602886,  63.52741458
95.87500000,  71.18211619,  71.22347269
96.12500000,  78.28624025,  78.02754759
96.37500000,  85.56720301,  85.50936559
96.62500000,  93.12368643,  92.69239008
96.87500000,  100.2348486,  100.5879155
97.12500000,  107.8528740,  107.8580029
97.37500000,  114.4365319,  113.4871057
97.62500000,  120.6381731,  120.5230769
97.87500000,  126.9609445,  127.4979878
98.12500000,  132.9520817,  132.6138901
98.37500000,  136.9177599,  136.9099557
98.62500000,  140.0766257,  140.5258230
98.87500000,  142.8935972,  144.2053063
99.12500000,  143.4964531,  144.3586688
99.37500000,  143.1783301,  143.5994645
99.62500000,  141.8108985,  141.8069314
99.87500000,  139.1737894,  138.9590508
100.1250000,  135.2503690,  134.3314887
100.3750000,  130.2773878,  129.5185715
100.6250000,  123.7989823,  123.6066083
100.8750000,  117.8034339,  117.2920856
101.1250000,  109.7020889,  109.7574628
101.3750000,  102.5589090,  102.6115487
101.6250000,  94.94777306,  94.67103507
101.8750000,  86.99697046,  87.18714633
102.1250000,  79.09033982,  79.14912224
102.3750000,  71.68781153,  72.13016814
102.6250000,  64.96393044,  64.21164936
102.8750000,  57.41435756,  57.90840180
103.1250000,  50.91221961,  51.56981100
103.3750000,  44.99167922,  45.13496397
103.6250000,  39.87423573,  39.67688028
103.8750000,  34.24404033,  34.52017312
104.1250000,  29.77006716,  29.68254061
104.3750000,  25.42130681,  25.39143379
104.6250000,  21.25431730,  21.65088622
104.8750000,  18.03399609,  18.15258797
105.1250000,  15.23600088,  15.43371581
105.3750000,  12.49450989,  12.57678846
105.6250000,  10.44297466,  10.39200822
105.8750000,  8.257666523,  8.417254986
106.1250000,  6.787690685,  7.014798754
106.3750000,  5.616984276,  5.822765005
106.6250000,  4.531103829,  4.673170216
106.8750000,  3.462385413,  3.628254041
107.1250000,  2.780440811,  2.869168548
107.3750000,  2.246503786,  2.199558815
107.6250000,  1.781990863,  1.717919205
107.8750000,  1.335639903,  1.340190675
108.1250000,  1.111743501,  1.007449700
108.3750000,  0.8385153994,  0.8185792964
108.6250000,  0.6023069451,  0.6403573929
108.8750000,  0.4607702184,  0.4845676965
109.1250000,  0.3354121382,  0.3688196564
109.3750000,  0.2272782274,  0.2509646993
109.6250000,  0.1859548534,  0.1770017559
109.8750000,  0.1483778046,  0.1380519853
110.1250000,  0.07613768315,  0.09902983352
110.3750000,  0.06167559633,  0.09582406830
110.6250000,  0.05722886093,  0.04665699816
110.8750000,  0.04721218652,  0.02828373240
111.1250000,  0.03052125577,  0.02720794619
111.3750000,  0.02368157272,  0.02117268782
111.6250000,  0.01386537721,  0.009953846387
111.8750000,  0.006704079503,  0.009090975071
112.1250000,  0.01027742446,  0.01080147773
112.3750000,  0.006952923284,  0.002959317142
112.6250000,  0.001743886708,  0.004506312769
112.8750000,  0.000000000,  0.001573191492
113.1250000,  0.000000000,  0.000000000
113.3750000,  0.001061483078,  0.000000000
113.6250000,  0.0008583633343,  0.000000000
113.8750000,  0.000000000,  0.000000000
114.1250000,  0.000000000,  0.000000000
114.3750000,  0.000000000,  0.000000000
114.6250000,  0.000000000,  0.000000000
114.8750000,  0.000000000,  0.000000000
115.1250000,  0.000000000,  0.000000000
115.3750000,  0.000000000,  0.000000000
115.6250000,  0.000000000,  0.000000000
115.8750000,  0.000000000,  0.000000000
116.1250000,  0.000000000,  0.000000000
116.3750000,  0.000000000,  0.000000000
116.6250000,  0.000000000,  0.000000000
116.8750000,  0.000000000,  0.000000000
117.1250000,  0.000000000,  0.000000000
117.3750000,  0.000000000,  0.000000000
117.6250000,  0.000000000,  0.000000000
117.8750000,  0.000000000,  0.000000000
118.1250000,  0.000000000,  0.000000000
118.3750000,  0.000000000,  0.000000000
118.6250000,  0.000000000,  0.000000000
118.8750000,  0.000000000,  0.000000000
119.1250000,  0.000000000,  0.000000000
119.3750000,  0.000000000,  0.000000000
119.6250000,  0.000000000,  0.000000000
119.8750000,  0.000000000,  0.000000000
