# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  74.81693313,  72.83579994
3.000000000,  74.97026356,  74.15487750
5.000000000,  76.01311191,  73.55064639
7.000000000,  75.58758349,  74.37927526
9.000000000,  75.73593197,  73.74627088
11.00000000,  76.38233535,  74.54008791
13.00000000,  76.01375673,  74.85292106
15.00000000,  77.23449423,  75.90734534
17.00000000,  77.60221362,  75.63689336
19.00000000,  78.32501430,  76.28934686
21.00000000,  79.14097561,  76.98093688
23.00000000,  80.37892379,  78.39322675
25.00000000,  83.81017999,  80.63021465
27.00000000,  85.03919958,  81.77336177
29.00000000,  85.86070643,  82.38001807
31.00000000,  87.94475573,  84.41678984
33.00000000,  90.70094041,  88.08871497
35.00000000,  94.33140934,  90.65226431
37.00000000,  96.06874107,  92.55839602
39.00000000,  99.01868985,  95.58691533
41.00000000,  102.2096729,  99.31628461
43.00000000,  104.7767678,  100.8166302
45.00000000,  107.7057404,  103.8342214
47.00000000,  110.9099436,  106.9433428
49.00000000,  115.1517998,  109.0232140
51.00000000,  117.0063131,  111.9276008
53.00000000,  118.2904422,  113.8943014
55.00000000,  119.3449448,  115.7938616
57.00000000,  121.3034907,  117.3540723
59.00000000,  121.7854507,  117.3079232
61.00000000,  121.7492226,  118.2333016
63.00000000,  119.8814278,  117.8487650
65.00000000,  119.3188798,  116.8247149
67.00000000,  116.9273715,  113.8803735
69.00000000,  114.2735371,  110.1702207
71.00000000,  110.6733699,  106.8760303
73.00000000,  106.5309724,  103.0915521
75.00000000,  102.1039369,  99.74595702
77.00000000,  98.14198502,  95.56230702
79.00000000,  94.63850984,  91.99216121
81.00000000,  89.57677237,  88.06838641
83.00000000,  86.17052871,  84.72724003
85.00000000,  83.53369653,  81.78273234
87.00000000,  80.25411061,  78.95047822
89.00000000,  77.35682087,  77.98871380
91.00000000,  76.87117653,  77.73175953
93.00000000,  77.86745202,  78.55532385
95.00000000,  78.37302576,  79.47929281
97.00000000,  80.79460485,  82.22263159
99.00000000,  85.12014163,  86.17896538
101.0000000,  88.67553685,  90.21179291
103.0000000,  92.64527608,  95.21175617
105.0000000,  99.69595719,  102.7814903
107.0000000,  106.5154492,  108.7142334
109.0000000,  111.8232227,  115.1562799
111.0000000,  117.9048491,  121.4575498
113.0000000,  123.9917467,  128.1264138
115.0000000,  128.3728114,  132.9756364
117.0000000,  132.1474587,  136.9209829
119.0000000,  133.8066831,  138.1614242
121.0000000,  134.4747975,  140.0856501
123.0000000,  134.3232311,  138.9688558
125.0000000,  133.4475704,  136.7799763
127.0000000,  129.1961457,  133.8085261
129.0000000,  125.7095106,  129.3441649
131.0000000,  120.9001370,  124.5819466
133.0000000,  117.1069008,  120.2078850
135.0000000,  110.4600515,  114.4588577
