# Dihedral Angle (Degree);  Occurrence
0.5000000000;  0.1993614955
1.500000000;  0.1769564648
2.500000000;  0.1263635362
3.500000000;  0.1697718240
4.500000000;  0.2095092515
5.500000000;  0.2499683394
6.500000000;  0.2507248942
7.500000000;  0.2825893562
8.500000000;  0.2556212994
9.500000000;  0.2658900986
10.50000000;  0.3425375358
11.50000000;  0.3899259884
12.50000000;  0.4146854548
13.50000000;  0.4164422640
14.50000000;  0.5011592606
15.50000000;  0.6224054887
16.50000000;  0.7795758169
17.50000000;  0.7186785012
18.50000000;  0.9361236394
19.50000000;  1.200264174
20.50000000;  1.379602518
21.50000000;  1.575972668
22.50000000;  1.770589664
23.50000000;  2.159203340
24.50000000;  2.584912059
25.50000000;  3.331311334
26.50000000;  3.997720053
27.50000000;  4.665623592
28.50000000;  5.658709597
29.50000000;  7.027137020
30.50000000;  8.463188172
31.50000000;  9.642785252
32.50000000;  11.95623558
33.50000000;  15.10728988
34.50000000;  17.73759251
35.50000000;  21.28829500
36.50000000;  25.72074384
37.50000000;  30.76718449
38.50000000;  35.93019921
39.50000000;  43.21961587
40.50000000;  51.26813263
41.50000000;  60.36819309
42.50000000;  70.92639018
43.50000000;  82.84953727
44.50000000;  96.64659508
45.50000000;  110.9640480
46.50000000;  129.7847036
47.50000000;  150.1430419
48.50000000;  170.5327803
49.50000000;  192.7870826
50.50000000;  218.5799707
51.50000000;  245.7481166
52.50000000;  273.1034340
53.50000000;  303.2804509
54.50000000;  335.2094083
55.50000000;  365.8148529
56.50000000;  396.0357684
57.50000000;  429.8250917
58.50000000;  459.8435912
59.50000000;  486.8418359
60.50000000;  517.2126526
61.50000000;  539.4671713
62.50000000;  559.1725823
63.50000000;  578.8845408
64.50000000;  594.3518236
65.50000000;  604.2254484
66.50000000;  604.8962001
67.50000000;  609.0917081
68.50000000;  600.6040641
69.50000000;  595.6721334
70.50000000;  588.6207745
71.50000000;  567.1135792
72.50000000;  549.1794982
73.50000000;  523.2312465
74.50000000;  497.7826568
75.50000000;  473.2639779
76.50000000;  441.5654828
77.50000000;  407.1251554
78.50000000;  378.0141171
79.50000000;  345.8296715
80.50000000;  318.6684122
81.50000000;  289.5088447
82.50000000;  260.8624996
83.50000000;  232.2004070
84.50000000;  209.4192152
85.50000000;  184.0172075
86.50000000;  162.0367940
87.50000000;  140.2586596
88.50000000;  122.6222532
89.50000000;  108.6242419
90.50000000;  93.50997512
91.50000000;  81.33345028
92.50000000;  70.09500415
93.50000000;  59.67482584
94.50000000;  50.83363162
95.50000000;  43.95194417
96.50000000;  38.34005741
97.50000000;  32.20044389
98.50000000;  27.32581002
99.50000000;  23.07566348
100.5000000;  19.08513905
101.5000000;  16.63612547
102.5000000;  14.62108594
103.5000000;  11.87128786
104.5000000;  10.55428776
105.5000000;  9.236026766
106.5000000;  7.866496585
107.5000000;  6.929177297
108.5000000;  6.095502578
109.5000000;  5.244479037
110.5000000;  4.539849099
111.5000000;  4.184466077
112.5000000;  3.626411656
113.5000000;  3.033679349
114.5000000;  2.639285431
115.5000000;  2.363598260
116.5000000;  2.094832695
117.5000000;  2.102093630
118.5000000;  2.167391553
119.5000000;  1.770486751
120.5000000;  1.732108111
121.5000000;  1.530251240
122.5000000;  1.628177412
123.5000000;  1.308961587
124.5000000;  1.444214631
125.5000000;  1.377964228
126.5000000;  1.362020206
127.5000000;  1.096311058
128.5000000;  1.134831077
129.5000000;  1.121825241
130.5000000;  1.255171565
131.5000000;  1.501232238
132.5000000;  1.276868495
133.5000000;  1.132475029
134.5000000;  1.274837863
135.5000000;  1.234555686
136.5000000;  1.400299057
137.5000000;  1.436035757
138.5000000;  1.440865420
139.5000000;  1.593932443
140.5000000;  1.730723979
141.5000000;  1.793514084
142.5000000;  1.769555889
143.5000000;  1.861407578
144.5000000;  1.988519930
145.5000000;  2.171861797
146.5000000;  2.361292587
147.5000000;  2.721900249
148.5000000;  2.985734268
149.5000000;  2.995070465
150.5000000;  3.117661635
151.5000000;  3.384943526
152.5000000;  3.496908102
153.5000000;  4.034875416
154.5000000;  4.245890068
155.5000000;  4.419582262
156.5000000;  4.818832114
157.5000000;  5.303561987
158.5000000;  5.469611430
159.5000000;  5.692376516
160.5000000;  6.228655456
161.5000000;  7.399060594
162.5000000;  7.209938276
163.5000000;  7.580363625
164.5000000;  8.200333529
165.5000000;  9.064327661
166.5000000;  8.999687079
167.5000000;  9.273482525
168.5000000;  9.632216755
169.5000000;  10.45539126
170.5000000;  10.91947053
171.5000000;  11.09525464
172.5000000;  11.47400494
173.5000000;  11.53648839
174.5000000;  11.78948834
175.5000000;  12.52233466
176.5000000;  12.62420476
177.5000000;  12.89515818
178.5000000;  12.74655069
179.5000000;  12.53924220
180.5000000;  12.59423129
181.5000000;  12.55000982
182.5000000;  12.41096326
183.5000000;  12.42401910
184.5000000;  12.38338071
185.5000000;  12.29217262
186.5000000;  11.93628096
187.5000000;  11.43763827
188.5000000;  11.09568314
189.5000000;  10.82113346
190.5000000;  10.81690151
191.5000000;  10.17373914
192.5000000;  9.468819858
193.5000000;  9.047449582
194.5000000;  8.918310635
195.5000000;  8.302251591
196.5000000;  7.943497654
197.5000000;  7.344171313
198.5000000;  6.392251165
199.5000000;  6.576305387
200.5000000;  6.268410131
201.5000000;  5.644724610
202.5000000;  5.252150658
203.5000000;  4.627220392
204.5000000;  4.613187275
205.5000000;  4.115992016
206.5000000;  4.032131935
207.5000000;  3.622835937
208.5000000;  3.045153049
209.5000000;  3.047610944
210.5000000;  2.935774231
211.5000000;  2.750186086
212.5000000;  2.702385226
213.5000000;  2.148877732
214.5000000;  2.065518877
215.5000000;  1.949419456
216.5000000;  1.852539846
217.5000000;  1.883352342
218.5000000;  1.728581185
219.5000000;  1.596558824
220.5000000;  1.513853225
221.5000000;  1.531259343
222.5000000;  1.231551875
223.5000000;  1.261480490
224.5000000;  1.345176653
225.5000000;  1.335874147
226.5000000;  1.227328036
227.5000000;  1.304975434
228.5000000;  1.190953128
229.5000000;  1.079309309
230.5000000;  1.300281872
231.5000000;  1.105247987
232.5000000;  1.255715027
233.5000000;  1.225490221
234.5000000;  1.134494237
235.5000000;  1.425189316
236.5000000;  1.321455797
237.5000000;  1.388573075
238.5000000;  1.566741736
239.5000000;  1.673939112
240.5000000;  1.705396931
241.5000000;  1.988512123
242.5000000;  1.950387064
243.5000000;  2.088305179
244.5000000;  2.260658053
245.5000000;  2.728605700
246.5000000;  2.884698272
247.5000000;  3.112608851
248.5000000;  3.756033009
249.5000000;  4.617841464
250.5000000;  4.953521525
251.5000000;  5.730744926
252.5000000;  6.351297597
253.5000000;  7.433669698
254.5000000;  8.860587561
255.5000000;  10.10498461
256.5000000;  11.77746217
257.5000000;  14.07379261
258.5000000;  15.70700054
259.5000000;  18.19720131
260.5000000;  21.94787182
261.5000000;  25.99990300
262.5000000;  30.77909991
263.5000000;  35.42130524
264.5000000;  41.42237224
265.5000000;  47.71894050
266.5000000;  56.50074813
267.5000000;  66.24101662
268.5000000;  75.85042291
269.5000000;  87.12729957
270.5000000;  100.6170120
271.5000000;  115.9243702
272.5000000;  133.4124218
273.5000000;  151.7182584
274.5000000;  172.4194852
275.5000000;  195.4153918
276.5000000;  220.9763920
277.5000000;  241.1693258
278.5000000;  268.8615899
279.5000000;  298.3344626
280.5000000;  328.3607440
281.5000000;  356.9130001
282.5000000;  385.0065573
283.5000000;  417.5963505
284.5000000;  445.2167311
285.5000000;  471.4775427
286.5000000;  497.2853178
287.5000000;  517.7231146
288.5000000;  537.8937614
289.5000000;  553.5434157
290.5000000;  565.7256956
291.5000000;  572.0449029
292.5000000;  577.8387809
293.5000000;  579.0189438
294.5000000;  571.6953638
295.5000000;  565.0579497
296.5000000;  550.2840475
297.5000000;  538.0120116
298.5000000;  514.8277359
299.5000000;  488.2719435
300.5000000;  466.9337981
301.5000000;  436.4791682
302.5000000;  409.4637905
303.5000000;  381.7099829
304.5000000;  352.0049397
305.5000000;  320.8380641
306.5000000;  289.9062093
307.5000000;  263.8039713
308.5000000;  236.2216478
309.5000000;  212.6267636
310.5000000;  186.4042478
311.5000000;  165.2961968
312.5000000;  144.1952886
313.5000000;  124.5907686
314.5000000;  107.8097244
315.5000000;  93.24354303
316.5000000;  80.28060393
317.5000000;  68.71567900
318.5000000;  58.13794610
319.5000000;  48.92708726
320.5000000;  41.16320043
321.5000000;  34.57894403
322.5000000;  29.49281168
323.5000000;  24.20725594
324.5000000;  20.45121914
325.5000000;  17.45453735
326.5000000;  14.35621763
327.5000000;  12.24436533
328.5000000;  9.673254316
329.5000000;  8.102301531
330.5000000;  6.298431898
331.5000000;  5.652240270
332.5000000;  4.647713876
333.5000000;  3.604736462
334.5000000;  2.915230746
335.5000000;  2.537546105
336.5000000;  2.076447134
337.5000000;  1.846269900
338.5000000;  1.402455009
339.5000000;  1.158731452
340.5000000;  1.015583330
341.5000000;  0.8825636050
342.5000000;  0.7439898311
343.5000000;  0.6629710340
344.5000000;  0.6178222692
345.5000000;  0.4084872168
346.5000000;  0.4091069311
347.5000000;  0.3980052241
348.5000000;  0.3826451389
349.5000000;  0.3663464313
350.5000000;  0.3156294193
351.5000000;  0.2597468803
352.5000000;  0.2068845586
353.5000000;  0.1891709213
354.5000000;  0.1780400849
355.5000000;  0.1850062391
356.5000000;  0.1866201557
357.5000000;  0.2142138567
358.5000000;  0.1772900949
359.5000000;  0.1774892818
