# Distance [pm],  g(r),  g(r)
80.12500000,  0.000000000,  0.000000000
80.37500000,  0.000000000,  0.000000000
80.62500000,  0.000000000,  0.000000000
80.87500000,  0.000000000,  0.000000000
81.12500000,  0.000000000,  0.000000000
81.37500000,  0.000000000,  0.000000000
81.62500000,  0.000000000,  0.000000000
81.87500000,  0.000000000,  0.000000000
82.12500000,  0.000000000,  0.000000000
82.37500000,  0.000000000,  0.000000000
82.62500000,  0.000000000,  0.000000000
82.87500000,  0.000000000,  0.000000000
83.12500000,  0.000000000,  0.000000000
83.37500000,  0.000000000,  0.000000000
83.62500000,  0.000000000,  0.001575228590
83.87500000,  0.000000000,  0.0003446178225
84.12500000,  0.000000000,  0.000000000
84.37500000,  0.000000000,  0.000000000
84.62500000,  0.0009470246844,  0.000000000
84.87500000,  0.002134553078,  0.0004238782579
85.12500000,  0.003355587371,  0.002354464981
85.37500000,  0.006566467274,  0.003221133692
85.62500000,  0.005040274921,  0.002538892681
85.87500000,  0.004777643730,  0.003329437352
86.12500000,  0.006772310725,  0.007953710923
86.37500000,  0.008731883770,  0.01008772526
86.62500000,  0.01224894622,  0.02005242123
86.87500000,  0.01720451901,  0.01006748846
87.12500000,  0.03162475367,  0.02852401004
87.37500000,  0.07081774964,  0.05222448899
87.62500000,  0.06096986946,  0.08037847357
87.87500000,  0.09399421368,  0.08398208893
88.12500000,  0.1495869465,  0.1303512927
88.37500000,  0.1869813993,  0.2137504166
88.62500000,  0.2679753276,  0.2653973115
88.87500000,  0.3744952554,  0.3405248376
89.12500000,  0.4755866606,  0.4967363335
89.37500000,  0.5996008746,  0.6498504716
89.62500000,  0.8461259429,  0.9267024588
89.87500000,  1.175886404,  1.198722036
90.12500000,  1.447827394,  1.497389260
90.37500000,  1.876195225,  1.921956901
90.62500000,  2.374025940,  2.413834380
90.87500000,  3.001096945,  3.151027397
91.12500000,  3.820999275,  3.806350068
91.37500000,  4.763789450,  4.807283850
91.62500000,  5.838153913,  5.886328161
91.87500000,  7.271987172,  7.251423143
92.12500000,  8.812858191,  8.818071067
92.37500000,  10.65791323,  10.57376204
92.62500000,  12.75205679,  12.70174267
92.87500000,  15.21569538,  15.14080501
93.12500000,  17.80259062,  17.72887865
93.37500000,  21.04092199,  20.87781756
93.62500000,  24.68032106,  24.66294459
93.87500000,  28.10639151,  28.37558100
94.12500000,  32.30381251,  32.43878228
94.37500000,  37.05370816,  37.00124424
94.62500000,  42.33221069,  42.39341787
94.87500000,  47.53773050,  47.94679310
95.12500000,  52.96660907,  53.47888650
95.37500000,  59.05727089,  59.54208944
95.62500000,  65.63966723,  66.05373045
95.87500000,  71.60170161,  72.71179293
96.12500000,  79.10055030,  78.84233375
96.37500000,  85.85123179,  85.67917935
96.62500000,  92.81350096,  92.05594834
96.87500000,  99.04814209,  98.70302869
97.12500000,  105.0142931,  104.2134072
97.37500000,  110.5401952,  110.5982879
97.62500000,  116.9223920,  116.7695012
97.87500000,  121.6347519,  121.7838914
98.12500000,  126.3773707,  126.1127278
98.37500000,  130.3727006,  129.6955962
98.62500000,  133.3039078,  132.6830773
98.87500000,  135.3961067,  134.9344904
99.12500000,  135.6185725,  136.5796619
99.37500000,  136.0873889,  136.2329812
99.62500000,  134.6984574,  134.8087059
99.87500000,  132.7979322,  132.4375426
100.1250000,  129.3378836,  129.1112967
100.3750000,  125.0277071,  126.2406725
100.6250000,  120.1288321,  120.7425989
100.8750000,  114.5388914,  115.3974020
101.1250000,  108.9067046,  108.5410017
101.3750000,  101.3781548,  101.5242836
101.6250000,  94.78372583,  94.53290176
101.8750000,  87.67254248,  87.11661881
102.1250000,  80.67818975,  80.65464662
102.3750000,  73.54025323,  73.38902445
102.6250000,  66.61963743,  66.67478908
102.8750000,  59.85229418,  59.99177848
103.1250000,  53.52563145,  53.25574634
103.3750000,  47.23650715,  47.75601513
103.6250000,  42.08061727,  41.72561278
103.8750000,  36.75853271,  36.39001089
104.1250000,  32.27097809,  31.83479575
104.3750000,  27.68224625,  27.43495555
104.6250000,  23.92092078,  23.65263100
104.8750000,  20.07815577,  20.21651699
105.1250000,  17.33745482,  17.43815972
105.3750000,  14.63094200,  14.58492856
105.6250000,  12.29050496,  12.05854544
105.8750000,  10.06039424,  10.09768754
106.1250000,  8.267065123,  8.439687186
106.3750000,  6.919877646,  6.848290125
106.6250000,  5.713109040,  5.720220965
106.8750000,  4.640357060,  4.571257464
107.1250000,  3.676235974,  3.608921022
107.3750000,  2.961851083,  2.943261667
107.6250000,  2.306251633,  2.261792188
107.8750000,  1.718117400,  1.735824927
108.1250000,  1.373925278,  1.369454620
108.3750000,  1.029620710,  1.082642763
108.6250000,  0.7528559119,  0.8300876177
108.8750000,  0.6275013880,  0.6291830308
109.1250000,  0.4342754718,  0.5007008883
109.3750000,  0.3586187007,  0.3376266227
109.6250000,  0.2871662138,  0.2586902590
109.8750000,  0.1935398948,  0.1761489405
110.1250000,  0.1377922248,  0.1293943510
110.3750000,  0.09910639240,  0.1020088209
110.6250000,  0.06444962343,  0.08047857989
110.8750000,  0.04246257617,  0.04355040093
111.1250000,  0.03737664569,  0.04140324504
111.3750000,  0.02557115196,  0.02301266820
111.6250000,  0.01775130160,  0.02234894483
111.8750000,  0.01125602953,  0.01243623699
112.1250000,  0.009601392209,  0.005492922832
112.3750000,  0.007448200742,  0.006232184887
112.6250000,  0.004387504406,  0.005615713353
112.8750000,  0.003473239964,  0.003883427743
113.1250000,  0.005088289824,  0.0005854043778
113.3750000,  0.001711459261,  0.003168218263
113.6250000,  0.000000000,  0.001610074652
113.8750000,  0.000000000,  0.0009812463213
114.1250000,  0.000000000,  0.000000000
114.3750000,  0.000000000,  0.000000000
114.6250000,  0.000000000,  0.000000000
114.8750000,  0.000000000,  0.000000000
115.1250000,  0.000000000,  0.000000000
115.3750000,  0.000000000,  0.000000000
115.6250000,  0.000000000,  0.000000000
115.8750000,  0.000000000,  0.000000000
116.1250000,  0.000000000,  0.000000000
116.3750000,  0.000000000,  0.000000000
116.6250000,  0.000000000,  0.000000000
116.8750000,  0.000000000,  0.000000000
117.1250000,  0.000000000,  0.000000000
117.3750000,  0.000000000,  0.000000000
117.6250000,  0.000000000,  0.000000000
117.8750000,  0.000000000,  0.000000000
118.1250000,  0.000000000,  0.000000000
118.3750000,  0.000000000,  0.000000000
118.6250000,  0.000000000,  0.000000000
118.8750000,  0.000000000,  0.000000000
119.1250000,  0.000000000,  0.000000000
119.3750000,  0.000000000,  0.000000000
119.6250000,  0.000000000,  0.000000000
119.8750000,  0.000000000,  0.000000000
