# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.000000000
79.75000000,  0.000000000
80.25000000,  0.000000000
80.75000000,  0.000000000
81.25000000,  0.000000000
81.75000000,  0.000000000
82.25000000,  0.002480459163
82.75000000,  0.003317987354
83.25000000,  0.005450753735
83.75000000,  0.01147285217
84.25000000,  0.01554255213
84.75000000,  0.01661763025
85.25000000,  0.03460180271
85.75000000,  0.04886959729
86.25000000,  0.1232554700
86.75000000,  0.1565932031
87.25000000,  0.2508747035
87.75000000,  0.3491249290
88.25000000,  0.4679990978
88.75000000,  0.6645565321
89.25000000,  0.9711987378
89.75000000,  1.359836795
90.25000000,  1.975466876
90.75000000,  2.485520063
91.25000000,  3.510001186
91.75000000,  4.551958766
92.25000000,  6.055103459
92.75000000,  8.318200329
93.25000000,  10.64778832
93.75000000,  13.69089198
94.25000000,  17.78258374
94.75000000,  22.50875688
95.25000000,  27.97524629
95.75000000,  34.70868210
96.25000000,  43.12640410
96.75000000,  52.53608857
97.25000000,  64.19991010
97.75000000,  76.67109891
98.25000000,  90.89917115
98.75000000,  107.7291912
99.25000000,  126.0941142
99.75000000,  146.9640207
100.2500000,  167.7107400
100.7500000,  190.5984391
101.2500000,  214.7371456
101.7500000,  239.4113664
102.2500000,  265.9043238
102.7500000,  293.6118670
103.2500000,  319.4144056
103.7500000,  344.8597718
104.2500000,  368.2126582
104.7500000,  388.8603196
105.2500000,  408.4571931
105.7500000,  426.5139054
106.2500000,  441.2125964
106.7500000,  449.5644432
107.2500000,  454.8507161
107.7500000,  456.0968242
108.2500000,  453.9769455
108.7500000,  447.6396591
109.2500000,  435.5092601
109.7500000,  420.5280405
110.2500000,  405.4815064
110.7500000,  384.4271325
111.2500000,  361.8657568
111.7500000,  337.2728010
112.2500000,  311.7109438
112.7500000,  285.7898321
113.2500000,  259.9916428
113.7500000,  234.0621901
114.2500000,  207.7435807
114.7500000,  183.3037714
115.2500000,  161.3281565
115.7500000,  139.6668177
116.2500000,  120.5379153
116.7500000,  102.7262148
117.2500000,  85.98201008
117.7500000,  71.66178880
118.2500000,  59.86161803
118.7500000,  49.17007248
119.2500000,  39.59395306
119.7500000,  32.05381646
120.2500000,  25.63107301
120.7500000,  20.24968797
121.2500000,  15.75756796
121.7500000,  12.39076977
122.2500000,  9.543526023
122.7500000,  7.122370137
123.2500000,  5.631276802
123.7500000,  4.236015256
124.2500000,  3.042851726
124.7500000,  2.121799143
125.2500000,  1.640237458
125.7500000,  1.180326244
126.2500000,  0.8138876730
126.7500000,  0.6579814602
127.2500000,  0.4717125806
127.7500000,  0.2604874204
128.2500000,  0.1968764721
128.7500000,  0.1187071442
129.2500000,  0.06426817340
129.7500000,  0.05444392409
