# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.001721135362
78.75000000,  0.001091184474
79.25000000,  0.000000000
79.75000000,  0.000000000
80.25000000,  0.0009516369508
80.75000000,  0.001988529509
81.25000000,  0.002684473212
81.75000000,  0.003905465074
82.25000000,  0.006086034667
82.75000000,  0.005235684415
83.25000000,  0.01360336603
83.75000000,  0.03268507591
84.25000000,  0.03053084239
84.75000000,  0.03369519063
85.25000000,  0.06533689255
85.75000000,  0.08768813787
86.25000000,  0.1093471509
86.75000000,  0.1778691066
87.25000000,  0.2923390124
87.75000000,  0.3796196129
88.25000000,  0.5028402363
88.75000000,  0.7342464015
89.25000000,  0.9554153616
89.75000000,  1.444876121
90.25000000,  1.965932926
90.75000000,  2.665374451
91.25000000,  3.442424629
91.75000000,  4.806207816
92.25000000,  6.301464841
92.75000000,  8.122166654
93.25000000,  10.52046295
93.75000000,  13.92972593
94.25000000,  17.53330987
94.75000000,  22.15344803
95.25000000,  27.83518356
95.75000000,  34.53960329
96.25000000,  42.59528478
96.75000000,  51.90756616
97.25000000,  62.24018652
97.75000000,  75.09680456
98.25000000,  89.32123475
98.75000000,  105.0269631
99.25000000,  122.9615915
99.75000000,  142.0005186
100.2500000,  164.4167302
100.7500000,  185.2324515
101.2500000,  208.7261954
101.7500000,  233.4756645
102.2500000,  257.9865053
102.7500000,  283.2591133
103.2500000,  310.0735504
103.7500000,  332.4258921
104.2500000,  355.4179988
104.7500000,  377.5933187
105.2500000,  396.4776514
105.7500000,  414.8489247
106.2500000,  425.8773278
106.7500000,  436.3737982
107.2500000,  442.3590333
107.7500000,  445.0044657
108.2500000,  446.0968792
108.7500000,  439.6368091
109.2500000,  430.8475713
109.7500000,  418.0344291
110.2500000,  404.2750969
110.7500000,  386.1583680
111.2500000,  366.9208212
111.7500000,  343.0035882
112.2500000,  320.0819255
112.7500000,  294.8469676
113.2500000,  270.9892060
113.7500000,  245.2560222
114.2500000,  220.4535620
114.7500000,  196.4931230
115.2500000,  174.0672094
115.7500000,  151.6976734
116.2500000,  130.6995164
116.7500000,  113.0427466
117.2500000,  97.24594052
117.7500000,  81.76641991
118.2500000,  68.42981858
118.7500000,  56.48666998
119.2500000,  46.55826499
119.7500000,  38.34379428
120.2500000,  30.69239707
120.7500000,  24.32383648
121.2500000,  19.37385975
121.7500000,  15.53170415
122.2500000,  12.14442292
122.7500000,  9.264159229
123.2500000,  7.122168207
123.7500000,  5.468326014
124.2500000,  4.154545788
124.7500000,  3.164953046
125.2500000,  2.330928372
125.7500000,  1.661621726
126.2500000,  1.166974290
126.7500000,  0.8452601897
127.2500000,  0.6344020565
127.7500000,  0.4763367324
128.2500000,  0.3215141802
128.7500000,  0.2207556729
129.2500000,  0.1566471447
129.7500000,  0.1149308640
