# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.000000000
79.75000000,  0.000000000
80.25000000,  0.000000000
80.75000000,  0.000000000
81.25000000,  0.000000000
81.75000000,  0.000000000
82.25000000,  0.003662639852
82.75000000,  0.004878483347
83.25000000,  0.004940858754
83.75000000,  0.01350280977
84.25000000,  0.009277835426
84.75000000,  0.01774389353
85.25000000,  0.03365304128
85.75000000,  0.04874057967
86.25000000,  0.08526564784
86.75000000,  0.1296192236
87.25000000,  0.1511175386
87.75000000,  0.2052050877
88.25000000,  0.3071193290
88.75000000,  0.4867765312
89.25000000,  0.7044400517
89.75000000,  1.082329610
90.25000000,  1.238834474
90.75000000,  1.749348649
91.25000000,  2.500381651
91.75000000,  3.605570981
92.25000000,  4.499817293
92.75000000,  6.385106823
93.25000000,  8.577038712
93.75000000,  10.76819433
94.25000000,  13.93941357
94.75000000,  17.80708263
95.25000000,  22.65930559
95.75000000,  28.44038806
96.25000000,  36.22639712
96.75000000,  44.61404333
97.25000000,  54.93214110
97.75000000,  67.31084116
98.25000000,  80.94587789
98.75000000,  96.25436328
99.25000000,  113.6307444
99.75000000,  133.4137985
100.2500000,  154.4764421
100.7500000,  178.2549746
101.2500000,  203.3248513
101.7500000,  230.0725851
102.2500000,  256.7999830
102.7500000,  284.5599565
103.2500000,  312.4551072
103.7500000,  339.0895525
104.2500000,  363.6696233
104.7500000,  387.7293141
105.2500000,  410.3269184
105.7500000,  429.9857564
106.2500000,  444.4816488
106.7500000,  456.3324987
107.2500000,  462.7196278
107.7500000,  465.3025644
108.2500000,  465.2820658
108.7500000,  459.3696064
109.2500000,  448.2020466
109.7500000,  436.4389169
110.2500000,  418.8737129
110.7500000,  398.2672304
111.2500000,  373.6732035
111.7500000,  348.9566676
112.2500000,  322.8343386
112.7500000,  295.7942838
113.2500000,  268.4467505
113.7500000,  241.5020581
114.2500000,  214.3144120
114.7500000,  188.8737981
115.2500000,  165.3240824
115.7500000,  142.2626709
116.2500000,  122.0613784
116.7500000,  104.2460590
117.2500000,  88.51451799
117.7500000,  73.40667880
118.2500000,  60.09349904
118.7500000,  49.12098668
119.2500000,  40.07126835
119.7500000,  31.81508883
120.2500000,  25.56731843
120.7500000,  20.13675006
121.2500000,  15.66583005
121.7500000,  12.23888396
122.2500000,  9.421559591
122.7500000,  7.266115885
123.2500000,  5.458021308
123.7500000,  3.986265643
124.2500000,  2.863211976
124.7500000,  2.109514743
125.2500000,  1.578348775
125.7500000,  1.188081617
126.2500000,  0.8326947441
126.7500000,  0.5702539699
127.2500000,  0.3508666458
127.7500000,  0.2308779258
128.2500000,  0.1507790834
128.7500000,  0.1026262985
129.2500000,  0.1005711851
129.7500000,  0.06773941604
