# Distance [pm],  g1(r),  g2(r)
134.1250000,  2.113372118,  2.068056148
134.3750000,  2.624267837,  2.667628191
134.6250000,  3.369121793,  3.284450186
134.8750000,  4.179435873,  4.165986971
135.1250000,  5.112961441,  5.164594970
135.3750000,  6.274730308,  6.273572120
135.6250000,  7.729707171,  7.615376978
135.8750000,  9.310681021,  9.263641778
136.1250000,  11.16345902,  11.22468286
136.3750000,  13.12077323,  13.37694571
136.6250000,  15.82378279,  15.68095122
136.8750000,  18.44773609,  18.67163797
137.1250000,  21.81294289,  21.74137467
137.3750000,  25.61642554,  25.24979432
137.6250000,  29.48453971,  29.34013964
137.8750000,  33.30072739,  33.56486946
138.1250000,  38.05257875,  37.90607699
138.3750000,  43.24613323,  43.17848127
138.6250000,  48.82069819,  49.03724057
138.8750000,  54.41256408,  54.28793207
139.1250000,  60.00232734,  59.90851371
139.3750000,  66.48269018,  66.51608667
139.6250000,  73.14953451,  72.41643095
139.8750000,  79.18137599,  78.93558670
140.1250000,  85.14574017,  84.58477070
140.3750000,  91.59425506,  91.33997646
140.6250000,  97.38662717,  97.19864230
140.8750000,  103.9797136,  103.3422825
141.1250000,  108.7739370,  108.7618699
141.3750000,  114.0007700,  113.4930828
141.6250000,  117.6599783,  118.6186337
141.8750000,  122.4658414,  122.1895687
142.1250000,  124.9672047,  124.9075934
142.3750000,  127.0253693,  127.2418163
142.6250000,  129.3247343,  128.3552717
142.8750000,  129.6868414,  129.3058938
143.1250000,  128.9736464,  129.1765635
143.3750000,  127.3476872,  128.5006383
143.6250000,  125.8127206,  125.9891042
143.8750000,  123.9140315,  123.6615714
144.1250000,  120.1438560,  120.4617554
144.3750000,  116.4031380,  116.7745835
144.6250000,  111.5180234,  112.0164148
144.8750000,  106.3660726,  106.5313647
145.1250000,  100.6720722,  100.4535227
145.3750000,  95.22586558,  94.77344503
145.6250000,  88.43418571,  88.54157981
145.8750000,  82.32007451,  81.96092490
146.1250000,  75.47757328,  75.95826876
146.3750000,  69.52614935,  69.41048200
146.6250000,  63.54921399,  63.60887587
146.8750000,  57.75337082,  57.24643334
147.1250000,  51.17087281,  51.41191375
147.3750000,  45.82640798,  45.67719910
147.6250000,  40.79153205,  41.19355228
147.8750000,  36.19195816,  36.21428462
148.1250000,  31.48536905,  31.58970546
148.3750000,  27.34359413,  27.37223781
148.6250000,  23.52958805,  23.79324308
148.8750000,  20.31268483,  20.56941746
149.1250000,  17.37055283,  17.65766361
149.3750000,  14.67289221,  14.93493006
149.6250000,  12.06209366,  12.44488670
149.8750000,  10.10978091,  10.41148191
150.1250000,  8.551084513,  8.491556751
150.3750000,  7.063880653,  6.977432852
150.6250000,  5.797543060,  5.688948723
150.8750000,  4.630923707,  4.752343619
151.1250000,  3.791490999,  3.909313529
151.3750000,  3.029469045,  3.068905885
151.6250000,  2.381923697,  2.384049598
151.8750000,  1.889917859,  2.004125101
152.1250000,  1.492788585,  1.563827990
152.3750000,  1.163726962,  1.177665470
152.6250000,  0.8749287018,  0.9685512412
152.8750000,  0.6726498212,  0.7532550116
153.1250000,  0.5222173478,  0.5544779322
153.3750000,  0.4393698871,  0.4061925120
153.6250000,  0.3514104206,  0.2684498580
153.8750000,  0.2330118354,  0.2252238749
154.1250000,  0.1871124033,  0.1713585884
154.3750000,  0.1565597980,  0.1165634721
154.6250000,  0.1067700510,  0.09893089967
154.8750000,  0.06738686136,  0.06505534486
155.1250000,  0.04221171502,  0.03858329416
155.3750000,  0.04406031447,  0.04154115427
155.6250000,  0.02962218186,  0.02896807914
155.8750000,  0.01399524122,  0.02053496427
156.1250000,  0.01229708002,  0.006864052331
156.3750000,  0.01409398322,  0.01073137814
156.6250000,  0.008586116957,  0.005293902458
156.8750000,  0.004337707730,  0.002096786737
157.1250000,  0.001751248350,  0.003597451384
157.3750000,  0.0008842165846,  0.003384573436
157.6250000,  0.001848171343,  0.000000000
157.8750000,  0.001107304897,  0.000000000
158.1250000,  0.000000000,  0.000000000
158.3750000,  0.000000000,  0.000000000
158.6250000,  0.000000000,  0.000000000
158.8750000,  0.000000000,  0.000000000
159.1250000,  0.000000000,  0.0007039552018
159.3750000,  0.000000000,  0.001215891210
159.6250000,  0.000000000,  0.000000000
159.8750000,  0.000000000,  0.000000000
160.1250000,  0.000000000,  0.000000000
160.3750000,  0.000000000,  0.000000000
160.6250000,  0.000000000,  0.000000000
160.8750000,  0.000000000,  0.000000000
161.1250000,  0.000000000,  0.000000000
161.3750000,  0.000000000,  0.000000000
161.6250000,  0.000000000,  0.000000000
161.8750000,  0.000000000,  0.000000000
162.1250000,  0.000000000,  0.000000000
162.3750000,  0.000000000,  0.000000000
162.6250000,  0.000000000,  0.000000000
162.8750000,  0.000000000,  0.000000000
163.1250000,  0.000000000,  0.000000000
163.3750000,  0.000000000,  0.000000000
163.6250000,  0.000000000,  0.000000000
163.8750000,  0.000000000,  0.000000000
164.1250000,  0.000000000,  0.000000000
164.3750000,  0.000000000,  0.000000000
164.6250000,  0.000000000,  0.000000000
164.8750000,  0.000000000,  0.000000000
165.1250000,  0.000000000,  0.000000000
165.3750000,  0.000000000,  0.000000000
165.6250000,  0.000000000,  0.000000000
165.8750000,  0.000000000,  0.000000000
166.1250000,  0.000000000,  0.000000000
166.3750000,  0.000000000,  0.000000000
166.6250000,  0.000000000,  0.000000000
166.8750000,  0.000000000,  0.000000000
167.1250000,  0.000000000,  0.000000000
167.3750000,  0.000000000,  0.000000000
167.6250000,  0.000000000,  0.000000000
167.8750000,  0.000000000,  0.000000000
168.1250000,  0.000000000,  0.000000000
168.3750000,  0.000000000,  0.000000000
168.6250000,  0.000000000,  0.000000000
168.8750000,  0.000000000,  0.000000000
169.1250000,  0.000000000,  0.000000000
169.3750000,  0.000000000,  0.000000000
169.6250000,  0.000000000,  0.000000000
169.8750000,  0.000000000,  0.000000000
