#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
154100,5881.1433998343055,9348.650747280879,15229.794147115184,299.83544250551483,22.988983767820056,1.120822936138999,79.7
154200,5676.202373963206,9376.919666516042,15053.122040479248,300.7420999619925,22.84431362177656,1.127920965895759,79.7
154300,5688.5184910475145,9538.985465328356,15227.503956375871,305.9399698809253,22.884035134536905,1.1259631500308518,79.7
154400,5591.133678703671,9412.250513409479,15003.38419211315,301.8752517288899,23.105138898504098,1.1151882877089336,79.7
154500,5585.42464365522,9422.836820788394,15008.261464443614,302.21478202510724,22.9868937836123,1.1209248421319649,79.7
154600,5525.51237800745,9405.964224952073,14931.476602959523,301.67363417655037,22.910023607166693,1.124685889779685,79.7
154700,5579.019911574709,9457.400121430765,15036.420033005474,303.3233165957853,22.89615681293985,1.1253670428627471,79.7
154800,5525.648583115901,9501.205907872913,15026.854490988813,304.7282816241348,23.107630464963254,1.1150680431976017,79.7
154900,5570.267274516831,9537.227425315885,15107.494699832716,305.8835849843951,23.053743754789295,1.1176744462663246,79.7
155000,5516.256657241742,9621.133082333656,15137.389739575397,308.5746567209189,23.02031372179451,1.1192975298640402,79.7
155100,5578.732510765454,9567.280613126455,15146.01312389191,306.84746855534837,23.04143237699849,1.1182716362382834,79.7
155200,5739.143442468056,9466.736573313303,15205.880015781358,303.6227607891034,22.916981708397216,1.1243444103312479,79.7
155300,5612.463423037632,9626.571630523853,15239.035053561485,308.7490850472386,22.981696725943774,1.1211783269427735,79.7
155400,5721.399764713431,9547.799044815443,15269.198809528874,306.2226442022798,23.011543208447044,1.1197241337574222,79.7
155500,5895.104123101417,9476.809303754993,15371.91342685641,303.9458193427777,23.18951370348868,1.1111306866958355,79.7
155600,5952.780917890552,9330.04480850208,15282.825726392632,299.23870185942803,23.096745485814075,1.115593549806642,79.7
155700,5842.894137418771,9507.355706630487,15350.249844049258,304.9255215982919,23.009614872506713,1.1198179729764768,79.7
155800,5922.433710789497,9504.347965153138,15426.781675942635,304.8290555390517,23.136239557160238,1.1136892070053614,79.7
155900,6036.47875228116,9361.505739118646,15397.984491399806,300.24773538822865,23.20799547085489,1.1102458339350376,79.7
156000,5940.266463500215,9330.138604391237,15270.405067891452,299.241710136525,23.142088824067528,1.1134077170554668,79.7
156100,5653.182559513742,9446.016707947063,15099.199267460805,302.95822104227966,23.18956764173162,1.111128102238986,79.7
156200,5748.420832829484,9399.313627147847,15147.734459977331,301.4603322798958,22.957414718470243,1.1223641948136922,79.7
156300,5701.6449916917845,9464.053226655611,15165.698218347396,303.5366989119134,22.949215172409797,1.1227652053424984,79.7
156400,5634.434694404452,9506.150730304216,15140.585424708668,304.8868748866152,22.96415727218999,1.1220346551407594,79.7
156500,5686.04884939333,9497.121764901392,15183.170614294722,304.5972925810927,23.04933389690724,1.117888282617886,79.7
156600,5728.694088529555,9400.758366902086,15129.452455431641,301.5066688256956,23.033346931652716,1.1186641855374957,79.7
156700,5789.1603166052955,9353.883883832563,15143.044200437858,300.0032827485704,22.99684151516336,1.120439964266842,79.7
156800,5920.903841983207,9144.284524633524,15065.18836661673,293.2808884359371,23.092839834456022,1.1157822281802883,79.7
156900,5852.859079228576,9184.222266392468,15037.081345621044,294.56179525304617,23.016097044364432,1.1195025914182481,79.7
157000,5881.175506709515,9236.482594799973,15117.658101509487,296.23791933951986,22.95657466018073,1.122405265895056,79.7
157100,6044.370643292561,9217.634991596573,15262.005634889134,295.6334278894244,23.011023531834727,1.119749421395921,79.7
157200,5691.235777337875,9625.30673720889,15316.542514546765,308.7085166425493,23.009382862797775,1.119829264398047,79.7
157300,5919.0529490549525,9527.184066212725,15446.237015267678,305.56146844561937,23.130280212909827,1.1139761407265019,79.7
157400,5819.056792524483,9558.902923610714,15377.959716135198,306.5787743543316,23.177577511098256,1.111702906533778,79.7
157500,5710.570637073259,9708.414906615226,15418.985543688485,311.3740108858785,23.201980657154667,1.1105336508223647,79.7
157600,5913.7091650035,9497.326225131565,15411.035390135065,304.60385015022706,23.13133659085316,1.11392526689049,79.7
157700,5891.844835122618,9480.889739986256,15372.734575108874,304.0766895010593,23.184649651096056,1.1113637977394126,79.7
157800,6117.316198081753,9468.079610963941,15585.395809045694,303.66583548503183,23.367041650371252,1.1026890211876899,79.7
157900,5876.662618168033,9706.421277168722,15583.083895336755,311.31007002602144,23.367041650371252,1.1026890211876899,79.7
158000,6122.612229785278,9539.876876014596,15662.489105799874,305.96855973039,23.367086936665093,1.1026868841348703,79.7
158100,5992.732468037706,9688.927953819291,15681.660421856997,310.74901383843263,23.42681521455083,1.0998755080244864,79.7
158200,5928.170464284136,9684.632316776651,15612.802781060787,310.61124163275923,23.234797993848268,1.1089651088131653,79.7
158300,5811.528317784563,9808.342051828426,15619.870369612989,314.5789332445437,23.03074866868106,1.1187903900205898,79.7
158400,5813.377013103243,9814.492205289425,15627.869218392669,314.7761845949583,22.97239371144263,1.1216323648791302,79.7
158500,5994.013928772612,9666.62386083185,15660.637789604463,310.03366380864156,23.10086367410999,1.1153946730735198,79.7
158600,5918.877362370302,9819.042426682772,15737.919789053074,314.9221219801333,23.10086367410999,1.1153946730735198,79.7
158700,6193.288594885176,9535.910829140192,15729.199424025368,305.84135833505167,23.12783347331114,1.1140939904826692,79.7
158800,5891.003984215131,9728.330471006158,15619.33445522129,312.0127546172816,23.180595215962715,1.111558182412692,79.7
158900,6036.184849425714,9604.900726742682,15641.085576168396,308.05404303525506,23.172173189275,1.1119621830474515,79.7
159000,5782.722723065024,9651.5890627571,15434.311785822125,309.5514588942014,23.009243518333907,1.1198360461076824,79.7
159100,5985.694181788145,9513.872362210035,15499.56654399818,305.13452762089025,22.905104591604655,1.124927423162434,79.7
159200,5915.079333146423,9488.836613874542,15403.915947020965,304.3315663290896,23.097244068916044,1.1155694683148876,79.7
159300,5734.86250038795,9749.920018278137,15484.782518666087,312.70518731530166,23.12896559819719,1.1140394574112844,79.7
159400,5985.606386908286,9299.066814052878,15284.673200961164,298.2451573443213,23.03039967526532,1.1188073437202743,79.7
159500,5799.850955923299,9495.061202061524,15294.912157984823,304.5312049939527,22.909675694204193,1.124702969584961,79.7
159600,5615.697871224467,9577.598696152634,15193.296567377101,307.1783962018714,23.02192342877714,1.1192192678953978,79.7
159700,5690.832111538133,9424.649866133219,15115.481977671352,302.2729310851099,23.02172327276105,1.1192289986382766,79.7
159800,5594.063787448002,9483.738718631444,15077.802506079446,304.16806362507583,22.938329285213797,1.1232980381927455,79.7
159900,5693.975599193771,9421.575024754135,15115.550623947905,302.17431295823206,23.128934798085975,1.1140409409443344,79.7
160000,5750.081598636782,9358.409673862776,15108.491272499557,300.14843655665237,22.893369502395565,1.1255040584044933,79.7
160100,5941.627474967994,9221.227284544888,15162.854759512882,295.748642028329,23.187208588874753,1.1112411477534512,79.7
160200,5624.9614873412065,9587.76685007842,15212.728337419627,307.5045152338278,23.323448752446723,1.104750011843632,79.7
160300,5518.389466371249,9531.95518992702,15050.344656298268,305.71449074036497,22.987950509816606,1.1208733146739935,79.7
160400,5651.592027097882,9374.883424424499,15026.475451522381,300.67679240424206,22.987950509816606,1.1208733146739935,79.7
160500,5542.382508207993,9528.135421386012,15070.517929594005,305.5919808700402,23.040442641155,1.1183196732286476,79.7
160600,5680.104936316209,9353.323814222218,15033.428750538427,299.9853198655843,23.116836845304526,1.1146239625225172,79.7
160700,5420.60719871692,9390.96884901747,14811.57604773439,301.1926936322482,22.809126629706373,1.1296609775466688,79.7
160800,5649.719603834288,9068.645765599202,14718.36536943349,290.8549575290391,23.051754075928308,1.117770916721973,79.7
160900,5688.644696535841,9235.449403343357,14924.094099879198,296.2047822135365,22.886911939355855,1.1258216203992197,79.7
161000,5348.605330061975,9439.43324863506,14788.038578697035,302.74707245095965,23.021006490894123,1.1192638469430838,79.7
161100,5678.316067498745,9104.717532633087,14783.033600131832,292.0118725238266,23.09053081679839,1.1158938046913431,79.7
161200,5556.6709972980025,9240.406513117294,14797.077510415296,296.3637695629194,22.821686161581873,1.129039287591091,79.7
161300,5671.576965439715,9288.768511626578,14960.345477066294,297.9148641128682,22.96067175246938,1.1222049843872144,79.7
161400,5626.425312342006,9335.881068201432,14962.306380543438,299.4258858239206,22.942259570953563,1.1231056036922393,79.7
161500,5541.380830516209,9585.756620894315,15127.137451410525,307.4400419773925,22.892620207648744,1.1255408971005811,79.7
161600,5884.281402573906,9249.102729873384,15133.38413244729,296.64267975752097,22.822999135817653,1.128974335588641,79.7
161700,5464.868080742737,9542.675367992204,15007.543448734941,306.0583146162165,22.805271692234374,1.129851932186095,79.7
161800,5870.532936688942,9168.67869548676,15039.211632175702,294.06327267619366,23.095360886457158,1.1156604312084628,79.7
161900,5397.767301177904,9467.52391837641,14865.291219554314,303.64801298450385,22.85754886711874,1.127267863903196,79.7
162000,5473.886609320245,9416.74098549478,14890.627594815025,302.01927279900485,22.819578243181827,1.129143580609276,79.7
162100,5614.939422586998,9337.051167339094,14951.990589926092,299.46341393382653,22.892757173141742,1.1255341630814895,79.7
162200,5671.981752425694,9247.058883870377,14919.040636296071,296.57712832263576,23.118967246929703,1.1145212504646709,79.7
162300,5682.785662062859,9323.5922305042,15006.37789256706,299.03175097083505,22.896604256014687,1.1253450510562613,79.7
162400,5293.299991002568,9767.56494101165,15060.864932014218,313.27110568778096,22.896604256014687,1.1253450510562613,79.7
162500,5468.946289156353,9451.203224976045,14920.149514132398,303.1245660764975,22.467216628381994,1.146852354329904,79.7
162600,5410.488767083465,9403.529441787829,14814.018208871294,301.5955443743756,22.638188951609834,1.13819088358071,79.7
162700,5401.999007382343,9387.76408747691,14789.763094859252,301.0899086292981,22.886489898525365,1.1258423812364546,79.7
162800,5495.277148502981,9234.409546700812,14729.686695203793,296.17143131777755,22.817059161845677,1.1292682419207785,79.7
162900,5362.377224428084,9334.18375034109,14696.560974769174,299.3714484440799,22.92681233187112,1.1238623107531225,79.7
163000,5326.887179232552,9355.917048854719,14682.80422808727,300.06849161673597,22.9523156583993,1.1226135379534434,79.7
163100,5689.154206405226,9197.53814381817,14886.692350223397,294.98886993026053,22.835748625452858,1.1283440148215802,79.7
163200,5460.045262357598,9293.467243923333,14753.512506280931,298.06556462735927,22.87588331533198,1.126364386910055,79.7
163300,5617.709305847231,9259.904752394557,14877.614058241788,296.98912859705354,22.935349944703503,1.1234439564960803,79.7
163400,5487.693447970953,9461.045864312067,14948.73931228302,303.4402450124763,22.886083866642412,1.1258623552916327,79.7
163500,5754.9141767479305,9007.028103525194,14761.942280273124,288.8787195163516,22.98294461948758,1.1211174508792923,79.7
163600,5447.009816715297,9422.170756961717,14869.180573677015,302.1934196330779,23.168864879939484,1.112120961429128,79.7
163700,5626.866668479481,9118.573022177006,14745.439690656487,292.4562539592696,22.855223738734296,1.1273825441416043,79.7
163800,5371.524032502348,9342.811172723474,14714.335205225821,299.648152224939,22.976594666833318,1.1214272897756203,79.7
163900,5584.263835847261,9226.965076721266,14811.228912568527,295.93266788432857,22.85168592850058,1.1275570811763973,79.7
164000,5327.797259176972,9465.166338131216,14792.963597308188,303.5723992798989,22.76011380349086,1.1320936489143512,79.7
164100,5427.9834133316035,9259.23644324493,14687.219856576534,296.9676941917018,22.981676832857808,1.1211792974418806,79.7
164200,5534.497437995364,9294.326912566781,14828.824350562145,298.0931364272996,22.840811066755116,1.128093928459625,79.7
164300,5250.274152480561,9543.051181069817,14793.325333550378,306.07036791497285,22.752304657044146,1.1324822110942723,79.7
164400,5365.4312760743705,9380.89517935294,14746.32645542731,300.86960495526483,22.66149570859019,1.137020283958249,79.7
164500,5233.258052608588,9497.363952070222,14730.62200467881,304.6050601508627,22.748423363979743,1.1326754330719517,79.7
164600,5254.075766801077,9315.317727141655,14569.393493942733,298.76636621700374,22.681769394180577,1.1360039791300738,79.7
164700,5358.978588249469,9268.697953631518,14627.676541880986,297.2711493351468,22.824453283571206,1.1289024085429624,79.7
164800,5396.686650631622,9266.643907026246,14663.330557657868,297.20527074052734,22.818130953042616,1.1292151990241819,79.7
164900,5271.933742577625,9343.665140700048,14615.598883277673,299.67554118972794,22.681449921382544,1.1360199799753041,79.7
165000,5415.771427316227,9047.416282441927,14463.187709758155,290.174073019745,22.626136388090494,1.13879717878225,79.7
165100,5264.814845623354,9270.514243056818,14535.329088680171,297.3294024412125,22.759865583772825,1.1321059955587234,79.7
165200,5257.467429497927,9406.933124728761,14664.400554226688,301.7047093018428,22.773313185085552,1.1314374889629422,79.7
165300,5480.223686101024,9220.169824574057,14700.393510675081,295.71472654823924,22.7157740366374,1.1343034247453743,79.7
165400,5426.624080609909,9325.000457337748,14751.624537947657,299.07691645269966,22.703942230275523,1.134894549332509,79.7
165500,5504.421088309384,9346.775436665153,14851.196524974537,299.775296437007,22.771687384973514,1.1315182687121643,79.7
165600,5691.117155661508,9163.62012840732,14854.737284068828,293.90103132824845,22.66785224098722,1.136701440064517,79.7
165700,5478.966563369053,9115.607573387892,14594.574136756944,292.36114433607924,22.73696183002959,1.1332464063632695,79.7
165800,5351.979459284754,9188.44122600175,14540.420685286505,294.697108214837,22.804160736123073,1.1299069754706712,79.7
165900,5239.230053835869,9278.983638039355,14518.213691875224,297.601037874067,22.724786665801947,1.1338535610666676,79.7
166000,5170.688082393637,9327.166700964914,14497.85478335855,299.1463934964019,22.796403790300296,1.1302914495865946,79.7
166100,5082.585825701521,9286.555540114277,14369.141365815798,297.84388838486433,22.76681678244451,1.131760339256934,79.7
166200,5134.99431972688,9278.399158827797,14413.393478554677,297.582292111949,22.62059457035694,1.1390761726159737,79.7
166300,5159.163231681472,9230.28991569029,14389.453147371762,296.0393040814104,22.661201095015667,1.1370350661230937,79.7
166400,5212.19012360942,9226.232441551854,14438.422565161274,295.9091703769177,22.70945033280243,1.1346192843902343,79.7
166500,5135.508837701804,9342.281720733266,14477.79055843507,299.6311713283304,22.686133552350128,1.13578544470971,79.8
166600,5253.1809152980495,9189.50678131181,14442.687696609859,294.73128333342277,22.765868490133876,1.1318074817425223,79.8
166700,5248.614367448419,9172.78324642107,14421.397613869489,294.1949162554592,22.673255608154474,1.136430547549284,79.8
166800,5205.5794105480745,9218.985798731008,14424.565209279082,295.67675177282126,22.57061647633709,1.141598427872513,79.8
166900,5146.386836728627,9346.47595562815,14492.862792356776,299.76569130449326,22.63962939531144,1.138118466322421,79.8
167000,5277.239183105696,9200.422819506142,14477.662002611838,295.0813889508946,22.73836748841561,1.133176350440594,79.8
167100,5480.25287710713,9000.382980081462,14480.635857188592,288.6655931966167,22.653949449843786,1.1373990368676106,79.8
167200,5261.518462172637,9171.273165727725,14432.791627900362,294.146484056509,22.71591651093192,1.1342963103909904,79.8
167300,5447.293684571327,9028.497110208022,14475.790794779348,289.5672861654771,22.823037373898906,1.1289724440870117,79.8
167400,5168.09836289259,9230.39311272588,14398.49147561847,296.0426138776225,22.717092508735806,1.1342375911702336,79.8
167500,5246.823359678361,9131.645356204808,14378.46871588317,292.8755175689349,22.959407225391274,1.1222667916706524,79.8
167600,5129.539312999586,9299.162974724492,14428.702287724078,298.2482414661164,22.953802420574192,1.1225408241034822,79.8
167700,5293.769394822157,9181.613479289736,14475.382874111892,294.4781246938933,22.941651431651586,1.1231353750737771,79.8
167800,5081.931732895078,9370.37628361655,14452.308016511628,300.5322367250197,22.636224117823087,1.1382896790287573,79.8
167900,5145.172032276729,9417.02151660734,14562.193548884068,302.02827015836135,22.691261189083882,1.1355287866456463,79.8
168000,5358.892733768458,9300.077135975902,14658.96986974436,298.2775609851302,22.92875275813925,1.1237671999561005,79.8
168100,5445.584138537699,9180.7912948647,14626.3754334024,294.4517551099217,22.95520594730336,1.1224721897355388,79.8
168200,5439.384334227638,9192.64569681285,14632.030031040487,294.831956483344,22.731814321849694,1.133503024469682,79.8
168300,5353.800394078702,9347.894797838291,14701.695191916993,299.81119724897917,22.628827130346,1.1386617670054155,79.8
168400,5255.972036857122,9432.991307909355,14688.963344766476,302.5404627272359,22.771436868801796,1.1315307169220221,79.8
168500,5583.2870236889285,9223.277832235995,14806.564855924924,295.814408403709,22.93395266693445,1.1235124036271957,79.8
168600,5542.125771396262,9272.74956835314,14814.875339749402,297.4010951129664,22.993780966231366,1.120589098562808,79.8
168700,5473.699970534064,9155.643022981283,14629.342993515347,293.6451848965027,22.78996353508243,1.1306108606025318,79.8
168800,5231.121950554567,9284.534668260336,14515.656618814903,297.7790737904428,22.72255359686194,1.1339649910236458,79.8
168900,5235.41767746766,9242.673969097934,14478.091646565594,296.43649274893795,22.80432207322655,1.1298989815510085,79.8
169000,5262.115305833897,9252.22048452192,14514.335790355817,296.7426742240957,22.558210149570005,1.1422262721491232,79.8
169100,5248.11753830158,9147.543362081826,14395.660900383406,293.38540779330526,22.63181704579105,1.138511337086467,79.8
169200,5294.115130253565,9226.41968463279,14520.534814886356,295.91517574748354,22.780354016432565,1.1310877902473855,79.8
169300,5080.078812715263,9468.23396883904,14548.312781554303,303.67078614187375,22.645151549913432,1.1378409293797975,79.8
169400,5441.6622553281195,9203.073382839877,14644.735638167997,295.1663993819763,22.673633936345624,1.1364115852728958,79.8
169500,5257.044911640551,9310.368984852357,14567.413896492908,298.607647234525,22.87975727922068,1.126173672694552,79.8
169600,5341.137801591634,9316.98165391348,14658.119455505115,298.8197326581527,22.687174869462268,1.135733313370039,79.8
169700,5373.824428285574,9323.83595050585,14697.660378791425,299.03956770252364,22.907796467818855,1.1247952338714489,79.8
169800,5122.222550947539,9366.361673842826,14488.584224790366,300.40347779172214,22.866768953414315,1.1268133393919022,79.8
169900,5432.172330359768,9143.252164484356,14575.424494844125,293.2477779721367,22.76715253540317,1.1317436489008692,79.8
170000,5234.431125411509,9321.432739253756,14555.863864665265,298.9624904933429,22.64534758636706,1.1378310793079567,79.8
170100,5180.83420969671,9428.874320961679,14609.708530658389,302.40842029281237,22.719060611229484,1.1341393346503095,79.8
170200,5258.736180495107,9268.123797766508,14526.859978261615,297.25273466949005,22.70489922506807,1.1348467143624863,79.8
170300,5251.553382728642,9128.631850198852,14380.185232927493,292.77886662633216,22.83596302723372,1.1283334210504345,79.8
170400,5177.062362300727,9253.737873989083,14430.80023628981,296.79134083435196,22.54084727281568,1.1431061119239483,79.8
170500,5172.351216203759,9298.496055314483,14470.847271518242,298.2268516333137,22.629159478337183,1.138645043805808,79.8
170600,5246.407357711738,9316.374840543836,14562.782198255574,298.8002705817393,22.8688165307534,1.126712449279989,79.8
170700,5324.134911684305,9195.19293327451,14519.327844958814,294.9136529540213,22.903543491701498,1.1250040979395048,79.8
170800,5241.524965970391,9261.790190228023,14503.315156198414,297.0495994716638,22.886250350731736,1.1258541653013086,79.8
170900,5196.645294365109,9375.969239969141,14572.61453433425,300.7116173210251,22.80480923077609,1.1298748445887778,79.8
171000,5079.772430382887,9335.725910025081,14415.498340407968,299.42090949934476,22.64934908262029,1.1376300568951687,79.8
171100,4952.339302981563,9503.082792776928,14455.422095758491,304.78847818414545,22.6639870682805,1.136895295954418,79.8
171200,5376.435676663612,9171.853428683062,14548.289105346674,294.1650945923698,22.87565665390821,1.1263755473921118,79.8
171300,5134.429125407965,9483.517417335901,14617.946542743866,304.16096591935656,22.945975964046397,1.1229237024336212,79.8
171400,5330.167859079964,9273.839303046634,14604.007162126598,297.43604572700366,22.945975964046397,1.1229237024336212,79.8
171500,5276.070046082248,9380.48285094212,14656.552897024369,300.8563805151977,22.82443776675479,1.1289031760085886,79.8
171600,5335.4461545274025,9291.265156416805,14626.711310944207,297.99493797761005,22.794305305147603,1.1303955062706401,79.8
171700,5334.307986599648,9402.339741774864,14736.647728374512,301.5573876136324,23.01687551444053,1.1194647279268723,79.8
171800,5429.9498265907605,9273.788481737703,14703.738308328464,297.4344157559989,22.966133017757976,1.1219381280068572,79.8
171900,5300.37399996048,9435.595786107435,14735.969786067915,302.62399508865644,22.760303450681125,1.1320842158951432,79.8
172000,5117.253388455763,9490.281497119222,14607.534885574985,304.37790747699944,22.795523705658656,1.1303350876340554,79.8
172100,5343.778896970085,9180.637442465111,14524.416339435196,294.4468206649886,22.901916803993632,1.1250840052395392,79.8
172200,5033.487044689347,9422.244117645863,14455.73116233521,302.1957725002229,22.767489098196567,1.131726918781784,79.8
172300,5110.891351649603,9289.216458378327,14400.10781002793,297.9292309253806,22.75977836775993,1.1321103338158678,79.8
172400,5304.827315217954,9215.20755126951,14520.034866487464,295.5555735910561,22.904057073924974,1.1249788717490454,79.8
172500,5251.6023285144765,9300.548730680288,14552.151059194764,298.2926862487319,22.678255681847325,1.136179988751276,79.8
172600,5260.343033864978,9505.851246279373,14766.194280144351,304.8772696582738,22.678255681847325,1.136179988751276,79.9
172700,5219.818862049782,9361.858396275858,14581.67725832564,300.2590460166438,22.810080093377568,1.1296137576027474,79.9
172800,5301.930844530165,9413.355690548238,14715.286535078403,301.9106976221428,22.533763857199705,1.143465443624379,79.9
172900,5238.516526029904,9592.07175446869,14830.588280498594,307.6425846673422,22.553920979992764,1.1424434938987769,79.9
173000,5282.813765031227,9505.787553197759,14788.601318228986,304.8752268561811,22.722592238612027,1.133963062617268,79.9
173100,5305.0033200431135,9362.117778519725,14667.121098562839,300.2673650770056,22.794932847901443,1.1303643865690085,79.9
173200,5149.587526764182,9559.208175378415,14708.795702142597,306.5885645691249,22.736101480454575,1.1332892891796107,79.9
173300,5199.32102927169,9524.3330003075,14723.654029579191,305.4700273777675,22.736101480454575,1.1332892891796107,79.9
173400,5318.4212214415165,9354.084661608878,14672.505883050395,300.0097222118721,22.85074634877853,1.127603444203353,79.9
173500,5334.437162367642,9310.67200160985,14645.109163977491,298.6173657667523,22.675617029162222,1.1363122005616197,79.9
173600,5477.781685595975,9234.578774353924,14712.3604599499,296.17685888691307,22.816978692988105,1.129272224521917,79.9
173700,5306.719425178919,9371.486602633573,14678.206027812492,300.56784753162606,22.837627752793637,1.128251172337632,79.9
173800,5327.744606741762,9333.256124933223,14661.000731674985,299.3416970946963,23.035294079750262,1.1185696260830724,79.9
173900,5181.940704305729,9427.726469131005,14609.667173436734,302.37160571166214,23.08124714178029,1.1163426363932798,79.9
174000,5218.559459528966,9343.066749221802,14561.626208750768,299.65634922518444,22.890492102358312,1.1256455374694736,79.9
174100,5351.397688329635,9338.56543257022,14689.963120899854,299.5119803417413,22.890492102358312,1.1256455374694736,79.9
174200,5367.126800305385,9421.688575842298,14788.815376147682,302.1779548357272,22.959326390913137,1.1222707429124654,79.9
174300,5472.331968276871,9345.208769805879,14817.54073808275,299.7250493731571,22.989060576548614,1.1208191913585466,79.9
174400,5336.437437501998,9332.703081219788,14669.140518721786,299.3239595504212,22.989060576548614,1.1208191913585466,79.9
174500,5304.532097315852,9338.67601886796,14643.208116183812,299.5155271307288,22.989060576548614,1.1208191913585466,79.9
174600,5216.491052696641,9333.373296316962,14549.864349013604,299.34545508444717,22.79525262686951,1.130348529462137,79.9
174700,5116.842997537024,9380.59066260648,14497.433660143504,300.85983831450636,22.79525262686951,1.130348529462137,79.9
174800,5397.06364492666,9055.656711642532,14452.720356569193,290.43836492695067,22.79525262686951,1.130348529462137,79.9
174900,5253.179368729645,9253.066599389187,14506.245968118832,296.76981131932956,22.76401730642696,1.1318995210140341,79.9
175000,5400.863612204164,9315.245939513361,14716.109551717525,298.7640638018341,22.752274398645795,1.1324837171897626,79.9
175100,5463.022592257097,9249.358681694712,14712.381273951809,296.65088879534716,22.797670151544946,1.130228664342427,79.9
175200,5183.42493727681,9469.956041619174,14653.380978895984,303.7260174761076,22.917678950432997,1.124310203543236,79.9
175300,5337.057920572108,9173.653652118788,14510.711572690896,294.222832420539,22.84364858264588,1.1279538026633147,79.9
175400,5390.601706817331,9165.872100561028,14556.47380737836,293.9732579078341,23.054264553232453,1.1176491978742003,79.9
175500,5311.2987220640425,9246.219081553383,14557.517803617426,296.5501936872387,23.118552731699218,1.1145412338104441,79.9
175600,5204.408014257126,9154.16224408668,14358.570258343805,293.59769248212996,23.103665365728457,1.1152594135007479,79.9
175700,5053.482404258364,9185.166148636863,14238.648552895227,294.5920680012825,22.86566870112638,1.1268675594967656,79.9
175800,5283.562325392551,8984.431675046353,14267.994000438905,288.1539935302014,22.86566870112638,1.1268675594967656,79.9
175900,5341.4974395860045,9095.391378276654,14436.888817862658,291.71275859884133,23.077696959304536,1.1165143701703393,79.9
176000,5424.100486709605,9169.869616229811,14593.970102939416,294.10146858891244,23.077696959304536,1.1165143701703393,79.9
176100,5487.015917631339,9143.797108899744,14630.813026531083,293.2652557509462,22.840512190342398,1.128108689979145,79.9
176200,5331.745116569808,9378.237575557447,14709.982692127254,300.78436871833964,22.834662263177933,1.1283976959470863,79.9
176300,5462.574333323522,9405.68222435419,14868.256557677712,301.6645896869937,22.62965012491728,1.1386203561816688,79.9
176400,5359.629060124804,9496.297878275913,14855.926938400717,304.5708684031441,22.71155155648245,1.1345143118654715,79.9
176500,5434.265231378231,9420.597170998799,14854.86240237703,302.14295065565364,22.563851642593956,1.1419406887457144,79.9
176600,5431.9096341507975,9295.73316884637,14727.642802997167,298.138238708395,22.733999715537177,1.1333940621055834,79.9
176700,5598.767234507082,9164.988730770909,14763.755965277991,293.944925950734,22.854202247172292,1.1274329336386226,79.9
176800,5340.7735655459255,9382.528693470716,14723.302259016642,300.92199598382956,22.6693227332268,1.136627705587929,79.9
176900,5305.771090877075,9490.945741914713,14796.716832791788,304.39921152798735,22.70570857063861,1.1348062627219373,79.9
177000,5067.259883173945,9657.556600159458,14724.816483333403,309.7428532746391,22.933246776635535,1.1235469855821258,79.9
177100,5370.335725460653,9199.074866139632,14569.410591600285,295.0381565952264,23.10351110121221,1.1152668602023839,79.9
177200,5240.607228178262,9280.801062892737,14521.408291070999,297.6593273962521,23.077902345537144,1.1165044335358607,79.9
177300,5286.566345794978,9155.773029685699,14442.339375480677,293.6493545482312,23.077902345537144,1.1165044335358607,79.9
177400,5225.231265593626,9191.51212110651,14416.743386700136,294.7955997744764,23.014105037659917,1.1195994909789382,79.9
177500,5440.826201609954,9043.24675369412,14484.072955304075,290.0403454337078,23.08042011646553,1.1163826375551122,79.9
177600,5312.240595960728,9196.58912761908,14508.829723579807,294.9584325228002,22.867191525613336,1.1267925165466404,79.9
177700,5097.96918401085,9479.629989983143,14577.599173993993,304.03628605570236,22.812676687811646,1.1294851822130292,79.9
177800,5100.232041198753,9308.03944666678,14408.271487865533,298.532932911401,22.797724787023242,1.1302259557132004,79.9
177900,5129.418824231187,9425.210576553256,14554.629400784443,302.2909145205226,22.95694568083631,1.1223871260456457,79.9
178000,5228.3217335636145,9548.432892894569,14776.754626458183,306.2429733518463,22.78782029833368,1.1307171966501768,79.9
178100,5296.126419054977,9614.507214298206,14910.633633353184,308.3621479719992,22.78782029833368,1.1307171966501768,79.9
178200,5575.960047996356,9527.938838896585,15103.898886892941,305.58567596045486,22.78782029833368,1.1307171966501768,79.9
178300,5445.390269639829,9589.586361676176,15034.976631316005,307.56287168330965,22.83745728302429,1.1282595941472378,79.9
178400,5451.3791614819565,9429.128849029357,14880.508010511314,302.41658366717144,22.83745728302429,1.1282595941472378,79.9
178500,5408.719435448649,9519.38511569444,14928.10455114309,305.3113359031871,22.98507343128759,1.1210136161856263,79.9
178600,5545.410715242717,9411.24740162663,14956.658116869346,301.8430793359507,23.045085011697164,1.1180943907310963,79.9
178700,5654.3594840239675,9341.652675175628,14996.012159199596,299.6109962080666,23.098469825117597,1.1155102688872023,79.9
178800,5709.525284826304,9356.767043960646,15066.29232878695,300.09575316127354,23.098469825117597,1.1155102688872023,79.9
178900,5679.731954250899,9421.935476606222,15101.667430857122,302.1858735827002,23.170524899992785,1.1120412850685089,80
