# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.0003168765258
79.25000000,  0.004499394595
79.75000000,  0.0008083342780
80.25000000,  0.000000000
80.75000000,  0.000000000
81.25000000,  0.001887825117
81.75000000,  0.002552732800
82.25000000,  0.001899059456
82.75000000,  0.002097290725
83.25000000,  0.003360785512
83.75000000,  0.01414004749
84.25000000,  0.03041100215
84.75000000,  0.03352801755
85.25000000,  0.03183600263
85.75000000,  0.08785636890
86.25000000,  0.1280392166
86.75000000,  0.1657405879
87.25000000,  0.2240211351
87.75000000,  0.3828463065
88.25000000,  0.5610336039
88.75000000,  0.7212161633
89.25000000,  1.004898355
89.75000000,  1.312080352
90.25000000,  1.934237701
90.75000000,  2.575240866
91.25000000,  3.533638435
91.75000000,  4.688743705
92.25000000,  6.359378790
92.75000000,  8.258362155
93.25000000,  10.75589419
93.75000000,  14.04407510
94.25000000,  17.91638765
94.75000000,  22.99183722
95.25000000,  28.07257482
95.75000000,  35.55127862
96.25000000,  43.15118809
96.75000000,  53.21868655
97.25000000,  64.85686054
97.75000000,  77.77027600
98.25000000,  91.82189650
98.75000000,  108.8295706
99.25000000,  127.2758570
99.75000000,  147.3656757
100.2500000,  169.4526034
100.7500000,  192.2956931
101.2500000,  217.3057112
101.7500000,  241.5675226
102.2500000,  268.1581425
102.7500000,  294.3024178
103.2500000,  319.1029428
103.7500000,  344.7132056
104.2500000,  367.8532874
104.7500000,  390.2954559
105.2500000,  408.4678101
105.7500000,  424.5145309
106.2500000,  438.1192881
106.7500000,  447.0406642
107.2500000,  451.9733164
107.7500000,  455.2960001
108.2500000,  450.9402860
108.7500000,  443.7801188
109.2500000,  434.8628545
109.7500000,  420.4470497
110.2500000,  402.4146445
110.7500000,  383.7407390
111.2500000,  361.4585123
111.7500000,  337.8907047
112.2500000,  310.7771890
112.7500000,  286.0916081
113.2500000,  259.7843739
113.7500000,  232.8603886
114.2500000,  209.0230276
114.7500000,  185.0868415
115.2500000,  161.5433819
115.7500000,  140.0885450
116.2500000,  121.1974038
116.7500000,  103.0990310
117.2500000,  86.73597150
117.7500000,  71.48938712
118.2500000,  58.74606008
118.7500000,  48.94697485
119.2500000,  39.86496929
119.7500000,  32.19407661
120.2500000,  25.65534725
120.7500000,  20.16906469
121.2500000,  15.91232693
121.7500000,  12.40857134
122.2500000,  9.473021713
122.7500000,  7.186123974
123.2500000,  5.482064514
123.7500000,  4.143122612
124.2500000,  2.933855485
124.7500000,  2.219844377
125.2500000,  1.537355083
125.7500000,  1.145225827
126.2500000,  0.7946456702
126.7500000,  0.5685495141
127.2500000,  0.3903980834
127.7500000,  0.2677921163
128.2500000,  0.2037517220
128.7500000,  0.1355911809
129.2500000,  0.1028172286
129.7500000,  0.06106952216
