# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.0003570499905
78.75000000,  0.002455257982
79.25000000,  0.000000000
79.75000000,  0.001832420598
80.25000000,  0.0009798873743
80.75000000,  0.004468319995
81.25000000,  0.003497359334
81.75000000,  0.002449979684
82.25000000,  0.0008335728750
82.75000000,  0.002536841588
83.25000000,  0.008969654860
83.75000000,  0.005891133110
84.25000000,  0.02036824506
84.75000000,  0.02937273560
85.25000000,  0.03509578084
85.75000000,  0.04773722043
86.25000000,  0.1040034935
86.75000000,  0.1467979981
87.25000000,  0.1959694064
87.75000000,  0.2930667863
88.25000000,  0.4415769187
88.75000000,  0.6074876690
89.25000000,  0.8171035352
89.75000000,  1.174503812
90.25000000,  1.598039116
90.75000000,  2.269503907
91.25000000,  2.905801260
91.75000000,  4.025691603
92.25000000,  5.278461537
92.75000000,  7.183293226
93.25000000,  9.406090575
93.75000000,  12.10513194
94.25000000,  15.60019006
94.75000000,  19.78714890
95.25000000,  25.26145363
95.75000000,  31.25937882
96.25000000,  39.13940261
96.75000000,  47.92028428
97.25000000,  58.33560492
97.75000000,  70.56043300
98.25000000,  84.36145776
98.75000000,  100.0894742
99.25000000,  117.5670594
99.75000000,  136.6438650
100.2500000,  158.3444249
100.7500000,  181.3846509
101.2500000,  205.5882778
101.7500000,  231.0705849
102.2500000,  256.0465468
102.7500000,  282.7026327
103.2500000,  309.0793359
103.7500000,  336.0010583
104.2500000,  360.0592779
104.7500000,  383.9847175
105.2500000,  403.8538379
105.7500000,  420.5431595
106.2500000,  436.7231478
106.7500000,  447.4601195
107.2500000,  454.4710776
107.7500000,  458.2270063
108.2500000,  458.3275702
108.7500000,  452.2405150
109.2500000,  443.0451508
109.7500000,  429.0876851
110.2500000,  411.4845686
110.7500000,  391.8371717
111.2500000,  371.3477807
111.7500000,  349.4710015
112.2500000,  323.2521765
112.7500000,  295.3243464
113.2500000,  271.3171272
113.7500000,  243.4413746
114.2500000,  216.8017785
114.7500000,  192.4048522
115.2500000,  169.0340348
115.7500000,  147.2868075
116.2500000,  126.5566733
116.7500000,  107.7827374
117.2500000,  91.01737615
117.7500000,  76.62139424
118.2500000,  63.27986970
118.7500000,  51.90070864
119.2500000,  42.48913020
119.7500000,  34.50458934
120.2500000,  27.43649867
120.7500000,  21.60974897
121.2500000,  16.99922343
121.7500000,  13.18928164
122.2500000,  10.46088674
122.7500000,  7.798338174
123.2500000,  6.014372947
123.7500000,  4.467160901
124.2500000,  3.251488422
124.7500000,  2.328921364
125.2500000,  1.801429866
125.7500000,  1.256122945
126.2500000,  0.8532555556
126.7500000,  0.6252643755
127.2500000,  0.4930796815
127.7500000,  0.3033543568
128.2500000,  0.1775618616
128.7500000,  0.1322267577
129.2500000,  0.09840595206
129.7500000,  0.06198006475
