# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.000000000
79.75000000,  0.000000000
80.25000000,  0.000000000
80.75000000,  0.000000000
81.25000000,  0.0008199906673
81.75000000,  0.001992315987
82.25000000,  0.002901508074
82.75000000,  0.006310252677
83.25000000,  0.008115878648
83.75000000,  0.01102686451
84.25000000,  0.01299738954
84.75000000,  0.02367997483
85.25000000,  0.03443966028
85.75000000,  0.06392445722
86.25000000,  0.07794577875
86.75000000,  0.1153773191
87.25000000,  0.1525192621
87.75000000,  0.2344778719
88.25000000,  0.3025766132
88.75000000,  0.4903435415
89.25000000,  0.6922052772
89.75000000,  0.9833157143
90.25000000,  1.365621076
90.75000000,  1.875487998
91.25000000,  2.477015125
91.75000000,  3.443221534
92.25000000,  4.572517646
92.75000000,  6.129687171
93.25000000,  7.995064334
93.75000000,  10.51045265
94.25000000,  13.37315654
94.75000000,  17.45868762
95.25000000,  22.44831151
95.75000000,  27.94262271
96.25000000,  35.32489543
96.75000000,  43.63933874
97.25000000,  52.95393174
97.75000000,  64.40410033
98.25000000,  77.19106172
98.75000000,  92.20916095
99.25000000,  109.4287122
99.75000000,  128.4030504
100.2500000,  148.7039708
100.7500000,  170.6170981
101.2500000,  194.0197869
101.7500000,  219.8423563
102.2500000,  245.5621727
102.7500000,  271.5025912
103.2500000,  297.6027584
103.7500000,  326.4283096
104.2500000,  350.6063951
104.7500000,  373.1035208
105.2500000,  395.3155777
105.7500000,  413.6488144
106.2500000,  430.7644524
106.7500000,  444.5651373
107.2500000,  452.8615100
107.7500000,  458.1644336
108.2500000,  460.4566245
108.7500000,  456.2289257
109.2500000,  447.5474245
109.7500000,  437.6103314
110.2500000,  421.7579915
110.7500000,  403.2970744
111.2500000,  381.7466197
111.7500000,  358.0652396
112.2500000,  335.1060060
112.7500000,  308.6330072
113.2500000,  282.7400614
113.7500000,  255.3242416
114.2500000,  228.4866480
114.7500000,  202.6255844
115.2500000,  178.4825831
115.7500000,  155.6628532
116.2500000,  133.9896391
116.7500000,  115.0939385
117.2500000,  97.12420148
117.7500000,  81.98443550
118.2500000,  67.86980617
118.7500000,  56.50493936
119.2500000,  45.96604126
119.7500000,  37.45572649
120.2500000,  29.65618239
120.7500000,  23.48644751
121.2500000,  18.84311863
121.7500000,  14.28208741
122.2500000,  11.19755334
122.7500000,  8.715572511
123.2500000,  6.611135001
123.7500000,  5.011669341
124.2500000,  3.590477593
124.7500000,  2.719325636
125.2500000,  1.860751833
125.7500000,  1.433398536
126.2500000,  1.023288794
126.7500000,  0.7040510857
127.2500000,  0.5004788357
127.7500000,  0.3503470434
128.2500000,  0.2246988879
128.7500000,  0.1484998975
129.2500000,  0.1107326522
129.7500000,  0.1002866647
