# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.000000000
79.75000000,  0.000000000
80.25000000,  0.000000000
80.75000000,  0.000000000
81.25000000,  0.000000000
81.75000000,  0.000000000
82.25000000,  0.005061736988
82.75000000,  0.006187486992
83.25000000,  0.002781628167
83.75000000,  0.009818943622
84.25000000,  0.02143468589
84.75000000,  0.03243752245
85.25000000,  0.02975374050
85.75000000,  0.05521639612
86.25000000,  0.07492692231
86.75000000,  0.1156723308
87.25000000,  0.1900191744
87.75000000,  0.2716492305
88.25000000,  0.3727752210
88.75000000,  0.5398796799
89.25000000,  0.6866306597
89.75000000,  0.9330222043
90.25000000,  1.351269652
90.75000000,  1.991031945
91.25000000,  2.555695228
91.75000000,  3.608723715
92.25000000,  4.857968757
92.75000000,  6.191846545
93.25000000,  8.095518288
93.75000000,  10.81201704
94.25000000,  13.79230962
94.75000000,  17.64740424
95.25000000,  22.69935562
95.75000000,  28.31733280
96.25000000,  35.39021883
96.75000000,  43.63380453
97.25000000,  53.68786857
97.75000000,  64.36961867
98.25000000,  77.73667315
98.75000000,  93.27784486
99.25000000,  109.7893428
99.75000000,  127.4187039
100.2500000,  149.1800137
100.7500000,  171.1704758
101.2500000,  195.3779099
101.7500000,  220.7121984
102.2500000,  246.3465803
102.7500000,  271.3980027
103.2500000,  299.4443389
103.7500000,  325.5318548
104.2500000,  350.6062553
104.7500000,  373.2434129
105.2500000,  394.7233309
105.7500000,  415.1621471
106.2500000,  430.9815057
106.7500000,  442.8711514
107.2500000,  451.3039661
107.7500000,  458.1416864
108.2500000,  457.2569435
108.7500000,  454.7435432
109.2500000,  447.0569337
109.7500000,  435.2857956
110.2500000,  421.8469485
110.7500000,  402.6985611
111.2500000,  381.7300012
111.7500000,  358.1138095
112.2500000,  332.3568657
112.7500000,  308.2985667
113.2500000,  281.0427207
113.7500000,  254.4077583
114.2500000,  228.6883070
114.7500000,  202.2519655
115.2500000,  178.6405942
115.7500000,  155.8513614
116.2500000,  134.7772940
116.7500000,  114.9866479
117.2500000,  97.81926036
117.7500000,  81.66872067
118.2500000,  68.47644874
118.7500000,  56.73112528
119.2500000,  46.83456680
119.7500000,  37.67808360
120.2500000,  30.06473039
120.7500000,  23.92242031
121.2500000,  19.15135751
121.7500000,  15.30510920
122.2500000,  11.47807374
122.7500000,  9.071936474
123.2500000,  6.851006935
123.7500000,  4.972759715
124.2500000,  3.683138929
124.7500000,  2.779110420
125.2500000,  2.081413091
125.7500000,  1.439713212
126.2500000,  1.019719954
126.7500000,  0.7266165323
127.2500000,  0.4884079881
127.7500000,  0.3537769361
128.2500000,  0.2621818414
128.7500000,  0.1696846076
129.2500000,  0.1115126396
129.7500000,  0.05786015577
