# Distance [pm],  g(r),  g(r)
80.12500000,  0.000000000,  0.000000000
80.37500000,  0.000000000,  0.000000000
80.62500000,  0.000000000,  0.000000000
80.87500000,  0.000000000,  0.000000000
81.12500000,  0.000000000,  0.000000000
81.37500000,  0.000000000,  0.000000000
81.62500000,  0.000000000,  0.000000000
81.87500000,  0.000000000,  0.000000000
82.12500000,  0.000000000,  0.000000000
82.37500000,  0.000000000,  0.000000000
82.62500000,  0.000000000,  0.000000000
82.87500000,  0.000000000,  0.000000000
83.12500000,  0.000000000,  0.000000000
83.37500000,  0.000000000,  0.0006438986193
83.62500000,  0.000000000,  0.0003160245868
83.87500000,  0.000000000,  0.000000000
84.12500000,  0.000000000,  0.000000000
84.37500000,  1.320665648E-05,  0.000000000
84.62500000,  0.0009467165497,  0.000000000
84.87500000,  0.000000000,  0.000000000
85.12500000,  0.000000000,  0.000000000
85.37500000,  0.000000000,  0.0005547655452
85.62500000,  0.0008414201947,  0.001049150051
85.87500000,  0.004481609018,  0.003671069637
86.12500000,  0.003507500171,  0.004197866363
86.37500000,  0.002970175956,  0.01162417039
86.62500000,  0.005191392306,  0.01511895851
86.87500000,  0.01210733658,  0.01488846093
87.12500000,  0.01516075668,  0.01363358100
87.37500000,  0.01967988247,  0.02437196475
87.62500000,  0.04040213391,  0.03558481685
87.87500000,  0.04968865520,  0.04646590582
88.12500000,  0.05756887824,  0.07164301800
88.37500000,  0.1113602200,  0.08431072236
88.62500000,  0.1532184326,  0.1296609211
88.87500000,  0.1734653625,  0.1720248427
89.12500000,  0.2423581605,  0.2372044071
89.37500000,  0.3292666682,  0.3209136364
89.62500000,  0.4559670509,  0.4400213514
89.87500000,  0.6050149496,  0.5894747460
90.12500000,  0.8360209331,  0.7992686621
90.37500000,  1.074988182,  1.044783044
90.62500000,  1.385414147,  1.339958642
90.87500000,  1.836886495,  1.732365861
91.12500000,  2.301985786,  2.283780282
91.37500000,  2.989247086,  2.947533644
91.62500000,  3.758262674,  3.644034684
91.87500000,  4.757697492,  4.683552818
92.12500000,  5.895284345,  5.798255892
92.37500000,  7.315563223,  7.098405048
92.62500000,  8.872035250,  8.797870331
92.87500000,  10.81805481,  10.68867323
93.12500000,  13.22719141,  13.14095319
93.37500000,  15.68839346,  15.57608588
93.62500000,  18.97256601,  18.49923295
93.87500000,  22.40154179,  22.23851635
94.12500000,  26.26821227,  25.92831042
94.37500000,  30.54692723,  30.21924337
94.62500000,  35.34775186,  35.05911576
94.87500000,  40.57487424,  40.60960441
95.12500000,  46.40168647,  45.93391132
95.37500000,  52.26726964,  52.03690402
95.62500000,  58.99534783,  58.46770883
95.87500000,  65.42105469,  65.45152701
96.12500000,  72.21333237,  72.36811661
96.37500000,  79.52981662,  79.38104578
96.62500000,  86.68480759,  86.41194331
96.87500000,  94.25304692,  93.66972204
97.12500000,  101.5264420,  100.9775107
97.37500000,  107.8681888,  107.2514287
97.62500000,  114.1462453,  113.1239025
97.87500000,  119.6329452,  119.3172895
98.12500000,  124.6452059,  124.3790771
98.37500000,  129.5758310,  128.3684133
98.62500000,  133.2136907,  132.6169989
98.87500000,  135.5401746,  135.2576094
99.12500000,  137.1285529,  137.2478407
99.37500000,  137.4630885,  138.0531094
99.62500000,  137.2772470,  137.5898392
99.87500000,  136.4842605,  135.9530086
100.1250000,  134.0714304,  133.8330091
100.3750000,  130.2393748,  130.3277065
100.6250000,  126.1626566,  126.0676377
100.8750000,  121.1856986,  121.0153726
101.1250000,  115.4320159,  115.8634506
101.3750000,  108.7091184,  109.7658661
101.6250000,  102.3212613,  102.9686917
101.8750000,  95.42173918,  96.37203112
102.1250000,  88.37771248,  89.28072978
102.3750000,  81.50243142,  81.79905215
102.6250000,  73.95863571,  74.60562068
102.8750000,  67.36059831,  67.64358152
103.1250000,  60.20046017,  60.67586994
103.3750000,  53.66112216,  54.11353282
103.6250000,  47.74313510,  47.99766979
103.8750000,  41.75351322,  42.33431812
104.1250000,  36.45330869,  36.90332012
104.3750000,  31.44664075,  31.81834904
104.6250000,  27.07829126,  27.31546905
104.8750000,  23.07059024,  23.35214238
105.1250000,  19.43969222,  19.77013021
105.3750000,  16.44290944,  16.50593061
105.6250000,  13.69549300,  13.89177053
105.8750000,  11.49647484,  11.35402135
106.1250000,  9.315020565,  9.408897340
106.3750000,  7.656813457,  7.847793869
106.6250000,  6.134018231,  6.273564540
106.8750000,  4.861708473,  4.932658698
107.1250000,  3.954825257,  4.014843719
107.3750000,  3.104355487,  3.164416322
107.6250000,  2.389837684,  2.467400834
107.8750000,  1.887115661,  1.933300936
108.1250000,  1.479113357,  1.551909915
108.3750000,  1.166013702,  1.220760904
108.6250000,  0.8969823619,  0.8937985560
108.8750000,  0.6701852984,  0.6680567633
109.1250000,  0.5062989555,  0.4891228673
109.3750000,  0.3662374782,  0.3633596197
109.6250000,  0.2675498652,  0.2894656854
109.8750000,  0.2131692916,  0.2037078757
110.1250000,  0.1528495243,  0.1522629194
110.3750000,  0.1088816012,  0.1079054937
110.6250000,  0.06640148662,  0.06893807712
110.8750000,  0.04489834122,  0.04902887681
111.1250000,  0.03138815238,  0.04295139375
111.3750000,  0.02118392715,  0.02483583481
111.6250000,  0.01869300982,  0.01484804116
111.8750000,  0.01604676440,  0.01344510435
112.1250000,  0.005640048586,  0.005284178828
112.3750000,  0.005812297897,  0.004478649193
112.6250000,  0.005454579473,  0.004291602235
112.8750000,  0.003839956541,  0.003293182310
113.1250000,  0.002754943172,  0.002497317532
113.3750000,  0.001198075978,  0.001861950183
113.6250000,  0.0001043589783,  0.001428365099
113.8750000,  0.000000000,  0.0004914813132
114.1250000,  0.0005466260884,  0.000000000
114.3750000,  0.0004132971178,  0.000000000
114.6250000,  0.000000000,  0.000000000
114.8750000,  0.000000000,  0.000000000
115.1250000,  0.000000000,  0.000000000
115.3750000,  0.000000000,  0.000000000
115.6250000,  0.000000000,  0.000000000
115.8750000,  0.000000000,  0.000000000
116.1250000,  0.000000000,  0.000000000
116.3750000,  0.000000000,  0.000000000
116.6250000,  0.000000000,  0.000000000
116.8750000,  0.000000000,  0.000000000
117.1250000,  0.000000000,  0.000000000
117.3750000,  0.000000000,  0.000000000
117.6250000,  0.000000000,  0.000000000
117.8750000,  0.000000000,  0.000000000
118.1250000,  0.000000000,  0.000000000
118.3750000,  0.000000000,  0.000000000
118.6250000,  0.000000000,  0.000000000
118.8750000,  0.000000000,  0.000000000
119.1250000,  0.000000000,  0.000000000
119.3750000,  0.000000000,  0.000000000
119.6250000,  0.000000000,  0.000000000
119.8750000,  0.000000000,  0.000000000
