# Dihedral Angle (Degree),  Occurrence
1.000000000,  0.1954046642
3.000000000,  0.2026522967
5.000000000,  0.2435409402
7.000000000,  0.2628933355
9.000000000,  0.3186529011
11.00000000,  0.4174749731
13.00000000,  0.4899639297
15.00000000,  0.5943427311
17.00000000,  0.7736564477
19.00000000,  1.100980630
21.00000000,  1.528092303
23.00000000,  2.227546033
25.00000000,  3.034180714
27.00000000,  4.592038978
29.00000000,  6.858665062
31.00000000,  9.892547961
33.00000000,  14.13016250
35.00000000,  19.96124575
37.00000000,  28.03632389
39.00000000,  40.15058128
41.00000000,  57.40950657
43.00000000,  78.68861866
45.00000000,  106.8392585
47.00000000,  141.9995814
49.00000000,  183.7493799
51.00000000,  235.7538999
53.00000000,  292.6839231
55.00000000,  352.4947617
57.00000000,  417.0030488
59.00000000,  479.4747559
61.00000000,  533.4024031
63.00000000,  576.2993953
65.00000000,  603.4363195
67.00000000,  612.7584259
69.00000000,  604.7668267
71.00000000,  580.2275722
73.00000000,  538.8820907
75.00000000,  485.1723189
77.00000000,  424.7968871
79.00000000,  363.1981077
81.00000000,  303.2973146
83.00000000,  245.4589967
85.00000000,  194.6729493
87.00000000,  151.8540749
89.00000000,  115.9177425
91.00000000,  86.22327337
93.00000000,  64.52485234
95.00000000,  47.45751759
97.00000000,  35.35175651
99.00000000,  25.01764769
101.0000000,  18.08839813
103.0000000,  13.40845073
105.0000000,  9.862268106
107.0000000,  7.673889547
109.0000000,  5.642400670
111.0000000,  4.180760299
113.0000000,  3.361041184
115.0000000,  2.756383330
117.0000000,  2.210176778
119.0000000,  1.908741492
121.0000000,  1.587521894
123.0000000,  1.430132087
125.0000000,  1.266882812
127.0000000,  1.136894415
129.0000000,  1.076907361
131.0000000,  1.129514434
133.0000000,  1.255752519
135.0000000,  1.195538207
137.0000000,  1.334708414
139.0000000,  1.520360714
141.0000000,  1.627134942
143.0000000,  1.795092540
145.0000000,  2.106484214
147.0000000,  2.274274872
149.0000000,  2.777978828
151.0000000,  3.093005466
153.0000000,  3.611752830
155.0000000,  4.211885541
157.0000000,  4.960586535
159.0000000,  5.670398247
161.0000000,  6.328925817
163.0000000,  7.169018593
165.0000000,  8.004751831
167.0000000,  8.836407068
169.0000000,  9.460250501
171.0000000,  10.35158311
173.0000000,  11.05921329
175.0000000,  11.55610457
177.0000000,  11.35162525
179.0000000,  11.89452495
181.0000000,  12.16813293
183.0000000,  11.78160447
185.0000000,  11.50079975
187.0000000,  10.70847502
189.0000000,  10.25371687
191.0000000,  9.436937111
193.0000000,  8.664658782
195.0000000,  7.834886336
197.0000000,  6.993545186
199.0000000,  6.421076612
201.0000000,  5.446305395
203.0000000,  5.012956942
205.0000000,  4.306852672
207.0000000,  3.657760069
209.0000000,  3.162181500
211.0000000,  2.685216514
213.0000000,  2.522486215
215.0000000,  2.143903079
217.0000000,  1.846514692
219.0000000,  1.689957300
221.0000000,  1.447918851
223.0000000,  1.390030095
225.0000000,  1.336396398
227.0000000,  1.267647459
229.0000000,  1.245742987
231.0000000,  1.188428590
233.0000000,  1.354567342
235.0000000,  1.261825727
237.0000000,  1.361142494
239.0000000,  1.513003096
241.0000000,  1.789527041
243.0000000,  2.294818891
245.0000000,  2.745521063
247.0000000,  3.310903373
249.0000000,  4.332939393
251.0000000,  5.472280470
253.0000000,  6.899430861
255.0000000,  9.538688686
257.0000000,  12.99986328
259.0000000,  17.59814065
261.0000000,  24.47728174
263.0000000,  33.39431830
265.0000000,  45.33535317
267.0000000,  61.76540545
269.0000000,  83.18127999
271.0000000,  109.3141033
273.0000000,  142.3149751
275.0000000,  183.4993825
277.0000000,  231.6198422
279.0000000,  283.4526394
281.0000000,  340.1438098
283.0000000,  399.6046469
285.0000000,  454.0144386
287.0000000,  501.5568620
289.0000000,  538.8162054
291.0000000,  562.7888589
293.0000000,  569.4166744
295.0000000,  564.8570674
297.0000000,  536.6424880
299.0000000,  497.4489452
301.0000000,  447.3612495
303.0000000,  393.1770900
305.0000000,  333.6237271
307.0000000,  276.0668393
309.0000000,  223.2209356
311.0000000,  175.6711091
313.0000000,  134.9305540
315.0000000,  101.5799036
317.0000000,  75.25083109
319.0000000,  54.30828034
321.0000000,  39.03980847
323.0000000,  27.44830787
325.0000000,  18.77107164
327.0000000,  12.97090412
329.0000000,  8.904921285
331.0000000,  6.246422221
333.0000000,  4.225378241
335.0000000,  3.034103307
337.0000000,  2.124782811
339.0000000,  1.520115904
341.0000000,  1.023015866
343.0000000,  0.7464253946
345.0000000,  0.5999828878
347.0000000,  0.4614309974
349.0000000,  0.3918936148
351.0000000,  0.2499691162
353.0000000,  0.1763219466
355.0000000,  0.2171164095
357.0000000,  0.2056218483
359.0000000,  0.2286478410
