# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  77.42824246,  72.55021847
3.000000000,  77.73202571,  73.16330467
5.000000000,  77.67912669,  73.76636941
7.000000000,  77.29849222,  73.67746980
9.000000000,  77.43174981,  74.40138246
11.00000000,  77.68540472,  75.54192336
13.00000000,  77.28595760,  75.72339632
15.00000000,  78.13713779,  77.14677895
17.00000000,  79.13052611,  77.14858642
19.00000000,  80.07001639,  77.64923208
21.00000000,  80.39668379,  78.71548438
23.00000000,  81.70948624,  81.91911323
25.00000000,  84.00678317,  83.15961436
27.00000000,  84.70077321,  86.15622343
29.00000000,  86.82014135,  87.50381146
31.00000000,  88.49922783,  89.74758424
33.00000000,  91.84009719,  91.99879748
35.00000000,  93.67085236,  96.75416109
37.00000000,  95.78892114,  99.51657495
39.00000000,  99.27109847,  102.3791342
41.00000000,  101.8740343,  105.4607978
43.00000000,  105.4847546,  109.4176925
45.00000000,  108.0459823,  111.4068559
47.00000000,  110.9314453,  115.0654395
49.00000000,  112.1854097,  116.7831559
51.00000000,  115.5084063,  119.8324341
53.00000000,  118.3610092,  122.4509886
55.00000000,  118.8622064,  125.6760859
57.00000000,  119.6513727,  126.0090191
59.00000000,  120.9537942,  126.2538723
61.00000000,  120.5537458,  125.9975962
63.00000000,  120.3349399,  124.1191257
65.00000000,  118.5198857,  123.0088592
67.00000000,  116.0511762,  120.9550547
69.00000000,  113.2008825,  117.5875729
71.00000000,  109.4269796,  113.6139960
73.00000000,  104.7004568,  110.0956177
75.00000000,  100.9526421,  105.3298294
77.00000000,  96.31651572,  100.5374161
79.00000000,  91.70324281,  96.42541300
81.00000000,  88.26611097,  90.58496480
83.00000000,  85.32637649,  87.01105840
85.00000000,  82.14536630,  83.84136271
87.00000000,  78.39962319,  80.95835348
89.00000000,  76.95107504,  78.56382385
91.00000000,  76.06366122,  78.26863007
93.00000000,  77.47591471,  78.32226783
95.00000000,  78.39204126,  78.92735814
97.00000000,  80.37900337,  81.01182088
99.00000000,  82.58855727,  84.78870840
101.0000000,  87.64034252,  89.43275930
103.0000000,  92.23135317,  94.89639169
105.0000000,  97.50253339,  100.5621087
107.0000000,  102.2418256,  106.0806015
109.0000000,  108.0206678,  111.9751901
111.0000000,  112.9923074,  118.3930561
113.0000000,  117.4575518,  125.0891383
115.0000000,  119.9810850,  129.4253723
117.0000000,  123.7370489,  133.3397425
119.0000000,  124.7166745,  133.7503878
121.0000000,  124.0449677,  136.5228824
123.0000000,  123.4520303,  135.7522355
125.0000000,  121.3832775,  133.5729326
127.0000000,  117.7365038,  129.3778371
129.0000000,  114.9753674,  126.3838935
131.0000000,  110.8649220,  121.5677152
133.0000000,  106.6179791,  117.3629985
135.0000000,  100.9369135,  111.7485128
137.0000000,  97.40242931,  108.1927510
139.0000000,  94.09742002,  103.0947308
141.0000000,  90.57084254,  98.06872391
143.0000000,  86.85615264,  94.26267981
145.0000000,  84.70850258,  92.00768109
147.0000000,  84.17658403,  88.85052912
149.0000000,  82.64915546,  87.45591942
151.0000000,  83.34588513,  86.71166258
153.0000000,  84.56196046,  86.35836098
155.0000000,  84.80077654,  86.59187651
157.0000000,  87.49297683,  88.18333037
159.0000000,  91.16152007,  90.55852080
161.0000000,  94.62370152,  92.69077387
163.0000000,  97.65169066,  95.71106169
165.0000000,  101.5328501,  98.92641337
167.0000000,  104.8350017,  101.4262005
169.0000000,  107.5833260,  104.6976325
171.0000000,  111.0883167,  107.0470318
173.0000000,  114.2679341,  110.4512942
175.0000000,  116.9477945,  112.2630326
177.0000000,  117.5848325,  114.4916909
179.0000000,  119.1809806,  115.0975264
181.0000000,  120.3802351,  113.6654609
183.0000000,  119.1063060,  113.7087319
185.0000000,  117.3256015,  111.4276857
187.0000000,  115.6119570,  108.8679391
189.0000000,  111.7610904,  106.7087636
191.0000000,  109.0342113,  104.0681761
193.0000000,  105.4942617,  100.6459471
195.0000000,  102.1178439,  97.55454046
197.0000000,  98.13021309,  94.19306311
199.0000000,  95.63168506,  91.55894085
201.0000000,  92.48566910,  88.53968678
203.0000000,  90.19618887,  86.67505856
205.0000000,  88.26058249,  85.73794822
207.0000000,  88.19348828,  85.23178590
209.0000000,  87.17207260,  83.98708229
211.0000000,  87.73362768,  85.18535861
213.0000000,  88.52733099,  86.66519955
215.0000000,  90.65125659,  89.61041393
217.0000000,  93.45564820,  92.69492815
219.0000000,  97.18165479,  96.26714157
221.0000000,  99.99659724,  99.91213436
223.0000000,  104.1995023,  104.6810779
225.0000000,  108.8902872,  109.7948834
227.0000000,  113.5021246,  114.4020986
229.0000000,  118.7911616,  119.0189193
231.0000000,  122.6836374,  124.1152202
233.0000000,  127.2179967,  127.3884031
235.0000000,  130.5475948,  129.7518886
237.0000000,  131.3949982,  133.2230375
239.0000000,  132.0611323,  133.2847769
241.0000000,  132.5702393,  131.9985828
243.0000000,  130.4653762,  130.2354565
245.0000000,  128.5095009,  128.2036713
247.0000000,  124.1290969,  123.2638928
249.0000000,  117.8519385,  119.2504985
251.0000000,  113.5964321,  112.9558688
253.0000000,  107.3617635,  107.6076095
255.0000000,  101.0952416,  101.6818755
257.0000000,  96.26143308,  94.95636622
259.0000000,  91.10171175,  89.76200833
261.0000000,  86.95830132,  86.43878927
263.0000000,  84.40448185,  82.39175441
265.0000000,  82.09796999,  80.29938841
267.0000000,  80.43304598,  79.46497406
269.0000000,  80.62302600,  80.09733607
271.0000000,  81.87354050,  80.07062370
273.0000000,  83.02821758,  81.63227204
275.0000000,  85.45591539,  84.00896644
277.0000000,  88.90357627,  87.24265654
279.0000000,  91.96040438,  90.67574916
281.0000000,  96.43440790,  94.22596813
283.0000000,  102.1029499,  99.49363158
285.0000000,  107.0793467,  103.9386472
