# Distance [pm],  g(r),  g(r)
80.12500000,  0.000000000,  0.000000000
80.37500000,  0.000000000,  0.000000000
80.62500000,  0.000000000,  0.000000000
80.87500000,  0.000000000,  0.000000000
81.12500000,  0.000000000,  0.000000000
81.37500000,  0.000000000,  0.000000000
81.62500000,  0.000000000,  0.000000000
81.87500000,  0.000000000,  0.000000000
82.12500000,  0.000000000,  0.000000000
82.37500000,  0.000000000,  0.000000000
82.62500000,  0.000000000,  0.000000000
82.87500000,  0.000000000,  0.000000000
83.12500000,  0.000000000,  0.000000000
83.37500000,  0.000000000,  0.000000000
83.62500000,  0.000000000,  0.000000000
83.87500000,  0.000000000,  0.000000000
84.12500000,  0.000000000,  0.000000000
84.37500000,  0.000000000,  0.000000000
84.62500000,  0.000000000,  0.000000000
84.87500000,  0.000000000,  0.0001695706533
85.12500000,  0.0006395853634,  0.001374977719
85.37500000,  0.0003203378427,  0.001625217875
85.62500000,  0.0004205200160,  0.0007432952287
85.87500000,  0.001956392691,  0.003079866596
86.12500000,  0.004204784570,  0.005074686495
86.37500000,  0.006707789922,  0.006476694377
86.62500000,  0.004775522232,  0.01324233280
86.87500000,  0.01072618375,  0.01637222742
87.12500000,  0.01709200511,  0.01678426445
87.37500000,  0.02885620205,  0.02735098901
87.62500000,  0.04024240920,  0.04149912867
87.87500000,  0.04908861605,  0.04795134123
88.12500000,  0.07913373268,  0.07764140370
88.37500000,  0.1149648841,  0.09011537765
88.62500000,  0.1289752536,  0.1299761729
88.87500000,  0.2074559402,  0.1884346092
89.12500000,  0.2658206523,  0.2569932569
89.37500000,  0.3391259639,  0.3127561923
89.62500000,  0.4337021417,  0.4494742533
89.87500000,  0.6228081159,  0.5729694665
90.12500000,  0.8142177970,  0.7842225193
90.37500000,  1.072527848,  1.085508942
90.62500000,  1.351108550,  1.419096847
90.87500000,  1.751525553,  1.758733920
91.12500000,  2.324902102,  2.293553404
91.37500000,  3.013352147,  2.993606546
91.62500000,  3.827714031,  3.798937714
91.87500000,  4.711807937,  4.671660269
92.12500000,  5.810729293,  5.888866774
92.37500000,  7.160783125,  7.322973275
92.62500000,  8.884665468,  9.057079978
92.87500000,  10.79446746,  10.87352925
93.12500000,  13.13074663,  13.05565805
93.37500000,  15.60679286,  15.78854680
93.62500000,  18.73520103,  18.83807977
93.87500000,  22.23243744,  22.42921759
94.12500000,  26.14719374,  26.13878155
94.37500000,  30.30440916,  30.58582849
94.62500000,  35.24289799,  35.27274735
94.87500000,  40.21782166,  40.42559650
95.12500000,  45.73369148,  46.09069730
95.37500000,  52.02779159,  52.20165471
95.62500000,  58.83124404,  58.57864655
95.87500000,  65.62148598,  65.55814004
96.12500000,  72.12783543,  72.49313113
96.37500000,  79.35668250,  79.72550550
96.62500000,  86.58308249,  87.01317935
96.87500000,  93.50275864,  94.43114143
97.12500000,  100.4877456,  100.8482266
97.37500000,  107.7924021,  107.7590200
97.62500000,  113.7632598,  113.8468672
97.87500000,  119.3597154,  119.9782422
98.12500000,  124.9545424,  124.6167592
98.37500000,  129.3750969,  129.0914912
98.62500000,  132.5512522,  132.5827921
98.87500000,  135.0933686,  135.0489512
99.12500000,  136.6185385,  137.2051153
99.37500000,  138.1669277,  137.1752834
99.62500000,  137.6138058,  137.0658261
99.87500000,  136.1510304,  136.1194954
100.1250000,  133.5035039,  133.4593514
100.3750000,  130.5678594,  129.9541370
100.6250000,  126.3763442,  125.6988418
100.8750000,  121.8560840,  121.0596069
101.1250000,  115.4285011,  115.7597457
101.3750000,  109.6853685,  109.7151394
101.6250000,  102.8085889,  102.5279526
101.8750000,  95.67500012,  95.97136413
102.1250000,  89.11947675,  88.83980858
102.3750000,  81.63743333,  81.25632398
102.6250000,  74.13035686,  73.81516062
102.8750000,  67.57140411,  66.98255059
103.1250000,  60.40332959,  60.45850550
103.3750000,  53.92869469,  54.04298662
103.6250000,  47.91704463,  48.02438306
103.8750000,  42.05578575,  42.19788972
104.1250000,  36.86905887,  36.58152664
104.3750000,  31.58671475,  31.38702908
104.6250000,  27.16767554,  27.18511496
104.8750000,  23.31207289,  23.38673655
105.1250000,  19.70027275,  19.92578997
105.3750000,  16.38991448,  16.52670963
105.6250000,  13.70760524,  13.82303424
105.8750000,  11.44615747,  11.44079854
106.1250000,  9.399469794,  9.326888277
106.3750000,  7.672634257,  7.619443860
106.6250000,  6.257201157,  6.166817497
106.8750000,  4.973786567,  4.942570431
107.1250000,  3.964640262,  4.053904240
107.3750000,  3.207947675,  3.233280112
107.6250000,  2.476233754,  2.477366225
107.8750000,  1.942583950,  1.921773234
108.1250000,  1.510000470,  1.476628221
108.3750000,  1.159396714,  1.159451355
108.6250000,  0.8988413756,  0.8956619029
108.8750000,  0.6632754548,  0.6809346447
109.1250000,  0.4938290101,  0.5073602185
109.3750000,  0.3613871486,  0.3743704651
109.6250000,  0.2814966641,  0.2837009570
109.8750000,  0.2015916881,  0.1958781808
110.1250000,  0.1301325674,  0.1442335951
110.3750000,  0.09620540952,  0.09361851439
110.6250000,  0.06595393264,  0.07961987761
110.8750000,  0.05606047297,  0.06045235237
111.1250000,  0.03930372930,  0.03400303732
111.3750000,  0.02349872519,  0.01893143799
111.6250000,  0.01941252767,  0.01705451920
111.8750000,  0.01619683531,  0.01459415236
112.1250000,  0.01198788425,  0.009711682862
112.3750000,  0.01043508207,  0.005784447787
112.6250000,  0.005452071840,  0.001589199298
112.8750000,  0.004335885356,  0.003284075217
113.1250000,  0.005172742874,  0.003854256461
113.3750000,  0.002022195003,  0.001131786405
113.6250000,  0.0006898137057,  0.0009979341846
113.8750000,  0.000000000,  0.001457699212
114.1250000,  0.000000000,  0.0006676930002
114.3750000,  0.000000000,  0.000000000
114.6250000,  0.000000000,  0.000000000
114.8750000,  0.000000000,  0.000000000
115.1250000,  0.000000000,  0.000000000
115.3750000,  0.000000000,  0.000000000
115.6250000,  0.000000000,  0.000000000
115.8750000,  0.000000000,  0.000000000
116.1250000,  0.000000000,  0.000000000
116.3750000,  0.000000000,  0.000000000
116.6250000,  0.000000000,  0.000000000
116.8750000,  0.000000000,  0.000000000
117.1250000,  0.000000000,  0.000000000
117.3750000,  0.000000000,  0.000000000
117.6250000,  0.000000000,  0.000000000
117.8750000,  0.000000000,  0.000000000
118.1250000,  0.000000000,  0.000000000
118.3750000,  0.000000000,  0.000000000
118.6250000,  0.000000000,  0.000000000
118.8750000,  0.000000000,  0.000000000
119.1250000,  0.000000000,  0.000000000
119.3750000,  0.000000000,  0.000000000
119.6250000,  0.000000000,  0.000000000
119.8750000,  0.000000000,  0.000000000
