# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  71.05543815,  77.00381702
3.000000000,  71.09647948,  76.53905947
5.000000000,  71.36854082,  76.89196730
7.000000000,  72.27435618,  77.59834877
9.000000000,  72.55887715,  77.08457124
11.00000000,  73.22732601,  77.48129728
13.00000000,  73.61180723,  78.13394258
15.00000000,  73.41557824,  78.40652431
17.00000000,  74.43869215,  79.51275238
19.00000000,  74.96375329,  78.99069509
21.00000000,  76.14926429,  80.18402137
23.00000000,  77.30904774,  81.46374940
25.00000000,  78.13151303,  83.30603161
27.00000000,  80.25323821,  84.47541680
29.00000000,  82.12626719,  87.15086359
31.00000000,  85.46534372,  88.97409622
33.00000000,  88.12033883,  90.60152618
35.00000000,  90.68097389,  93.84776094
37.00000000,  93.76656160,  96.46743488
39.00000000,  96.39327948,  99.10565370
41.00000000,  98.45910991,  100.5003063
43.00000000,  101.7547931,  102.3266376
45.00000000,  105.5948238,  106.7726187
47.00000000,  107.3525677,  107.9819449
49.00000000,  109.8227691,  110.7734843
51.00000000,  112.6192962,  114.2492665
53.00000000,  115.3618808,  115.5834674
55.00000000,  115.9813848,  116.7843616
57.00000000,  117.1946845,  118.5226135
59.00000000,  119.0206077,  118.3382909
61.00000000,  118.7452073,  117.8511948
63.00000000,  116.2612670,  117.1496254
65.00000000,  114.7458785,  114.4197298
67.00000000,  113.5154600,  113.3019171
69.00000000,  110.6117480,  111.7946177
71.00000000,  106.7217310,  107.9244578
73.00000000,  103.7885245,  104.8068004
75.00000000,  98.83504075,  100.3531703
77.00000000,  94.89391327,  96.77686281
79.00000000,  90.48911731,  92.09718213
81.00000000,  86.89595658,  89.11379160
83.00000000,  82.73247616,  86.18276497
85.00000000,  79.55278496,  82.44470506
87.00000000,  78.12194819,  80.59241293
89.00000000,  76.27637945,  77.97945177
91.00000000,  74.72632506,  77.76260198
93.00000000,  76.07255289,  77.23078554
95.00000000,  77.42995614,  77.94882092
97.00000000,  80.52053130,  80.98942983
99.00000000,  84.01269521,  84.30830119
101.0000000,  88.93090205,  87.05406810
103.0000000,  94.21657612,  91.12239130
105.0000000,  102.1412944,  97.02387373
107.0000000,  108.2092746,  103.0359592
109.0000000,  114.9809927,  108.9246335
111.0000000,  121.5795677,  114.0235316
113.0000000,  128.5234530,  119.0071128
115.0000000,  134.1847114,  123.8011214
117.0000000,  138.3820773,  126.6723572
119.0000000,  140.7665600,  128.6283737
121.0000000,  142.5921877,  129.1698102
123.0000000,  143.0450395,  128.4354508
125.0000000,  142.1236416,  126.5889956
127.0000000,  139.3822119,  124.1981933
129.0000000,  135.4623738,  121.5505218
131.0000000,  130.1254187,  116.8370080
133.0000000,  124.2519471,  112.9136502
135.0000000,  118.1135348,  109.0701555
137.0000000,  114.0175651,  105.2648565
139.0000000,  109.3701134,  100.7124740
141.0000000,  103.9823457,  95.80220166
143.0000000,  100.2124055,  93.67475597
145.0000000,  95.74902497,  89.84081478
147.0000000,  94.19750437,  88.01633308
149.0000000,  90.77101321,  87.07957437
151.0000000,  89.38858785,  86.93348332
153.0000000,  89.35889756,  86.93236484
155.0000000,  89.19692727,  87.27221552
157.0000000,  89.04436867,  89.60365931
159.0000000,  91.48987520,  92.50329623
161.0000000,  93.94021235,  94.41538320
163.0000000,  97.19014265,  97.76373418
165.0000000,  99.56961893,  100.6491853
167.0000000,  102.8303259,  103.9488208
169.0000000,  106.3641009,  108.5380163
171.0000000,  109.0975373,  111.2362380
173.0000000,  111.8853891,  112.9352922
175.0000000,  114.6347597,  116.3320320
177.0000000,  116.3923402,  117.3455754
179.0000000,  117.3472575,  118.3208776
181.0000000,  118.2627581,  118.1346919
183.0000000,  118.6745308,  118.1289454
185.0000000,  116.9581726,  116.5034825
187.0000000,  114.8601451,  113.6857647
189.0000000,  112.1100454,  111.1339220
191.0000000,  109.5773667,  107.7225782
193.0000000,  106.5638647,  103.9979483
195.0000000,  102.6216482,  101.5135577
197.0000000,  100.7611558,  98.03435277
199.0000000,  97.56236989,  95.26089945
201.0000000,  94.88219978,  92.63420719
203.0000000,  93.12156863,  89.60697096
205.0000000,  90.89451699,  88.22535220
