# Dihedral Angle (Degree),  Occurrence
1.000000000,  0.1921994171
3.000000000,  0.2053748217
5.000000000,  0.2022270632
7.000000000,  0.2562758031
9.000000000,  0.2513846546
11.00000000,  0.3152196255
13.00000000,  0.4367421411
15.00000000,  0.6277116241
17.00000000,  0.8341059363
19.00000000,  1.086415442
21.00000000,  1.413144794
23.00000000,  2.164980895
25.00000000,  3.089365076
27.00000000,  4.367756890
29.00000000,  6.229203076
31.00000000,  9.031668365
33.00000000,  13.25643214
35.00000000,  19.30607144
37.00000000,  27.81114149
39.00000000,  38.40584831
41.00000000,  54.39593105
43.00000000,  74.74364238
45.00000000,  101.8799561
47.00000000,  136.2332623
49.00000000,  176.5569943
51.00000000,  223.7264615
53.00000000,  279.1481993
55.00000000,  337.6614316
57.00000000,  398.5208600
59.00000000,  454.1589089
61.00000000,  505.7356330
63.00000000,  545.0613058
65.00000000,  572.3808768
67.00000000,  578.1269824
69.00000000,  571.0390660
71.00000000,  547.0832458
73.00000000,  511.0739643
75.00000000,  462.0335043
77.00000000,  403.8083261
79.00000000,  346.4773370
81.00000000,  288.2665600
83.00000000,  235.6836329
85.00000000,  185.9004729
87.00000000,  144.8220870
89.00000000,  111.9255429
91.00000000,  83.45051716
93.00000000,  62.48311999
95.00000000,  45.36973703
97.00000000,  32.59854019
99.00000000,  24.22709070
101.0000000,  17.94746611
103.0000000,  13.03932269
105.0000000,  9.631648017
107.0000000,  7.279115044
109.0000000,  5.590262844
111.0000000,  4.228971297
113.0000000,  3.344401195
115.0000000,  2.664320392
117.0000000,  2.141122738
119.0000000,  1.899260534
121.0000000,  1.506699117
123.0000000,  1.538104563
125.0000000,  1.344889862
127.0000000,  1.174474937
129.0000000,  1.204215316
131.0000000,  1.166128103
133.0000000,  1.152150095
135.0000000,  1.342501640
137.0000000,  1.271936601
139.0000000,  1.414216271
141.0000000,  1.531692377
143.0000000,  1.768324834
145.0000000,  1.891864318
147.0000000,  2.226872693
149.0000000,  2.549409453
151.0000000,  2.937337739
153.0000000,  3.598639204
155.0000000,  3.978860128
157.0000000,  4.691920745
159.0000000,  5.559888352
161.0000000,  6.017649211
163.0000000,  6.884332759
165.0000000,  7.672101285
167.0000000,  8.746151158
169.0000000,  9.672094391
171.0000000,  10.60959369
173.0000000,  11.26077336
175.0000000,  11.37479721
177.0000000,  11.81294917
179.0000000,  12.24643872
181.0000000,  12.60487597
183.0000000,  12.53293576
185.0000000,  11.87489090
187.0000000,  11.52851006
189.0000000,  10.54686332
191.0000000,  10.00576817
193.0000000,  9.312285626
195.0000000,  8.420710364
197.0000000,  7.606684778
199.0000000,  6.632121457
201.0000000,  5.979158074
203.0000000,  4.964487696
205.0000000,  4.349255452
207.0000000,  3.713296719
209.0000000,  3.364937348
211.0000000,  3.014877704
213.0000000,  2.640321158
215.0000000,  2.230218554
217.0000000,  2.033958764
219.0000000,  1.767997282
221.0000000,  1.529841988
223.0000000,  1.453634103
225.0000000,  1.308967643
227.0000000,  1.254461610
229.0000000,  1.239866376
231.0000000,  1.258072358
233.0000000,  1.295549268
235.0000000,  1.345431123
237.0000000,  1.551098148
239.0000000,  1.703725372
241.0000000,  1.972986327
243.0000000,  2.316859340
245.0000000,  2.722367668
247.0000000,  3.254907675
249.0000000,  4.333917502
251.0000000,  5.492424027
253.0000000,  7.388246969
255.0000000,  10.33481394
257.0000000,  13.74964809
259.0000000,  18.39386740
261.0000000,  25.01110720
263.0000000,  34.70578516
265.0000000,  46.77015976
267.0000000,  64.24657076
269.0000000,  86.21754444
271.0000000,  115.0782542
273.0000000,  150.7112621
275.0000000,  194.5715645
277.0000000,  242.6215677
279.0000000,  299.5634380
281.0000000,  362.0192901
283.0000000,  423.5208231
285.0000000,  479.5594043
287.0000000,  530.3927211
289.0000000,  571.6076667
291.0000000,  595.3869915
293.0000000,  603.4716328
295.0000000,  592.7204906
297.0000000,  564.3938215
299.0000000,  524.1003976
301.0000000,  471.3416232
303.0000000,  410.3345175
305.0000000,  348.5798430
307.0000000,  288.9810406
309.0000000,  231.7237627
311.0000000,  180.9586312
313.0000000,  139.5807892
315.0000000,  105.6321950
317.0000000,  77.39977748
319.0000000,  55.90509172
321.0000000,  39.69641196
323.0000000,  27.57677574
325.0000000,  19.86620757
327.0000000,  13.42635116
329.0000000,  9.296433696
331.0000000,  6.437075150
333.0000000,  4.525001670
335.0000000,  3.058078509
337.0000000,  2.033559928
339.0000000,  1.455044825
341.0000000,  1.135098529
343.0000000,  0.7476343800
345.0000000,  0.5244916878
347.0000000,  0.4667830975
349.0000000,  0.3950802027
351.0000000,  0.2656291264
353.0000000,  0.2760594638
355.0000000,  0.2549942620
357.0000000,  0.2404405424
359.0000000,  0.2208849999
