# Dihedral Angle (Degree),  Occurrence
1.000000000,  0.1970865435
3.000000000,  0.2292088299
5.000000000,  0.2355794793
7.000000000,  0.2383356869
9.000000000,  0.2967219386
11.00000000,  0.3560410235
13.00000000,  0.4845361611
15.00000000,  0.5893032764
17.00000000,  0.7363311280
19.00000000,  1.083854903
21.00000000,  1.558777197
23.00000000,  2.066098656
25.00000000,  3.062356485
27.00000000,  4.464517453
29.00000000,  6.381308869
31.00000000,  9.231706359
33.00000000,  13.33405364
35.00000000,  19.04113562
37.00000000,  27.67230407
39.00000000,  39.74250385
41.00000000,  56.63335397
43.00000000,  77.45097338
45.00000000,  105.5841901
47.00000000,  141.4015549
49.00000000,  182.9321686
51.00000000,  232.5803774
53.00000000,  288.9326908
55.00000000,  350.1123393
57.00000000,  411.5841336
59.00000000,  471.8096307
61.00000000,  523.6492187
63.00000000,  565.6835172
65.00000000,  591.4016987
67.00000000,  603.7620549
69.00000000,  596.5266343
71.00000000,  571.9140629
73.00000000,  532.4024069
75.00000000,  479.3043566
77.00000000,  421.9332672
79.00000000,  361.5068219
81.00000000,  299.7341192
83.00000000,  244.5054565
85.00000000,  194.0345479
87.00000000,  152.2715931
89.00000000,  116.6823911
91.00000000,  86.79986954
93.00000000,  65.23692858
95.00000000,  47.56512047
97.00000000,  34.46573441
99.00000000,  25.05475173
101.0000000,  18.42340348
103.0000000,  13.36120303
105.0000000,  9.663400696
107.0000000,  7.187149055
109.0000000,  5.633074200
111.0000000,  4.196454958
113.0000000,  3.252026657
115.0000000,  2.637246934
117.0000000,  2.150089651
119.0000000,  1.839066959
121.0000000,  1.505702275
123.0000000,  1.419520410
125.0000000,  1.402461184
127.0000000,  1.302433309
129.0000000,  1.202073826
131.0000000,  1.250599974
133.0000000,  1.319092674
135.0000000,  1.291581332
137.0000000,  1.423095847
139.0000000,  1.551625565
141.0000000,  1.724653746
143.0000000,  1.922913212
145.0000000,  2.151201098
147.0000000,  2.421058433
149.0000000,  2.828409540
151.0000000,  3.253966160
153.0000000,  4.038034083
155.0000000,  4.742110701
157.0000000,  5.461101736
159.0000000,  6.209851531
161.0000000,  7.287358363
163.0000000,  8.293272833
165.0000000,  9.152802100
167.0000000,  10.27816998
169.0000000,  10.94467391
171.0000000,  11.94466970
173.0000000,  12.76980003
175.0000000,  13.38372842
177.0000000,  13.57309513
179.0000000,  13.82596850
181.0000000,  13.80598069
183.0000000,  13.56235141
185.0000000,  13.09679016
187.0000000,  12.80356456
189.0000000,  12.10960741
191.0000000,  10.96629910
193.0000000,  10.08514932
195.0000000,  9.221413218
197.0000000,  8.385860333
199.0000000,  7.270080475
201.0000000,  6.233110911
203.0000000,  5.424099879
205.0000000,  4.637964386
207.0000000,  3.887675442
209.0000000,  3.576914691
211.0000000,  3.001462385
213.0000000,  2.667033031
215.0000000,  2.184851322
217.0000000,  1.972097442
219.0000000,  1.749846510
221.0000000,  1.590675388
223.0000000,  1.493860782
225.0000000,  1.421102102
227.0000000,  1.341710908
229.0000000,  1.327223782
231.0000000,  1.322045144
233.0000000,  1.305404294
235.0000000,  1.436310866
237.0000000,  1.509458655
239.0000000,  1.502513620
241.0000000,  1.846146739
243.0000000,  2.147483139
245.0000000,  2.568065773
247.0000000,  3.173228756
249.0000000,  4.114014614
251.0000000,  5.444939410
253.0000000,  7.418047793
255.0000000,  9.546697574
257.0000000,  13.03567224
259.0000000,  17.69930274
261.0000000,  24.54409828
263.0000000,  33.19915354
265.0000000,  45.22239673
267.0000000,  61.32260482
269.0000000,  82.50309939
271.0000000,  109.9285911
273.0000000,  143.4736290
275.0000000,  185.7022883
277.0000000,  233.5493982
279.0000000,  285.0083190
281.0000000,  343.9615538
283.0000000,  400.9041872
285.0000000,  455.9346614
287.0000000,  506.1442538
289.0000000,  545.3961281
291.0000000,  568.2631364
293.0000000,  578.4642165
295.0000000,  567.9054713
297.0000000,  541.2592303
299.0000000,  502.0834099
301.0000000,  452.2535767
303.0000000,  395.7669170
305.0000000,  336.2212086
307.0000000,  278.5229590
309.0000000,  225.0662270
311.0000000,  177.2757782
313.0000000,  135.9095309
315.0000000,  103.1363668
317.0000000,  75.65722465
319.0000000,  55.20201841
321.0000000,  39.19226574
323.0000000,  27.23407867
325.0000000,  19.13904360
327.0000000,  13.14926511
329.0000000,  9.011283253
331.0000000,  6.444029095
333.0000000,  4.501799700
335.0000000,  2.946901525
337.0000000,  2.121429599
339.0000000,  1.474886446
341.0000000,  1.120642110
343.0000000,  0.7868329244
345.0000000,  0.5577008253
347.0000000,  0.4914387214
349.0000000,  0.3122855756
351.0000000,  0.2728572269
353.0000000,  0.2963530452
355.0000000,  0.2503592940
357.0000000,  0.1780423685
359.0000000,  0.1749468259
