# Dihedral Angle (Degree),  Occurrence
1.000000000,  0.1853391851
3.000000000,  0.1963886943
5.000000000,  0.2244118118
7.000000000,  0.2438123590
9.000000000,  0.3068488039
11.00000000,  0.3623609269
13.00000000,  0.4409672440
15.00000000,  0.5910027678
17.00000000,  0.7752384529
19.00000000,  1.014293013
21.00000000,  1.510102895
23.00000000,  2.319660727
25.00000000,  2.939973669
27.00000000,  4.250365131
29.00000000,  6.241241946
31.00000000,  9.206381616
33.00000000,  13.38435618
35.00000000,  19.56404026
37.00000000,  27.63278025
39.00000000,  39.69413713
41.00000000,  54.49907123
43.00000000,  76.31723777
45.00000000,  104.5782590
47.00000000,  137.1242478
49.00000000,  179.0918691
51.00000000,  228.0789070
53.00000000,  283.8589358
55.00000000,  345.1625473
57.00000000,  404.4713406
59.00000000,  466.0039810
61.00000000,  519.0030952
63.00000000,  560.2535410
65.00000000,  585.4140916
67.00000000,  597.0340599
69.00000000,  588.9538772
71.00000000,  564.5865861
73.00000000,  520.6488317
75.00000000,  472.3577151
77.00000000,  415.1463369
79.00000000,  352.9509008
81.00000000,  294.4047252
83.00000000,  236.6626231
85.00000000,  187.6772866
87.00000000,  146.2186572
89.00000000,  111.7057940
91.00000000,  83.58640975
93.00000000,  61.54660120
95.00000000,  45.54169311
97.00000000,  33.05731103
99.00000000,  23.82875120
101.0000000,  17.25940748
103.0000000,  12.84454440
105.0000000,  9.251481264
107.0000000,  7.075164942
109.0000000,  5.315520825
111.0000000,  3.977376751
113.0000000,  3.163805506
115.0000000,  2.480174649
117.0000000,  2.029430456
119.0000000,  1.694517075
121.0000000,  1.442385721
123.0000000,  1.372399996
125.0000000,  1.258008970
127.0000000,  1.220607461
129.0000000,  1.115865640
131.0000000,  1.120109838
133.0000000,  1.167154730
135.0000000,  1.256700107
137.0000000,  1.416215133
139.0000000,  1.608010909
141.0000000,  1.722388960
143.0000000,  1.865646728
145.0000000,  2.169118646
147.0000000,  2.568054380
149.0000000,  2.911151674
151.0000000,  3.275981761
153.0000000,  3.918835351
155.0000000,  4.649542376
157.0000000,  5.236692927
159.0000000,  5.986364004
161.0000000,  7.119099375
163.0000000,  7.886142298
165.0000000,  8.641894361
167.0000000,  9.385568809
169.0000000,  10.53354928
171.0000000,  11.71215385
173.0000000,  12.32498055
175.0000000,  12.82671744
177.0000000,  12.91879383
179.0000000,  13.25358558
181.0000000,  13.43059784
183.0000000,  13.23837896
185.0000000,  12.98427928
187.0000000,  12.16402851
189.0000000,  11.24368858
191.0000000,  10.24269382
193.0000000,  9.562562876
195.0000000,  8.453187235
197.0000000,  7.664832873
199.0000000,  6.817554440
201.0000000,  5.943111050
203.0000000,  5.289658128
205.0000000,  4.697317015
207.0000000,  3.992026239
209.0000000,  3.190982945
211.0000000,  2.812499936
213.0000000,  2.513727837
215.0000000,  2.175713657
217.0000000,  1.807825161
219.0000000,  1.595659091
221.0000000,  1.396223227
223.0000000,  1.393310088
225.0000000,  1.280686993
227.0000000,  1.235360239
229.0000000,  1.240414474
231.0000000,  1.187067384
233.0000000,  1.214729473
235.0000000,  1.278920774
237.0000000,  1.413877246
239.0000000,  1.478590689
241.0000000,  1.649354232
243.0000000,  2.218121358
245.0000000,  2.610697390
247.0000000,  3.387434788
249.0000000,  4.150101146
251.0000000,  5.527490904
253.0000000,  7.293857092
255.0000000,  9.867383414
257.0000000,  13.33503544
259.0000000,  18.30342467
261.0000000,  25.12366692
263.0000000,  34.09276190
265.0000000,  47.21171412
267.0000000,  64.07174278
269.0000000,  85.98281420
271.0000000,  113.8167564
273.0000000,  148.8730041
275.0000000,  191.2331438
277.0000000,  242.3629234
279.0000000,  297.3327161
281.0000000,  356.1657468
283.0000000,  416.5490697
285.0000000,  475.2049656
287.0000000,  523.8375663
289.0000000,  560.3562766
291.0000000,  583.6368651
293.0000000,  590.7124365
295.0000000,  578.3129168
297.0000000,  550.1272609
299.0000000,  509.6116069
301.0000000,  456.6849717
303.0000000,  399.0440625
305.0000000,  336.2377195
307.0000000,  277.2530657
309.0000000,  223.8965296
311.0000000,  175.2815773
313.0000000,  133.4584875
315.0000000,  99.69984941
317.0000000,  73.51881866
319.0000000,  53.19772565
321.0000000,  37.84902589
323.0000000,  26.95274098
325.0000000,  18.56644706
327.0000000,  12.78453569
329.0000000,  8.843470676
331.0000000,  6.251869607
333.0000000,  4.298483471
335.0000000,  2.771683878
337.0000000,  1.838106380
339.0000000,  1.438602883
341.0000000,  1.074495005
343.0000000,  0.8901195526
345.0000000,  0.5579228886
347.0000000,  0.4037158017
349.0000000,  0.3095856040
351.0000000,  0.2954973588
353.0000000,  0.2426946218
355.0000000,  0.1947485323
357.0000000,  0.2041608429
359.0000000,  0.2367928248
