dt,Temp,rmse[Temp],PotEng,rmse[PotEng],Press,rmse[Press],MolPress,rmse[MolPress]
0.5,296.50976576163100,1.8874162677251446E-002,10933.307895459582,15.567838351088810,276.53712912559479,16.202265498566259,281.92464518446587,18.749027672389751
01,296.50191602311781,1.8729874067802157E-002,10962.541902534304,28.442363394669961,333.65152924410501,17.203645919685087,339.45475691309474,26.847344767153025
03,296.11618163297948,1.8813138479408267E-002,10875.145141348528,37.793317073719642,277.08476439864927,16.898801301577919,274.53733510797804,30.827629420642740
06,296.11819938706179,1.8836640639929073E-002,10899.874401100944,29.781279436484876,282.12920126737868,9.9715439782203195,285.60852207234910,13.358021375755969
09,296.08350772448813,1.8749968734057987E-002,10922.867617967429,12.765903435503022,337.35042560809467,10.742659391645168,342.47582359037034,15.166989100449751
15,296.24810954654419,1.8986208296842343E-002,10932.913946739827,19.797096203793291,276.03624585782984,20.104047886668116,290.92586293070536,29.643593949055280
30,297.12780957104928,1.9455746502162617E-002,10949.932855346304,19.740684817446478,294.66751792362095,13.211032816819330,312.55473488039422,19.918853520976842
45,298.99169990777671,1.8945586745659538E-002,10959.382064111725,15.347197538473793,290.36440992279501,13.185886964030672,294.53321331666689,15.518006474803954
90,311.15981826366203,2.1850074638363998E-002,11011.766036348949,28.436672549463371,341.37931632160814,19.804428700298971,355.09871374174520,26.449076429480293
