# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  73.90524726,  72.26015317
3.000000000,  75.12790038,  72.84181587
5.000000000,  75.34824206,  72.42928182
7.000000000,  74.46359046,  72.73367752
9.000000000,  75.91302406,  72.98579436
11.00000000,  76.39049253,  73.14555833
13.00000000,  75.86924549,  73.94008314
15.00000000,  77.31117765,  74.67971146
17.00000000,  78.13786555,  75.54996800
19.00000000,  78.89055035,  76.55121788
21.00000000,  80.89091510,  78.08619017
23.00000000,  83.11150237,  79.12871988
25.00000000,  84.62420652,  80.36434167
27.00000000,  87.21974657,  83.03111507
29.00000000,  89.44936269,  85.21038177
31.00000000,  92.30920586,  87.99148086
33.00000000,  94.40310849,  90.97796852
35.00000000,  97.81320524,  93.29390284
37.00000000,  100.4710546,  95.87701596
39.00000000,  104.0521358,  97.93648264
41.00000000,  107.9558793,  101.1638505
43.00000000,  111.7537935,  104.3589102
45.00000000,  115.2796380,  107.7468359
47.00000000,  118.6880067,  111.1302366
49.00000000,  121.1873692,  113.7977766
51.00000000,  124.4985741,  116.1793899
53.00000000,  126.1395269,  118.7108858
55.00000000,  129.3545287,  120.9073894
57.00000000,  130.8142433,  120.1617460
59.00000000,  132.7771277,  121.2048875
61.00000000,  133.2394381,  121.3636956
63.00000000,  131.4400441,  120.2596375
65.00000000,  130.1851967,  119.1054126
67.00000000,  128.1434145,  116.4856039
69.00000000,  125.3870108,  114.1746108
71.00000000,  121.3054403,  110.5188381
73.00000000,  116.9869514,  106.8449410
75.00000000,  113.3043274,  101.5443352
77.00000000,  108.4515339,  97.53584540
79.00000000,  103.1725444,  93.20983933
81.00000000,  99.12079321,  88.90282837
83.00000000,  94.62503041,  85.61047935
85.00000000,  89.81696730,  82.26931208
87.00000000,  87.91160937,  79.01118343
89.00000000,  85.93407791,  76.78018295
91.00000000,  83.44566572,  76.09938924
93.00000000,  83.62345696,  76.60811140
95.00000000,  84.45646272,  76.99390530
97.00000000,  85.99180997,  78.52677581
99.00000000,  88.70169183,  81.16757329
101.0000000,  92.82365258,  85.18591696
103.0000000,  97.08764044,  90.20579426
105.0000000,  102.8466700,  94.96128629
107.0000000,  108.1907153,  99.63690789
109.0000000,  113.5501889,  106.1791336
111.0000000,  120.1690121,  113.0745861
113.0000000,  125.2939513,  117.5937951
115.0000000,  129.3730484,  121.2726768
117.0000000,  131.9743642,  124.0797198
119.0000000,  132.6452806,  126.0312609
121.0000000,  133.2362862,  126.9605237
123.0000000,  132.3172585,  127.5872487
125.0000000,  129.7905343,  126.3580662
127.0000000,  125.6745222,  122.6375287
129.0000000,  123.5267635,  120.3352672
131.0000000,  118.5513097,  117.2490975
133.0000000,  112.5210369,  112.3501502
135.0000000,  107.7144124,  107.9967752
137.0000000,  102.6415748,  104.5964191
139.0000000,  97.40773935,  100.1044876
141.0000000,  93.61980439,  95.71471064
143.0000000,  90.80369719,  92.76916850
145.0000000,  87.65958205,  90.83660362
147.0000000,  85.01684019,  89.22180092
149.0000000,  83.84239298,  87.14829551
151.0000000,  82.30680193,  87.76454551
153.0000000,  82.47720941,  88.07926501
155.0000000,  83.37026507,  88.98610729
157.0000000,  85.05645141,  91.22779959
159.0000000,  86.99032670,  93.06412976
161.0000000,  89.40217066,  96.36961211
163.0000000,  91.52153304,  99.92515724
165.0000000,  94.80633538,  102.0314944
167.0000000,  98.72016580,  105.7991055
169.0000000,  101.3436699,  109.5063766
171.0000000,  105.8671719,  111.8781605
173.0000000,  106.9386403,  114.1078276
175.0000000,  109.2000709,  116.3855009
177.0000000,  110.7619100,  116.8926483
179.0000000,  110.7979841,  117.3482689
181.0000000,  111.4313205,  116.4751116
183.0000000,  109.8590893,  116.1269838
185.0000000,  108.4344186,  115.1024853
187.0000000,  107.9049787,  111.8748293
189.0000000,  105.1275375,  110.1182148
191.0000000,  101.6506640,  106.3274034
193.0000000,  99.18284138,  104.0084358
195.0000000,  95.60547443,  100.1848011
197.0000000,  93.65513804,  96.25372427
199.0000000,  89.62396113,  93.49567347
201.0000000,  87.72551743,  91.21536621
203.0000000,  85.27219537,  89.91776684
205.0000000,  83.02487434,  88.33968947
207.0000000,  83.29936028,  87.52202422
209.0000000,  84.36664168,  88.15702197
211.0000000,  84.23951473,  89.40716938
213.0000000,  85.05636851,  90.02528868
215.0000000,  88.18608221,  91.84463128
217.0000000,  90.76524942,  95.68631146
219.0000000,  94.36163236,  100.2764704
221.0000000,  97.95206674,  104.5528739
223.0000000,  103.1462373,  109.7492130
225.0000000,  108.4091768,  114.2081553
227.0000000,  112.5546693,  119.0860545
229.0000000,  117.2096680,  123.9394813
231.0000000,  121.1132732,  128.2234897
233.0000000,  125.7424946,  131.9792343
235.0000000,  127.5621377,  134.4470477
237.0000000,  128.3729136,  136.3733338
239.0000000,  129.8876873,  136.3358196
241.0000000,  129.2728846,  135.3627374
243.0000000,  127.2763491,  134.1284883
245.0000000,  123.6143611,  131.8246373
247.0000000,  118.6516494,  126.8772778
249.0000000,  114.3394381,  120.4666268
251.0000000,  108.7858026,  115.6222704
253.0000000,  102.2865042,  108.7133100
255.0000000,  96.30317463,  102.3319703
257.0000000,  91.14813175,  98.25133477
259.0000000,  86.62931205,  92.65538961
261.0000000,  83.34164103,  87.90958672
263.0000000,  80.15487786,  84.99693185
265.0000000,  78.09972700,  81.98819053
267.0000000,  76.70306150,  81.06746399
269.0000000,  76.99631355,  80.70532706
271.0000000,  77.47983171,  83.10673140
273.0000000,  79.76323363,  84.67885720
275.0000000,  81.79202767,  86.16223075
277.0000000,  85.27455490,  90.26883425
279.0000000,  88.93977397,  92.71866484
281.0000000,  92.49816024,  96.80204809
283.0000000,  97.32280839,  101.2835690
285.0000000,  101.8777847,  105.6319122
287.0000000,  105.5994759,  110.1160331
289.0000000,  109.5825821,  113.3712849
291.0000000,  112.7632941,  116.2470240
293.0000000,  115.4533616,  118.7554623
295.0000000,  118.3914026,  120.8808343
297.0000000,  118.7907532,  122.8738365
299.0000000,  119.1468560,  123.9209018
301.0000000,  120.1073888,  123.3853812
303.0000000,  119.4427427,  121.7796973
305.0000000,  117.3623468,  121.0023167
307.0000000,  114.6864424,  118.3995463
309.0000000,  113.2962981,  115.7854290
311.0000000,  112.4498238,  112.3182585
313.0000000,  108.2136238,  109.4798393
315.0000000,  104.9748202,  106.6284427
317.0000000,  103.1545199,  103.8632922
319.0000000,  99.76370397,  101.2946821
321.0000000,  97.67676647,  98.24799340
323.0000000,  94.96433743,  95.41670173
325.0000000,  92.28139032,  92.96307411
327.0000000,  89.95130978,  89.48186240
329.0000000,  87.69176437,  86.98466991
331.0000000,  85.33637461,  85.36027869
333.0000000,  82.82585876,  82.68459404
335.0000000,  80.77347981,  81.20084683
337.0000000,  79.74557838,  79.56920639
339.0000000,  78.24075606,  78.11308824
341.0000000,  77.77446135,  75.80479170
343.0000000,  76.55584241,  75.21508958
345.0000000,  75.74526087,  74.65547626
347.0000000,  74.55987638,  74.17865675
349.0000000,  74.61315465,  73.75728365
351.0000000,  73.95089450,  72.79497438
353.0000000,  74.37700086,  73.81202830
355.0000000,  74.39924664,  72.83405397
357.0000000,  73.96187444,  72.61353171
359.0000000,  74.88782932,  72.55854941
