# Distance [pm],  g(r),  g(r)
80.12500000,  0.000000000,  0.000000000
80.37500000,  0.000000000,  0.000000000
80.62500000,  0.000000000,  0.000000000
80.87500000,  0.000000000,  0.000000000
81.12500000,  0.000000000,  0.000000000
81.37500000,  0.000000000,  0.000000000
81.62500000,  0.000000000,  0.000000000
81.87500000,  0.000000000,  0.000000000
82.12500000,  0.000000000,  0.000000000
82.37500000,  0.000000000,  0.000000000
82.62500000,  0.000000000,  0.000000000
82.87500000,  0.000000000,  0.000000000
83.12500000,  0.000000000,  0.000000000
83.37500000,  0.000000000,  0.000000000
83.62500000,  0.000000000,  0.000000000
83.87500000,  0.000000000,  0.000000000
84.12500000,  0.0006547684075,  0.000000000
84.37500000,  0.0003051547987,  0.000000000
84.62500000,  6.860426635E-05,  0.0004462148316
84.87500000,  0.0008913189398,  0.0005758671278
85.12500000,  0.000000000,  0.0008977644529
85.37500000,  0.0008129785434,  0.0002342211725
85.62500000,  0.001201267962,  0.001910357272
85.87500000,  0.002295617368,  0.003818414239
86.12500000,  0.007802183973,  0.0008097368560
86.37500000,  0.006401733098,  0.003544142014
86.62500000,  0.008550626131,  0.005879041505
86.87500000,  0.01047941963,  0.01296984191
87.12500000,  0.01263438250,  0.01433782659
87.37500000,  0.02570675338,  0.02091286530
87.62500000,  0.04202826796,  0.04100689471
87.87500000,  0.05124512831,  0.05563099107
88.12500000,  0.06402004544,  0.07047515421
88.37500000,  0.09546790069,  0.09699429119
88.62500000,  0.1284518008,  0.1298497073
88.87500000,  0.1840527519,  0.1988131656
89.12500000,  0.2498721502,  0.2546961807
89.37500000,  0.3415985797,  0.3361270030
89.62500000,  0.4687923325,  0.4364476931
89.87500000,  0.6187899958,  0.6079365031
90.12500000,  0.8027499815,  0.7854225976
90.37500000,  1.102296471,  1.047104153
90.62500000,  1.379197450,  1.387453357
90.87500000,  1.779647432,  1.728015025
91.12500000,  2.332669191,  2.272433173
91.37500000,  2.928931149,  2.927137315
91.62500000,  3.671670075,  3.716661441
91.87500000,  4.637316221,  4.774775115
92.12500000,  5.874350647,  5.900900443
92.37500000,  7.302142786,  7.280280069
92.62500000,  8.971957458,  9.024737920
92.87500000,  10.99687362,  10.91644985
93.12500000,  13.23530409,  13.32205981
93.37500000,  15.75083104,  15.97825341
93.62500000,  18.92802123,  18.81141009
93.87500000,  22.31786283,  22.29214062
94.12500000,  26.16674490,  26.18370123
94.37500000,  30.82360106,  30.21035975
94.62500000,  35.39237991,  35.10720696
94.87500000,  40.83548434,  40.24312108
95.12500000,  46.59667737,  46.39091276
95.37500000,  52.30522218,  52.58576249
95.62500000,  58.84093454,  59.04889276
95.87500000,  65.94925818,  65.54069635
96.12500000,  72.68018486,  72.55357891
96.37500000,  79.70729963,  79.58646764
96.62500000,  86.97525873,  87.02373536
96.87500000,  94.03083696,  94.24557624
97.12500000,  100.5889644,  100.8641620
97.37500000,  107.6782466,  107.2206004
97.62500000,  114.1038505,  113.8977222
97.87500000,  119.8389618,  119.6755379
98.12500000,  125.1399583,  124.8693816
98.37500000,  129.3988836,  129.4794253
98.62500000,  132.7517360,  132.6781197
98.87500000,  135.7667761,  135.7275915
99.12500000,  137.0335198,  137.2609596
99.37500000,  137.1912477,  137.8938435
99.62500000,  137.1201009,  136.9419655
99.87500000,  136.0487551,  135.7631197
100.1250000,  133.3322786,  133.4047600
100.3750000,  129.9172329,  129.8802805
100.6250000,  125.6079156,  126.0777897
100.8750000,  121.1769416,  120.9361177
101.1250000,  115.5005608,  115.2951162
101.3750000,  108.8884620,  109.4813381
101.6250000,  102.1988217,  103.1027678
101.8750000,  95.45280496,  95.85814185
102.1250000,  88.34742325,  88.37529493
102.3750000,  81.29516000,  81.17683426
102.6250000,  74.77321053,  74.22619495
102.8750000,  67.20733422,  67.15190574
103.1250000,  60.37308214,  60.51383497
103.3750000,  53.81856654,  53.93968994
103.6250000,  47.76667280,  47.76931228
103.8750000,  41.68900413,  42.10439482
104.1250000,  36.49655576,  36.58386846
104.3750000,  31.81399796,  31.70810458
104.6250000,  27.30899918,  27.35616085
104.8750000,  23.09446868,  22.91498892
105.1250000,  19.78055661,  19.62031466
105.3750000,  16.55309238,  16.36832839
105.6250000,  13.59790724,  13.85521237
105.8750000,  11.16957066,  11.29174415
106.1250000,  9.351315744,  9.419030399
106.3750000,  7.570971783,  7.685179510
106.6250000,  6.207085064,  6.121770575
106.8750000,  5.016939400,  4.942502507
107.1250000,  3.979457107,  3.943622635
107.3750000,  3.103855198,  3.084495580
107.6250000,  2.534209144,  2.465231419
107.8750000,  1.908568440,  1.879307168
108.1250000,  1.448033253,  1.470068391
108.3750000,  1.125977039,  1.116088941
108.6250000,  0.8549193893,  0.8820529000
108.8750000,  0.6290324139,  0.6488568063
109.1250000,  0.4740588212,  0.4975620873
109.3750000,  0.3548038126,  0.3854804668
109.6250000,  0.2584799018,  0.2969581189
109.8750000,  0.2006146947,  0.1806840267
110.1250000,  0.1490658122,  0.1475335188
110.3750000,  0.1085509535,  0.1086908572
110.6250000,  0.08370794254,  0.08791301658
110.8750000,  0.05784427522,  0.06117900021
111.1250000,  0.03599906675,  0.04002748662
111.3750000,  0.02759161632,  0.02936436037
111.6250000,  0.02263498752,  0.01847259788
111.8750000,  0.01336418563,  0.01221068116
112.1250000,  0.006303575218,  0.007413648317
112.3750000,  0.001492549598,  0.009584413832
112.6250000,  0.004872061227,  0.004839588671
112.8750000,  0.005294305954,  0.003635155082
113.1250000,  0.001796263595,  0.001851076507
113.3750000,  0.001321038229,  0.002643416384
113.6250000,  0.002046737435,  0.0003051231405
113.8750000,  0.0003443660622,  0.000000000
114.1250000,  0.000000000,  0.0009210742181
114.3750000,  0.000000000,  3.884898805E-05
114.6250000,  0.000000000,  0.000000000
114.8750000,  0.000000000,  0.000000000
115.1250000,  0.000000000,  0.000000000
115.3750000,  0.000000000,  0.000000000
115.6250000,  0.000000000,  0.000000000
115.8750000,  0.000000000,  0.000000000
116.1250000,  0.000000000,  0.000000000
116.3750000,  0.000000000,  0.000000000
116.6250000,  0.000000000,  0.000000000
116.8750000,  0.000000000,  0.000000000
117.1250000,  0.000000000,  0.000000000
117.3750000,  0.000000000,  0.000000000
117.6250000,  0.000000000,  0.000000000
117.8750000,  0.000000000,  0.000000000
118.1250000,  0.000000000,  0.000000000
118.3750000,  0.000000000,  0.000000000
118.6250000,  0.000000000,  0.000000000
118.8750000,  0.000000000,  0.000000000
119.1250000,  0.000000000,  0.000000000
119.3750000,  0.000000000,  0.000000000
119.6250000,  0.000000000,  0.000000000
119.8750000,  0.000000000,  0.000000000
