# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  74.16674134,  76.86883929
3.000000000,  74.05230646,  76.68679852
5.000000000,  74.55945240,  77.25768306
7.000000000,  74.56489423,  76.95442550
9.000000000,  75.40169280,  76.61094711
11.00000000,  75.57231919,  76.28938852
13.00000000,  75.48417867,  77.38916599
15.00000000,  76.59336013,  78.38824802
17.00000000,  76.95914348,  78.50979289
19.00000000,  77.36072330,  79.21687334
21.00000000,  78.59961723,  79.97960670
23.00000000,  79.85595862,  82.54008947
25.00000000,  81.21195356,  84.44700602
27.00000000,  81.64679653,  85.36536970
29.00000000,  83.92415529,  87.02532061
31.00000000,  85.68730079,  89.14567676
33.00000000,  88.00269228,  91.60411823
35.00000000,  90.96730413,  93.39969734
37.00000000,  93.76565651,  96.13183087
39.00000000,  96.70831848,  98.70809201
41.00000000,  98.82992158,  102.3414808
43.00000000,  101.3779469,  106.2691771
45.00000000,  104.3996696,  108.9391053
47.00000000,  107.0588417,  111.8841648
49.00000000,  111.1297921,  114.5864384
51.00000000,  112.8188848,  118.8854537
53.00000000,  115.2292801,  119.9892692
55.00000000,  117.2891702,  121.7447896
57.00000000,  119.7368653,  123.9694935
59.00000000,  121.3429807,  123.4707193
61.00000000,  120.1653115,  124.2734163
63.00000000,  118.3470956,  124.3580111
65.00000000,  118.0958072,  121.8721145
67.00000000,  117.0686530,  120.0779780
69.00000000,  112.9161301,  118.1199298
71.00000000,  110.1823920,  114.0062094
73.00000000,  105.3403989,  110.0803466
75.00000000,  100.6765405,  106.6779391
77.00000000,  96.80158942,  101.9181768
79.00000000,  91.87889607,  96.21712471
81.00000000,  87.50575098,  93.04371876
83.00000000,  83.28781098,  89.65993450
85.00000000,  80.45796836,  86.52744852
87.00000000,  78.73945176,  84.09988255
89.00000000,  76.50007209,  82.93832885
91.00000000,  76.09711655,  81.47596368
93.00000000,  75.79093159,  81.59988972
95.00000000,  76.62016914,  83.01537060
97.00000000,  78.93334867,  85.37431820
99.00000000,  83.04280186,  88.48650502
101.0000000,  86.74692635,  92.98648814
103.0000000,  92.94703914,  98.54584647
105.0000000,  98.83519567,  104.7796628
107.0000000,  105.7483027,  111.3687009
109.0000000,  111.7160347,  117.4287743
111.0000000,  118.7713849,  124.4516103
113.0000000,  124.5408554,  129.2569852
115.0000000,  128.7381460,  132.7686377
117.0000000,  132.4038830,  135.4834964
119.0000000,  135.5237809,  137.7149925
121.0000000,  137.7971607,  138.5290206
123.0000000,  136.3417008,  136.6557375
125.0000000,  132.8891229,  135.0388135
127.0000000,  130.8329053,  130.7802405
129.0000000,  126.5610110,  126.6723411
131.0000000,  122.3652479,  121.8877238
133.0000000,  118.4954607,  117.0231383
135.0000000,  112.5089007,  111.4639674
137.0000000,  106.3326519,  105.3562309
139.0000000,  101.7302710,  99.93887957
141.0000000,  97.57184619,  95.69357169
143.0000000,  92.97581802,  90.84879457
145.0000000,  90.73870181,  88.00167148
147.0000000,  88.37726145,  86.22063921
149.0000000,  85.99812390,  85.02658832
151.0000000,  84.57904819,  84.56660387
153.0000000,  84.82165088,  83.69135687
155.0000000,  85.43404175,  83.90196470
157.0000000,  86.88907271,  85.88910721
159.0000000,  88.80505764,  87.33155405
161.0000000,  91.73772588,  89.31998648
163.0000000,  95.06070999,  92.41244878
165.0000000,  98.95317404,  95.11568887
167.0000000,  101.6032379,  98.44425994
169.0000000,  104.6599043,  100.4707357
171.0000000,  108.6925696,  102.3896285
173.0000000,  110.7996610,  105.1032607
175.0000000,  112.7625895,  107.2918783
177.0000000,  114.8958491,  108.0951600
179.0000000,  115.7977468,  108.0668725
181.0000000,  115.4117594,  108.0460473
183.0000000,  115.8084974,  107.3449091
185.0000000,  114.9870291,  105.0123016
187.0000000,  113.6484491,  103.3898988
189.0000000,  110.9166647,  100.5080992
191.0000000,  108.0861613,  97.89932812
193.0000000,  105.8815838,  95.26786277
195.0000000,  101.4406592,  91.73619995
197.0000000,  98.91778703,  89.08586180
199.0000000,  95.68030300,  86.36352051
201.0000000,  93.02143325,  83.46239503
203.0000000,  90.82835464,  81.79536790
205.0000000,  89.98535744,  80.47635816
207.0000000,  87.86958928,  79.69185196
209.0000000,  87.31049140,  80.35249209
211.0000000,  89.39615565,  80.98700885
213.0000000,  90.22550383,  82.31769722
215.0000000,  92.09473475,  84.95163916
217.0000000,  94.17244521,  87.74045619
219.0000000,  97.19070747,  92.54555017
221.0000000,  101.9224879,  96.35320172
223.0000000,  106.4121371,  100.3946720
225.0000000,  112.0125780,  105.2723038
227.0000000,  115.8926569,  111.7232570
229.0000000,  121.2876364,  116.4601344
231.0000000,  125.2988079,  121.4227983
233.0000000,  130.4901324,  123.6164268
235.0000000,  134.8702985,  127.6241072
237.0000000,  136.8408960,  130.9426132
239.0000000,  137.3301862,  132.1225567
241.0000000,  137.8796133,  131.1957107
243.0000000,  136.6834857,  130.0904210
245.0000000,  132.1069675,  126.9149090
247.0000000,  128.3982445,  123.4565128
249.0000000,  122.3272157,  118.0333271
251.0000000,  116.1902723,  111.1550565
253.0000000,  109.1914933,  105.3927623
255.0000000,  104.1497562,  100.2368770
257.0000000,  97.44325755,  94.83094223
259.0000000,  92.15640048,  88.86136427
261.0000000,  88.79002288,  85.60806584
263.0000000,  84.90189914,  82.43780535
265.0000000,  81.27430917,  79.80946803
267.0000000,  79.27178977,  79.40840628
269.0000000,  80.49669979,  79.65202717
271.0000000,  79.60665009,  80.38382817
273.0000000,  80.31901732,  81.77991625
275.0000000,  84.23115514,  84.52578017
277.0000000,  86.05849866,  88.49937886
279.0000000,  90.37703903,  93.05989176
281.0000000,  93.87141121,  97.59083643
283.0000000,  98.99521475,  102.2596690
285.0000000,  102.2687593,  106.9896968
287.0000000,  106.9535669,  110.9137316
289.0000000,  110.7608316,  113.6830459
291.0000000,  114.3467137,  117.9977408
293.0000000,  116.6173039,  121.4161462
295.0000000,  120.1797981,  123.5819986
297.0000000,  119.8348372,  125.1694639
299.0000000,  120.8601324,  125.6467553
301.0000000,  121.1942562,  124.8184571
303.0000000,  120.7331534,  125.2184514
305.0000000,  119.4378072,  123.9464922
307.0000000,  118.0303888,  120.2678980
309.0000000,  116.3903761,  118.4822494
311.0000000,  113.4866198,  114.8778447
313.0000000,  110.9118384,  112.2938718
315.0000000,  107.5931065,  109.6567597
317.0000000,  103.9743960,  105.6095789
319.0000000,  100.6673993,  102.4287515
321.0000000,  97.79594121,  100.9191223
323.0000000,  94.80209176,  96.58463898
325.0000000,  91.42226953,  93.04467077
327.0000000,  89.33825647,  90.44665632
329.0000000,  87.28270107,  88.71458144
331.0000000,  85.23326345,  86.51892408
333.0000000,  83.34393586,  83.85915330
335.0000000,  81.08928409,  81.97843809
337.0000000,  79.79291031,  80.80651224
339.0000000,  78.37746237,  79.49637586
341.0000000,  78.05788340,  78.71944691
343.0000000,  76.42720318,  77.81051837
345.0000000,  75.55440085,  77.81606651
347.0000000,  74.89869890,  76.94252651
349.0000000,  75.70488972,  76.46041756
351.0000000,  74.93963202,  76.90759112
353.0000000,  74.04668792,  76.42802456
355.0000000,  73.92271425,  76.05767265
357.0000000,  73.74497699,  76.24125245
359.0000000,  74.30568744,  76.72387504
