# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  73.51035626,  73.94070666
3.000000000,  73.58614594,  73.13095010
5.000000000,  73.24753102,  72.42087843
7.000000000,  73.04321993,  72.24921492
9.000000000,  74.29714670,  72.65966098
11.00000000,  74.04869608,  72.77274131
13.00000000,  74.08211145,  73.73900780
15.00000000,  74.74672296,  73.15564603
17.00000000,  74.92609211,  73.39111947
19.00000000,  76.31220091,  74.46970117
21.00000000,  76.38784070,  75.38944930
23.00000000,  77.44886569,  76.07682731
25.00000000,  78.24447967,  77.89579746
27.00000000,  81.24128794,  79.38564458
29.00000000,  82.73529508,  81.99893435
31.00000000,  84.85231613,  83.05833477
33.00000000,  86.28971440,  85.99973191
35.00000000,  89.01334747,  88.49314151
37.00000000,  91.30827911,  91.91897775
39.00000000,  94.07353223,  94.49754913
41.00000000,  97.03322030,  98.04176747
43.00000000,  101.0795440,  100.8968254
45.00000000,  103.7427252,  103.9196087
47.00000000,  108.1060730,  107.0104172
49.00000000,  110.5319375,  110.2300295
51.00000000,  112.7959925,  113.6786672
53.00000000,  116.1089487,  116.7046410
55.00000000,  117.9391047,  119.2730043
57.00000000,  119.1097405,  120.5322130
59.00000000,  120.8413201,  121.4687453
61.00000000,  120.1265749,  122.2042007
63.00000000,  118.8275780,  121.9015092
65.00000000,  117.2673107,  120.7089730
67.00000000,  116.0529948,  119.2939110
69.00000000,  112.4141205,  116.2747193
71.00000000,  109.6961222,  113.3474929
73.00000000,  105.6903504,  109.3230855
75.00000000,  100.5677603,  104.6922305
77.00000000,  96.33971793,  99.80772237
79.00000000,  92.04185165,  94.56773697
81.00000000,  87.74123350,  90.61581536
83.00000000,  83.94338693,  87.65839403
85.00000000,  81.77356219,  84.36934410
87.00000000,  79.56369705,  81.31896679
89.00000000,  76.81861404,  79.17785749
91.00000000,  75.16386315,  77.88203230
93.00000000,  76.06919792,  77.99031922
95.00000000,  77.63937728,  78.82757673
97.00000000,  79.77511502,  81.57802176
99.00000000,  84.24888389,  84.70844579
101.0000000,  88.93902806,  89.14572343
103.0000000,  93.86752115,  93.47783423
105.0000000,  100.5166708,  100.3971998
107.0000000,  107.7441526,  106.3470920
109.0000000,  113.7135449,  112.3973534
111.0000000,  119.2421553,  118.3115742
113.0000000,  125.1504428,  124.1720616
115.0000000,  129.4287903,  127.2653087
117.0000000,  133.0861666,  129.9756358
119.0000000,  134.4503302,  131.3892261
121.0000000,  135.3516887,  132.0565025
123.0000000,  134.5601575,  131.1899316
125.0000000,  132.1236398,  128.7210905
127.0000000,  128.3303464,  125.1211573
129.0000000,  124.2608953,  119.8453646
131.0000000,  120.0575908,  116.5101235
133.0000000,  114.8557973,  110.9740238
135.0000000,  109.9872384,  107.0501744
137.0000000,  105.3142305,  101.6870446
139.0000000,  99.85048016,  96.18651724
141.0000000,  95.41190108,  91.55092660
143.0000000,  92.55891222,  89.00477121
145.0000000,  89.51933546,  86.30911773
147.0000000,  87.47205273,  83.82523668
149.0000000,  85.10171504,  81.81584972
151.0000000,  83.78879499,  80.69015441
153.0000000,  84.71367630,  80.11551440
155.0000000,  85.77344656,  81.50335476
157.0000000,  87.37204680,  83.66706771
159.0000000,  90.43302206,  84.79770907
161.0000000,  92.94490767,  86.75020685
163.0000000,  96.09809400,  88.85609574
165.0000000,  100.1457893,  92.93778713
167.0000000,  102.8058736,  96.43978120
169.0000000,  105.5662032,  98.61531215
171.0000000,  109.7443176,  101.3817383
173.0000000,  113.0867346,  104.5624524
175.0000000,  115.1928995,  106.8866568
177.0000000,  116.5806771,  107.5067929
179.0000000,  116.8698779,  108.0033916
181.0000000,  116.7949707,  108.6538907
183.0000000,  117.2095965,  108.7398362
185.0000000,  116.5791819,  108.3476927
187.0000000,  114.7096729,  105.4072137
189.0000000,  111.9819553,  103.6655648
191.0000000,  108.4840371,  101.6155056
193.0000000,  105.8124588,  98.96441242
195.0000000,  102.1618365,  96.60487389
197.0000000,  99.42440221,  93.59733364
199.0000000,  95.33165454,  90.28082624
201.0000000,  92.96596362,  89.43619212
203.0000000,  91.02663650,  88.86489599
205.0000000,  88.16565753,  86.43558112
207.0000000,  86.01433865,  86.61561291
209.0000000,  87.32404176,  86.44112000
211.0000000,  87.43317258,  87.59755906
213.0000000,  87.34324410,  89.10223631
215.0000000,  89.21482084,  91.47074057
217.0000000,  91.14444127,  95.29225502
219.0000000,  95.45661225,  99.29609284
221.0000000,  98.21361213,  103.5292490
223.0000000,  102.2152324,  108.5839546
225.0000000,  107.8797446,  113.5002343
227.0000000,  114.3092308,  118.9531391
229.0000000,  118.2940350,  123.0391968
231.0000000,  122.2649524,  127.0092786
233.0000000,  125.0598367,  130.8184848
235.0000000,  128.9692893,  133.7873160
237.0000000,  130.9586885,  135.0772711
239.0000000,  131.9712809,  135.1903522
241.0000000,  131.6412644,  134.6030131
