# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.000000000
79.75000000,  0.000000000
80.25000000,  0.002081713277
80.75000000,  0.002241190765
81.25000000,  0.001301685538
81.75000000,  0.001739891198
82.25000000,  0.006521996418
82.75000000,  0.005944985362
83.25000000,  0.009052981674
83.75000000,  0.01148838113
84.25000000,  0.01246707763
84.75000000,  0.05407441171
85.25000000,  0.07419334509
85.75000000,  0.07728484613
86.25000000,  0.1130086642
86.75000000,  0.1944916699
87.25000000,  0.2724216571
87.75000000,  0.3205581520
88.25000000,  0.4852853226
88.75000000,  0.6500413929
89.25000000,  0.9613907096
89.75000000,  1.249379100
90.25000000,  1.864541753
90.75000000,  2.438066681
91.25000000,  3.369370896
91.75000000,  4.537995474
92.25000000,  5.997811340
92.75000000,  8.087909048
93.25000000,  10.35730898
93.75000000,  13.45273201
94.25000000,  17.23948431
94.75000000,  22.01390651
95.25000000,  27.25796995
95.75000000,  34.24956733
96.25000000,  42.74880264
96.75000000,  52.03316410
97.25000000,  63.38468665
97.75000000,  76.19808881
98.25000000,  90.95418104
98.75000000,  106.8304619
99.25000000,  124.8706447
99.75000000,  144.8833912
100.2500000,  167.6332559
100.7500000,  190.2975552
101.2500000,  215.4155811
101.7500000,  241.3716851
102.2500000,  267.3677399
102.7500000,  294.7792223
103.2500000,  319.7345924
103.7500000,  344.9716678
104.2500000,  368.9609470
104.7500000,  390.6401523
105.2500000,  411.4925183
105.7500000,  427.7464798
106.2500000,  441.4011521
106.7500000,  451.4010321
107.2500000,  455.5050406
107.7500000,  456.9149361
108.2500000,  453.8010903
108.7500000,  448.1107377
109.2500000,  437.4998734
109.7500000,  422.7006868
110.2500000,  405.2588454
110.7500000,  384.8464830
111.2500000,  363.9366169
111.7500000,  336.8171964
112.2500000,  312.1903476
112.7500000,  285.9356211
113.2500000,  260.3329003
113.7500000,  233.1896978
114.2500000,  207.7034002
114.7500000,  182.7128123
115.2500000,  160.1382152
115.7500000,  138.5104947
116.2500000,  118.8537856
116.7500000,  100.4924849
117.2500000,  85.15926504
117.7500000,  71.51283463
118.2500000,  58.67614712
118.7500000,  48.22243937
119.2500000,  39.20287148
119.7500000,  31.81709024
120.2500000,  25.11500867
120.7500000,  20.18322967
121.2500000,  15.82951667
121.7500000,  12.09446493
122.2500000,  9.386994976
122.7500000,  7.103635616
123.2500000,  5.274695631
123.7500000,  4.037381288
124.2500000,  3.025513552
124.7500000,  2.211334931
125.2500000,  1.629425807
125.7500000,  1.147783708
126.2500000,  0.7291891595
126.7500000,  0.5316924738
127.2500000,  0.4589592082
127.7500000,  0.2615080601
128.2500000,  0.1944655840
128.7500000,  0.1135137797
129.2500000,  0.08566584360
129.7500000,  0.05547045843
