# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.001910842826
79.75000000,  0.0009014532827
80.25000000,  0.000000000
80.75000000,  0.0003827466868
81.25000000,  0.002543681840
81.75000000,  0.005768570761
82.25000000,  0.004979390224
82.75000000,  0.007012752249
83.25000000,  0.01305419521
83.75000000,  0.02295451457
84.25000000,  0.02726821209
84.75000000,  0.03130560038
85.25000000,  0.04650299173
85.75000000,  0.07255967525
86.25000000,  0.1193508954
86.75000000,  0.1505037148
87.25000000,  0.2063812598
87.75000000,  0.3045646304
88.25000000,  0.4736942075
88.75000000,  0.6323420999
89.25000000,  1.029930578
89.75000000,  1.413653602
90.25000000,  1.861145748
90.75000000,  2.468462624
91.25000000,  3.317871295
91.75000000,  4.375429944
92.25000000,  6.017802549
92.75000000,  7.722007333
93.25000000,  10.30177213
93.75000000,  13.47365097
94.25000000,  17.20084261
94.75000000,  22.03530329
95.25000000,  27.43863677
95.75000000,  34.19991022
96.25000000,  42.49069148
96.75000000,  52.35879082
97.25000000,  63.43859653
97.75000000,  76.81092994
98.25000000,  91.18710923
98.75000000,  107.3794049
99.25000000,  125.2531106
99.75000000,  146.0343955
100.2500000,  167.9418663
100.7500000,  191.2519650
101.2500000,  215.5177805
101.7500000,  241.3182136
102.2500000,  268.1996929
102.7500000,  294.2676778
103.2500000,  318.9326891
103.7500000,  344.6745064
104.2500000,  369.7153519
104.7500000,  389.4116193
105.2500000,  410.7536941
105.7500000,  427.1639503
106.2500000,  439.5576765
106.7500000,  449.5779816
107.2500000,  456.0280267
107.7500000,  456.7123384
108.2500000,  455.7915497
108.7500000,  448.7976906
109.2500000,  437.2292387
109.7500000,  422.4101696
110.2500000,  404.1326130
110.7500000,  385.1312927
111.2500000,  362.6599451
111.7500000,  338.0289997
112.2500000,  311.6135361
112.7500000,  285.2229606
113.2500000,  259.3536345
113.7500000,  233.4681467
114.2500000,  207.9464279
114.7500000,  182.8829316
115.2500000,  160.4345373
115.7500000,  138.9224589
116.2500000,  118.8114788
116.7500000,  101.5171030
117.2500000,  85.73590616
117.7500000,  71.96110020
118.2500000,  59.07920899
118.7500000,  48.71130323
119.2500000,  39.05600420
119.7500000,  31.56096320
120.2500000,  25.19975148
120.7500000,  19.91420592
121.2500000,  15.41555136
121.7500000,  12.01626800
122.2500000,  9.342274310
122.7500000,  7.020589332
123.2500000,  5.295013922
123.7500000,  4.029988168
124.2500000,  3.062456385
124.7500000,  2.160059956
125.2500000,  1.564221073
125.7500000,  1.150160921
126.2500000,  0.7836095680
126.7500000,  0.5107658783
127.2500000,  0.4200430671
127.7500000,  0.2655510086
128.2500000,  0.1686725884
128.7500000,  0.1222712789
129.2500000,  0.07904348617
129.7500000,  0.06184112910
