# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.000000000
79.75000000,  0.000000000
80.25000000,  0.002400192243
80.75000000,  0.002567485065
81.25000000,  0.0006569241364
81.75000000,  0.0008792193776
82.25000000,  0.005513122819
82.75000000,  0.008568958517
83.25000000,  0.002396414047
83.75000000,  0.005014697326
84.25000000,  0.01534198880
84.75000000,  0.02414020068
85.25000000,  0.04752381441
85.75000000,  0.06699851893
86.25000000,  0.07344712527
86.75000000,  0.1342847950
87.25000000,  0.2088210117
87.75000000,  0.3439676035
88.25000000,  0.5540257058
88.75000000,  0.7296319839
89.25000000,  0.9725784764
89.75000000,  1.390852367
90.25000000,  1.875553218
90.75000000,  2.441701704
91.25000000,  3.350631276
91.75000000,  4.524043846
92.25000000,  6.017298916
92.75000000,  8.028330152
93.25000000,  10.47859726
93.75000000,  13.52466258
94.25000000,  17.50196975
94.75000000,  22.15533002
95.25000000,  27.97470520
95.75000000,  34.39386254
96.25000000,  41.68583036
96.75000000,  51.94710600
97.25000000,  63.15297662
97.75000000,  76.81953022
98.25000000,  91.21281602
98.75000000,  106.9682649
99.25000000,  125.0666283
99.75000000,  145.8491755
100.2500000,  166.7105221
100.7500000,  189.9212176
101.2500000,  215.3636151
101.7500000,  239.8389766
102.2500000,  265.7671865
102.7500000,  291.9432082
103.2500000,  318.6736282
103.7500000,  344.2212147
104.2500000,  367.7599927
104.7500000,  389.7781862
105.2500000,  408.9084211
105.7500000,  426.7937915
106.2500000,  439.7913928
106.7500000,  449.4479249
107.2500000,  454.4885206
107.7500000,  455.4313010
108.2500000,  454.7299586
108.7500000,  447.4144465
109.2500000,  437.0559245
109.7500000,  423.0838884
110.2500000,  406.7600985
110.7500000,  385.9295050
111.2500000,  362.7678466
111.7500000,  338.4563546
112.2500000,  312.8639989
112.7500000,  287.2095565
113.2500000,  260.8643234
113.7500000,  234.6586702
114.2500000,  207.5029135
114.7500000,  184.6591606
115.2500000,  161.9986582
115.7500000,  139.3405193
116.2500000,  120.0393738
116.7500000,  102.0549393
117.2500000,  86.02329177
117.7500000,  71.63951892
118.2500000,  59.26987794
118.7500000,  48.59241583
119.2500000,  40.25182189
119.7500000,  32.17025978
120.2500000,  25.50080569
120.7500000,  20.03723304
121.2500000,  16.09269594
121.7500000,  12.21501371
122.2500000,  9.311593847
122.7500000,  7.106480295
123.2500000,  5.369836664
123.7500000,  4.133720839
124.2500000,  3.060590374
124.7500000,  2.127673125
125.2500000,  1.536948972
125.7500000,  1.193986128
126.2500000,  0.7985807651
126.7500000,  0.6273407871
127.2500000,  0.3801751620
127.7500000,  0.2994965377
128.2500000,  0.2210499777
128.7500000,  0.1133914015
129.2500000,  0.08362847608
129.7500000,  0.05471085942
